
[00:00:00.000 --> 00:00:01.480]  地方姐妹平安
[00:33:53.340 --> 00:33:54.940]  好像很荒唐
[00:33:54.940 --> 00:33:57.740]  很荒謬
[00:33:57.740 --> 00:33:59.740]  我們自己都沒有那個能力說
[00:33:59.740 --> 00:34:04.140]  我看人生是看得非常的樂觀
[00:34:04.140 --> 00:34:06.340]  直到耶穌基督
[00:34:06.340 --> 00:34:09.340]  拯救了我們
[00:34:09.340 --> 00:34:11.740]  使我們這個生命得到了救恩之後
[00:34:11.740 --> 00:34:13.940]  我們又知道祂的美好
[00:34:13.940 --> 00:34:15.740]  我們就怎麼樣呢
[00:34:15.740 --> 00:34:17.140]  我們就有盼望有信心
[00:34:17.140 --> 00:34:18.140]  因爲我們知道
[00:34:18.140 --> 00:34:20.140]  祂掌管一切
[00:34:20.140 --> 00:34:21.140]  所以弟兄姐妹
[00:34:21.140 --> 00:34:24.940]  我們的盼望不是在我們自己的計劃中
[00:34:24.940 --> 00:34:26.740]  真言告訴我們什麼呢
[00:34:26.740 --> 00:34:28.740]  你當專心仰賴耶和華
[00:34:28.740 --> 00:34:30.140]  不要依靠自己的什麼
[00:34:30.140 --> 00:34:31.540]  聰明
[00:34:31.540 --> 00:34:34.140]  專心仰賴祂
[00:34:34.140 --> 00:34:37.340]  你願不願意放棄你自己既有的計劃呢
[00:34:37.340 --> 00:34:39.140]  讓上帝來
[00:34:39.140 --> 00:34:40.940]  掌管這個駕駛棚呢
[00:34:40.940 --> 00:34:44.340]  駕駛盤呢
[00:34:44.340 --> 00:34:46.940]  像那個小女孩跟她爸爸說
[00:34:46.940 --> 00:34:48.740]  因爲我相信你
[00:34:48.740 --> 00:34:53.140]  你願不願意跟上帝說我相信你呢
[00:34:53.140 --> 00:34:55.940]  不然我們的人生還有很多的失望
[00:34:55.940 --> 00:34:57.340]  甚至會絕望
[00:34:57.340 --> 00:35:00.340]  但是你如果願意因爲耶穌基督的緣故
[00:35:00.340 --> 00:35:01.540]  看見盼望
[00:35:01.540 --> 00:35:04.540]  你就能夠寄望在上帝那裏
[00:35:04.540 --> 00:35:09.340]  我們一起同心禱告
[00:35:09.340 --> 00:35:11.340]  親愛的天父上帝我們
[00:35:11.340 --> 00:35:14.740]  來爲你面前我們要向你悔改
[00:35:14.740 --> 00:35:16.340]  很多時候我們說
[00:35:16.340 --> 00:35:18.140]  我們信靠你
[00:35:18.140 --> 00:35:20.140]  但是我們一轉身
[00:35:20.140 --> 00:35:23.140]  我們就信靠自己
[00:35:23.140 --> 00:35:25.140]  神啊讓我們真的是
[00:35:25.140 --> 00:35:27.940]  看見主耶穌基督已經使我們的生命
[00:35:27.940 --> 00:35:30.340]  有一個不同的可能性
[00:35:30.340 --> 00:35:32.540]  如果沒有主耶穌基督
[00:35:32.540 --> 00:35:36.140]  我們能夠靠的就是我們自己
[00:35:36.140 --> 00:35:37.540]  但是因爲有主耶穌基督
[00:35:37.540 --> 00:35:40.740]  我們知道生命不再一樣了
[00:35:40.740 --> 00:35:42.940]  因爲他在十字架上所成就的一切
[00:35:42.940 --> 00:35:47.940]  告訴我們他勝過一切的限制
[00:35:47.940 --> 00:35:50.140]  而在主耶穌基督裏面的人
[00:35:50.140 --> 00:35:53.940]  也能夠因着他凡事都能做
[00:35:53.940 --> 00:35:56.940]  主啊叫我們今天開始我們立志
[00:35:56.940 --> 00:35:58.540]  我們立志
[00:35:58.540 --> 00:36:00.740]  我們要寄望上帝
[00:36:00.740 --> 00:36:04.800]  我們謝謝禰 奉主耶穌的名禱告 阿們
