
[00:00:00.000 --> 00:00:03.040]  我今日呢同大家講父親節喎
[00:32:38.200 --> 00:32:40.760]  我哋可以上太空呀係咪
[00:32:40.760 --> 00:32:43.680]  有錢嘅你都得㗎喇喎知唔知呀
[00:32:43.680 --> 00:32:46.120]  可以改變基因呀
[00:32:46.120 --> 00:32:49.360]  可以複製生命呀係咪
[00:32:49.360 --> 00:32:52.160]  我哋想到嘅諗到嘅
[00:32:52.160 --> 00:32:55.480]  都差唔多做到㗎喇喎
[00:32:55.480 --> 00:32:56.680]  我哋覺得
[00:32:56.680 --> 00:32:58.400]  我哋可以打低
[00:32:58.400 --> 00:33:00.480]  那惡者
[00:33:00.480 --> 00:33:02.520]  我哋覺得得
[00:33:02.520 --> 00:33:05.360]  我哋仲使乜交托
[00:33:05.360 --> 00:33:10.120]  我哋仲點解需要黐住呢位嘅天賦
[00:33:10.120 --> 00:33:15.000]  頂姐妹你要繼續自大落去
[00:33:15.000 --> 00:33:18.760]  繼續甩開呢個天賦嘅手
[00:33:18.760 --> 00:33:23.400]  繼續去等到你山窮水盡
[00:33:23.400 --> 00:33:27.400]  無彎轉走投無路嘅時間你先搵返佢
[00:33:27.400 --> 00:33:31.720]  定係由今日開始你已經可以make up你嘅mind
[00:33:31.720 --> 00:33:33.880]  拖實佢
[00:33:33.880 --> 00:33:36.600]  唔好放手
[00:33:36.600 --> 00:33:39.800]  因為你知道靠自己
[00:33:39.800 --> 00:33:43.680]  唔掂
[00:33:43.680 --> 00:33:52.120]  我請敬拜對象
[00:33:52.120 --> 00:33:54.320]  主耶穌教我哋禱告
[00:33:54.320 --> 00:33:55.720]  主禱文
[00:33:55.720 --> 00:34:00.160]  係以天賦為中心嘅一個禱告
[00:34:00.160 --> 00:34:02.800]  我哋今日睇嘅後面嗰三句
[00:34:02.800 --> 00:34:06.120]  我哋日用嘅飲食今日刺激我哋
[00:34:06.120 --> 00:34:12.320]  講緊嘅係我哋要倚靠佢
[00:34:12.320 --> 00:34:17.720]  每一日仰望佢
[00:34:17.720 --> 00:34:21.360]  唔好再做嘢做到唔見咗上帝
[00:34:21.360 --> 00:34:24.680]  頂姐妹
[00:34:24.680 --> 00:34:32.320]  後生唔係搏殺嘅原因
[00:34:32.320 --> 00:34:38.160]  要靠佢
[00:34:38.160 --> 00:34:40.800]  跟住我哋睇到免我哋嘅債
[00:34:40.800 --> 00:34:45.400]  如同我哋免了人嘅債
[00:34:45.400 --> 00:34:51.840]  當我哋成為咗天賦嘅兒女resume返呢個身份嘅時間
[00:34:51.840 --> 00:34:56.080]  我哋裏面有啲本質返返嚟
[00:34:56.080 --> 00:34:59.280]  其中一樣好重要嘅就係饒恕
[00:34:59.280 --> 00:35:02.160]  我哋能夠饒恕
[00:35:02.160 --> 00:35:05.600]  從前唔得㗎
[00:35:05.600 --> 00:35:10.680]  但係今日返返嚟呢個本質睇返到
[00:35:10.680 --> 00:35:13.160]  我哋能夠饒恕
[00:35:13.160 --> 00:35:16.360]  因為我哋似我哋嘅天賦
[00:35:16.360 --> 00:35:19.800]  跟住嗰度講話唔好叫我哋陷入試探
[00:35:19.800 --> 00:35:23.240]  救我哋脫離那惡者
[00:35:23.240 --> 00:35:27.920]  提醒我哋捉緊呢個天賦爸爸嘅手
[00:35:27.920 --> 00:35:32.000]  捉緊佢嘅手
[00:35:32.000 --> 00:35:34.200]  明日父親節
[00:35:34.200 --> 00:35:43.600]  你諗住點樣為呢位嘅天賦慶祝
[00:35:43.600 --> 00:35:45.920]  或者
[00:35:45.920 --> 00:35:50.120]  今日我帶嚟嘅呢份父親節禮物
[00:35:50.120 --> 00:35:53.040]  好深入地再一次進入去
[00:35:53.040 --> 00:35:54.800]  住到文藝裏面
[00:35:54.800 --> 00:35:58.000]  可能就係一份好好嘅禮物
[00:35:58.000 --> 00:36:01.440]  再一次呈現返畀我哋嘅天賦
[00:36:01.440 --> 00:36:09.880]  讓我哋一齊起立好嗎
[00:36:09.880 --> 00:36:11.440]  七夕處冬
[00:36:11.440 --> 00:36:14.240]  我哋成日都話呢一個世代
[00:36:14.240 --> 00:36:17.560]  係一個fatherness嘅世代
[00:36:17.560 --> 00:36:19.880]  好多absent father
[00:36:19.880 --> 00:36:26.720]  好多爸爸都唔喺度
[00:36:26.720 --> 00:36:29.600]  好多未信你未認識你嘅人
[00:36:29.600 --> 00:36:36.440]  佢哋連天賦都冇
[00:36:36.440 --> 00:36:42.160]  七夕我哋今日仍然可以呼叫你做阿爸父
[00:36:42.160 --> 00:36:45.040]  我哋多謝你
[00:36:45.040 --> 00:36:48.200]  願意呢個父親節
[00:36:48.200 --> 00:36:51.040]  係讓你快樂嘅父親節
[00:36:51.040 --> 00:36:53.680]  願意呢個父親節
[00:36:53.680 --> 00:36:59.120]  係讓我哋呢一班活喺fatherness世代
[00:36:59.120 --> 00:37:04.440]  呢班嘅人都有快樂嘅一個父親節
[00:37:04.440 --> 00:37:06.640]  七夕我哋仰望你
[00:37:06.640 --> 00:37:09.560]  因為你愛我哋
[00:37:09.560 --> 00:37:11.760]  比我哋所想像到嘅
[00:37:11.760 --> 00:37:13.280]  我哋理解到嘅
[00:37:13.280 --> 00:37:15.520]  我哋以為係嘅
[00:37:15.520 --> 00:37:18.360]  都好多好多
[00:37:18.360 --> 00:37:18.800]  多謝你
[00:37:18.800 --> 00:37:19.480]  聽我哋祈禱
[00:37:19.480 --> 00:37:22.560]  歡迎收冥鴿
