
[00:00:00.000 --> 00:00:03.040]  今日呢我哋繼續呢一個Worship嘅Series
[00:31:19.480 --> 00:31:21.800]  呢句其實係粗話嚟㗎
[00:31:21.800 --> 00:31:24.480]  聖經裏面有啲咁嘅說話
[00:31:24.480 --> 00:31:26.480]  其實我諗佢寫篇文章
[00:31:26.480 --> 00:31:28.560]  集合晒聖經裏面呢啲
[00:31:28.560 --> 00:31:31.160]  呢啲粗話有好幾句㗎
[00:31:31.160 --> 00:31:32.960]  你諗下你用你自己嘅想像力
[00:31:32.960 --> 00:31:35.600]  我嘅小趾頭畀我嘅父親嘅腰還粗
[00:31:35.600 --> 00:31:36.760]  勁唔勁呀
[00:31:36.760 --> 00:31:38.920]  你夠膽郁我
[00:31:38.920 --> 00:31:41.000]  情節裏面你就可以想一想
[00:31:41.000 --> 00:31:42.160]  似啲乜嘢呢
[00:31:42.160 --> 00:31:44.520]  呢個情況似啲乜嘢
[00:31:44.520 --> 00:31:46.200]  黑社會
[00:31:46.200 --> 00:31:48.040]  你諗下一個在位嘅王
[00:31:48.040 --> 00:31:49.320]  唯一一個在位嘅王
[00:31:49.320 --> 00:31:51.920]  去追殺一個新嘅王
[00:31:51.920 --> 00:31:53.560]  然之後在位嘅王
[00:31:53.560 --> 00:31:55.560]  又令到人民係負重壓嘅
[00:31:55.560 --> 00:31:58.520]  你諗起乜嘢情節
[00:31:58.520 --> 00:32:00.360]  咪出埃及
[00:32:00.360 --> 00:32:02.600]  法律咪做呢樣嘢
[00:32:02.600 --> 00:32:06.120]  法律你記得追殺新嘅王制摩西係咪
[00:32:06.120 --> 00:32:08.560]  佢嗰個會帶領人民自由嘅
[00:32:08.560 --> 00:32:10.760]  法律又使到意識異人
[00:32:10.760 --> 00:32:14.040]  有苦功同埋負重壓
[00:32:14.040 --> 00:32:15.800]  但係呢度描述緊嘅
[00:32:15.800 --> 00:32:19.600]  居然就係所羅門同羅波安
[00:32:19.600 --> 00:32:21.080]  即係所羅門
[00:32:21.080 --> 00:32:23.880]  其實係新法律
[00:32:23.880 --> 00:32:26.760]  呢個耶羅波安不變十之派嘅
[00:32:26.760 --> 00:32:29.280]  嗰個好似摩西一樣逃走
[00:32:29.280 --> 00:32:31.280]  跟住返嚟講數
[00:32:31.280 --> 00:32:34.600]  就帶以色列十之派走
[00:32:34.600 --> 00:32:37.120]  原本一個明君
[00:32:37.120 --> 00:32:40.040]  所羅門就變成一個法律
[00:32:40.040 --> 00:32:40.920]  好奇怪
[00:32:40.920 --> 00:32:42.560]  喺地圖上面
[00:32:42.560 --> 00:32:43.640]  佢哋喺以色列國
[00:32:43.640 --> 00:32:45.560]  唔喺埃及
[00:32:45.560 --> 00:32:48.840]  但係以色列國變成埃及
[00:32:48.840 --> 00:32:52.800]  Israel becomes Egypt
[00:32:52.800 --> 00:32:55.400]  係咪一個最成功嘅人
[00:32:55.400 --> 00:32:57.800]  為上帝建殿
[00:32:57.800 --> 00:33:00.200]  去敬拜上帝
[00:33:00.200 --> 00:33:02.400]  但係佢喺生命裡面
[00:33:02.400 --> 00:33:05.600]  有啲嘢搞錯
[00:33:05.600 --> 00:33:06.640]  建聖殿
[00:33:06.640 --> 00:33:10.240]  又建埋自己嘅皇宮
[00:33:10.240 --> 00:33:13.400]  本身係我哋去敬拜上帝
[00:33:13.400 --> 00:33:14.760]  變咗
[00:33:14.760 --> 00:33:17.320]  本身我哋服侍上帝
[00:33:17.320 --> 00:33:20.000]  而家就以宗教理由
[00:33:20.000 --> 00:33:23.200]  上帝服侍我
[00:33:23.200 --> 00:33:26.200]  呢個好大嘅警號
[00:33:26.200 --> 00:33:30.160]  我哋經營我哋生命嘅時候都係一樣
[00:33:30.160 --> 00:33:32.400]  有好多好嘅嘢
[00:33:32.400 --> 00:33:35.040]  上帝畀你
[00:33:35.040 --> 00:33:36.400]  無論係學業事業也好
[00:33:36.400 --> 00:33:38.440]  搵到錢也好
[00:33:38.440 --> 00:33:40.280]  青年嘅家庭
[00:33:40.280 --> 00:33:41.200]  搵到錢
[00:33:41.200 --> 00:33:42.760]  建立到家庭
[00:33:42.760 --> 00:33:43.640]  兒女
[00:33:43.640 --> 00:33:44.360]  係咪好事
[00:33:44.360 --> 00:33:45.280]  兒女梗係好
[00:33:45.280 --> 00:33:45.960]  有兒女
[00:33:45.960 --> 00:33:48.800]  我都有兒女
[00:33:48.800 --> 00:33:52.640]  但會唔會搞下搞下
[00:33:52.640 --> 00:33:54.640]  唔係我去敬拜上帝
[00:33:54.640 --> 00:33:57.360]  而係上帝要嚟服侍我
[00:33:57.360 --> 00:34:00.880]  慢慢我哋敬拜嘅生活就會墮落
[00:34:00.880 --> 00:34:04.760]  我哋對上帝冇一個真係尊佢偉大嘅敬拜嘅生活
[00:34:04.760 --> 00:34:06.880]  擺到佢次要
[00:34:06.880 --> 00:34:09.160]  冇乜所謂敬唔敬拜上帝
[00:34:09.160 --> 00:34:11.640]  最緊要搞掂我自己啲嘢
[00:34:11.640 --> 00:34:15.360]  我嗰啲五個行宮搞唔搞掂先
[00:34:15.360 --> 00:34:18.760]  我唔係話要望天打掛乜嘢都唔理
[00:34:18.760 --> 00:34:21.920]  而我哋心底裏面骨子裏面我哋真係唔係相信
[00:34:21.920 --> 00:34:26.840]  上帝係值得敬拜
[00:34:26.840 --> 00:34:30.680]  還是我哋心底裏面其實我哋都係懷疑
[00:34:30.680 --> 00:34:34.440]  都係覺得上帝係唔係好值得我哋服侍
[00:34:34.440 --> 00:34:37.200]  信呢個上帝唔係真係要敬拜佢
[00:34:37.200 --> 00:34:42.600]  信呢個上帝係要呢個上帝服侍我
[00:34:42.600 --> 00:34:43.320]  求主幫助我哋
[00:34:43.320 --> 00:34:46.320]  我哋去敬拜上帝嘅時候
[00:34:46.320 --> 00:34:49.000]  係以佢為最大
[00:34:49.000 --> 00:34:50.880]  我哋去服侍上帝
[00:34:50.880 --> 00:34:55.480]  唔係上帝嚟到去服侍我
[00:34:55.480 --> 00:34:57.520]  唔係上帝嚟到去建立我
[00:34:57.520 --> 00:34:59.880]  而係我用我嘅敬拜生活
[00:34:59.880 --> 00:35:06.160]  用我嘅生命去建立上帝嘅國度
[00:35:06.160 --> 00:35:08.040]  去服侍佢
[00:35:08.040 --> 00:35:10.720]  我哋同心低留祈禱
[00:35:10.720 --> 00:35:14.120]  你都領受聖餐
[00:35:14.120 --> 00:35:17.200]  上主我哋求你
[00:35:17.200 --> 00:35:19.680]  求你都可以原諒我哋
[00:35:19.680 --> 00:35:22.040]  因為好多時我哋實在
[00:35:22.040 --> 00:35:26.720]  將我嘅生命嘅焦點搞錯
[00:35:26.720 --> 00:35:29.760]  我哋將對你嘅敬拜
[00:35:29.760 --> 00:35:32.280]  好多時放喺次要
[00:35:32.280 --> 00:35:33.840]  對你嘅敬拜
[00:35:33.840 --> 00:35:37.000]  我哋放為一個註腳
[00:35:37.000 --> 00:35:39.840]  放為一啲等閒嘅事
[00:35:39.840 --> 00:35:43.480]  上主我哋求你嚟到去赦免我哋
[00:35:43.480 --> 00:35:45.000]  主養你子民今日嚟到你面前
[00:35:45.000 --> 00:35:47.240]  我哋奉你嘅名去敬拜嘅時候
[00:35:47.240 --> 00:35:50.520]  我哋知道你係配得我哋讚美
[00:35:50.520 --> 00:35:52.680]  你係配得我哋敬拜
[00:35:52.680 --> 00:35:55.920]  求你重整我哋生命裡面嘅優先次序
[00:35:55.920 --> 00:35:59.360]  今日我哋攞起呢個聖餐嘅餅同杯
[00:35:59.360 --> 00:36:02.840]  你再話畀我哋聽呢個榮美嘅咎因
[00:36:02.840 --> 00:36:04.800]  重價嘅咎因
[00:36:04.800 --> 00:36:07.000]  係要我哋生命去屬於你
[00:36:07.000 --> 00:36:09.640]  要我哋生命去敬拜你
[00:36:09.640 --> 00:36:11.680]  求父你聽我哋嘅禱告
[00:36:11.680 --> 00:36:14.360]  月立我哋嘅敬拜
[00:36:14.360 --> 00:36:15.360]  祈禱馮川明
