
[00:00:00.000 --> 00:00:03.560]  開始一個新的講道的系列
[00:36:30.560 --> 00:36:32.760]  到第七天人數夠了
[00:36:32.760 --> 00:36:34.760]  就片滿全宇宙
[00:36:34.760 --> 00:36:36.760]  不需要再生了
[00:36:36.760 --> 00:36:38.560]  所以耶穌這麼說
[00:36:38.560 --> 00:36:39.560]  在復活的時候
[00:36:39.560 --> 00:36:41.560]  人也不取也不嫁
[00:36:41.560 --> 00:36:44.560]  而是像天上的天使一樣
[00:36:44.560 --> 00:36:47.560]  第七天不是不用工作
[00:36:47.560 --> 00:36:49.560]  第七天仍然有第二個部分
[00:36:49.560 --> 00:36:51.560]  就是管理的工作仍然要去做
[00:36:51.560 --> 00:36:54.560]  但是你想想以前人耕田
[00:36:54.560 --> 00:36:55.560]  沒有課賺K的
[00:36:55.560 --> 00:36:57.560]  退休計劃是怎樣?
[00:36:57.560 --> 00:36:59.560]  退休計劃就是自己的兒子
[00:36:59.560 --> 00:37:00.560]  手停口停
[00:37:00.560 --> 00:37:02.560]  沒有人耕田就死了
[00:37:02.560 --> 00:37:04.560]  做皇帝也是
[00:37:04.560 --> 00:37:06.560]  最重要找到一個太子
[00:37:06.560 --> 00:37:07.560]  可以接位
[00:37:07.560 --> 00:37:08.560]  可以繼位
[00:37:08.560 --> 00:37:10.560]  那你就可以退休了
[00:37:10.560 --> 00:37:14.560]  如果大家聽聽我們主音牧師梁牧師經常說
[00:37:14.560 --> 00:37:17.560]  success requires succession
[00:37:17.560 --> 00:37:19.560]  牧師經常這樣說
[00:37:19.560 --> 00:37:24.560]  所以神仍然在第七天裡面
[00:37:24.560 --> 00:37:26.560]  是有工作給我們做
[00:37:26.560 --> 00:37:27.560]  就是祂開安息
[00:37:27.560 --> 00:37:31.560]  就可以交一些東西給祂的繼承人
[00:37:31.560 --> 00:37:34.560]  所以新天新地不是到第七天就停止服務
[00:37:34.560 --> 00:37:36.560]  第七天才真的工作
[00:37:36.560 --> 00:37:39.560]  神將管理眾生的任務
[00:37:39.560 --> 00:37:43.560]  完全是委託片滿全新天新地
[00:37:43.560 --> 00:37:45.560]  基督為首的人類
[00:37:45.560 --> 00:37:47.560]  這就是第七天要發生的事情
[00:37:47.560 --> 00:37:51.560]  剛才讀過啟示錄第22章裡面說
[00:37:51.560 --> 00:37:52.560]  不再有黑夜
[00:37:52.560 --> 00:37:55.560]  他們也不需要燈光或日光
[00:37:55.560 --> 00:37:58.560]  因為主神要光照他們
[00:37:58.560 --> 00:37:59.560]  還有一句
[00:37:59.560 --> 00:38:04.560]  他們要作王直到永永遠遠
[00:38:04.560 --> 00:38:07.560]  如果我們要找一個總結
[00:38:07.560 --> 00:38:08.560]  今天我們所說
[00:38:08.560 --> 00:38:12.560]  七個方針共同指向的一個目標
[00:38:12.560 --> 00:38:13.560]  就是這句話
[00:38:13.560 --> 00:38:17.560]  他們要作王直到永永遠遠
[00:38:17.560 --> 00:38:22.560]  最終那個一切萬事萬物
[00:38:22.560 --> 00:38:24.560]  最終那個天地的目的
[00:38:24.560 --> 00:38:26.560]  萬事都互相效力
[00:38:26.560 --> 00:38:29.560]  叫愛神的人得益處
[00:38:29.560 --> 00:38:31.560]  就是按他旨意備詔的人
[00:38:31.560 --> 00:38:34.560]  因為他所預知的人
[00:38:34.560 --> 00:38:36.560]  他也預定他們
[00:38:36.560 --> 00:38:38.560]  效法他兒子的模樣
[00:38:38.560 --> 00:38:43.560]  使他兒子在許多弟兄中作長子
[00:38:43.560 --> 00:38:46.560]  這個就是天地目的
[00:38:46.560 --> 00:38:49.560]  這個就是為何我們不要以為
[00:38:49.560 --> 00:38:52.560]  我們今天做完就下班了
[00:38:52.560 --> 00:38:55.560]  上去天堂才慢慢休息
[00:38:55.560 --> 00:38:59.560]  其實我上次去MIS做的第一節目才說完
[00:38:59.560 --> 00:39:03.560]  其實我們現在還在一個預備的階段
[00:39:03.560 --> 00:39:05.560]  預備我們去到第七天的時候
[00:39:05.560 --> 00:39:06.560]  是作王
[00:39:06.560 --> 00:39:08.560]  這個是我們應該有的盼望
[00:39:08.560 --> 00:39:10.560]  所以今天既不應該停工
[00:39:10.560 --> 00:39:12.560]  也不要以為到時不用做
[00:39:12.560 --> 00:39:15.560]  但是我們要做的和今天所不同
[00:39:15.560 --> 00:39:16.560]  今天我們有今天要做的
[00:39:16.560 --> 00:39:19.560]  今天我們要做生兒養女
[00:39:19.560 --> 00:39:20.560]  遍滿全地
[00:39:20.560 --> 00:39:22.560]  福音廣傳的事情
[00:39:22.560 --> 00:39:23.560]  到時就沒得做了
[00:39:23.560 --> 00:39:24.560]  人數夠了
[00:39:24.560 --> 00:39:29.560]  但是到時仍然有管理天地的責任在我們面前
[00:39:29.560 --> 00:39:32.560]  願神賜福所有聽這些說話
[00:39:32.560 --> 00:39:33.560]  而且相信的人
[00:39:33.560 --> 00:39:34.560]  我們一起禱告
[00:39:54.560 --> 00:39:56.560]  有生命氣息
[00:39:56.560 --> 00:39:58.560]  而且我們是有神理的樣式
[00:39:58.560 --> 00:40:02.560]  使我們真的有做神理兒子的身份
[00:40:02.560 --> 00:40:07.560]  可以代表你在地上管理我們這一切
[00:40:07.560 --> 00:40:09.560]  而且我們有這個屬天的盼望
[00:40:09.560 --> 00:40:11.560]  幫助我們每天過我們的生活
[00:40:11.560 --> 00:40:13.560]  都是帶著這個盼望
[00:40:13.560 --> 00:40:15.560]  知道我們人生是有意義的
[00:40:15.560 --> 00:40:17.560]  而且來生有一個更偉大的目的
[00:40:17.560 --> 00:40:18.560]  我們禱告
[00:40:18.560 --> 00:40:20.560]  是奉主耶穌基督的聖名而求
[00:40:20.560 --> 00:40:21.560]  阿門
