
[00:00:00.000 --> 00:00:05.000]  可能大家都會猜到今天講到的內容有關哪方面
[00:36:01.000 --> 00:36:02.000]  習慣了
[00:36:02.000 --> 00:36:05.000]  也不需要辯論
[00:36:05.000 --> 00:36:06.000]  所以有時候這些
[00:36:06.000 --> 00:36:08.000]  好像那時候保羅所講的
[00:36:08.000 --> 00:36:10.000]  有些人是受文化的束縛
[00:36:10.000 --> 00:36:13.000]  他不能夠超越以前的習慣
[00:36:13.000 --> 00:36:14.000]  猶太人也好
[00:36:14.000 --> 00:36:16.000]  或者希臘人也好
[00:36:16.000 --> 00:36:18.000]  現在信了耶穌之後
[00:36:18.000 --> 00:36:19.000]  他還是覺得有些事可以做
[00:36:19.000 --> 00:36:20.000]  有些不可以做
[00:36:20.000 --> 00:36:21.000]  但是這些有沒有
[00:36:21.000 --> 00:36:24.000]  很確實的事件根據呢
[00:36:24.000 --> 00:36:25.000]  都未必
[00:36:25.000 --> 00:36:27.000]  有時時代變了就不同
[00:36:27.000 --> 00:36:28.000]  所以呢
[00:36:28.000 --> 00:36:29.000]  軟弱的人
[00:36:29.000 --> 00:36:31.000]  不是說他們有錯
[00:36:31.000 --> 00:36:34.000]  不是說有問題
[00:36:34.000 --> 00:36:35.000]  不要笑他們
[00:36:35.000 --> 00:36:37.000]  不要論斷他們
[00:36:37.000 --> 00:36:38.000]  是要扶持
[00:36:38.000 --> 00:36:41.000]  幫助他們成長
[00:36:41.000 --> 00:36:42.000]  所以這個是
[00:36:42.000 --> 00:36:44.000]  我們希望我們在一起的時候
[00:36:44.000 --> 00:36:46.000]  我們就能夠是
[00:36:46.000 --> 00:36:50.000]  在生命當中給予幫助
[00:36:50.000 --> 00:36:52.000]  讓生命裡面
[00:36:52.000 --> 00:36:54.000]  讓聖靈結出果子
[00:36:54.000 --> 00:36:55.000]  有喜樂
[00:36:55.000 --> 00:36:56.000]  有和平
[00:36:56.000 --> 00:37:00.000]  有良善等等
[00:37:00.000 --> 00:37:03.000]  所以今天的經文裡面看到
[00:37:03.000 --> 00:37:06.000]  司徒保羅寫信給
[00:37:06.000 --> 00:37:08.000]  帖撒羅尼加教會
[00:37:08.000 --> 00:37:11.000]  並不是寫給一兩位領導人
[00:37:11.000 --> 00:37:14.000]  而是寫給全教會
[00:37:14.000 --> 00:37:16.000]  雖然很多次他都說
[00:37:16.000 --> 00:37:18.000]  弟兄們 弟兄們
[00:37:18.000 --> 00:37:20.000]  有些人今天就會讀給姐妹們
[00:37:20.000 --> 00:37:22.000]  我們沒份
[00:37:22.000 --> 00:37:23.000]  其實呢
[00:37:23.000 --> 00:37:24.000]  這個弟兄們是
[00:37:24.000 --> 00:37:26.000]  那時候的統稱
[00:37:26.000 --> 00:37:28.000]  就是一般的信徒
[00:37:28.000 --> 00:37:30.000]  如果聖靈感動你
[00:37:30.000 --> 00:37:32.000]  在讀這些聖經的時候
[00:37:32.000 --> 00:37:34.000]  好像是對著你說的時候
[00:37:34.000 --> 00:37:36.000]  你就在弟兄們當中
[00:37:36.000 --> 00:37:38.000]  這個修信人當中
[00:37:38.000 --> 00:37:39.000]  其中一位
[00:37:39.000 --> 00:37:42.000]  無論你是弟兄
[00:37:42.000 --> 00:37:44.000]  姐妹 老年 少年
[00:37:44.000 --> 00:37:46.000]  都是寫給你的
[00:37:46.000 --> 00:37:48.000]  今天的經文提到
[00:37:48.000 --> 00:37:50.000]  只有幾種人
[00:37:50.000 --> 00:37:51.000]  那些不守規矩
[00:37:51.000 --> 00:37:53.000]  或者是懶散的人
[00:37:53.000 --> 00:37:55.000]  一些灰心的人
[00:37:55.000 --> 00:37:56.000]  信心軟弱
[00:37:56.000 --> 00:37:57.000]  或者是
[00:37:57.000 --> 00:37:59.000]  被很多規矩束縛的人
[00:37:59.000 --> 00:38:00.000]  不過我相信
[00:38:00.000 --> 00:38:02.000]  除了這三類人
[00:38:02.000 --> 00:38:04.000]  今天在教會當中
[00:38:04.000 --> 00:38:07.000]  也有很多有其他歲月的人
[00:38:07.000 --> 00:38:10.000]  例如那些傷心的人
[00:38:10.000 --> 00:38:12.000]  傷心的人我們要怎麼樣
[00:38:12.000 --> 00:38:14.000]  要安慰他們
[00:38:14.000 --> 00:38:16.000]  孤單的人怎麼樣
[00:38:16.000 --> 00:38:18.000]  你要陪一下他們
[00:38:18.000 --> 00:38:20.000]  打個電話問候他們
[00:38:20.000 --> 00:38:23.000]  很多很多不同情況的人
[00:38:23.000 --> 00:38:25.000]  我們要多一點時間
[00:38:25.000 --> 00:38:27.000]  多一點機會相處
[00:38:27.000 --> 00:38:29.000]  才會發現
[00:38:29.000 --> 00:38:31.000]  沒有人在公開說
[00:38:31.000 --> 00:38:33.000]  我現在很傷心
[00:38:33.000 --> 00:38:35.000]  沒有人會這樣說的
[00:38:35.000 --> 00:38:36.000]  你要注意一下
[00:38:36.000 --> 00:38:38.000]  才知道哪些是傷心的人
[00:38:38.000 --> 00:38:39.000]  哪些是難過的人
[00:38:39.000 --> 00:38:41.000]  要我們多一點的來往
[00:38:41.000 --> 00:38:42.000]  我們就知道
[00:38:42.000 --> 00:38:44.000]  是有這樣的人
[00:38:44.000 --> 00:38:45.000]  注意到他們
[00:38:45.000 --> 00:38:46.000]  在這方面有需要
[00:38:46.000 --> 00:38:47.000]  那方面有需要
[00:38:47.000 --> 00:38:49.000]  就是聖靈的感動
[00:38:49.000 --> 00:38:51.000]  你要去做一些事
[00:38:51.000 --> 00:38:54.000]  未必每個人都看到的
[00:38:54.000 --> 00:38:55.000]  可能只有你一個
[00:38:55.000 --> 00:38:58.000]  是看到他是傷心的
[00:38:58.000 --> 00:38:59.000]  未必每個人都看到
[00:38:59.000 --> 00:39:00.000]  他很失望
[00:39:00.000 --> 00:39:02.000]  可能只有你一個人
[00:39:02.000 --> 00:39:03.000]  才看到他是失望
[00:39:03.000 --> 00:39:05.000]  那個就是聖靈
[00:39:05.000 --> 00:39:06.000]  在你心裏面的感動
[00:39:06.000 --> 00:39:08.000]  要你做一些事
[00:39:08.000 --> 00:39:10.000]  我們要尋求主的帶領
[00:39:10.000 --> 00:39:12.000]  我們看到的時候
[00:39:12.000 --> 00:39:14.000]  這個就是一個呼召
[00:39:14.000 --> 00:39:15.000]  盼望我們在神的面前
[00:39:15.000 --> 00:39:19.000]  能夠為有需要的人的祈禱
[00:39:19.000 --> 00:39:21.000]  也都是彼此的幫忙
[00:39:21.000 --> 00:39:23.000]  彼此的慕養
[00:39:23.000 --> 00:39:24.000]  那我們就能夠
[00:39:24.000 --> 00:39:26.000]  一起的成長
[00:39:26.000 --> 00:39:31.000]  請大家低頭同心祈禱
[00:39:31.000 --> 00:39:32.000]  天父我們都是
[00:39:32.000 --> 00:39:35.000]  不完全的人
[00:39:35.000 --> 00:39:36.000]  每一個人都是
[00:39:36.000 --> 00:39:37.000]  有自己的問題
[00:39:37.000 --> 00:39:39.000]  有自己的困難
[00:39:39.000 --> 00:39:41.000]  但是既然你將我們
[00:39:41.000 --> 00:39:42.000]  放在一起
[00:39:42.000 --> 00:39:44.000]  在一個教會裏面
[00:39:44.000 --> 00:39:45.000]  在現今還沒有
[00:39:45.000 --> 00:39:48.000]  牧師的階段裏面
[00:39:48.000 --> 00:39:49.000]  懇求天父也都是幫助我們
[00:39:49.000 --> 00:39:52.000]  能夠彼此觀察
[00:39:52.000 --> 00:39:53.000]  幫忙
[00:39:53.000 --> 00:39:55.000]  彼此慕養
[00:39:55.000 --> 00:39:56.000]  能夠在你的裏面
[00:39:56.000 --> 00:39:58.000]  我們一起成長
[00:39:58.000 --> 00:40:00.000]  並且能夠榮耀你的命
[00:40:00.000 --> 00:40:01.000]  求主也都是給我們
[00:40:01.000 --> 00:40:03.000]  這樣一個敏感的心
[00:40:03.000 --> 00:40:04.000]  未來日子裏面
[00:40:04.000 --> 00:40:06.000]  更加知道我們周圍的人
[00:40:06.000 --> 00:40:08.000]  究竟他們發生什麼事
[00:40:08.000 --> 00:40:11.000]  祈禱感謝寶珠的命機構
