
[00:00:00.000 --> 00:00:01.920]  在這幾年間
[00:35:46.800 --> 00:35:50.800]  他每天編一章章去賣
[00:35:50.800 --> 00:35:52.800]  賣完之後就去買酒喝
[00:35:52.800 --> 00:35:55.800]  有一個年輕人
[00:35:55.800 --> 00:35:57.800]  來到他當中
[00:35:57.800 --> 00:35:59.800]  寄居在那裡
[00:35:59.800 --> 00:36:02.800]  當然這是一個預導的故事
[00:36:02.800 --> 00:36:04.800]  是一些修士
[00:36:04.800 --> 00:36:07.800]  他們將一種愛的特性說出來
[00:36:07.800 --> 00:36:10.800]  他們將這個故事說出來
[00:36:10.800 --> 00:36:12.800]  這個小兄弟
[00:36:12.800 --> 00:36:17.800]  幫這個老人家編織了一隻
[00:36:17.800 --> 00:36:19.800]  老人家拿它去賣
[00:36:19.800 --> 00:36:21.800]  賣完之後就去買酒喝
[00:36:21.800 --> 00:36:23.800]  這個老人家給這個小兄弟
[00:36:23.800 --> 00:36:26.800]  麵包吃給他住
[00:36:26.800 --> 00:36:28.800]  其他就沒有了
[00:36:28.800 --> 00:36:29.800]  在三年當中
[00:36:29.800 --> 00:36:30.800]  小兄弟什麼都沒有
[00:36:30.800 --> 00:36:33.800]  只能夠有麵包吃
[00:36:33.800 --> 00:36:35.800]  老人家三年之內
[00:36:35.800 --> 00:36:36.800]  什麼都沒有改變
[00:36:36.800 --> 00:36:39.800]  繼續在宇宙
[00:36:39.800 --> 00:36:40.800]  有一天
[00:36:40.800 --> 00:36:43.800]  天使來到小兄弟那裡
[00:36:43.800 --> 00:36:44.800]  他說
[00:36:44.800 --> 00:36:47.800]  明天我會帶你離開這裡
[00:36:47.800 --> 00:36:48.800]  我會帶你離開這裡
[00:36:48.800 --> 00:36:50.800]  回到天家
[00:36:50.800 --> 00:36:52.800]  於是小兄弟在另一天
[00:36:52.800 --> 00:36:54.800]  他就跟老人家說
[00:36:54.800 --> 00:36:57.800]  我今天要回到天家
[00:36:57.800 --> 00:36:59.800]  我要離開了
[00:36:59.800 --> 00:37:00.800]  請你留在這裡
[00:37:00.800 --> 00:37:01.800]  但是老人家就說
[00:37:01.800 --> 00:37:03.800]  不會的
[00:37:03.800 --> 00:37:04.800]  現在很晚了
[00:37:04.800 --> 00:37:05.800]  不會的
[00:37:05.800 --> 00:37:07.800]  沒問題的
[00:37:07.800 --> 00:37:09.800]  這個小兄弟就說
[00:37:09.800 --> 00:37:10.800]  會的
[00:37:10.800 --> 00:37:12.800]  天使會來
[00:37:12.800 --> 00:37:14.800]  當小兄弟說著說著
[00:37:14.800 --> 00:37:17.800]  當中他就閉上眼睛
[00:37:17.800 --> 00:37:20.800]  他果然離開了
[00:37:20.800 --> 00:37:23.800]  老人家見到小兄弟果然離開
[00:37:23.800 --> 00:37:24.800]  他很傷心
[00:37:24.800 --> 00:37:26.800]  於是他說對不起
[00:37:26.800 --> 00:37:27.800]  在這三年當中
[00:37:27.800 --> 00:37:30.800]  我虧待你
[00:37:30.800 --> 00:37:32.800]  你一直幫助我
[00:37:32.800 --> 00:37:37.800]  而我繼續在當中虧待你
[00:37:37.800 --> 00:37:41.800]  真的不要了
[00:37:41.800 --> 00:37:42.800]  自此之後
[00:37:42.800 --> 00:37:43.800]  老人家
[00:37:43.800 --> 00:37:46.800]  他生命有大改變
[00:37:46.800 --> 00:37:48.800]  他不再迂走
[00:37:48.800 --> 00:37:51.800]  他生活得很認真
[00:37:51.800 --> 00:37:53.800]  當我們聽這個故事的時候
[00:37:53.800 --> 00:37:56.800]  我們細心去聽的時候
[00:37:56.800 --> 00:37:59.800]  我們想像到這個年輕人
[00:37:59.800 --> 00:38:00.800]  他也不知道
[00:38:00.800 --> 00:38:02.800]  這個老人家會不會有改變
[00:38:02.800 --> 00:38:04.800]  在他死去的那段時間
[00:38:04.800 --> 00:38:05.800]  死之後
[00:38:05.800 --> 00:38:06.800]  死之前
[00:38:06.800 --> 00:38:07.800]  他也沒有改變
[00:38:07.800 --> 00:38:08.800]  繼續迂走
[00:38:08.800 --> 00:38:10.800]  繼續這麼差
[00:38:10.800 --> 00:38:13.800]  所以這個年輕人不知道
[00:38:13.800 --> 00:38:15.800]  這個老人家會不會真的改變
[00:38:15.800 --> 00:38:17.800]  但是這個年輕人
[00:38:17.800 --> 00:38:19.800]  他知道一件事
[00:38:19.800 --> 00:38:20.800]  他知道一件事
[00:38:20.800 --> 00:38:23.800]  就是無論結果是怎樣
[00:38:23.800 --> 00:38:26.800]  無論這個老人家肯不肯改變
[00:38:26.800 --> 00:38:27.800]  他知道有一件事
[00:38:27.800 --> 00:38:29.800]  他必須要做的
[00:38:29.800 --> 00:38:35.800]  就是他必須要活出新的愛
[00:38:35.800 --> 00:38:39.800]  他要學習愛到底
[00:38:39.800 --> 00:38:41.800]  所以弟兄姊妹們
[00:38:41.800 --> 00:38:44.800]  當我們經常說愛的時候
[00:38:44.800 --> 00:38:48.800]  不要以為愛只是一種溫馨的感覺
[00:38:48.800 --> 00:38:49.800]  當我們說愛的時候
[00:38:49.800 --> 00:38:53.800]  我們要效法耶穌基督永遠的愛
[00:38:53.800 --> 00:38:55.800]  愛到底
[00:38:55.800 --> 00:38:57.800]  愛是何等的重要
[00:38:57.800 --> 00:39:04.800]  愛是能夠幫助我們去建立神的家
[00:39:04.800 --> 00:39:09.800]  建立城鎮家成為神的殿
[00:39:09.800 --> 00:39:11.800]  在2016年1月9日
[00:39:11.800 --> 00:39:19.800]  在美國NCAA大學橄欖球全國總決賽當中
[00:39:19.800 --> 00:39:25.800]  克林頓大學扭轉勝過阿拉巴馬大學
[00:39:25.800 --> 00:39:27.800]  贏得冠軍
[00:39:27.800 --> 00:39:30.800]  比數是35對31
[00:39:30.800 --> 00:39:34.800]  阿拉巴馬大學大家想著一定會贏的
[00:39:34.800 --> 00:39:36.800]  因為一直都很強
[00:39:36.800 --> 00:39:40.800]  而克林頓大學就一般般
[00:39:40.800 --> 00:39:42.800]  都是會輸的
[00:39:42.800 --> 00:39:45.800]  贏了一場球賽之後
[00:39:45.800 --> 00:39:52.800]  ESPN的記者訪問克林頓大學的教練Sweeney
[00:39:52.800 --> 00:39:54.800]  就問他
[00:39:54.800 --> 00:40:00.800]  教練你怎樣去描述你勝利的感覺
[00:40:00.800 --> 00:40:04.800]  Sweeney說難以描述
[00:40:04.800 --> 00:40:05.800]  接著他說
[00:40:05.800 --> 00:40:07.800]  我的意思就是說
[00:40:07.800 --> 00:40:10.800]  這個不是我們可以成就的
[00:40:10.800 --> 00:40:14.800]  這個只是神才能夠成就的
[00:40:14.800 --> 00:40:16.800]  他繼續這樣說
[00:40:16.800 --> 00:40:20.800]  我們是面對國家當中最強的一隊
[00:40:20.800 --> 00:40:24.800]  我們打到最後的一秒
[00:40:24.800 --> 00:40:26.800]  接著教練說
[00:40:26.800 --> 00:40:30.800]  我今晚跟我的球員說過
[00:40:30.800 --> 00:40:34.800]  今晚最大的分野在於愛
[00:40:34.800 --> 00:40:37.800]  我們今晚會贏這場比賽
[00:40:37.800 --> 00:40:42.800]  是因為我們彼此相愛
[00:40:42.800 --> 00:40:44.800]  在半場的時候
[00:40:44.800 --> 00:40:47.800]  我繼續告訴我的球員
[00:40:47.800 --> 00:40:51.800]  我們今晚會贏這場比賽
[00:40:51.800 --> 00:40:56.800]  我們贏是因為我們彼此相愛
[00:40:56.800 --> 00:41:01.800]  我不知道我們怎樣贏這場比賽
[00:41:01.800 --> 00:41:07.800]  我只知道我們要彼此相愛
[00:41:07.800 --> 00:41:12.800]  不知道你們有沒有聽過這樣的贏球後的說話
[00:41:12.800 --> 00:41:14.800]  這個教練說的時候
[00:41:14.800 --> 00:41:16.800]  你去YouTube看看
[00:41:16.800 --> 00:41:20.800]  他流著淚水說到愛
[00:41:20.800 --> 00:41:23.800]  說到愛的重要性
[00:41:23.800 --> 00:41:24.800]  真的
[00:41:24.800 --> 00:41:27.800]  愛是權能
[00:41:27.800 --> 00:41:29.800]  愛是might
[00:41:29.800 --> 00:41:33.800]  今天早上我和你分享一個故事
[00:41:33.800 --> 00:41:36.800]  我的意思不是說成就沒有愛
[00:41:36.800 --> 00:41:38.800]  我只是更希望
[00:41:38.800 --> 00:41:42.800]  我們繼續彼此相愛,實踐愛
[00:41:42.800 --> 00:41:47.800]  並且我們會教導我們下一代去愛
[00:41:47.800 --> 00:41:49.800]  而我們知道
[00:41:49.800 --> 00:41:54.800]  繼續求神是讓我們知道我們的恩賜
[00:41:54.800 --> 00:41:56.800]  是去接受我們的恩賜
[00:41:56.800 --> 00:41:58.800]  去鍛鍊我們的恩賜
[00:41:58.800 --> 00:42:02.800]  而在愛當中我們去運用恩賜
[00:42:02.800 --> 00:42:04.800]  一同侍奉
[00:42:04.800 --> 00:42:07.800]  一同建立神的殿
[00:42:07.800 --> 00:42:09.800]  唯有這樣
[00:42:09.800 --> 00:42:11.800]  乘朕家
[00:42:11.800 --> 00:42:17.800]  是一間神所居住的教會
[00:42:17.800 --> 00:42:21.800]  是神所居住的居所
[00:42:21.800 --> 00:42:23.800]  讓我們相信
[00:42:23.800 --> 00:42:24.800]  求神幫助
[00:42:24.800 --> 00:42:27.800]  赦免我們的不信
[00:42:27.800 --> 00:42:29.800]  讓我們相信祂的說話
[00:42:29.800 --> 00:42:31.800]  阿門
