
[00:00:00.000 --> 00:00:03.160]  好 今天我們會繼續約翰醫書系列
[00:42:19.480 --> 00:42:23.600]  也有從祂而來的平安能夠活出一個得勝的生命
[00:42:23.600 --> 00:42:25.400]  我們一起來禱告
[00:42:25.400 --> 00:42:27.680]  學叔求你繼續來幫助我們
[00:42:27.680 --> 00:42:32.640]  願我們的生命都能夠有從你而來的這種真實的平安
[00:42:32.640 --> 00:42:34.360]  也有真實的確信
[00:42:34.360 --> 00:42:35.800]  我們知道自己有永生
[00:42:35.800 --> 00:42:37.760]  這是真實可靠的
[00:42:37.760 --> 00:42:40.840]  幫助我們能夠活出得勝的生命
[00:42:40.840 --> 00:42:43.680]  不是靠著我們自己乃是靠著你
[00:42:43.680 --> 00:42:48.080]  也是因著我們信你是基督你是神的兒子
[00:42:48.080 --> 00:42:51.920]  我們再同心禱告奉主耶穌基督的聖名祈求
[00:42:51.920 --> 00:42:52.520]  阿們
