
[00:00:00.000 --> 00:00:03.940]  現在這個年代有很多困苦的人
[00:32:18.920 --> 00:32:20.920]  而定到位置
[00:32:20.920 --> 00:32:22.920]  我們能夠用到我們的恩賜
[00:32:22.920 --> 00:32:24.920]  夠膽用我們的恩賜
[00:32:24.920 --> 00:32:26.920]  定到位置
[00:32:26.920 --> 00:32:28.920]  清除你的枯燥
[00:32:28.920 --> 00:32:30.920]  抓住自己的枯燥
[00:32:30.920 --> 00:32:32.920]  要做些什麼,做些什麼工,做些什麼人
[00:32:32.920 --> 00:32:34.920]  然後主又必定
[00:32:34.920 --> 00:32:36.920]  保守你
[00:32:36.920 --> 00:32:38.920]  所交託給你的,一定完成
[00:32:38.920 --> 00:32:40.920]  如果我們能夠這樣想的時候
[00:32:40.920 --> 00:32:42.920]  是不是很有力
[00:32:42.920 --> 00:32:44.920]  是不是很有力
[00:32:44.920 --> 00:32:46.920]  所以對我們來說
[00:32:46.920 --> 00:32:48.920]  對人
[00:32:48.920 --> 00:32:50.920]  對我們自己來說,在這個年代
[00:32:50.920 --> 00:32:52.920]  我們要多些空間
[00:32:52.920 --> 00:32:54.920]  去想一想
[00:32:54.920 --> 00:32:56.920]  一些困苦的人
[00:32:56.920 --> 00:32:58.920]  然後我們可不可以幫到
[00:32:58.920 --> 00:33:00.920]  他們定位呢
[00:33:00.920 --> 00:33:02.920]  能夠幫到他們定位
[00:33:02.920 --> 00:33:04.920]  是幫到他們繼續上路
[00:33:04.920 --> 00:33:06.920]  就算你想自己也是
[00:33:06.920 --> 00:33:08.920]  我很亂
[00:33:08.920 --> 00:33:10.920]  我都要明白自己的亂
[00:33:10.920 --> 00:33:12.920]  幫自己定位
[00:33:12.920 --> 00:33:14.920]  在神裡面,然後繼續
[00:33:14.920 --> 00:33:16.920]  去做神給我們
[00:33:16.920 --> 00:33:18.920]  做的服事和工作
[00:33:18.920 --> 00:33:20.920]  這個是我們今天
[00:33:20.920 --> 00:33:22.920]  我們可以做
[00:33:22.920 --> 00:33:24.920]  可以去見證主的
[00:33:24.920 --> 00:33:26.920]  OK?一起回應主好嗎?
[00:33:26.920 --> 00:33:28.920]  一起回應主
