
[00:00:00.000 --> 00:00:10.160]  那個調查的題目就是你最後悔的問題是什麼
[00:34:04.120 --> 00:34:06.120]  制衣廠的人非常之好
[00:34:06.120 --> 00:34:07.120]  (主持人:制衣廠的人非常之好)
[00:34:07.120 --> 00:34:10.120]  他說不要緊我再送一套新的衣服給他
[00:34:10.120 --> 00:34:12.120]  (主持人:他說不要緊我再送一套新的衣服給他)
[00:34:12.120 --> 00:34:14.120]  結果這個小朋友又來了幾次主學
[00:34:14.120 --> 00:34:17.120]  (主持人:結果那個小朋友又再回幾次主日學)
[00:34:17.120 --> 00:34:18.120]  顧太復文又不來了
[00:34:18.120 --> 00:34:20.120]  (主持人:結果他後來還是不再來了)
[00:34:20.120 --> 00:34:23.120]  找到他的時候他的新衣服又破破爛爛了
[00:34:23.120 --> 00:34:26.120]  (主持人:再找他的時候他的新衣服又破破爛爛了)
[00:34:26.120 --> 00:34:28.120]  這位主學的老師非常之失望
[00:34:28.120 --> 00:34:30.120]  (主持人:這個主日學老師就非常之失望)
[00:34:30.120 --> 00:34:33.120]  跟制衣廠的人說不要再送衣服給他了
[00:34:33.120 --> 00:34:35.120]  (主持人:跟制衣廠的人說不要再送衣服給他了)
[00:34:35.120 --> 00:34:37.120]  但說完之後好像又有點後悔
[00:34:37.120 --> 00:34:39.120]  (主持人:但說完之後又好像有點後悔)
[00:34:39.120 --> 00:34:41.120]  又很想給Bob一次機會
[00:34:41.120 --> 00:34:43.120]  (主持人:又想再給Bob一次機會)
[00:34:43.120 --> 00:34:44.120]  然後他就跟那個小朋友說
[00:34:44.120 --> 00:34:46.120]  (主持人:有一天他就跟那個小朋友說)
[00:34:46.120 --> 00:34:48.120]  如果你保證以後不再缺席的話
[00:34:48.120 --> 00:34:50.120]  (主持人:他說如果你保證以後不再缺席的話)
[00:34:50.120 --> 00:34:53.120]  老師就請制衣廠送第三套的新衣服給你
[00:34:53.120 --> 00:34:57.120]  (主持人:老師就再請制衣廠送第三套的新衣服給你)
[00:34:57.120 --> 00:34:59.120]  結果這個小朋友以後就沒有失信
[00:34:59.120 --> 00:35:02.120]  (主持人:結果這個小朋友以後就沒有再失信了)
[00:35:02.120 --> 00:35:04.120]  每個主日學都有出現
[00:35:04.120 --> 00:35:07.120]  (主持人:每個主日學他都在出現)
[00:35:07.120 --> 00:35:09.120]  而且接受耶穌基督成為個人救主
[00:35:09.120 --> 00:35:12.120]  (主持人:而且後來他接受了耶穌基督成為他個人的救主)
[00:35:12.120 --> 00:35:14.120]  這個是不是故事的結局呢?
[00:35:14.120 --> 00:35:16.120]  (主持人:這個是不是故事的結局呢?)
[00:35:16.120 --> 00:35:18.120]  這個品行最壞
[00:35:18.120 --> 00:35:20.120]  (主持人:這個品行最壞)
[00:35:20.120 --> 00:35:22.120]  被人認為沒有出息
[00:35:22.120 --> 00:35:24.120]  (主持人:被人認為沒有出息的)
[00:35:24.120 --> 00:35:25.120]  你知道他是誰嗎?
[00:35:25.120 --> 00:35:26.120]  (主持人:你知道他是誰嗎?)
[00:35:26.120 --> 00:35:29.120]  原來他就是來到中國宣教的開山鼻祖
[00:35:29.120 --> 00:35:32.120]  (主持人:原來他是來到中國宣教的開山鼻祖)
[00:35:32.120 --> 00:35:35.120]  Robin Morrison 這個瑪麗遜牧師
[00:35:35.120 --> 00:35:37.120]  (主持人:他就是瑪麗遜牧師了)
[00:35:37.120 --> 00:35:42.120]  當日如果不是主日學老師給阿博一個機會
[00:35:42.120 --> 00:35:46.120]  (主持人:當日如果不是主日學老師給阿博一個機會)
[00:35:46.120 --> 00:35:48.120]  將他重新挽回
[00:35:48.120 --> 00:35:49.120]  (主持人:將他重新挽回)
[00:35:49.120 --> 00:35:53.120]  我們就不會有這位來華宣教的宣教士
[00:35:53.120 --> 00:35:56.120]  (主持人:我們就不會有這位來中國宣教的宣教士了)
[00:35:56.120 --> 00:35:59.120]  人對自己的尺度是非常寬鬆的
[00:35:59.120 --> 00:36:02.120]  (主持人:人對自己的尺度是非常寬鬆的)
[00:36:02.120 --> 00:36:06.120]  我們會給自己很多的機會、很多的藉口、很多的理由
[00:36:06.120 --> 00:36:10.120]  (主持人:我們會給自己很多的機會、很多的藉口、很多的理由)
[00:36:10.120 --> 00:36:16.120]  但我們對別人同一把尺度就不同了
[00:36:16.120 --> 00:36:17.120]  (主持人:但我們對別人同一把尺度就不同了)
[00:36:17.120 --> 00:36:18.120]  (主持人:那個尺度就不一樣了)
[00:36:18.120 --> 00:36:20.120]  我們不輕易給別人一些機會
[00:36:20.120 --> 00:36:22.120]  (主持人:我們不輕易給別人一些機會)
[00:36:22.120 --> 00:36:23.120]  我們的神到底是怎樣的呢?
[00:36:23.120 --> 00:36:25.120]  (主持人:我們的神到底是怎樣的呢?)
[00:36:25.120 --> 00:36:31.120]  我們假如因為人真心悔改而去改變這個心意
[00:36:31.120 --> 00:36:35.120]  (主持人:如果假如人真心悔改改變了他的心意)
[00:36:35.120 --> 00:36:36.120]  改變了他的初衷
[00:36:36.120 --> 00:36:37.120]  (主持人:改變了他的初衷)
[00:36:37.120 --> 00:36:41.120]  我只能夠說這位神是一位給機會人的神
[00:36:41.120 --> 00:36:44.120]  (主持人:我只可以說這位神是給機會人的神)
[00:36:44.120 --> 00:36:49.120]  我相信這是每一個經歷過上帝恩典的人都可以去印證的事
[00:36:49.120 --> 00:36:53.120]  (主持人:我相信這是每一位經歷上帝恩典的人都可以印證的事)
[00:36:53.120 --> 00:36:57.120]  如果上帝不是改變心意給我們機會
[00:36:57.120 --> 00:37:00.120]  (主持人:如果上帝不是改變心意給我們機會)
[00:37:00.120 --> 00:37:03.120]  我們沒有一個人可以坐在這裏
[00:37:03.120 --> 00:37:05.120]  (主持人:我們沒有一個人可以坐在這裏)
[00:37:05.120 --> 00:37:12.120]  但願神憐憫全球各地受武漢肺炎的影響
[00:37:12.120 --> 00:37:16.120]  (主持人:但願神憐憫全球各地受武漢肺炎的影響)
[00:37:16.120 --> 00:37:17.120]  我們人心惶惶
[00:37:17.120 --> 00:37:19.120]  (主持人:我們人心惶惶)
[00:37:19.120 --> 00:37:21.120]  但因著人的悔改認罪
[00:37:21.120 --> 00:37:23.120]  (主持人:但因著人的悔改認罪)
[00:37:23.120 --> 00:37:26.120]  我們以致神心裏憂傷
[00:37:26.120 --> 00:37:28.120]  (主持人:以致神心裏憂傷)
[00:37:28.120 --> 00:37:30.120]  施行恩典拯救我們
[00:37:30.120 --> 00:37:32.120]  (主持人:施行恩典拯救我們)
