
[00:00:00.000 --> 00:00:03.960]  過年最開心就是拜年鬥禮事了
[00:30:51.400 --> 00:30:54.360]  除了講要行出來
[00:30:54.360 --> 00:30:57.720]  很有趣的是當我們很緊張
[00:30:57.720 --> 00:30:59.240]  被人一腳踩
[00:30:59.240 --> 00:31:00.560]  被人頂着
[00:31:00.560 --> 00:31:01.600]  不是手
[00:31:01.600 --> 00:31:04.440]  是心裏頂着你的時候
[00:31:04.440 --> 00:31:05.880]  這句經文很重要
[00:31:05.880 --> 00:31:09.160]  這句經文不是叫你對着頂着你的人講
[00:31:09.160 --> 00:31:12.080]  你溫柔啊
[00:31:12.080 --> 00:31:14.880]  它是和自己講
[00:31:14.880 --> 00:31:16.720]  溫柔
[00:31:16.720 --> 00:31:17.560]  有福
[00:31:17.560 --> 00:31:19.640]  這溫柔這句經文下面講
[00:31:19.640 --> 00:31:21.320]  你有什麼福
[00:31:21.320 --> 00:31:24.280]  它說你會承受地土
[00:31:24.280 --> 00:31:27.040]  爲什麼溫柔地土
[00:31:27.040 --> 00:31:30.520]  因爲溫柔通常講差的東西
[00:31:30.520 --> 00:31:33.720]  你啊我啊我的權利你的權利
[00:31:33.720 --> 00:31:37.760]  但如果我們相信神是最終掌管
[00:31:37.760 --> 00:31:41.360]  地土的事業是在祂那裏
[00:31:41.360 --> 00:31:43.360]  我們不用那麼緊
[00:31:43.360 --> 00:31:45.200]  神是最終的審判
[00:31:45.200 --> 00:31:47.640]  祂給祂不給
[00:31:47.640 --> 00:31:50.240]  救約賜地很大祝福
[00:31:50.240 --> 00:31:51.760]  溫柔的人
[00:31:51.760 --> 00:31:55.200]  是承受地土我們自己
[00:31:55.200 --> 00:31:57.400]  使人和睦
[00:31:57.400 --> 00:31:59.240]  和平的人有福
[00:31:59.240 --> 00:32:01.400]  在爭拗的裏面
[00:32:01.400 --> 00:32:02.760]  緊張的裏面
[00:32:02.760 --> 00:32:05.760]  我們前一段時間剛剛有TWA
[00:32:05.760 --> 00:32:06.960]  在針研講一樣東西
[00:32:06.960 --> 00:32:10.440]  他說夜和華恨惡的人有七
[00:32:10.440 --> 00:32:12.200]  是吧記不記得
[00:32:12.200 --> 00:32:14.160]  有沒有人講大話
[00:32:14.160 --> 00:32:15.360]  有怎麼辦
[00:32:15.360 --> 00:32:16.920]  暴散紛爭
[00:32:16.920 --> 00:32:18.200]  講壞話呢
[00:32:18.200 --> 00:32:20.000]  陷低人呢
[00:32:20.000 --> 00:32:22.440]  但這裏講的東西剛剛調轉
[00:32:22.440 --> 00:32:25.240]  使人和睦的人
[00:32:25.240 --> 00:32:28.960]  爲什麼他會成爲神的兒子
[00:32:28.960 --> 00:32:31.120]  因爲有神的樣式
[00:32:31.120 --> 00:32:33.400]  你纔會使人和睦
[00:32:33.400 --> 00:32:34.600]  因爲你使人和睦
[00:32:34.600 --> 00:32:38.160]  你更加有神的樣式
[00:32:38.160 --> 00:32:40.920]  這個祝福不是講出來
[00:32:40.920 --> 00:32:42.320]  要行出來
[00:32:42.320 --> 00:32:47.720]  最後一個S是Spiritual Life
[00:32:47.720 --> 00:32:50.000]  祝福人的靈命
[00:32:50.000 --> 00:32:51.320]  他的救恩
[00:32:51.320 --> 00:32:53.320]  靈命成長
[00:32:53.320 --> 00:32:54.440]  祝福他
[00:32:54.440 --> 00:32:57.520]  謹守忠恆神的說話
[00:32:57.520 --> 00:33:00.320]  第一個祝福是虛心的人有福
[00:33:00.320 --> 00:33:02.720]  因爲天國是給他的
[00:33:02.720 --> 00:33:04.120]  我們很多時候祝福人
[00:33:04.120 --> 00:33:06.320]  經歷神很多
[00:33:06.320 --> 00:33:08.120]  我這次想調轉講
[00:33:08.120 --> 00:33:09.920]  我們這次祝福人
[00:33:09.920 --> 00:33:11.520]  永遠都沒有
[00:33:11.520 --> 00:33:13.120]  因爲我們覺得我們什麼都有
[00:33:13.120 --> 00:33:14.400]  我們經歷神很多
[00:33:14.400 --> 00:33:16.120]  我們不追求上帝
[00:33:16.120 --> 00:33:17.920]  第一福很重要
[00:33:17.920 --> 00:33:20.720]  Pour in spirit
[00:33:20.720 --> 00:33:22.920]  我靈命裏很不夠
[00:33:22.920 --> 00:33:24.320]  我要多一點
[00:33:24.320 --> 00:33:25.320]  你就祝福他
[00:33:25.320 --> 00:33:26.320]  神又多一點
[00:33:26.320 --> 00:33:28.320]  我體力也不夠
[00:33:28.320 --> 00:33:29.720]  經歷也不夠
[00:33:29.720 --> 00:33:32.120]  神就祝福他
[00:33:32.120 --> 00:33:33.720]  原來很弔詭的
[00:33:33.720 --> 00:33:35.320]  我們越沒有就越多
[00:33:35.320 --> 00:33:38.120]  以爲越多就越沒有
[00:33:38.120 --> 00:33:40.520]  赦免其過
[00:33:40.520 --> 00:33:42.920]  遮蓋其罪
[00:33:42.920 --> 00:33:44.320]  這人有福
[00:33:44.320 --> 00:33:46.120]  你經歷上帝的赦免
[00:33:46.120 --> 00:33:48.320]  你的罪經歷上帝赦免
[00:33:48.320 --> 00:33:51.120]  你會經歷過那種豐富
[00:33:51.120 --> 00:33:53.320]  我不知道你有沒有看小朋友上學
[00:33:53.320 --> 00:33:55.120]  現在的背囊
[00:33:55.120 --> 00:33:57.120]  很大個的
[00:33:57.120 --> 00:33:59.720]  足足是一個小朋友的一半
[00:33:59.720 --> 00:34:00.920]  書還很大
[00:34:00.920 --> 00:34:03.320]  我每次早上上學
[00:34:03.320 --> 00:34:06.120]  我起牀都會和他們上學
[00:34:06.120 --> 00:34:08.920]  我都會稱着書包
[00:34:08.920 --> 00:34:10.920]  揹着我的子女
[00:34:10.920 --> 00:34:12.320]  哇 我覺得真的很重
[00:34:12.320 --> 00:34:14.720]  送到門口 我知道都要放手了
[00:34:14.720 --> 00:34:17.720]  那個很重的書盒 咚 掉下去了
[00:34:17.720 --> 00:34:19.720]  我兒子除了要揹着書包
[00:34:19.720 --> 00:34:21.320]  他又會吹saxophone
[00:34:21.320 --> 00:34:24.720]  就是一半高的一個樂器
[00:34:24.720 --> 00:34:27.920]  有時候踢球就拿着球鞋
[00:34:27.920 --> 00:34:31.520]  剛好那天下雨就不得了
[00:34:31.520 --> 00:34:33.520]  不知怎樣
[00:34:33.520 --> 00:34:34.720]  你有沒有想過
[00:34:34.720 --> 00:34:36.520]  我們揹着背囊裏面很多石頭
[00:34:36.520 --> 00:34:39.320]  很重的感覺
[00:34:39.320 --> 00:34:42.120]  上帝說要將我們那種艱難
[00:34:42.120 --> 00:34:43.920]  抽起來
[00:34:43.920 --> 00:34:45.120]  但很特別的
[00:34:45.120 --> 00:34:47.520]  上帝的手和我的手不同
[00:34:47.520 --> 00:34:50.320]  我的手都要放下 他要上學
[00:34:50.320 --> 00:34:53.920]  但神的手一直會抽着
[00:34:53.920 --> 00:34:55.920]  你經歷過你就知道
[00:34:55.920 --> 00:34:58.120]  經歷過那種赦免
[00:34:58.120 --> 00:35:02.920]  你就明白那種福氣
[00:35:02.920 --> 00:35:06.120]  Amen
[00:35:06.120 --> 00:35:07.520]  管教
[00:35:07.520 --> 00:35:10.320]  我們覺得被管教很慘很辛苦
[00:35:10.320 --> 00:35:11.120]  這裏說
[00:35:11.120 --> 00:35:16.520]  當我們受管教是有福的
[00:35:16.520 --> 00:35:18.320]  受管教是有福
[00:35:18.320 --> 00:35:19.920]  我初一和那幾個同學
[00:35:19.920 --> 00:35:21.920]  我們剛剛說過turning point
[00:35:21.920 --> 00:35:24.720]  人生轉折點
[00:35:24.720 --> 00:35:26.520]  我們說我們生命都有些東西
[00:35:26.520 --> 00:35:28.720]  長時間感受不到神
[00:35:28.720 --> 00:35:31.520]  沒有出路在這裏經歷
[00:35:31.520 --> 00:35:32.520]  在過程中
[00:35:32.520 --> 00:35:36.920]  他們說每一次當回望
[00:35:36.920 --> 00:35:38.920]  他發現原來上帝
[00:35:38.920 --> 00:35:42.320]  將我們的品格改變
[00:35:42.320 --> 00:35:44.720]  更深的似耶穌
[00:35:44.720 --> 00:35:49.520]  我們的動機是怎樣呢
[00:35:49.520 --> 00:35:52.520]  我們拿着很緊的東西是怎樣
[00:35:52.520 --> 00:35:55.520]  當我們想要神的祝福
[00:35:55.520 --> 00:35:57.720]  多過要神
[00:35:57.720 --> 00:35:59.720]  開始遠離神
[00:35:59.720 --> 00:36:01.320]  神就會抽我們回來
[00:36:01.320 --> 00:36:04.920]  和我們說停一停
[00:36:04.920 --> 00:36:05.920]  回來
[00:36:05.920 --> 00:36:07.520]  管教是祝福
[00:36:07.520 --> 00:36:11.520]  最後你若留意聽從耶和華
[00:36:11.520 --> 00:36:13.720]  你神的話
[00:36:13.720 --> 00:36:16.320]  這以下來的福
[00:36:16.320 --> 00:36:20.720]  便追隨你追着你
[00:36:20.720 --> 00:36:21.720]  《真命記》二十八章
[00:36:21.720 --> 00:36:24.320]  剛剛我們說下面很多福氣
[00:36:24.320 --> 00:36:25.520]  上面這一節
[00:36:25.520 --> 00:36:27.920]  他說追着你
[00:36:27.920 --> 00:36:31.520]  是因爲當你聽從耶和華
[00:36:31.520 --> 00:36:35.120]  你神的話
[00:36:35.120 --> 00:36:38.720]  我每天早上
[00:36:38.720 --> 00:36:40.320]  我都會抱着我的子女
[00:36:40.320 --> 00:36:42.120]  接着說祝福他
[00:36:42.120 --> 00:36:43.520]  真的
[00:36:43.520 --> 00:36:45.520]  我早上起牀我訓練了自己
[00:36:45.520 --> 00:36:47.520]  我不會問他
[00:36:47.520 --> 00:36:49.120]  我以前經常問的東西
[00:36:49.120 --> 00:36:52.120]  就是功課做好了沒有
[00:36:52.120 --> 00:36:54.520]  因爲做不好都沒得救了
[00:36:54.520 --> 00:36:55.520]  上學了
[00:36:55.520 --> 00:36:57.120]  祝福他
[00:36:57.120 --> 00:37:00.120]  晚上睡覺抱着他祝福他
[00:37:00.120 --> 00:37:02.920]  身體祝福他學業
[00:37:02.920 --> 00:37:04.520]  祝福他情緒
[00:37:04.520 --> 00:37:06.520]  祝福他朋友家人
[00:37:06.520 --> 00:37:08.120]  祝福他靈明
[00:37:08.120 --> 00:37:09.720]  我們這次每一次可以跟人說
[00:37:09.720 --> 00:37:11.520]  祝福你
[00:37:11.520 --> 00:37:14.120]  我們有很多意思
[00:37:14.120 --> 00:37:15.920]  我回崇拜每個禮拜
[00:37:15.920 --> 00:37:17.720]  崇拜晚上的祈禱會
[00:37:17.720 --> 00:37:20.520]  我就會用來祝福我的家人
[00:37:20.520 --> 00:37:21.520]  我的親人
[00:37:21.520 --> 00:37:22.720]  我在裏面祈禱
[00:37:22.720 --> 00:37:25.120]  叫神臨在祝福他
[00:37:25.120 --> 00:37:26.520]  每一次星期三
[00:37:26.520 --> 00:37:29.520]  早上同工祈禱會
[00:37:29.520 --> 00:37:31.320]  我就會祝福我的牧區
[00:37:31.320 --> 00:37:32.920]  我的門徒
[00:37:32.920 --> 00:37:34.520]  我們的組長
[00:37:34.520 --> 00:37:35.720]  我們的事工
[00:37:35.720 --> 00:37:38.320]  每個禮拜如是
[00:37:38.320 --> 00:37:39.520]  更差的
[00:37:39.520 --> 00:37:40.920]  我們知道一樣東西
[00:37:40.920 --> 00:37:42.520]  一定會
[00:37:42.520 --> 00:37:44.920]  因爲神的緣故更好
[00:37:44.920 --> 00:37:46.320]  Amen?
[00:37:46.320 --> 00:37:48.520]  你信不信?
[00:37:48.520 --> 00:37:49.720]  最後我想說
[00:37:49.720 --> 00:37:50.920]  唯一一個很重要的原則
[00:37:50.920 --> 00:37:52.320]  我們要記住
[00:37:52.320 --> 00:37:54.520]  我們要神的祝福
[00:37:54.520 --> 00:37:55.920]  以先
[00:37:55.920 --> 00:37:58.320]  我們要上帝在我們中間
[00:37:58.320 --> 00:38:01.120]  我們不要追錯了
[00:38:01.120 --> 00:38:02.920]  追逐祝福
[00:38:02.920 --> 00:38:04.720]  而離開上帝
[00:38:04.720 --> 00:38:05.920]  這段聖經
[00:38:05.920 --> 00:38:09.120]  在《約翰福音》十章十節
[00:38:09.120 --> 00:38:11.120]  耶穌說我們
[00:38:11.120 --> 00:38:14.320]  是要叫羊得生命
[00:38:14.320 --> 00:38:17.520]  並且得得更
[00:38:17.520 --> 00:38:19.720]  婷姐妹你想不想要?
