
[00:00:00.000 --> 00:00:01.800]  教會今年和明年的主題是
[00:29:15.200 --> 00:29:18.000]  結果他在講道上是很有恩賜
[00:29:18.000 --> 00:29:19.900]  寫了很多有關講道的書
[00:29:19.900 --> 00:29:22.200]  寫了很多有關御道的故事
[00:29:22.200 --> 00:29:23.600]  有時我們找例子
[00:29:23.600 --> 00:29:25.200]  都是看慕迪所講
[00:29:25.200 --> 00:29:26.700]  他講的那些說話
[00:29:26.700 --> 00:29:30.100]  是可以一句就令人
[00:29:30.100 --> 00:29:34.000]  叮一聲被敲起
[00:29:34.000 --> 00:29:36.000]  靠他自己是不行的
[00:29:36.000 --> 00:29:37.700]  不過是聖靈
[00:29:37.700 --> 00:29:40.400]  當聖靈要降臨在那個人身上
[00:29:40.400 --> 00:29:43.700]  要將恩賜、禮物賜給他的時候
[00:29:43.700 --> 00:29:46.000]  沒有東西是不能夠承受的
[00:29:46.000 --> 00:29:48.100]  弟兄姊妹你期不期望
[00:29:48.100 --> 00:29:52.300]  聖靈都將那些恩賜來賜給你呢?
[00:29:52.300 --> 00:29:54.000]  好像哥倫多教會那樣
[00:29:54.000 --> 00:29:56.500]  有智慧的言語、知識的言語
[00:29:56.500 --> 00:30:00.000]  信心、醫病的恩賜、行義能
[00:30:00.000 --> 00:30:04.100]  作先知、辨別諸靈、講方言、翻方言
[00:30:04.100 --> 00:30:05.900]  還是其他呢?
[00:30:05.900 --> 00:30:08.500]  當你看看教會的時候
[00:30:08.500 --> 00:30:11.300]  你會想教會還需要哪些
[00:30:11.300 --> 00:30:13.300]  恩賜的弟兄姊妹呢?
[00:30:13.300 --> 00:30:16.300]  我們遲些就會有執事保選
[00:30:16.300 --> 00:30:18.100]  你說我沒有負擔做執事
[00:30:18.100 --> 00:30:20.000]  我們也沒有這樣的能力
[00:30:20.000 --> 00:30:21.200]  你可不可以來祈求
[00:30:21.200 --> 00:30:22.400]  我們只有七個
[00:30:22.400 --> 00:30:24.200]  教會這麼多的士工
[00:30:24.200 --> 00:30:26.300]  神讓我有這個感動
[00:30:26.300 --> 00:30:27.800]  讓我有這個負擔
[00:30:27.800 --> 00:30:31.100]  甚至讓我有這種能力
[00:30:31.100 --> 00:30:33.800]  或者有這種經驗
[00:30:33.800 --> 00:30:35.100]  我們在外面的經驗
[00:30:35.100 --> 00:30:37.200]  帶回來也很重要的
[00:30:37.200 --> 00:30:40.500]  同目者和其他人一起來配搭
[00:30:40.500 --> 00:30:42.500]  教會還需要什麼恩賜的人呢?
[00:30:42.500 --> 00:30:45.300]  剛才我見到一位弟兄
[00:30:45.300 --> 00:30:46.400]  他是猜拳隊的
[00:30:46.400 --> 00:30:48.700]  他和石浪一班的弟兄姊妹一起
[00:30:48.700 --> 00:30:51.100]  我說你們在談猜拳的事嗎?
[00:30:51.100 --> 00:30:53.400]  他說不是,他現在在做石浪導師
[00:30:53.400 --> 00:30:55.300]  是朱凱
[00:30:55.300 --> 00:30:58.400]  我說是喔
[00:30:58.400 --> 00:31:00.600]  有什麼恩賜才能做到呢?
[00:31:00.600 --> 00:31:01.400]  很害怕的
[00:31:01.400 --> 00:31:03.700]  他曾經告訴我
[00:31:03.700 --> 00:31:04.400]  需要什麼恩賜呢?
[00:31:04.400 --> 00:31:05.900]  有時候你有負擔就可以了
[00:31:05.900 --> 00:31:07.700]  你一個心也可以
[00:31:07.700 --> 00:31:08.900]  聖靈就引導你
[00:31:08.900 --> 00:31:10.400]  怎樣跟他們同行
[00:31:10.400 --> 00:31:11.700]  或者我們侍奉的經驗
[00:31:11.700 --> 00:31:15.000]  我們愛著的心去影響他們
[00:31:15.000 --> 00:31:18.300]  教會成立了衙軍團契
[00:31:18.300 --> 00:31:18.900]  很感謝主
[00:31:18.900 --> 00:31:20.400]  也有十幾二十位
[00:31:20.400 --> 00:31:22.100]  好像二十幾位弟兄姊妹
[00:31:22.100 --> 00:31:23.300]  有這個負擔
[00:31:23.300 --> 00:31:25.100]  或者他有這種經驗
[00:31:25.100 --> 00:31:26.100]  有些是過來人
[00:31:26.100 --> 00:31:26.600]  他病過
[00:31:26.600 --> 00:31:28.200]  他家人病過
[00:31:28.200 --> 00:31:30.100]  或者他是護士
[00:31:30.100 --> 00:31:31.200]  他做藥劑
[00:31:31.200 --> 00:31:33.400]  他有這個負擔
[00:31:33.400 --> 00:31:34.900]  他就給人用了
[00:31:34.900 --> 00:31:38.200]  弟兄姊妹你呢?
[00:31:38.200 --> 00:31:41.800]  你很想聖靈賜一些什麼禮物給你呢?
[00:31:41.800 --> 00:31:44.800]  你會發現那些是禮物嗎?
[00:31:44.800 --> 00:31:46.300]  你會發現這些禮物
[00:31:46.300 --> 00:31:48.700]  是可以真的給人用
[00:31:48.700 --> 00:31:50.500]  在教會呢?
[00:31:50.500 --> 00:31:52.300]  最後
[00:31:52.300 --> 00:31:55.000]  聖靈為什麼要把不同的恩賜
[00:31:55.000 --> 00:31:56.300]  賜給信徒呢?
[00:31:56.300 --> 00:32:00.700]  我們看第四節至第七節
[00:32:00.700 --> 00:32:01.900]  聖靈是教會
[00:32:01.900 --> 00:32:04.300]  和信徒生命的建立者
[00:32:04.300 --> 00:32:05.500]  第四節
[00:32:05.500 --> 00:32:07.500]  恩賜原有分別
[00:32:07.500 --> 00:32:09.900]  聖靈卻是一位
[00:32:09.900 --> 00:32:11.700]  職事也有分別
[00:32:11.700 --> 00:32:13.400]  主卻是一位
[00:32:13.400 --> 00:32:15.200]  公用也有分別
[00:32:15.200 --> 00:32:16.900]  神卻是一位
[00:32:16.900 --> 00:32:19.800]  在眾人裡面運行一切的事
[00:32:19.800 --> 00:32:22.500]  聖靈顯在各人身上
[00:32:22.500 --> 00:32:26.200]  是叫人得益處
[00:32:26.200 --> 00:32:28.200]  四至六節那裡提到
[00:32:28.200 --> 00:32:30.800]  靈、主和神
[00:32:30.800 --> 00:32:32.500]  是上帝三個的位格
[00:32:32.500 --> 00:32:34.800]  當然他沒有用大佳
[00:32:34.800 --> 00:32:36.500]  The Spirit
[00:32:36.500 --> 00:32:37.900]  那位聖靈
[00:32:37.900 --> 00:32:39.500]  他只是說「靈」
[00:32:39.500 --> 00:32:42.300]  但這裡信徒也明白是說三一的神
[00:32:42.300 --> 00:32:44.300]  就好像我們剛才唱的一首詩歌
[00:32:44.300 --> 00:32:49.200]  父神、聖子和聖靈一樣
[00:32:49.200 --> 00:32:53.400]  這三節的經文有三節提到有分別
[00:32:53.400 --> 00:32:54.500]  和一位
[00:32:54.500 --> 00:32:56.400]  有分別是說什麼呢?
[00:32:56.400 --> 00:32:59.100]  有分別是說多而不同
[00:32:59.100 --> 00:33:01.300]  這樣才叫有分別
[00:33:01.300 --> 00:33:02.900]  有多又不同
[00:33:02.900 --> 00:33:05.000]  一位強調的不是獨一的性
[00:33:05.000 --> 00:33:05.800]  獨一性
[00:33:05.800 --> 00:33:07.600]  當然是獨一的
[00:33:07.600 --> 00:33:08.800]  聖靈獨一的耶穌
[00:33:08.800 --> 00:33:09.800]  獨一的父神
[00:33:09.800 --> 00:33:11.200]  但他強調的不是獨一
[00:33:11.200 --> 00:33:14.300]  他強調的是相同
[00:33:14.300 --> 00:33:15.200]  是相同性
[00:33:15.200 --> 00:33:16.100]  意思是說
[00:33:16.100 --> 00:33:19.400]  因次雖然多而不同
[00:33:19.400 --> 00:33:22.600]  但聖靈卻是同一位
[00:33:22.600 --> 00:33:25.100]  即是雖然多而不同
[00:33:25.100 --> 00:33:28.600]  但主卻是同一位
[00:33:28.600 --> 00:33:29.500]  公用
[00:33:29.500 --> 00:33:30.200]  什麼叫公用呢?
[00:33:30.200 --> 00:33:32.000]  或者是工作
[00:33:32.000 --> 00:33:33.600]  活動
[00:33:33.600 --> 00:33:35.000]  雖然多而不同
[00:33:35.000 --> 00:33:38.200]  但神卻是同一位
[00:33:38.200 --> 00:33:39.900]  因次即是公用
[00:33:39.900 --> 00:33:41.000]  雖然多
[00:33:41.000 --> 00:33:43.800]  但因著相同的聖靈
[00:33:43.800 --> 00:33:45.200]  同一位的主
[00:33:45.200 --> 00:33:46.600]  同一位的神
[00:33:46.600 --> 00:33:49.400]  所呈現的畫像是什麼呢?
[00:33:49.400 --> 00:33:51.400]  不是混亂
[00:33:51.400 --> 00:33:52.500]  而是什麼呢?
[00:33:52.500 --> 00:33:53.500]  第七節
[00:33:53.500 --> 00:33:56.100]  聖靈顯在各人身上
[00:33:56.100 --> 00:33:57.600]  即是聖靈要賜給人
[00:33:57.600 --> 00:33:58.900]  這麼多的恩賜
[00:33:58.900 --> 00:34:00.200]  這麼多的禮物
[00:34:00.200 --> 00:34:03.100]  帶給人的不是混亂是什麼呢?
[00:34:03.100 --> 00:34:04.700]  什麼叫人德
[00:34:04.700 --> 00:34:06.100]  易處
[00:34:06.100 --> 00:34:08.000]  哥倫多教會信徒一定聽得明白
[00:34:08.000 --> 00:34:08.800]  為什麼呢?
[00:34:08.800 --> 00:34:10.900]  他們有很多的恩賜
[00:34:10.900 --> 00:34:12.400]  有些人能夠講方言
[00:34:12.400 --> 00:34:13.800]  有些人能夠翻方言
[00:34:13.800 --> 00:34:14.800]  有些人能夠講鬼
[00:34:14.800 --> 00:34:15.800]  有些人能夠醫病
[00:34:15.800 --> 00:34:17.300]  有些人能夠有智慧的言語
[00:34:17.300 --> 00:34:19.300]  有些人能夠有知識的言語
[00:34:19.300 --> 00:34:20.400]  很多很多的恩賜
[00:34:20.400 --> 00:34:22.600]  他在後文繼續說
[00:34:22.600 --> 00:34:23.900]  但保羅提醒他們
[00:34:23.900 --> 00:34:25.900]  帶給他們的不是教會混亂
[00:34:25.900 --> 00:34:26.400]  為什麼呢?
[00:34:26.400 --> 00:34:27.700]  當他們自高自大
[00:34:27.700 --> 00:34:29.400]  以為那些是來自自己的時候
[00:34:29.400 --> 00:34:30.700]  就分門別類
[00:34:30.700 --> 00:34:32.500]  在第一章的時候告訴他們
[00:34:32.500 --> 00:34:34.800]  有些人是屬保羅的
[00:34:34.800 --> 00:34:35.600]  保羅派的
[00:34:35.600 --> 00:34:38.200]  有些人是屬阿波羅派的
[00:34:38.200 --> 00:34:39.000]  不是雪糕
[00:34:39.000 --> 00:34:40.700]  有一個領袖叫阿波羅
[00:34:40.700 --> 00:34:44.700]  有些人就說他屬基督的
[00:34:44.700 --> 00:34:48.400]  各人有自己強的地方
[00:34:48.400 --> 00:34:50.800]  就是歧視其他人
[00:34:50.800 --> 00:34:52.400]  小看其他人
[00:34:52.400 --> 00:34:54.400]  他是抬高自己
[00:34:54.400 --> 00:34:57.200]  帶來的就是教會混亂
[00:34:57.200 --> 00:34:59.000]  聖仔聚會裡面有些人講方言的
[00:34:59.000 --> 00:34:59.900]  你又講我又講
[00:34:59.900 --> 00:35:02.700]  沒有方言的只是引來混亂
[00:35:02.700 --> 00:35:03.700]  保羅說不是
[00:35:03.700 --> 00:35:04.400]  其實
[00:35:04.400 --> 00:35:06.700]  聖靈將恩賜來賜給人
[00:35:06.700 --> 00:35:09.400]  是要叫人得益處的
[00:35:09.400 --> 00:35:11.900]  這個人是什麼人呢?
[00:35:11.900 --> 00:35:13.500]  第一當然講到
[00:35:13.500 --> 00:35:16.300]  是蒙恩賜者
[00:35:16.300 --> 00:35:17.900]  當我們領受恩賜的時候
[00:35:17.900 --> 00:35:20.100]  我們是得益處的
[00:35:20.100 --> 00:35:21.200]  你想像一下
[00:35:21.200 --> 00:35:22.000]  如果那個人
[00:35:22.000 --> 00:35:24.000]  經常覺得自己沒用的
[00:35:24.000 --> 00:35:26.600]  但聖靈告訴你你有用的
[00:35:26.600 --> 00:35:28.300]  你的眼耳口鼻都是有用的
[00:35:28.300 --> 00:35:30.100]  我一會兒唱的那首會演詩就是這樣
[00:35:30.100 --> 00:35:31.100]  我們有手有腳
[00:35:31.100 --> 00:35:32.500]  我們有用的
[00:35:32.500 --> 00:35:34.900]  你說我性格感很內向
[00:35:34.900 --> 00:35:35.700]  神都用嗎?
[00:35:35.700 --> 00:35:38.200]  神都用的
[00:35:38.200 --> 00:35:40.300]  你就會肯定自己
[00:35:40.300 --> 00:35:41.300]  你在這個世上
[00:35:41.300 --> 00:35:42.900]  不是無緣無故的
[00:35:42.900 --> 00:35:44.200]  你在這個世上
[00:35:44.200 --> 00:35:45.700]  是有價值的
[00:35:45.700 --> 00:35:47.300]  你在這個世上
[00:35:47.300 --> 00:35:49.500]  是神都喜悅的
[00:35:49.500 --> 00:35:51.800]  你會被建立
[00:35:51.800 --> 00:35:53.100]  除了你被建立
[00:35:53.100 --> 00:35:54.300]  身邊人都被建立的
[00:35:54.300 --> 00:35:56.000]  當你領受恩賜
[00:35:56.000 --> 00:35:58.100]  就是聖靈給你的禮物
[00:35:58.100 --> 00:35:59.500]  如果你領受的禮物
[00:35:59.500 --> 00:36:01.700]  是你人生的經驗很豐富
[00:36:01.700 --> 00:36:04.100]  或者你經歷了一些憂傷的事情
[00:36:04.100 --> 00:36:05.800]  好像哥倫多後書說
[00:36:05.800 --> 00:36:07.400]  你受患難
[00:36:07.400 --> 00:36:09.000]  你就用你曾經經歷了
[00:36:09.000 --> 00:36:10.200]  這種患難的經驗
[00:36:10.200 --> 00:36:13.000]  去安慰那些受患難的人
[00:36:13.000 --> 00:36:15.400]  神都用你的經驗去安慰人
[00:36:15.400 --> 00:36:17.600]  不單單你自己已經被神安慰
[00:36:17.600 --> 00:36:19.200]  而是你能夠祝福了
[00:36:19.200 --> 00:36:20.800]  被你關心的人
[00:36:20.800 --> 00:36:22.800]  是那些人被建立的
[00:36:22.800 --> 00:36:24.800]  當你領受負擔
[00:36:24.800 --> 00:36:27.100]  來關心弱勢社群的時候
[00:36:27.100 --> 00:36:29.100]  那些弱勢社群是被建立的
[00:36:29.100 --> 00:36:30.800]  原來這個世上
[00:36:30.800 --> 00:36:33.200]  有些人還記得我
[00:36:33.200 --> 00:36:35.700]  沒有小看我
[00:36:35.700 --> 00:36:37.600]  最後是哪些人
[00:36:37.600 --> 00:36:39.600]  得建立得益處呢?
[00:36:39.600 --> 00:36:41.300]  當然是教會
[00:36:41.300 --> 00:36:43.700]  當每一位信徒都有恩賜
[00:36:43.700 --> 00:36:46.300]  當每一位信徒都願意用這個恩賜
[00:36:46.300 --> 00:36:49.300]  被別人對服侍、關心、支持、鼓勵的時候
[00:36:49.300 --> 00:36:51.000]  教會就被建立起來了
[00:36:51.000 --> 00:36:52.500]  所以保羅在後文
[00:36:52.500 --> 00:36:54.900]  哥倫多前書第十二章十二節
[00:36:54.900 --> 00:36:56.300]  他就用一個比喻
[00:36:56.300 --> 00:36:59.400]  就好像一個身體裏面有很多的肢體
[00:36:59.400 --> 00:37:01.000]  有眼耳口鼻手手腳腳
[00:37:01.000 --> 00:37:02.900]  不會整個身體都只有眼
[00:37:02.900 --> 00:37:05.400]  不會整個身體只有口
[00:37:05.400 --> 00:37:06.500]  不會
[00:37:06.500 --> 00:37:07.800]  是彼此的配搭
[00:37:07.800 --> 00:37:09.300]  不會有一個器官
[00:37:09.300 --> 00:37:11.000]  你覺得是重要過其他的
[00:37:11.000 --> 00:37:14.500]  好像我們雖然理解是心臟很重要
[00:37:14.500 --> 00:37:16.300]  是
[00:37:16.300 --> 00:37:17.400]  沒錯它重要
[00:37:17.400 --> 00:37:20.600]  但其他的肢體都很重要
[00:37:20.600 --> 00:37:22.800]  就是這樣來對彼此配搭
[00:37:22.800 --> 00:37:24.300]  是要被建立的
[00:37:24.300 --> 00:37:27.600]  這是保羅很想哥倫多教會信徒知道的
[00:37:27.600 --> 00:37:29.500]  跟我們有甚麼關係呢
[00:37:29.500 --> 00:37:31.200]  我們很想鼓勵弟兄姊妹
[00:37:31.200 --> 00:37:35.200]  我們學習欣賞聖靈的工作
[00:37:35.200 --> 00:37:39.700]  既然聖靈賜給人有不同的恩賜
[00:37:39.700 --> 00:37:44.700]  但欣著相同的上帝耶穌基督和聖靈
[00:37:44.700 --> 00:37:46.400]  但給人原來有益處的時候
[00:37:46.400 --> 00:37:47.800]  我們就知道是益處的
[00:37:47.800 --> 00:37:50.000]  不是破壞的
[00:37:50.000 --> 00:37:54.600]  我們就欣賞聖靈給人不同的恩賜
[00:37:54.600 --> 00:37:56.100]  怎樣去欣賞呢
[00:37:56.100 --> 00:37:58.600]  我們首先要發現
[00:37:58.600 --> 00:38:00.500]  你和我有不同
[00:38:00.500 --> 00:38:02.100]  第一個步驟是
[00:38:02.100 --> 00:38:03.200]  你發現一下
[00:38:03.200 --> 00:38:04.900]  你和我有不同
[00:38:04.900 --> 00:38:06.100]  做性格測驗的時候
[00:38:06.100 --> 00:38:10.000]  有些人是很理智的
[00:38:10.000 --> 00:38:11.300]  他一定要客觀的事實
[00:38:11.300 --> 00:38:11.900]  你就說
[00:38:11.900 --> 00:38:13.500]  大約這樣吧
[00:38:13.500 --> 00:38:15.800]  我直覺覺得是
[00:38:15.800 --> 00:38:17.900]  你會覺得直覺不行
[00:38:17.900 --> 00:38:19.500]  怎麼可能靠直覺
[00:38:19.500 --> 00:38:20.600]  都沒有理據
[00:38:20.600 --> 00:38:22.300]  你和他吵死了
[00:38:22.300 --> 00:38:25.000]  你發現有不同
[00:38:25.000 --> 00:38:26.000]  你發現有不同的時候
[00:38:26.000 --> 00:38:28.100]  你就尊重有不同
[00:38:28.100 --> 00:38:30.400]  什麼叫尊重呢
[00:38:30.400 --> 00:38:35.900]  我先說尊重
[00:38:35.900 --> 00:38:37.200]  近期進修
[00:38:37.200 --> 00:38:38.800]  老師提醒我們
[00:38:38.800 --> 00:38:40.400]  夫婦相處的
[00:38:40.400 --> 00:38:41.800]  或者家人相處的
[00:38:41.800 --> 00:38:44.000]  可以學習一下
[00:38:44.000 --> 00:38:46.600]  有些丈夫或者太太
[00:38:46.600 --> 00:38:49.900]  其中一方是很喜歡家裡乾淨
[00:38:49.900 --> 00:38:51.300]  有條理的
[00:38:51.300 --> 00:38:52.900]  用喝完水的杯
[00:38:52.900 --> 00:38:55.500]  麻煩洗了放回廚房
[00:38:55.500 --> 00:38:56.300]  不要放在客廳
[00:38:56.300 --> 00:38:57.000]  不要放在桌上
[00:38:57.000 --> 00:38:58.200]  也不要放在書桌上
[00:38:58.200 --> 00:39:00.700]  總之是放回他應該放的位置
[00:39:00.700 --> 00:39:03.400]  在他眼中應該的位置
[00:39:03.400 --> 00:39:05.500]  回家除了鞋
[00:39:05.500 --> 00:39:06.700]  那雙鞋放在哪裡呢
[00:39:06.700 --> 00:39:08.000]  應該放在鞋架裡
[00:39:08.000 --> 00:39:09.700]  或者放在鞋櫃裡
[00:39:09.700 --> 00:39:11.300]  那雙襪子放在哪裡呢
[00:39:11.300 --> 00:39:13.200]  應該放在鞋裡
[00:39:13.200 --> 00:39:14.300]  或者放在洗衣機裡
[00:39:14.300 --> 00:39:15.700]  或者放在髒衣服裡
[00:39:15.700 --> 00:39:18.900]  你覺得這樣才是乾淨
[00:39:18.900 --> 00:39:21.100]  覺得這樣才是整潔
[00:39:21.100 --> 00:39:22.500]  但是你的配偶
[00:39:22.500 --> 00:39:23.500]  或者你的子女
[00:39:23.500 --> 00:39:24.300]  甚至倒過來
[00:39:24.300 --> 00:39:26.300]  你的父母不是這樣的
[00:39:26.300 --> 00:39:27.300]  他有他的標準
[00:39:27.300 --> 00:39:28.700]  他有他的程度
[00:39:28.700 --> 00:39:30.000]  你不要說他不乾淨
[00:39:30.000 --> 00:39:31.300]  你不要說他混亂
[00:39:31.300 --> 00:39:34.900]  因為他亂中是有罪的
[00:39:34.900 --> 00:39:36.100]  你幫他收拾
[00:39:36.100 --> 00:39:37.600]  你幫他收拾一張書桌這麼亂的
[00:39:37.600 --> 00:39:40.200]  他就說你幹嘛弄亂我的東西
[00:39:40.200 --> 00:39:41.700]  他找不到的
[00:39:41.700 --> 00:39:45.100]  他在他那堆衣服裡才找到他的襪子
[00:39:45.100 --> 00:39:47.700]  他在他那堆衣服裡才找到他的頸巾
[00:39:47.700 --> 00:39:49.100]  可能是這樣的
[00:39:49.100 --> 00:39:51.500]  倒過來你弄亂了他的東西
[00:39:51.500 --> 00:39:53.500]  那什麼叫做尊重呢
[00:39:53.500 --> 00:39:54.700]  首先你發現了
[00:39:54.700 --> 00:39:55.900]  你和他有不同
[00:39:55.900 --> 00:39:56.700]  接著是怎樣呢
[00:39:56.700 --> 00:39:59.500]  如果你是很需要乾淨
[00:39:59.500 --> 00:40:02.300]  你就不要逼他和你一樣的程度
[00:40:02.300 --> 00:40:03.500]  你看不順眼
[00:40:03.500 --> 00:40:05.500]  那杯繼續在書桌上
[00:40:05.500 --> 00:40:06.700]  你怕倒寫東西
[00:40:06.700 --> 00:40:08.700]  麻煩你自己放回去
[00:40:08.700 --> 00:40:10.800]  因為你覺得這樣才是順眼
[00:40:10.800 --> 00:40:12.500]  你覺得這樣才是你的標準
[00:40:12.500 --> 00:40:14.500]  你要尊重他和你是不同的
[00:40:14.500 --> 00:40:16.300]  他和你的標準是不同的
[00:40:16.300 --> 00:40:17.700]  你不要說他不乾淨
[00:40:17.700 --> 00:40:19.900]  他有他的標準的
[00:40:19.900 --> 00:40:20.900]  但這樣又怎麼辦呢
[00:40:20.900 --> 00:40:22.100]  那些聽到的話
[00:40:22.100 --> 00:40:23.100]  你不要要求我了
[00:40:23.100 --> 00:40:24.300]  很開心了
[00:40:24.300 --> 00:40:25.100]  回去
[00:40:25.100 --> 00:40:25.700]  不過很好
[00:40:25.700 --> 00:40:27.100]  律師提醒我們
[00:40:27.100 --> 00:40:28.200]  夫婦相處也好
[00:40:28.200 --> 00:40:29.700]  家人相處也好
[00:40:29.700 --> 00:40:31.800]  你因為愛他的緣故
[00:40:31.800 --> 00:40:34.200]  你知道你那樣東西放在那裡
[00:40:34.200 --> 00:40:36.100]  會弄他不舒服的
[00:40:36.100 --> 00:40:37.900]  你會引發他不安的
[00:40:37.900 --> 00:40:39.400]  你會引發他不開心的
[00:40:39.400 --> 00:40:40.200]  他不舒服的
[00:40:40.200 --> 00:40:41.200]  那你怎麼辦呢
[00:40:41.200 --> 00:40:43.200]  你不要繼續激他
[00:40:43.200 --> 00:40:45.700]  你出於愛心的緣故
[00:40:45.700 --> 00:40:48.700]  你出於體恤他的緣故
[00:40:48.700 --> 00:40:49.900]  你就會覺得
[00:40:49.900 --> 00:40:51.200]  會引發他不安
[00:40:51.200 --> 00:40:51.900]  好吧
[00:40:51.900 --> 00:40:55.300]  我就貼近他的標準
[00:40:55.300 --> 00:40:57.500]  就把東西擺好
[00:40:57.500 --> 00:40:58.100]  所謂擺好
[00:40:58.100 --> 00:41:00.300]  就是擺他想擺的地方
[00:41:00.300 --> 00:41:01.500]  有時候我們很難的
[00:41:01.500 --> 00:41:02.300]  甚麼是彼此尊重
[00:41:02.300 --> 00:41:03.700]  發現那種不同就是
[00:41:03.700 --> 00:41:04.700]  好
[00:41:04.700 --> 00:41:06.700]  你給我一個空間
[00:41:06.700 --> 00:41:07.700]  有些人就是這樣
[00:41:07.700 --> 00:41:09.200]  我的房間你就由我吧
[00:41:09.200 --> 00:41:10.300]  那個混亂
[00:41:10.300 --> 00:41:11.500]  我的混亂也好
[00:41:11.500 --> 00:41:12.700]  你理解的混亂也好
[00:41:12.700 --> 00:41:14.100]  我是這樣的
[00:41:14.100 --> 00:41:16.100]  但是公家的地方
[00:41:16.100 --> 00:41:17.800]  彼此遷就
[00:41:17.800 --> 00:41:20.600]  配搭調節
[00:41:20.600 --> 00:41:23.200]  其實因此都是這樣
[00:41:23.200 --> 00:41:24.100]  我們要發現
[00:41:24.100 --> 00:41:25.000]  真的要發現
[00:41:25.000 --> 00:41:26.700]  弟兄姊妹和我是不同的
[00:41:26.700 --> 00:41:27.600]  你先發現了
[00:41:27.600 --> 00:41:29.000]  然後尊重是怎樣呢
[00:41:29.000 --> 00:41:30.800]  尊重你不要要求他
[00:41:30.800 --> 00:41:32.600]  跟你一樣
[00:41:32.600 --> 00:41:33.700]  有時候我們很容易
[00:41:33.700 --> 00:41:36.200]  要求人跟自己一樣
[00:41:36.200 --> 00:41:38.000]  我也很容易犯這個錯
[00:41:38.000 --> 00:41:40.600]  我做事基本上都有條理
[00:41:40.600 --> 00:41:42.600]  我的講章我都是要
[00:41:42.600 --> 00:41:43.300]  講完又改
[00:41:43.300 --> 00:41:43.900]  講完又改
[00:41:43.900 --> 00:41:45.000]  改到我有條理
[00:41:45.000 --> 00:41:47.400]  我覺得聽的人要容易明白
[00:41:47.400 --> 00:41:48.900]  有層次的
[00:41:48.900 --> 00:41:50.700]  所以有時候童宮給我的講章
[00:41:50.700 --> 00:41:51.600]  我都會建議
[00:41:51.600 --> 00:41:54.400]  你用很多經文都打得清楚一點
[00:41:54.400 --> 00:41:56.100]  你的例子就分開
[00:41:56.100 --> 00:41:57.400]  讓你將來講的時候
[00:41:57.400 --> 00:41:58.600]  你就換例子
[00:41:58.600 --> 00:42:01.000]  這個我想法是方便自己的
[00:42:01.000 --> 00:42:03.200]  不可以十年都用那個例子
[00:42:03.200 --> 00:42:04.200]  那段經文的解釋
[00:42:04.200 --> 00:42:06.200]  基本上就沒有變的
[00:42:06.200 --> 00:42:07.000]  但是童宮說
[00:42:07.000 --> 00:42:07.700]  我不行
[00:42:07.700 --> 00:42:08.600]  我不是這樣的
[00:42:08.600 --> 00:42:09.700]  你由我吧
[00:42:09.700 --> 00:42:12.200]  OK 我提了
[00:42:12.200 --> 00:42:13.200]  我要學習尊重
[00:42:13.200 --> 00:42:14.800]  他跟我有不同
[00:42:14.800 --> 00:42:16.800]  不一定是講三點就是最清晰
[00:42:16.800 --> 00:42:18.500]  他一輪講完之後
[00:42:18.500 --> 00:42:20.100]  你覺得一個訊息
[00:42:20.100 --> 00:42:21.900]  聽得明白都可以
[00:42:21.900 --> 00:42:25.400]  你發現有不同
[00:42:25.400 --> 00:42:28.200]  欣賞上帝的創造
[00:42:28.200 --> 00:42:29.900]  欣賞聖靈給人有不同的工作
[00:42:29.900 --> 00:42:31.400]  我也很欣賞名堂的童宮
[00:42:31.400 --> 00:42:35.300]  我們真的各人有各人的特徵
[00:42:35.300 --> 00:42:36.500]  有我們不同的個性
[00:42:36.500 --> 00:42:37.900]  有我們不同的經驗
[00:42:37.900 --> 00:42:41.400]  有一次我講全年少工介紹計劃的時候
[00:42:41.400 --> 00:42:42.700]  講蔡先生
[00:42:42.700 --> 00:42:44.800]  他是托展主任
[00:42:44.800 --> 00:42:46.000]  我有些東西都講漏了
[00:42:46.000 --> 00:42:46.800]  蔡先生
[00:42:46.800 --> 00:42:49.700]  有些人覺得蔡先生很行政的
[00:42:49.700 --> 00:42:51.100]  你叫他做事
[00:42:51.100 --> 00:42:52.400]  麻煩你發個電郵給他
[00:42:52.400 --> 00:42:53.100]  為什麼呢
[00:42:53.100 --> 00:42:54.200]  因為太多人叫他了
[00:42:54.200 --> 00:42:55.600]  會不記得的
[00:42:55.600 --> 00:42:56.800]  那你用不用這樣
[00:42:56.800 --> 00:42:58.400]  是不是一定要電郵
[00:42:58.400 --> 00:43:00.000]  體息他的緣故
[00:43:00.000 --> 00:43:01.700]  也怕他不記得
[00:43:01.700 --> 00:43:04.100]  所以還是發給他比較安全
[00:43:04.100 --> 00:43:05.200]  但是他有另一種的特性
[00:43:05.200 --> 00:43:06.400]  是我們頂尖妹
[00:43:06.400 --> 00:43:08.300]  沒有發現的 但是我們童宮有發現的
[00:43:08.300 --> 00:43:11.100]  知不知道每個禮拜
[00:43:11.100 --> 00:43:14.800]  運程序表那些物資過來是誰的
[00:43:14.800 --> 00:43:16.800]  除了魷魚
[00:43:16.800 --> 00:43:18.900]  除了事務員幹事
[00:43:18.900 --> 00:43:20.500]  我們的牧者
[00:43:20.500 --> 00:43:21.500]  蔡先生
