
[00:00:00.000 --> 00:00:02.000]  在新的一年開始
[00:32:47.500 --> 00:32:49.500]  號乎此龍而非龍者也
[00:32:49.500 --> 00:32:51.500]  就是他喜歡的那條龍
[00:32:51.500 --> 00:32:53.500]  是事己塑造出來的
[00:32:53.500 --> 00:32:55.500]  並不是真的
[00:32:55.500 --> 00:32:57.500]  這麼喜歡這條龍
[00:32:57.500 --> 00:32:59.500]  那時候會不會有很多記錄圖呢
[00:32:59.500 --> 00:33:01.500]  或者有很多人的寫照呢
[00:33:01.500 --> 00:33:03.500]  我們看看下一張的報告
[00:33:03.500 --> 00:33:05.500]  你看到了
[00:33:05.500 --> 00:33:07.500]  有一幫人
[00:33:07.500 --> 00:33:09.500]  站在那裡
[00:33:09.500 --> 00:33:11.500]  有名字的 不是亂來的
[00:33:11.500 --> 00:33:13.500]  他們原來以前就是
[00:33:13.500 --> 00:33:15.500]  香港電視台的
[00:33:15.500 --> 00:33:17.500]  報道員
[00:33:17.500 --> 00:33:19.500]  他們一直都是
[00:33:19.500 --> 00:33:21.500]  罵美國的
[00:33:21.500 --> 00:33:23.500]  但是呢
[00:33:23.500 --> 00:33:25.500]  當他們退休的時候
[00:33:25.500 --> 00:33:27.500]  他們全部都去了美國居住
[00:33:27.500 --> 00:33:29.500]  這麼奇怪
[00:33:29.500 --> 00:33:31.500]  還有一個
[00:33:31.500 --> 00:33:33.500]  不斷在罵美國
[00:33:33.500 --> 00:33:35.500]  說英國沒有人權
[00:33:35.500 --> 00:33:37.500]  不好
[00:33:37.500 --> 00:33:39.500]  最奇怪的是他們三個女兒
[00:33:39.500 --> 00:33:41.500]  都是送去英國讀書的
[00:33:41.500 --> 00:33:43.500]  你想想 多麼有錢啊
[00:33:43.500 --> 00:33:45.500]  因為我都送過我的兒子
[00:33:45.500 --> 00:33:47.500]  和女兒過來讀書
[00:33:47.500 --> 00:33:49.500]  一年幾十萬的
[00:33:49.500 --> 00:33:51.500]  很貴的
[00:33:51.500 --> 00:33:53.500]  三個女兒都是在英國讀書
[00:33:53.500 --> 00:33:55.500]  但是就說到
[00:33:55.500 --> 00:33:57.500]  有人搶錢 搶電話
[00:33:57.500 --> 00:33:59.500]  很差 那為什麼他不是送她去
[00:33:59.500 --> 00:34:01.500]  中國讀書呢
[00:34:01.500 --> 00:34:03.500]  所以有些人
[00:34:03.500 --> 00:34:05.500]  就是葉公 號龍
[00:34:05.500 --> 00:34:07.500]  就是他自己喜歡
[00:34:07.500 --> 00:34:09.500]  說的東西呢
[00:34:09.500 --> 00:34:11.500]  他自己喜歡的東西
[00:34:11.500 --> 00:34:13.500]  原來是很不相同的
[00:34:13.500 --> 00:34:15.500]  但是會不會基督徒都是這樣
[00:34:15.500 --> 00:34:17.500]  為什麼呢
[00:34:17.500 --> 00:34:19.500]  很簡單舉一個例子
[00:34:19.500 --> 00:34:21.500]  如果我們說現在
[00:34:21.500 --> 00:34:23.500]  主耶穌要接你回去
[00:34:23.500 --> 00:34:25.500]  我們理性知道
[00:34:25.500 --> 00:34:27.500]  我們回到天國的時候
[00:34:27.500 --> 00:34:29.500]  就不再有疾病 不再有痛苦
[00:34:29.500 --> 00:34:31.500]  不再有困難
[00:34:31.500 --> 00:34:33.500]  但是你想不想現在被接去
[00:34:33.500 --> 00:34:35.500]  好心說 我都不想
[00:34:35.500 --> 00:34:37.500]  好了 如果主現在回來的時候
[00:34:37.500 --> 00:34:39.500]  我會不會覺得這是我們的問題呢
[00:34:39.500 --> 00:34:41.500]  我們看看二塞亞書
[00:34:41.500 --> 00:34:43.500]  二十九章 第十三節
[00:34:43.500 --> 00:34:48.500]  主說 因為這百姓親近我
[00:34:48.500 --> 00:34:50.500]  用咀唇尊敬我
[00:34:50.500 --> 00:34:52.500]  心卻遠離我
[00:34:52.500 --> 00:34:54.500]  他們敬畏我 不過是領受
[00:34:54.500 --> 00:34:56.500]  人的吩咐
[00:34:56.500 --> 00:34:58.500]  這個會不會都是我們這樣的情況
[00:34:58.500 --> 00:35:00.500]  我們自己塑造我們的神
[00:35:00.500 --> 00:35:02.500]  可能我們只是會想
[00:35:02.500 --> 00:35:04.500]  我們的神是沒有恩典 慈愛 憐憫的神
[00:35:04.500 --> 00:35:06.500]  但是我們忽略了神那種
[00:35:06.500 --> 00:35:09.500]  尊貴 榮耀 還有權能
[00:35:09.500 --> 00:35:11.500]  對罪惡那種的痛恨
[00:35:11.500 --> 00:35:14.500]  有時候我們只是偏於一命
[00:35:14.500 --> 00:35:16.500]  是我們自己塑造這個神
[00:35:16.500 --> 00:35:19.500]  去敬拜 求神幫助我們
[00:35:19.500 --> 00:35:21.500]  讓我們不只是表面
[00:35:21.500 --> 00:35:23.500]  有這個愛罪宗教的行為
[00:35:23.500 --> 00:35:25.500]  是真心愛神
[00:35:25.500 --> 00:35:27.500]  不像葉公那樣
[00:35:27.500 --> 00:35:29.500]  表面說很喜歡龍
[00:35:29.500 --> 00:35:31.500]  但見到真正的龍就害怕了
[00:35:31.500 --> 00:35:33.500]  好 另一個大家就會熟悉
[00:35:33.500 --> 00:35:35.500]  畫龍點睛
[00:35:35.500 --> 00:35:37.500]  大家都知道
[00:35:37.500 --> 00:35:39.500]  在新年的時候人們是沒有獅沒有龍的
[00:35:39.500 --> 00:35:41.500]  大家有沒有見過沒有獅沒有龍
[00:35:41.500 --> 00:35:43.500]  獅的龍是放在地上的
[00:35:43.500 --> 00:35:45.500]  請一個名人出來
[00:35:45.500 --> 00:35:47.500]  就用一些朱砂筆 即是紅色的
[00:35:47.500 --> 00:35:49.500]  點一點他的眼睛
[00:35:49.500 --> 00:35:53.500]  那些龍就起鼓了
[00:35:53.500 --> 00:35:55.500]  就會動的了
[00:35:55.500 --> 00:35:57.500]  這個是為什麼呢
[00:35:57.500 --> 00:36:00.500]  其實是來自唐章云
[00:36:00.500 --> 00:36:05.500]  張文宇他所說的
[00:36:05.500 --> 00:36:08.500]  武帝崇式佛寺
[00:36:08.500 --> 00:36:10.500]  他很喜歡佛寺
[00:36:10.500 --> 00:36:12.500]  於是就名人在佛寺裡面
[00:36:12.500 --> 00:36:14.500]  畫一些龍
[00:36:14.500 --> 00:36:16.500]  在金寧安樂寺
[00:36:16.500 --> 00:36:19.500]  有四條白色的龍畫在那裡
[00:36:19.500 --> 00:36:21.500]  但是很特別
[00:36:21.500 --> 00:36:23.500]  沒有眼睛的
[00:36:23.500 --> 00:36:25.500]  真的有眼睛 但是無珠的
[00:36:25.500 --> 00:36:27.500]  他就問為什麼你不點啊
[00:36:27.500 --> 00:36:30.500]  那個畫家說不行啊
[00:36:30.500 --> 00:36:32.500]  點睛他就會飛去的了
[00:36:32.500 --> 00:36:34.500]  神經病啊 你都會亂說話
[00:36:34.500 --> 00:36:36.500]  逼他畫龍就是要點睛
[00:36:36.500 --> 00:36:38.500]  他一點睛的時候
[00:36:38.500 --> 00:36:40.500]  哇 那兩條龍
[00:36:40.500 --> 00:36:42.500]  就馬上飛走了
[00:36:42.500 --> 00:36:44.500]  只有兩條龍沒有點睛
[00:36:44.500 --> 00:36:46.500]  就留在那裡
[00:36:46.500 --> 00:36:48.500]  畫龍點睛某個程度是怎麼樣呢
[00:36:48.500 --> 00:36:50.500]  就是可能已經很多東西了
[00:36:50.500 --> 00:36:52.500]  但是最後那一下
[00:36:52.500 --> 00:36:54.500]  就可以令到他
[00:36:54.500 --> 00:36:56.500]  完全的生龍活虎了
[00:36:56.500 --> 00:36:58.500]  講述一點就是
[00:36:58.500 --> 00:37:00.500]  打通我們的任督義脈
[00:37:00.500 --> 00:37:02.500]  你記不記得聖經裡面
[00:37:02.500 --> 00:37:04.500]  有一個人跟他很相似的
[00:37:04.500 --> 00:37:06.500]  你猜猜他是誰
[00:37:06.500 --> 00:37:08.500]  這個就是保羅
[00:37:08.500 --> 00:37:10.500]  我們看看《仕道行傳》第九章記載
[00:37:10.500 --> 00:37:12.500]  保羅他未歸向主之前
[00:37:12.500 --> 00:37:14.500]  他是很敬虔的
[00:37:14.500 --> 00:37:16.500]  他去敬拜耶和華
[00:37:16.500 --> 00:37:18.500]  嚴守律法
[00:37:18.500 --> 00:37:20.500]  他是一個法尼塞人
[00:37:20.500 --> 00:37:22.500]  對舊約聖經非常熟悉
[00:37:22.500 --> 00:37:24.500]  但是他完全不能夠接受
[00:37:24.500 --> 00:37:26.500]  因為他是尼塞
[00:37:26.500 --> 00:37:28.500]  他的觀念就是尼塞是一個君王
[00:37:28.500 --> 00:37:30.500]  怎麼會是這樣呢
[00:37:30.500 --> 00:37:32.500]  所以後來
[00:37:32.500 --> 00:37:34.500]  他看到很多人說信耶穌
[00:37:34.500 --> 00:37:36.500]  他就要迫害這些人
[00:37:36.500 --> 00:37:38.500]  但是在大馬星的路上
[00:37:38.500 --> 00:37:40.500]  他去追殺那些基督徒
[00:37:40.500 --> 00:37:42.500]  但是被神的靈鳥光照
[00:37:42.500 --> 00:37:44.500]  我們看看下面第四第五兩節
[00:37:44.500 --> 00:37:46.500]  我們請葉光同學讀出來
[00:37:46.500 --> 00:37:48.500]  第四第五兩節
[00:37:48.500 --> 00:37:50.500]  他就跛倒在地
[00:37:50.500 --> 00:37:52.500]  聽見有聲音對他說
[00:37:52.500 --> 00:37:54.500]  什麼逼迫我
[00:37:54.500 --> 00:37:56.500]  他說主啊你是誰
[00:37:56.500 --> 00:37:58.500]  主說我就是你所逼迫的耶穌
[00:37:58.500 --> 00:38:00.500]  這裡很清楚
[00:38:00.500 --> 00:38:02.500]  你是誰
[00:38:02.500 --> 00:38:04.500]  耶穌說我就是你逼迫的耶穌
[00:38:04.500 --> 00:38:06.500]  某個程度
[00:38:06.500 --> 00:38:08.500]  蘇羅是從來沒有
[00:38:08.500 --> 00:38:10.500]  逼迫過耶穌的
[00:38:10.500 --> 00:38:12.500]  不是耶穌冤枉他
[00:38:12.500 --> 00:38:14.500]  你留意到很寶貴耶穌將那幫基督徒
[00:38:14.500 --> 00:38:16.500]  逼害基督徒等同他的生命
[00:38:16.500 --> 00:38:18.500]  你逼迫他也等於逼迫我
[00:38:18.500 --> 00:38:20.500]  後來他就信得住
[00:38:20.500 --> 00:38:22.500]  你見到當他真的歸向了主
[00:38:22.500 --> 00:38:24.500]  站在正義那邊
[00:38:24.500 --> 00:38:26.500]  他就受很多苦了
[00:38:26.500 --> 00:38:28.500]  那時候
[00:38:28.500 --> 00:38:30.500]  但是他成為一個
[00:38:30.500 --> 00:38:32.500]  很偉大的仕途為什麼
[00:38:32.500 --> 00:38:34.500]  因為他很熟悉神的話語
[00:38:34.500 --> 00:38:36.500]  只不過有些東西他不通
[00:38:36.500 --> 00:38:38.500]  一通了的時候他就很不同了
[00:38:38.500 --> 00:38:40.500]  所以今天
[00:38:40.500 --> 00:38:42.500]  有時候我們
[00:38:42.500 --> 00:38:44.500]  生命裡面有很多東西
[00:38:44.500 --> 00:38:46.500]  我們可以去學習
[00:38:46.500 --> 00:38:48.500]  我們講到畫龍點睛
[00:38:48.500 --> 00:38:50.500]  有時候就像蘇羅那樣
[00:38:50.500 --> 00:38:52.500]  他是很
[00:38:52.500 --> 00:38:54.500]  熟悉神的話語
[00:38:54.500 --> 00:38:56.500]  但是一去到
[00:38:56.500 --> 00:38:58.500]  耶穌那裡他就接受不了
[00:38:58.500 --> 00:39:00.500]  但是直到後來
[00:39:00.500 --> 00:39:02.500]  他認識了主的時候
[00:39:02.500 --> 00:39:04.500]  他昔日所受的訓練
[00:39:04.500 --> 00:39:06.500]  就會成為他的幫助
[00:39:06.500 --> 00:39:08.500]  成為很多人的
[00:39:08.500 --> 00:39:10.500]  祝福因為他很熟悉
[00:39:10.500 --> 00:39:12.500]  神的話語所以
[00:39:12.500 --> 00:39:14.500]  我們都要知道有時候
[00:39:14.500 --> 00:39:16.500]  我們學的東西對我們來說是有幫助的
[00:39:16.500 --> 00:39:18.500]  我會想起
[00:39:18.500 --> 00:39:20.500]  我在做了四年傳道人的時候
[00:39:20.500 --> 00:39:22.500]  我就
[00:39:22.500 --> 00:39:24.500]  覺得當年在神學的訓練
[00:39:24.500 --> 00:39:26.500]  不夠於是我去做社會服務
[00:39:26.500 --> 00:39:28.500]  我做社會服務的時候
[00:39:28.500 --> 00:39:30.500]  我特別做我不熟悉的那一份
[00:39:30.500 --> 00:39:32.500]  就是做成年人
[00:39:32.500 --> 00:39:34.500]  但是那時候
[00:39:34.500 --> 00:39:36.500]  我在另一間教會示範是
[00:39:36.500 --> 00:39:38.500]  用不了出來的
[00:39:38.500 --> 00:39:40.500]  但是當我要去開荒
[00:39:40.500 --> 00:39:42.500]  去到銘恩堂的時候
[00:39:42.500 --> 00:39:44.500]  幾年前
[00:39:44.500 --> 00:39:46.500]  我在社會服務裡面學的東西
[00:39:46.500 --> 00:39:48.500]  是可以幫助到我傳福音的
[00:39:48.500 --> 00:39:50.500]  所以你記住
[00:39:50.500 --> 00:39:52.500]  原來有些東西
[00:39:52.500 --> 00:39:54.500]  我們現在好像沒什麼用
[00:39:54.500 --> 00:39:56.500]  但原來有時候是會怎麼樣呢
[00:39:56.500 --> 00:39:58.500]  是會有幫助的
[00:39:58.500 --> 00:40:00.500]  我們再看下一個人物
[00:40:00.500 --> 00:40:02.500]  就是什麼呢就是彼得
[00:40:02.500 --> 00:40:04.500]  當主耶穌被賣
[00:40:04.500 --> 00:40:06.500]  之前
[00:40:06.500 --> 00:40:08.500]  那些門徒竟然爭論誰為大
[00:40:08.500 --> 00:40:10.500]  耶穌就
[00:40:10.500 --> 00:40:12.500]  馬上教導他
[00:40:12.500 --> 00:40:14.500]  我們怎麼去做領袖
[00:40:14.500 --> 00:40:16.500]  就要跟門徒洗腳
[00:40:16.500 --> 00:40:18.500]  彼得怎麼去回應呢
[00:40:18.500 --> 00:40:20.500]  我們一起看約翰福第十三章第六到第七節
[00:40:20.500 --> 00:40:22.500]  彼得對他說
[00:40:22.500 --> 00:40:24.500]  主呀你洗我的腳嗎
[00:40:24.500 --> 00:40:26.500]  耶穌回答說
[00:40:26.500 --> 00:40:28.500]  我所做的你如今不知道
[00:40:28.500 --> 00:40:30.500]  後來必明白
[00:40:30.500 --> 00:40:32.500]  這裡很清楚說
[00:40:32.500 --> 00:40:34.500]  主呀你不要洗我的腳
[00:40:34.500 --> 00:40:36.500]  耶穌說我現在做的事情
[00:40:36.500 --> 00:40:38.500]  你不明白的
[00:40:38.500 --> 00:40:40.500]  但是將來你會明白的
[00:40:40.500 --> 00:40:42.500]  彼得以前看過一些前書
[00:40:42.500 --> 00:40:44.500]  彼得很謙卑地講到
[00:40:44.500 --> 00:40:46.500]  他是一個什麼呢
[00:40:46.500 --> 00:40:48.500]  他是要跟他們一起來平等的
[00:40:48.500 --> 00:40:50.500]  他不是高高在上
[00:40:50.500 --> 00:40:52.500]  他明白怎樣去服侍
[00:40:52.500 --> 00:40:54.500]  甚至記不記得
[00:40:54.500 --> 00:40:56.500]  他說要為主受死
[00:40:56.500 --> 00:40:58.500]  但是主耶穌說你三次不認我
[00:40:58.500 --> 00:41:00.500]  雞蹄之前你每三次不認我
[00:41:00.500 --> 00:41:02.500]  到了雞蹄的時候就想起來了
[00:41:02.500 --> 00:41:04.500]  所以請大家記住
[00:41:04.500 --> 00:41:06.500]  今天我們學習的東西
[00:41:06.500 --> 00:41:08.500]  將來可能很有用
[00:41:08.500 --> 00:41:10.500]  今天靈修可能有些東西
[00:41:10.500 --> 00:41:12.500]  你覺得未有得著
[00:41:12.500 --> 00:41:14.500]  但可能這些說話就成為你的幫助
[00:41:14.500 --> 00:41:16.500]  可能在日後神就會召喚你
[00:41:16.500 --> 00:41:18.500]  所以我們不可以
[00:41:18.500 --> 00:41:20.500]  失去追求的心
[00:41:20.500 --> 00:41:22.500]  有一句大家熟悉的
[00:41:22.500 --> 00:41:24.500]  就是攀龍附鳳
[00:41:24.500 --> 00:41:26.500]  什麼叫攀龍附鳳呢
[00:41:26.500 --> 00:41:28.500]  就是貼在那些有權有勢的人那裡
[00:41:28.500 --> 00:41:30.500]  你就會有好處
[00:41:30.500 --> 00:41:32.500]  這個事實上是真的
[00:41:32.500 --> 00:41:34.500]  有些人貼在權力中心
[00:41:34.500 --> 00:41:36.500]  他就可以來帶去上位
[00:41:36.500 --> 00:41:38.500]  但是普通人都會這樣
[00:41:38.500 --> 00:41:40.500]  嘩 見到一些明星
[00:41:40.500 --> 00:41:42.500]  嘩 見到這麼出名的人
[00:41:42.500 --> 00:41:44.500]  拍照
[00:41:44.500 --> 00:41:46.500]  拍照之後就立刻放在臉書那裡
[00:41:46.500 --> 00:41:48.500]  讓別人來看看
[00:41:48.500 --> 00:41:50.500]  你記不記得彭定康呢
[00:41:50.500 --> 00:41:52.500]  二十幾年了
[00:41:52.500 --> 00:41:54.500]  他去那間麵包店裡面
[00:41:54.500 --> 00:41:56.500]  吃蛋撻
[00:41:56.500 --> 00:41:58.500]  這張照片仍然怎麼樣
[00:41:58.500 --> 00:42:00.500]  嘩 放在那裡
[00:42:00.500 --> 00:42:02.500]  整個九龍灣都有一間這間店
[00:42:02.500 --> 00:42:04.500]  一樣有蛋撻
[00:42:04.500 --> 00:42:06.500]  的照片在這裡
[00:42:06.500 --> 00:42:08.500]  周潤發周圍都會去行山
[00:42:08.500 --> 00:42:10.500]  嘩 野生捕獲
[00:42:10.500 --> 00:42:12.500]  周潤發又拍照
[00:42:12.500 --> 00:42:14.500]  大埔木根中學
[00:42:14.500 --> 00:42:16.500]  都傳了一些照片給我看
[00:42:16.500 --> 00:42:18.500]  就是他們去淡水湖那裡
[00:42:18.500 --> 00:42:20.500]  步行囚款
[00:42:20.500 --> 00:42:22.500]  看到發哥拍了一張照片
[00:42:22.500 --> 00:42:24.500]  又放上去
[00:42:24.500 --> 00:42:26.500]  很多人就攀龍附鳳
[00:42:26.500 --> 00:42:28.500]  但是記住 我們不需要
[00:42:28.500 --> 00:42:30.500]  我們是
[00:42:30.500 --> 00:42:32.500]  人家要攀我們 為什麼呢
[00:42:32.500 --> 00:42:34.500]  我們是天地萬物主宰
[00:42:34.500 --> 00:42:36.500]  的兒女
[00:42:36.500 --> 00:42:38.500]  我們是神的僕人
[00:42:38.500 --> 00:42:40.500]  我們有我們自己的自信
[00:42:40.500 --> 00:42:42.500]  就好像保羅
[00:42:42.500 --> 00:42:44.500]  在《迦拉大書》裡面所說
[00:42:44.500 --> 00:42:46.500]  《迦拉大書》第二章第六節
[00:42:46.500 --> 00:42:48.500]  至於那些有名望的
[00:42:48.500 --> 00:42:50.500]  不論差是何等人
[00:42:50.500 --> 00:42:52.500]  都與我無干
[00:42:52.500 --> 00:42:54.500]  神不以外貌取人
[00:42:54.500 --> 00:42:56.500]  那些有名望的
[00:42:56.500 --> 00:42:58.500]  並沒有加憎我什麼
[00:42:58.500 --> 00:43:00.500]  這裡很清楚說
[00:43:00.500 --> 00:43:02.500]  第一國的仕途彼得
[00:43:02.500 --> 00:43:04.500]  我要拉著你的衣服
[00:43:04.500 --> 00:43:06.500]  於是我就行了 不會
[00:43:06.500 --> 00:43:08.500]  有錢有名望的人
[00:43:08.500 --> 00:43:10.500]  我也不會去理他
[00:43:10.500 --> 00:43:12.500]  其實我需要就是
[00:43:12.500 --> 00:43:14.500]  關心有需要的人
[00:43:14.500 --> 00:43:16.500]  因為這些人
[00:43:16.500 --> 00:43:18.500]  沒有加憎我們什麼
[00:43:18.500 --> 00:43:20.500]  所以求神幫助我們
[00:43:20.500 --> 00:43:22.500]  我們是尊貴的
[00:43:22.500 --> 00:43:24.500]  我們不需要攀龍附鳳
[00:43:24.500 --> 00:43:26.500]  好了 另外一句
[00:43:26.500 --> 00:43:28.500]  大家就會很熟悉
[00:43:28.500 --> 00:43:30.500]  這句話是出自《易經》
[00:43:30.500 --> 00:43:32.500]  下面我們就看到
[00:43:32.500 --> 00:43:34.500]  龍為君為
[00:43:34.500 --> 00:43:36.500]  亢視至高
[00:43:36.500 --> 00:43:38.500]  言處於極尊之位
[00:43:38.500 --> 00:43:40.500]  應當以亢滿為戒
[00:43:40.500 --> 00:43:42.500]  否則會有敗亡之禍
[00:43:42.500 --> 00:43:44.500]  意思就是說
[00:43:44.500 --> 00:43:46.500]  我們居於高位的人
[00:43:46.500 --> 00:43:48.500]  要知道怎樣謙退
[00:43:48.500 --> 00:43:50.500]  退下來
[00:43:50.500 --> 00:43:52.500]  不然就是聖極而衰
[00:43:52.500 --> 00:43:54.500]  就會有敗亡的後悔
[00:43:54.500 --> 00:43:56.500]  記住
[00:43:56.500 --> 00:43:58.500]  可能我們有地位
[00:43:58.500 --> 00:44:00.500]  有經驗是好的
[00:44:00.500 --> 00:44:02.500]  但是如果我們驕傲狂妄
[00:44:02.500 --> 00:44:04.500]  就會引致失敗
[00:44:04.500 --> 00:44:06.500]  引致後悔
[00:44:06.500 --> 00:44:08.500]  就好像我們下個禮拜
[00:44:08.500 --> 00:44:10.500]  可以看的《數羅》
[00:44:10.500 --> 00:44:12.500]  就是他怎樣有地位之後
[00:44:12.500 --> 00:44:14.500]  就忘記了神
[00:44:14.500 --> 00:44:16.500]  包括了所羅門
[00:44:16.500 --> 00:44:18.500]  就是亞撒王
[00:44:18.500 --> 00:44:20.500]  所以我們要引以為革
[00:44:20.500 --> 00:44:22.500]  我們要知道權力
[00:44:22.500 --> 00:44:24.500]  可能令人腐化
[00:44:24.500 --> 00:44:26.500]  在最高峰的時候
[00:44:26.500 --> 00:44:28.500]  2016年
[00:44:28.500 --> 00:44:30.500]  我就離開美恩堂了
[00:44:30.500 --> 00:44:32.500]  當然有神哥帶領
[00:44:32.500 --> 00:44:34.500]  剛剛30年
[00:44:34.500 --> 00:44:36.500]  那時候不會只是壓著位
[00:44:36.500 --> 00:44:38.500]  反而可以到處去服侍
[00:44:38.500 --> 00:44:40.500]  反而可能你懂得急流勇退
[00:44:40.500 --> 00:44:42.500]  可能給人留下美好的印象
[00:44:42.500 --> 00:44:44.500]  好了
[00:44:44.500 --> 00:44:46.500]  最後有幾句成語
[00:44:46.500 --> 00:44:48.500]  因為走了很多的傳道人
[00:44:48.500 --> 00:44:50.500]  很多人都會很失望
[00:44:50.500 --> 00:44:52.500]  我們看回
[00:44:52.500 --> 00:44:54.500]  原來聖經很清楚講
[00:44:54.500 --> 00:44:56.500]  比如前書第五章第五節
[00:44:56.500 --> 00:44:58.500]  神就是阻擋驕傲的人
[00:44:58.500 --> 00:45:00.500]  賜一筆謙卑的人
[00:45:00.500 --> 00:45:02.500]  所羅門就是犯錯
[00:45:02.500 --> 00:45:04.500]  還有記不記得亞運
[00:45:04.500 --> 00:45:06.500]  有一件很特別的事
[00:45:06.500 --> 00:45:08.500]  韓國那個人
[00:45:08.500 --> 00:45:10.500]  就來到終點了
[00:45:10.500 --> 00:45:12.500]  他很開心舉高兩隻手
[00:45:12.500 --> 00:45:14.500]  他以為自己勝利在望
[00:45:14.500 --> 00:45:16.500]  台灣那個選手
[00:45:16.500 --> 00:45:18.500]  雖然落後了一點
[00:45:18.500 --> 00:45:20.500]  他不要理了衝過去
[00:45:20.500 --> 00:45:22.500]  突然間踩到一條線
[00:45:22.500 --> 00:45:24.500]  但原來那個人興奮得太早
[00:45:24.500 --> 00:45:26.500]  他還沒有踩到線
[00:45:26.500 --> 00:45:28.500]  本來第一變成第二
[00:45:28.500 --> 00:45:30.500]  這件事帶來了
[00:45:30.500 --> 00:45:32.500]  很要命
[00:45:32.500 --> 00:45:34.500]  所以你留意到
[00:45:34.500 --> 00:45:36.500]  他自己
[00:45:36.500 --> 00:45:38.500]  最後一擊就贏了韓國
[00:45:38.500 --> 00:45:40.500]  所以其實幫助我們
[00:45:40.500 --> 00:45:42.500]  好了 剛才我講的還有些成語
[00:45:42.500 --> 00:45:44.500]  就是
[00:45:44.500 --> 00:45:46.500]  教會 特別是香港的教會
[00:45:46.500 --> 00:45:48.500]  走了很多的牧者
[00:45:48.500 --> 00:45:50.500]  但就變成了群龍無首
[00:45:50.500 --> 00:45:52.500]  但其實我經常提醒
[00:45:52.500 --> 00:45:54.500]  在香港牧會真的不容易
[00:45:54.500 --> 00:45:56.500]  弟兄姊妹要被牧養
[00:45:56.500 --> 00:45:58.500]  也不容易
[00:45:58.500 --> 00:46:00.500]  但真正的元首不是牧師
[00:46:00.500 --> 00:46:02.500]  不是傳道人 是神
[00:46:02.500 --> 00:46:04.500]  所以在英國的教會裏面
[00:46:04.500 --> 00:46:06.500]  往往就是臥虎藏龍
[00:46:06.500 --> 00:46:08.500]  現在來了很多人
[00:46:08.500 --> 00:46:10.500]  所以有些人是牧者
[00:46:10.500 --> 00:46:12.500]  可能一間幾十人的教會裏面
[00:46:12.500 --> 00:46:14.500]  有三四個牧師
[00:46:14.500 --> 00:46:16.500]  傳道人留在那裏
[00:46:16.500 --> 00:46:18.500]  也有很多教會曾經
[00:46:18.500 --> 00:46:20.500]  在教會裏面執事
[00:46:20.500 --> 00:46:22.500]  所以要好好的
[00:46:22.500 --> 00:46:24.500]  和我們建立關係
[00:46:24.500 --> 00:46:26.500]  了解了大家有共同的理念
[00:46:26.500 --> 00:46:28.500]  就可以邀請他們來侍奉
[00:46:28.500 --> 00:46:30.500]  但同樣要小心
[00:46:30.500 --> 00:46:32.500]  回教會不要忘記
[00:46:32.500 --> 00:46:34.500]  教會是一個龍蛇混雜的地方
[00:46:34.500 --> 00:46:36.500]  有些人懷著目的
[00:46:36.500 --> 00:46:38.500]  回教會
[00:46:38.500 --> 00:46:40.500]  在香港有些人可能為了
[00:46:40.500 --> 00:46:42.500]  要來認識更多的人
[00:46:42.500 --> 00:46:44.500]  推廣他們的事業
[00:46:44.500 --> 00:46:46.500]  可能是銷售保險
[00:46:46.500 --> 00:46:48.500]  所以我那時建立教會
[00:46:48.500 --> 00:46:50.500]  就說不准教會裏面
[00:46:50.500 --> 00:46:52.500]  有任何商業上的交易
[00:46:52.500 --> 00:46:54.500]  你不可以主動告訴別人
[00:46:54.500 --> 00:46:56.500]  我可以幫你什麼什麼
[00:46:56.500 --> 00:46:58.500]  如果別人知道你
[00:46:58.500 --> 00:47:00.500]  找你就沒什麼好說
[00:47:00.500 --> 00:47:02.500]  但還有一件事是怎樣
[00:47:02.500 --> 00:47:04.500]  有些人來教會找便宜
[00:47:04.500 --> 00:47:06.500]  在我住的區的教會
[00:47:06.500 --> 00:47:08.500]  早兩個月他們回西洋教會
[00:47:08.500 --> 00:47:10.500]  散了會
[00:47:10.500 --> 00:47:12.500]  他們放下手袋在那裏
[00:47:12.500 --> 00:47:14.500]  有一位姊妹的錢包
[00:47:14.500 --> 00:47:16.500]  被一個女人
[00:47:16.500 --> 00:47:18.500]  偷了
[00:47:18.500 --> 00:47:20.500]  立刻拿去刷卡買東西
[00:47:20.500 --> 00:47:22.500]  很遲發現
[00:47:22.500 --> 00:47:24.500]  發現的時候
[00:47:24.500 --> 00:47:26.500]  後來終於找到
[00:47:26.500 --> 00:47:28.500]  但已經被人刷了不少卡
[00:47:28.500 --> 00:47:30.500]  原來那個人是故意來
[00:47:30.500 --> 00:47:32.500]  偷東西的
[00:47:32.500 --> 00:47:34.500]  所以我們都要很小心
[00:47:34.500 --> 00:47:36.500]  一個龍蛇混雜的地方
[00:47:36.500 --> 00:47:38.500]  求神幫助我們
[00:47:38.500 --> 00:47:40.500]  教會希望有居水馬龍
[00:47:40.500 --> 00:47:42.500]  越來越多
[00:47:42.500 --> 00:47:44.500]  絕對不要
[00:47:44.500 --> 00:47:46.500]  神龍見首不見尾
[00:47:46.500 --> 00:47:48.500]  叫了回來
[00:47:48.500 --> 00:47:50.500]  突然間又不見了
[00:47:50.500 --> 00:47:52.500]  做事又不知道
[00:47:52.500 --> 00:47:54.500]  答應了有頭沒尾
[00:47:54.500 --> 00:47:56.500]  最後求神幫助我們
