
[00:00:00.000 --> 00:00:02.040]  我想和大家介紹一個人物
[00:33:33.280 --> 00:33:34.280]  因此成為一個團隊
[00:33:34.280 --> 00:33:35.280]  好好的發揮
[00:33:35.280 --> 00:33:37.280]  這是好的
[00:33:37.280 --> 00:33:39.280]  但我們不是要比較誰比較好
[00:33:39.280 --> 00:33:41.280]  誰比較差
[00:33:41.280 --> 00:33:43.280]  他唱歌好聽一點
[00:33:43.280 --> 00:33:44.280]  這個唱歌沒那麼好聽
[00:33:44.280 --> 00:33:45.280]  他彈結他好一點
[00:33:45.280 --> 00:33:47.280]  那個彈結他沒那麼好
[00:33:47.280 --> 00:33:48.280]  他講得好聽一點
[00:33:48.280 --> 00:33:51.280]  林天仁講得最差
[00:33:51.280 --> 00:33:54.280]  當你很隨意地去比較的時候
[00:33:54.280 --> 00:33:59.280]  其實是將一些消費主義的觀念帶來教會
[00:33:59.280 --> 00:34:03.280]  亦都很容易令到教會有分黨分派的情況
[00:34:03.280 --> 00:34:04.280]  是呀是呀
[00:34:04.280 --> 00:34:05.280]  我都覺得他好一點
[00:34:05.280 --> 00:34:06.280]  是呀是呀
[00:34:06.280 --> 00:34:07.280]  我都覺得他差一點
[00:34:07.280 --> 00:34:11.280]  弄著弄著我們就會有分裂的情況
[00:34:11.280 --> 00:34:14.280]  第三
[00:34:14.280 --> 00:34:19.280]  不要輕易去
[00:34:19.280 --> 00:34:22.280]  不要濫用你的能力
[00:34:22.280 --> 00:34:24.280]  你有什麼權力
[00:34:24.280 --> 00:34:25.280]  你有什麼能力
[00:34:25.280 --> 00:34:27.280]  我教會沒有權沒有勢
[00:34:27.280 --> 00:34:28.280]  沒有什麼能力
[00:34:28.280 --> 00:34:30.280]  當然在位者可能有些能力
[00:34:30.280 --> 00:34:32.280]  如果你在教會領袖的時候
[00:34:32.280 --> 00:34:33.280]  你自然有權柄
[00:34:33.280 --> 00:34:34.280]  你不要濫用你的權柄
[00:34:34.280 --> 00:34:36.280]  但你沒有權沒有勢
[00:34:36.280 --> 00:34:37.280]  你都有你的能力
[00:34:37.280 --> 00:34:40.280]  這個能力是什麼呢
[00:34:40.280 --> 00:34:45.280]  你有這個建立小圈子的能力
[00:34:45.280 --> 00:34:49.280]  你有這個分黨分派的能力
[00:34:49.280 --> 00:34:51.280]  你有這個因著你閒言閒語
[00:34:51.280 --> 00:34:55.280]  去背後的人說三道四的能力
[00:34:55.280 --> 00:34:56.280]  而這個呢
[00:34:56.280 --> 00:34:59.280]  都是可以令到教會分裂的
[00:34:59.280 --> 00:35:02.280]  當我們齊齊說不喜歡這個人的時候
[00:35:02.280 --> 00:35:03.280]  那個人就被孤立
[00:35:03.280 --> 00:35:06.280]  當我們齊齊說這班人是不對的時候
[00:35:06.280 --> 00:35:08.280]  我們就分了分派
[00:35:08.280 --> 00:35:12.280]  我們明白到教會一定會有些人比較熟
[00:35:12.280 --> 00:35:13.280]  有些人沒那麼熟
[00:35:13.280 --> 00:35:17.280]  所以所謂的小圈子是必定存在的
[00:35:17.280 --> 00:35:20.280]  我和我團契的人熟過隔壁團契的人
[00:35:20.280 --> 00:35:21.280]  這個沒得說的
[00:35:21.280 --> 00:35:23.280]  我在我的團契裡面
[00:35:23.280 --> 00:35:25.280]  我和我自己小組的人熟過其他人
[00:35:25.280 --> 00:35:26.280]  這個都沒得說的
[00:35:26.280 --> 00:35:30.280]  但你不要叫那些人來你那班
[00:35:30.280 --> 00:35:32.280]  站你那邊
[00:35:32.280 --> 00:35:35.280]  以至你一齊去不喜歡其他人
[00:35:35.280 --> 00:35:36.280]  你有這個權力的
[00:35:36.280 --> 00:35:38.280]  你有這個能力的
[00:35:38.280 --> 00:35:41.280]  這個能力可以令到教會很傷
[00:35:41.280 --> 00:35:42.280]  很多時候我們會見到
[00:35:42.280 --> 00:35:44.280]  就是一個團契裡面
[00:35:44.280 --> 00:35:45.280]  可能兩個人吵架
[00:35:45.280 --> 00:35:47.280]  接著有班人幫這班人
[00:35:47.280 --> 00:35:48.280]  幫這個人
[00:35:48.280 --> 00:35:49.280]  有班人幫另外一個人
[00:35:49.280 --> 00:35:51.280]  這樣從此就分了兩班
[00:35:51.280 --> 00:35:53.280]  這些很常見的
[00:35:53.280 --> 00:35:54.280]  兄弟姐妹
[00:35:54.280 --> 00:35:57.280]  不要看輕這個能力
[00:35:57.280 --> 00:36:01.280]  我都請你不要濫用這個能力
[00:36:01.280 --> 00:36:05.280]  就讓我們各人都努力去活出這個不一樣的生命
[00:36:05.280 --> 00:36:10.280]  讓我們持守教會應有的合一
[00:36:10.280 --> 00:36:14.280]  當我們真正知道這個智慧是什麼回事
[00:36:14.280 --> 00:36:17.280]  當我們真正悔改的時候
[00:36:17.280 --> 00:36:21.280]  我們善用神賦予給我們的能力
[00:36:21.280 --> 00:36:24.280]  好好地去愛神愛人
[00:36:24.280 --> 00:36:29.280]  保持一個合一的教會
[00:36:29.280 --> 00:36:32.280]  你可以做一些很拆毀性的事
[00:36:32.280 --> 00:36:36.280]  你都可以做一些很建立性的事
[00:36:36.280 --> 00:36:37.280]  問題是
[00:36:37.280 --> 00:36:40.280]  你想怎樣做
[00:36:40.280 --> 00:36:41.280]  做吧
[00:36:41.280 --> 00:36:44.280]  保羅尼亞說不要說那麼多
[00:36:44.280 --> 00:36:45.280]  做吧
[00:36:45.280 --> 00:36:48.280]  這個時候我想請大家看一段片
[00:36:48.280 --> 00:36:51.280]  這段片是一班人
[00:36:51.280 --> 00:36:55.280]  可以說是一個跳舞的團隊
[00:36:55.280 --> 00:36:57.280]  他們很特別的
[00:36:57.280 --> 00:36:59.280]  是來自日本的
[00:36:59.280 --> 00:37:01.280]  去到世界不同的地方
[00:37:01.280 --> 00:37:03.280]  會有他們特別的舞蹈
[00:37:03.280 --> 00:37:05.280]  他們叫
[00:37:05.280 --> 00:37:07.280]  好像叫
[00:37:07.280 --> 00:37:09.280]  我忘了叫什麼名字
[00:37:09.280 --> 00:37:11.280]  我看過幾次都忘了
[00:37:11.280 --> 00:37:15.280]  好像叫World Order
[00:37:15.280 --> 00:37:19.280]  其中一個主力人物是有功夫的班弟
[00:37:19.280 --> 00:37:21.280]  打武術
[00:37:21.280 --> 00:37:23.280]  看這段片
[00:37:23.280 --> 00:37:24.280]  你喜不喜歡都好
[00:37:24.280 --> 00:37:25.280]  我都無所謂
[00:37:25.280 --> 00:37:27.280]  我想你們看一看
[00:37:27.280 --> 00:37:30.280]  我覺得他們很彰顯了什麼叫合一
[00:37:30.280 --> 00:37:35.280]  很彰顯了什麼叫團隊
[00:37:35.280 --> 00:37:37.280]  他們控制身體的能力
[00:37:37.280 --> 00:37:39.280]  是很高難度的
[00:37:39.280 --> 00:37:40.280]  他們的動作
[00:37:40.280 --> 00:37:42.280]  如果不是後面的人照著走
[00:37:42.280 --> 00:37:46.280]  我會以為是他們放慢了再放快
[00:37:46.280 --> 00:37:47.280]  我們看的時候
[00:37:47.280 --> 00:37:49.280]  我覺得很難得的就是
[00:37:49.280 --> 00:37:52.280]  他們的動作很厲害
[00:37:52.280 --> 00:37:54.280]  但是一個人做不好看
[00:37:54.280 --> 00:37:55.280]  是他們幾個一起
[00:37:55.280 --> 00:37:57.280]  好像少了一個又多了一個
[00:37:57.280 --> 00:37:59.280]  這樣才好看
[00:37:59.280 --> 00:38:01.280]  弟兄姊妹
[00:38:01.280 --> 00:38:03.280]  我希望別人見到我們教會的時候
[00:38:03.280 --> 00:38:06.280]  是覺得這班人很不同
[00:38:06.280 --> 00:38:07.280]  好像
[00:38:07.280 --> 00:38:09.280]  他們都不知道是不是機械人
[00:38:09.280 --> 00:38:10.280]  人不像人
[00:38:10.280 --> 00:38:11.280]  像機械人多一點
[00:38:11.280 --> 00:38:12.280]  我希望別人見到的
[00:38:12.280 --> 00:38:14.280]  很不像普通人
[00:38:14.280 --> 00:38:18.280]  好像一些像耶穌的樣子的人
[00:38:18.280 --> 00:38:19.280]  是讓我們在合一裡面
[00:38:19.280 --> 00:38:20.280]  被人見到
[00:38:20.280 --> 00:38:22.280]  真的很不同
[00:38:22.280 --> 00:38:25.280]  真的走過去看一看我們那種
[00:38:25.280 --> 00:38:27.280]  弟兄姊妹
[00:38:27.280 --> 00:38:29.280]  讓我們不要去看我們的不同
[00:38:29.280 --> 00:38:32.280]  不要去看我們有什麼不對
[00:38:32.280 --> 00:38:34.280]  不要去互相評斷
[00:38:34.280 --> 00:38:36.280]  不如我們積極地一起看
[00:38:36.280 --> 00:38:39.280]  怎樣去活出一個合一的教會
[00:38:39.280 --> 00:38:43.280]  怎樣去一起朝向同一位主
[00:38:43.280 --> 00:38:46.280]  一起效法同一個基督
[00:38:46.280 --> 00:38:49.280]  讓我們成為一個合一的教會
