
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹平安!新年快樂!全年蒙恩!
[00:38:15.000 --> 00:38:17.000]  他就搞了一大輪之後,
[00:38:17.000 --> 00:38:21.000]  幫我動那個戶口,
[00:38:21.000 --> 00:38:23.000]  我打算存些錢進去,
[00:38:23.000 --> 00:38:25.000]  令我動一下,
[00:38:25.000 --> 00:38:26.000]  那個貴員,
[00:38:26.000 --> 00:38:29.000]  他說要拿錢才算,
[00:38:29.000 --> 00:38:31.000]  存錢不算,
[00:38:31.000 --> 00:38:33.000]  我覺得很有趣,
[00:38:33.000 --> 00:38:35.000]  要租錢才算,
[00:38:35.000 --> 00:38:37.000]  存錢都不算,
[00:38:37.000 --> 00:38:38.000]  你知不知道,
[00:38:38.000 --> 00:38:40.000]  即是付錢才算,
[00:38:40.000 --> 00:38:41.000]  吸錢不算,
[00:38:41.000 --> 00:38:42.000]  你知不知道,
[00:38:42.000 --> 00:38:44.000]  做銀行都知道,
[00:38:44.000 --> 00:38:45.000]  真的很有趣,
[00:38:45.000 --> 00:38:46.000]  我覺得這裏有少少,
[00:38:46.000 --> 00:38:47.000]  跟我剛剛想的東西,
[00:38:47.000 --> 00:38:51.000]  有些吻合,
[00:38:51.000 --> 00:38:53.000]  即是你要拿出來,
[00:38:53.000 --> 00:38:56.000]  我們以前的財政司梁錦松,
[00:38:56.000 --> 00:38:58.000]  他是一個商界出身的人,
[00:38:58.000 --> 00:39:00.000]  他有一句金句,
[00:39:00.000 --> 00:39:02.000]  賺到的錢不是你的,
[00:39:02.000 --> 00:39:04.000]  用的錢才是你的,
[00:39:04.000 --> 00:39:05.000]  第一句,
[00:39:05.000 --> 00:39:06.000]  賺的錢不是你的,
[00:39:06.000 --> 00:39:09.000]  用的錢才是你的,
[00:39:09.000 --> 00:39:13.000]  我就將他這句懸殊少少,
[00:39:13.000 --> 00:39:16.000]  你在別人的身上,
[00:39:16.000 --> 00:39:19.000]  才是真正的懂得花,
[00:39:19.000 --> 00:39:21.000]  你懂得花錢,
[00:39:21.000 --> 00:39:22.000]  花的是你的錢,
[00:39:22.000 --> 00:39:24.000]  但只是花在自己身上,
[00:39:24.000 --> 00:39:25.000]  都不算是懂得花,
[00:39:25.000 --> 00:39:28.000]  你懂得花在其他人身上,
[00:39:28.000 --> 00:39:31.000]  你才是真正的懂得花,
[00:39:31.000 --> 00:39:33.000]  因為你換到友誼,
[00:39:33.000 --> 00:39:35.000]  換到快樂,
[00:39:35.000 --> 00:39:38.000]  換到尊重,
[00:39:38.000 --> 00:39:42.000]  你懂得花?
[00:39:42.000 --> 00:39:45.000]  為甚麼師比壽更為有福呢?
[00:39:45.000 --> 00:39:50.000]  因為壽主是一種量的獲得,
[00:39:50.000 --> 00:39:56.000]  師是一個質的提升,
[00:39:56.000 --> 00:39:59.000]  壽主是一個量的獲得,
[00:39:59.000 --> 00:40:03.000]  但你師是一個質的提升,
[00:40:03.000 --> 00:40:04.000]  我們的信譽,
[00:40:04.000 --> 00:40:05.000]  我們的人際,
[00:40:05.000 --> 00:40:08.000]  我們的安全,
[00:40:08.000 --> 00:40:11.000]  我們可以得到的尊重和快樂,
[00:40:11.000 --> 00:40:13.000]  甚至我們的靈性水平,
[00:40:13.000 --> 00:40:18.000]  都可以因為這個施予的行動而被提升。
[00:40:18.000 --> 00:40:21.000]  我寫一篇文章叫做《無憂之福》,
[00:40:21.000 --> 00:40:23.000]  這是我之前的其中一個講章,
[00:40:23.000 --> 00:40:25.000]  我將它寫下來。
[00:40:25.000 --> 00:40:26.000]  我在裏面說,
[00:40:26.000 --> 00:40:30.000]  福其實是無分屬靈和屬世的,
[00:40:30.000 --> 00:40:33.000]  無分的。
[00:40:33.000 --> 00:40:39.000]  施予其實都是一個屬靈的行動,
[00:40:39.000 --> 00:40:42.000]  因為這是耶穌基督的教訓,
[00:40:42.000 --> 00:40:44.000]  我們遵行耶穌基督的教訓,
[00:40:44.000 --> 00:40:47.000]  肯定是屬靈的,
[00:40:47.000 --> 00:40:50.000]  所以我們照著它走。
[00:40:50.000 --> 00:40:55.000]  提摩太前書四章第八第九節這樣說,
[00:40:55.000 --> 00:40:57.000]  因為操練身體有些益處,
[00:40:57.000 --> 00:41:00.000]  但敬虔在各方面都有益,
[00:41:00.000 --> 00:41:03.000]  它有現今和未來的生命應許,
[00:41:03.000 --> 00:41:05.000]  這話是可信的,
[00:41:05.000 --> 00:41:07.000]  值得完全接受的。
[00:41:07.000 --> 00:41:13.000]  舊紀和本說有今生和來生的益處,
[00:41:13.000 --> 00:41:16.000]  敬虔是有今生和來生的益處,
[00:41:16.000 --> 00:41:19.000]  施予也是有今生和來生的益處,
[00:41:19.000 --> 00:41:23.000]  因為它是屬靈的教訓。
[00:41:23.000 --> 00:41:29.000]  所以今天貼地一點跟大家說,
[00:41:29.000 --> 00:41:32.000]  這是一個屬靈的福氣。
[00:41:32.000 --> 00:41:38.000]  我記得有一次跟一個主妹聊天的時候,
[00:41:38.000 --> 00:41:42.000]  她突然給了我一個很特別的反應,
[00:41:42.000 --> 00:41:46.000]  她說牧師你又塞錢在我的袋子裡了,
[00:41:46.000 --> 00:41:51.000]  這是坊間的一種反應,
[00:41:51.000 --> 00:41:55.000]  所謂給了一些有益有建設性的意見給別人,
[00:41:55.000 --> 00:41:57.000]  塞錢在我的袋子裡,
[00:41:57.000 --> 00:41:59.000]  有點俗氣的,
[00:41:59.000 --> 00:42:02.000]  牧師你又塞錢在我的袋子裡了,
[00:42:02.000 --> 00:42:04.000]  我都不知道怎麼回應,
[00:42:04.000 --> 00:42:06.000]  其實都是我的本份,
[00:42:06.000 --> 00:42:09.000]  有時候分享一下一些我自己不好的見解,
[00:42:09.000 --> 00:42:12.000]  希望對別人有幫助。
[00:42:12.000 --> 00:42:15.000]  記住施比壽更為有福,
[00:42:15.000 --> 00:42:17.000]  願主賜恩給我們,
[00:42:17.000 --> 00:42:19.000]  成為一個施予的人。
