
[00:00:00.000 --> 00:00:03.760]  最近發生了一件很開心的事
[00:37:57.580 --> 00:37:59.060]  我們就要耐心等待
[00:37:59.060 --> 00:38:01.340]  這好像是我們信仰的ABC
[00:38:01.340 --> 00:38:02.980]  這好像是我們信仰的ABC
[00:38:02.980 --> 00:38:04.580]  大家不知道聽過多少次
[00:38:04.580 --> 00:38:06.660]  大家聽了很多遍了
[00:38:06.660 --> 00:38:08.900]  之後我想起一首詩歌
[00:38:08.900 --> 00:38:10.940]  最後我想起一首詩歌
[00:38:10.940 --> 00:38:16.180]  是引用了使徒保羅所講的說話來寫成的
[00:38:16.180 --> 00:38:20.260]  這是引用了使徒保羅所說的話來寫成的
[00:38:20.260 --> 00:38:23.180]  這首歌待會我們也會回應詩的
[00:38:23.180 --> 00:38:27.260]  這首歌我們待會也會唱回應詩的
[00:38:27.260 --> 00:38:28.300]  大家讀一次好嗎?
[00:38:28.300 --> 00:38:29.660]  大家讀一次好嗎?
[00:38:29.660 --> 00:38:34.660]  唯我生思 我信的是誰
[00:38:34.660 --> 00:38:42.380]  並且也深信祂必定能夠保守我所教父祂的
[00:38:42.380 --> 00:38:45.380]  並且也深信祂必定能夠保守我所教父祂的都全被遲到那日
[00:38:45.380 --> 00:38:50.420]  提摩太后書1章11節這樣說
[00:38:50.420 --> 00:38:58.140]  我為這福音奉派所傳道的做使徒 做師父
[00:38:58.140 --> 00:39:01.980]  為這緣故我也受這些苦難
[00:39:01.980 --> 00:39:04.380]  然而我不以為恥
[00:39:04.380 --> 00:39:07.060]  因為知道我所信的是誰
[00:39:07.060 --> 00:39:11.180]  也深信祂能保全我所教父祂的
[00:39:11.180 --> 00:39:12.780]  直到那日
[00:39:12.780 --> 00:39:15.500]  保羅對神有十足的信心
[00:39:15.500 --> 00:39:18.140]  保羅對神有十足的信心
[00:39:18.140 --> 00:39:21.020]  是擁有信心的牢
[00:39:21.020 --> 00:39:23.940]  是擁有信心的牢
[00:39:23.940 --> 00:39:29.500]  他深信祂能保守我所教父祂的
[00:39:29.500 --> 00:39:33.100]  他深信神能保守我所教父祂的
[00:39:33.100 --> 00:39:35.780]  直到那日
[00:39:35.780 --> 00:39:40.060]  就是耶穌基督回來的日子
[00:39:40.060 --> 00:39:44.980]  保羅深信神能保全我所教父祂的
[00:39:44.980 --> 00:39:46.020]  為什麼呢?
[00:39:46.020 --> 00:39:49.620]  保羅深信神能保全我所教父祂的
[00:39:49.620 --> 00:39:50.380]  那是為什麼呢?
[00:39:50.380 --> 00:39:55.060]  我們教什麼給神呢?
[00:39:55.060 --> 00:39:58.820]  是不是我們所珍貴的東西呢?
[00:39:58.820 --> 00:40:00.900]  是我們覺得很珍貴的東西嗎?
[00:40:00.900 --> 00:40:02.460]  例如我們所愛的人呢?
[00:40:02.460 --> 00:40:03.780]  例如是我們所愛的人嗎?
[00:40:03.780 --> 00:40:05.180]  或者我們所珍愛的
[00:40:05.180 --> 00:40:06.700]  我們擁有的東西呢?
[00:40:06.700 --> 00:40:08.860]  還是我們很珍愛的
[00:40:08.860 --> 00:40:10.340]  擁有的東西呢?
[00:40:10.340 --> 00:40:14.780]  是不是世上的一些享受呢?
[00:40:14.780 --> 00:40:17.580]  還是在世上一些享受呢?
[00:40:17.580 --> 00:40:19.300]  我給大家看一張照片
[00:40:19.300 --> 00:40:21.700]  我給大家看一張照片
[00:40:21.700 --> 00:40:23.140]  這個我覺得很浪漫
[00:40:23.140 --> 00:40:24.980]  你覺得很浪漫是嗎?
[00:40:24.980 --> 00:40:27.220]  希臘那裡有一間餐廳
[00:40:27.220 --> 00:40:29.940]  在希臘的一間餐廳
[00:40:29.940 --> 00:40:32.900]  有白布、又有花
[00:40:32.900 --> 00:40:34.580]  非常艷麗
[00:40:34.580 --> 00:40:35.820]  有白布、也有花
[00:40:35.820 --> 00:40:37.100]  非常艷麗
[00:40:37.100 --> 00:40:39.900]  如果你有機會逃出香港
[00:40:39.900 --> 00:40:41.700]  你會不會去找這些地方?
[00:40:41.700 --> 00:40:44.780]  如果你有機會出走香港
[00:40:44.780 --> 00:40:47.540]  當然要上網搜尋
[00:40:47.540 --> 00:40:49.980]  搜尋哪些有陷阱
[00:40:49.980 --> 00:40:52.540]  哪裡有好的景色
[00:40:52.540 --> 00:40:53.620]  是不是指這些?
[00:40:53.620 --> 00:40:55.060]  是不是指這些呢?
[00:40:55.060 --> 00:40:57.260]  人往往是給世上的人
[00:40:57.260 --> 00:40:59.420]  或者物、或者享受
[00:40:59.420 --> 00:41:03.260]  人往往在世上被所享受的人
[00:41:03.260 --> 00:41:04.780]  或者是物
[00:41:04.780 --> 00:41:07.220]  影響了我們對神的信心
[00:41:07.220 --> 00:41:08.860]  影響了我們對神的信心
[00:41:08.860 --> 00:41:12.700]  我絕對不是說我們不應該享受
[00:41:12.700 --> 00:41:15.620]  我絕對不是說我們不應該享受
[00:41:15.620 --> 00:41:18.180]  聖經是沒有拒絕有錢人的
[00:41:18.180 --> 00:41:21.020]  聖經是沒有拒絕有錢人的
[00:41:21.020 --> 00:41:21.700]  是不是?
[00:41:21.700 --> 00:41:24.820]  聖經又不是說不准我們旅遊的
[00:41:24.820 --> 00:41:28.500]  聖經並不是說不給我們去旅遊的
[00:41:28.500 --> 00:41:31.380]  好了,最後他所指的是什麼呢?
[00:41:31.380 --> 00:41:34.500]  是不是說神所交付他
[00:41:34.500 --> 00:41:38.300]  要在世上達成的目標呢?
[00:41:38.300 --> 00:41:41.140]  這是代表神所交付他
[00:41:41.140 --> 00:41:43.500]  在世上要達成的目標嗎?
[00:41:43.500 --> 00:41:47.140]  意思是說神要藉著保羅將福音
[00:41:47.140 --> 00:41:50.060]  意思就是說神要藉著保羅將福音
[00:41:50.060 --> 00:41:52.700]  就是那個純正的信仰
[00:41:52.700 --> 00:41:54.980]  就是那個純正的信仰
[00:41:54.980 --> 00:41:58.180]  傳給所有願意領受救恩的人
[00:41:58.180 --> 00:42:02.020]  傳給所有願意領受救恩的人
[00:42:02.020 --> 00:42:05.180]  願每一個人在耶穌基督再來的日子
[00:42:05.180 --> 00:42:08.620]  願每一個人在耶穌基督再來的日子
[00:42:08.620 --> 00:42:12.420]  都可以被祂誇獎為一個忠心的僕人
[00:42:12.420 --> 00:42:16.220]  都可以被祂誇獎為一個忠心的僕人
[00:42:16.220 --> 00:42:19.740]  請大家低頭禱告
[00:42:19.740 --> 00:42:23.780]  神啊,你是憐憫人的神
[00:42:23.780 --> 00:42:28.940]  請你眷顧那些遇到坎坷
[00:42:28.940 --> 00:42:33.580]  正在承受巨大壓力的人
[00:42:33.580 --> 00:42:36.980]  我們在大衛身上
[00:42:36.980 --> 00:42:41.340]  看到這個蒙女賜福的王
[00:42:41.340 --> 00:42:45.300]  竟然在個人的情慾上跌倒
[00:42:45.300 --> 00:42:47.620]  被你懲罰
[00:42:47.620 --> 00:42:51.500]  但當他痛悔改過之後
[00:42:51.500 --> 00:42:54.300]  再次蒙你的賜福
[00:42:54.300 --> 00:42:58.820]  所以你是蠻有豐盛慈愛的神
[00:42:58.820 --> 00:43:04.780]  我們要純做真誠的心來讚美感謝你
[00:43:04.780 --> 00:43:06.180]  賦識你
[00:43:06.180 --> 00:43:09.100]  奉耶穌基督名禱告
[00:43:09.100 --> 00:43:11.100]  Amen
