
[00:00:00.000 --> 00:00:04.400]  今天我們要一同來分享的新節目
[00:41:50.200 --> 00:41:52.200]  像我們現在的人
[00:41:52.200 --> 00:41:54.200]  如果你再壞的話
[00:41:54.200 --> 00:41:56.200]  可能就影響周圍這些人
[00:41:56.200 --> 00:41:59.200]  一個國家的國王壞得很的話
[00:41:59.200 --> 00:42:00.200]  就影響到全國
[00:42:00.200 --> 00:42:02.200]  已經是很大的範圍
[00:42:02.200 --> 00:42:04.200]  但是就在這個世代
[00:42:04.200 --> 00:42:06.200]  慢慢就過去了
[00:42:06.200 --> 00:42:08.200]  可是亞當的破壞
[00:42:08.200 --> 00:42:10.200]  他的影響的後果呢
[00:42:10.200 --> 00:42:13.200]  從他受竈以後
[00:42:13.200 --> 00:42:15.200]  一直到他現在
[00:42:15.200 --> 00:42:17.200]  一直到我們現在
[00:42:17.200 --> 00:42:19.200]  這麼幾千年
[00:42:19.200 --> 00:42:23.200]  使人類都活在罪過當中
[00:42:23.200 --> 00:42:26.200]  這是一個嚴重的後果
[00:42:26.200 --> 00:42:28.200]  所以爲了這個
[00:42:28.200 --> 00:42:30.200]  我們不要輕看罪
[00:42:30.200 --> 00:42:33.200]  我們要保持自己的聖潔
[00:42:33.200 --> 00:42:36.200]  讓我們能夠靠着神的恩典
[00:42:36.200 --> 00:42:38.200]  靠着神領的能力
[00:42:38.200 --> 00:42:42.200]  保守我們活在神的聖潔當中
[00:42:42.200 --> 00:42:44.200]  我們要脫去舊人
[00:42:44.200 --> 00:42:46.200]  不斷地脫去舊人
[00:42:46.200 --> 00:42:49.200]  我們要不斷地穿上新人
[00:42:49.200 --> 00:42:50.200]  新族以後
[00:42:50.200 --> 00:42:52.200]  是我們成爲新人的
[00:42:52.200 --> 00:42:55.200]  但是我們的思想行爲意念
[00:42:55.200 --> 00:42:58.200]  我們還有很多地方是舊的
[00:42:58.200 --> 00:43:00.200]  需要不斷地脫去
[00:43:00.200 --> 00:43:03.200]  也讓神給我們的新生命
[00:43:03.200 --> 00:43:05.200]  不斷地成長
[00:43:05.200 --> 00:43:09.200]  我們能活在神的聖潔當中
[00:43:09.200 --> 00:43:10.200]  第二個
[00:43:10.200 --> 00:43:13.200]  我們要認識到神智慧的計劃
[00:43:13.200 --> 00:43:16.200]  要看到這兩個人
[00:43:16.200 --> 00:43:18.200]  亞當和基督
[00:43:18.200 --> 00:43:22.200]  對全人類的影響
[00:43:22.200 --> 00:43:26.200]  有人就常常聽到有人很不服氣
[00:43:26.200 --> 00:43:28.200]  亞當他犯罪跟我有什麼關係
[00:43:28.200 --> 00:43:30.200]  那個時候我還不在了
[00:43:30.200 --> 00:43:32.200]  他犯罪連累了我
[00:43:32.200 --> 00:43:34.200]  這公平不公平啊
[00:43:34.200 --> 00:43:36.200]  不公平
[00:43:36.200 --> 00:43:38.200]  神應該問我的
[00:43:38.200 --> 00:43:39.200]  是我犯的罪
[00:43:39.200 --> 00:43:42.200]  怎麼亞當的罪算到我頭上呢
[00:43:42.200 --> 00:43:44.200]  不公平
[00:43:44.200 --> 00:43:45.200]  但是呢
[00:43:45.200 --> 00:43:47.200]  我們要看到
[00:43:47.200 --> 00:43:51.200]  神不只單單做了第一步
[00:43:51.200 --> 00:43:53.200]  神還有第二步呢
[00:43:53.200 --> 00:43:57.200]  要讓基督
[00:43:57.200 --> 00:44:03.200]  要讓基督來拯救人類
[00:44:03.200 --> 00:44:08.200]  把亞當所造成的一些破壞
[00:44:08.200 --> 00:44:10.200]  不但能挽回過來
[00:44:10.200 --> 00:44:14.200]  而且讓人得到更大的福氣
[00:44:14.200 --> 00:44:18.200]  這是神的智慧的計劃
[00:44:18.200 --> 00:44:22.200]  所以就在聖經裏面提了兩個亞當
[00:44:22.200 --> 00:44:25.200]  一個是首先的亞當
[00:44:25.200 --> 00:44:29.200]  一個是幕後的亞當
[00:44:29.200 --> 00:44:31.200]  我們可以看到
[00:44:31.200 --> 00:44:35.200]  在格林多前述第四五章
[00:44:35.200 --> 00:44:38.200]  第四五章的四十五節就說到了
[00:44:38.200 --> 00:44:40.200]  經上也是這樣記得說
[00:44:40.200 --> 00:44:45.200]  首先的人亞當成了有靈的活人
[00:44:45.200 --> 00:44:50.200]  幕後的亞當成了叫人活的靈
[00:44:50.200 --> 00:44:52.200]  這地方提到兩個亞當
[00:44:52.200 --> 00:44:55.200]  一個是首先的亞當
[00:44:55.200 --> 00:44:58.200]  一個是幕後的亞當
[00:44:58.200 --> 00:45:02.200]  所以他說這兩個亞當不同
[00:45:02.200 --> 00:45:07.200]  首先的亞當呢
[00:45:07.200 --> 00:45:10.200]  他是有靈的活人
[00:45:10.200 --> 00:45:11.200]  他有靈
[00:45:11.200 --> 00:45:17.200]  但是幕後的亞當是叫人活的靈
[00:45:17.200 --> 00:45:20.200]  這裏面是有差別
[00:45:20.200 --> 00:45:24.200]  就是說我們沒有信祖先
[00:45:24.200 --> 00:45:26.200]  我們都是在亞當裏
[00:45:26.200 --> 00:45:30.200]  神讓亞當先來
[00:45:30.200 --> 00:45:33.200]  結果他不遵從神的命令
[00:45:33.200 --> 00:45:35.200]  我們都成爲在亞當裏
[00:45:35.200 --> 00:45:37.200]  但是我們還有希望
[00:45:37.200 --> 00:45:40.200]  神預備的救恩有下一步的計劃
[00:45:40.200 --> 00:45:44.200]  就是讓我們都能夠在幕後的亞當裏
[00:45:44.200 --> 00:45:47.200]  就在基督裏頭
[00:45:47.200 --> 00:45:49.200]  接着基督的救贖
[00:45:49.200 --> 00:45:52.200]  把亞當一切造成的後果呢
[00:45:52.200 --> 00:45:55.200]  給他轉變過來
[00:45:55.200 --> 00:46:00.200]  所以聖經裏頭提到有兩個亞當
[00:46:00.200 --> 00:46:02.200]  一個是首先的
[00:46:02.200 --> 00:46:03.200]  一個是幕後的
[00:46:03.200 --> 00:46:05.200]  幕後的意思就是最後一個了
[00:46:05.200 --> 00:46:09.200]  就再沒有一些亞當出來了
[00:46:09.200 --> 00:46:12.200]  所以我們不能說有兩個亞當
[00:46:12.200 --> 00:46:15.200]  老亞當是首先的亞當
[00:46:15.200 --> 00:46:16.200]  第一個亞當
[00:46:16.200 --> 00:46:18.200]  那麼基督是第二個亞當
[00:46:18.200 --> 00:46:19.200]  不是第二個
[00:46:19.200 --> 00:46:23.200]  是幕後的
[00:46:23.200 --> 00:46:24.200]  因爲你有第二個亞當
[00:46:24.200 --> 00:46:26.200]  那有第三個亞當嗎
[00:46:26.200 --> 00:46:28.200]  沒有第三個亞當
[00:46:28.200 --> 00:46:30.200]  神所預備的就是
[00:46:30.200 --> 00:46:31.200]  一個是首先的
[00:46:31.200 --> 00:46:32.200]  一個是幕後的
[00:46:32.200 --> 00:46:35.200]  首先的亞當帶來罪和死
[00:46:35.200 --> 00:46:38.200]  幕後的亞當給人帶來生命和平安
[00:46:38.200 --> 00:46:40.200]  我們感謝神
[00:46:40.200 --> 00:46:43.200]  就看到神的計劃
[00:46:43.200 --> 00:46:46.200]  神的旨意跟祂所安排的
[00:46:46.200 --> 00:46:48.200]  超過我們所想象的
[00:46:48.200 --> 00:46:52.200]  因爲神是智慧的神
[00:46:52.200 --> 00:46:55.200]  第三個我們要寶貴神的救恩
[00:46:55.200 --> 00:46:56.200]  救恩
[00:46:56.200 --> 00:47:00.200]  我們得到救恩是很容易得到
[00:47:00.200 --> 00:47:02.200]  只要你信了以後
[00:47:02.200 --> 00:47:04.200]  你就得到了
[00:47:04.200 --> 00:47:08.200]  但是你要知道救恩是神
[00:47:08.200 --> 00:47:11.200]  出於神的智慧的安排
[00:47:11.200 --> 00:47:13.200]  也出於耶穌基督
[00:47:13.200 --> 00:47:17.200]  祂流血捨命爲我們所付出的代價
[00:47:17.200 --> 00:47:21.200]  這個代價並不是一個小的代價
[00:47:21.200 --> 00:47:24.200]  而是一個簡單的事情
[00:47:24.200 --> 00:47:26.200]  爲我們付了重大的代價
[00:47:26.200 --> 00:47:29.200]  所以我們要寶貴神的救恩
[00:47:29.200 --> 00:47:32.200]  我們要不但自己信了
[00:47:32.200 --> 00:47:37.200]  我們還要把福音傳給還沒有信祖的我們的親人
[00:47:37.200 --> 00:47:40.200]  我們周圍的朋友、同事
[00:47:40.200 --> 00:47:45.200]  在知道地籍各方面還沒有得到福音的人
[00:47:45.200 --> 00:47:51.200]  讓他們也能夠得到神要給我們的好處
[00:47:51.200 --> 00:47:58.200]  所以我們今天就把三個歸順跟歸算
[00:47:58.200 --> 00:48:04.200]  把第一個歸算我們就從神的話一起來思想
[00:48:04.200 --> 00:48:07.200]  那麼下一次我們要看到第二個
[00:48:07.200 --> 00:48:14.200]  就是說人類的罪都歸算到耶穌基督上面
[00:48:14.200 --> 00:48:16.200]  我們第一個我就這麼講
