
[00:00:00.000 --> 00:00:03.000]  這篇詩篇是大衛的詩篇
[00:38:18.000 --> 00:38:21.000]  我們能夠立刻就回來
[00:38:21.000 --> 00:38:23.000]  就回到神的面前
[00:38:23.000 --> 00:38:29.000]  這樣的話就可以一直走在神所吸引的道路
[00:38:29.000 --> 00:38:32.000]  這罪性在我們裏面
[00:38:32.000 --> 00:38:35.000]  就是一直在一生中間
[00:38:35.000 --> 00:38:37.000]  他都不會離開我們
[00:38:37.000 --> 00:38:39.000]  我們稍微一放鬆
[00:38:39.000 --> 00:38:41.000]  我們就會跌倒
[00:38:41.000 --> 00:38:43.000]  所以聖經說
[00:38:43.000 --> 00:38:45.000]  自以爲站立得穩的
[00:38:45.000 --> 00:38:48.000]  倒要謹慎免得跌倒
[00:38:48.000 --> 00:38:53.000]  所以這個罪性一直到什麼時候纔沒有呢
[00:38:53.000 --> 00:38:55.000]  離開世間
[00:38:55.000 --> 00:38:59.000]  人一死了以後就沒有罪性了
[00:38:59.000 --> 00:39:01.000]  所以罪性就不在了
[00:39:01.000 --> 00:39:03.000]  在我們活的時候
[00:39:03.000 --> 00:39:07.000]  這個罪性一直在裏面想發動
[00:39:07.000 --> 00:39:10.000]  所以我們要求神說
[00:39:10.000 --> 00:39:12.000]  求你檢查我
[00:39:12.000 --> 00:39:14.000]  知道我的心事
[00:39:14.000 --> 00:39:17.000]  試煉我知道我的意念
[00:39:17.000 --> 00:39:22.000]  看在我裏面有什麼惡性沒有
[00:39:22.000 --> 00:39:25.000]  引導我走永生的道路
[00:39:25.000 --> 00:39:27.000]  這篇詩篇
[00:39:27.000 --> 00:39:32.000]  大衛的詩篇也成爲我們的詩篇
[00:39:32.000 --> 00:39:36.000]  我們也常常來到主的面前
[00:39:36.000 --> 00:39:38.000]  我們的禱告並不是說
[00:39:38.000 --> 00:39:40.000]  求神給我們做這個事情
[00:39:40.000 --> 00:39:43.000]  求神給我們做那個事情
[00:39:43.000 --> 00:39:45.000]  禱告是來到面前
[00:39:45.000 --> 00:39:48.000]  把自己敞開在神的面前
[00:39:48.000 --> 00:39:50.000]  若是有什麼不好的意念
[00:39:50.000 --> 00:39:52.000]  有什麼不好的事情
[00:39:52.000 --> 00:39:54.000]  我們在神面前交給神
[00:39:54.000 --> 00:39:56.000]  求神檢查
[00:39:56.000 --> 00:39:58.000]  求神赦免
[00:39:58.000 --> 00:39:59.000]  求神界定
[00:39:59.000 --> 00:40:03.000]  讓我們天天保持自己在神的愛中
[00:40:03.000 --> 00:40:08.000]  我們今天就藉着這個時間一同來詩寫
[00:40:08.000 --> 00:40:12.000]  願我們都能夠在神的面前猛勝的保守
[00:40:12.000 --> 00:40:14.000]  我們低頭一同禱告
[00:40:14.000 --> 00:40:18.000]  我們的主
[00:40:18.000 --> 00:40:19.000]  我們的神
[00:40:19.000 --> 00:40:20.000]  感謝你
[00:40:20.000 --> 00:40:22.000]  記得這些寶貴的話
[00:40:22.000 --> 00:40:24.000]  叫我們更能夠認識你
[00:40:24.000 --> 00:40:26.000]  你是無所不知
[00:40:26.000 --> 00:40:30.000]  所以我們一切的事情都可以來告訴你
[00:40:30.000 --> 00:40:33.000]  我們知道你是無所不在
[00:40:33.000 --> 00:40:34.000]  所以不管在什麼地方
[00:40:34.000 --> 00:40:36.000]  只要你與我們在一起
[00:40:36.000 --> 00:40:37.000]  我們就不害怕
[00:40:37.000 --> 00:40:39.000]  我們就可以往前走
[00:40:39.000 --> 00:40:42.000]  也知道你無所不能
[00:40:42.000 --> 00:40:44.000]  知道你的能力
[00:40:44.000 --> 00:40:46.000]  知道你愛我們的心
[00:40:46.000 --> 00:40:47.000]  你有憐憫
[00:40:47.000 --> 00:40:52.000]  我們也把自己再次放在主的手中
[00:40:52.000 --> 00:40:55.000]  求主你來檢查我們
[00:40:55.000 --> 00:40:57.000]  求主來光照我們
[00:40:57.000 --> 00:40:58.000]  提醒我們
[00:40:58.000 --> 00:41:01.000]  叫我們常常活在你的面前
[00:41:01.000 --> 00:41:04.000]  就讓我們能夠越來越像你
[00:41:04.000 --> 00:41:06.000]  能夠討你的喜歡
[00:41:06.000 --> 00:41:10.000]  願主與我們衆弟兄姊妹同在
[00:41:10.000 --> 00:41:12.000]  與你的教會同在
[00:41:12.000 --> 00:41:13.000]  我們這樣禱告
[00:41:13.000 --> 00:41:14.000]  交託
[00:41:14.000 --> 00:41:16.000]  感謝賜奉耶穌基督的名
