
[00:00:00.000 --> 00:00:02.480]  神秘我們的救恩是很豐富
[00:33:36.120 --> 00:33:38.160]  結果很清楚
[00:33:38.160 --> 00:33:40.000]  是宣認
[00:33:40.000 --> 00:33:41.880]  雖然是父代價
[00:33:41.880 --> 00:33:44.520]  可能親人都覺得很奇怪
[00:33:44.520 --> 00:33:45.800]  為什麼他會這樣
[00:33:45.800 --> 00:33:47.160]  但是他相信了主
[00:33:47.160 --> 00:33:49.040]  日後他的信仰很堅固
[00:33:49.040 --> 00:33:50.880]  很多時候去探望他的時候
[00:33:50.880 --> 00:33:52.640]  他仍然堅持
[00:33:52.640 --> 00:33:54.200]  我是相信耶穌的
[00:33:54.200 --> 00:33:55.160]  這個就是說
[00:33:55.160 --> 00:33:56.120]  我們相信了主
[00:33:56.120 --> 00:33:58.120]  然後我們走這條路
[00:33:58.120 --> 00:33:59.680]  也不容易的
[00:33:59.680 --> 00:34:01.040]  所以接著
[00:34:01.040 --> 00:34:02.160]  保羅就說
[00:34:02.160 --> 00:34:03.520]  他說
[00:34:03.520 --> 00:34:04.760]  經上說
[00:34:04.760 --> 00:34:07.280]  凡信靠他的人
[00:34:07.280 --> 00:34:08.760]  必不至於蒙羞
[00:34:08.760 --> 00:34:10.560]  不會蒙羞的
[00:34:10.560 --> 00:34:13.040]  因為是神所設立的主
[00:34:13.040 --> 00:34:15.040]  我們承認主
[00:34:15.040 --> 00:34:17.560]  神一定在最終審判的時候
[00:34:17.560 --> 00:34:21.240]  能夠向我們表明
[00:34:21.240 --> 00:34:23.120]  我們是對的
[00:34:23.120 --> 00:34:24.960]  就算我們被人說是
[00:34:24.960 --> 00:34:26.640]  很多的詆毀也好
[00:34:26.640 --> 00:34:27.720]  機俏也好
[00:34:27.720 --> 00:34:30.160]  神引證我們是正確的
[00:34:30.160 --> 00:34:31.320]  然後接著說
[00:34:31.320 --> 00:34:33.200]  不單止這個很深的
[00:34:33.200 --> 00:34:35.600]  願意我們得到這個救恩
[00:34:35.600 --> 00:34:38.240]  並且這個救恩是很廣闊的
[00:34:38.240 --> 00:34:39.680]  十二節 十三節
[00:34:39.680 --> 00:34:40.720]  猶太人
[00:34:40.720 --> 00:34:43.120]  剛才那一句經文是來自《倚唱下書》
[00:34:43.120 --> 00:34:45.400]  信靠的人不至於羞恥
[00:34:45.400 --> 00:34:47.120]  十二 十三節
[00:34:47.120 --> 00:34:50.040]  他說猶太人和希臘人並沒有分別
[00:34:50.040 --> 00:34:52.240]  因為人人都同有一位主
[00:34:52.240 --> 00:34:55.200]  他也厚待求告他的每一個人
[00:34:55.200 --> 00:34:57.280]  這裡說到每一個人
[00:34:57.280 --> 00:35:00.080]  寬到所有萬族萬民
[00:35:00.080 --> 00:35:01.920]  猶太人 希臘人
[00:35:01.920 --> 00:35:05.200]  當然包括我們身邊很多不同的國家
[00:35:05.200 --> 00:35:08.200]  這個希臘人也都預表著外邦人
[00:35:08.200 --> 00:35:09.280]  所有很多的
[00:35:09.280 --> 00:35:10.560]  但是每一個
[00:35:10.560 --> 00:35:13.200]  是因為跟他有信的關係的時候
[00:35:13.200 --> 00:35:15.000]  能夠他厚待
[00:35:15.000 --> 00:35:19.040]  留意這個字 非常之豐富的
[00:35:19.040 --> 00:35:21.600]  去恩待所有求告他的人
[00:35:21.600 --> 00:35:24.400]  這個字就非常之美麗
[00:35:24.400 --> 00:35:25.520]  求告
[00:35:25.520 --> 00:35:27.760]  剛才我們說相信
[00:35:27.760 --> 00:35:29.600]  相信的表現就是
[00:35:29.600 --> 00:35:31.600]  知道神是我們的依靠
[00:35:31.600 --> 00:35:34.120]  我們請求神去幫助我們
[00:35:34.120 --> 00:35:36.160]  無論是得到這個救恩也好
[00:35:36.160 --> 00:35:37.640]  或者我們的生活也好
[00:35:37.640 --> 00:35:42.720]  我們很厚待的求告他每一個人
[00:35:42.720 --> 00:35:44.640]  就好像奧古斯這個媽媽
[00:35:44.640 --> 00:35:45.640]  祈禱
[00:35:45.640 --> 00:35:47.840]  她很厚待
[00:35:47.840 --> 00:35:51.400]  奧古斯竟然成為一個完全相反的人
[00:35:51.400 --> 00:35:53.040]  一個極度放蕩的人
[00:35:53.040 --> 00:35:56.960]  成為一個很把自己要過聖潔的生活
[00:35:56.960 --> 00:35:59.600]  生命的一個教會的領袖
[00:35:59.600 --> 00:36:00.760]  做到我們今天
[00:36:00.760 --> 00:36:04.040]  很重要的人物在教會歷史裡面
[00:36:04.040 --> 00:36:05.040]  豐富
[00:36:05.040 --> 00:36:07.400]  然後接著用一個聖經的
[00:36:07.400 --> 00:36:10.560]  約爾書一句經文就說
[00:36:10.560 --> 00:36:13.760]  因為犯求告主名的就必得救
[00:36:13.760 --> 00:36:17.800]  以致都是來自聖經的一個引證
[00:36:17.800 --> 00:36:20.680]  約爾書是說到神在末世的時候
[00:36:20.680 --> 00:36:23.480]  他給人一個很大的恩典
[00:36:23.480 --> 00:36:25.800]  就是在聖靈的來臨的時候
[00:36:25.800 --> 00:36:27.720]  人若願意悔改
[00:36:27.720 --> 00:36:29.680]  仍然可以得著神的救恩
[00:36:29.680 --> 00:36:31.200]  所以犯求告
[00:36:31.200 --> 00:36:32.880]  約爾書也說到
[00:36:32.880 --> 00:36:36.080]  犯求告耶和華的名就必得救
[00:36:36.080 --> 00:36:37.760]  但是這裡變了
[00:36:37.760 --> 00:36:39.440]  是求告主的名
[00:36:39.440 --> 00:36:43.920]  保羅將耶穌基督的身份完全將救約
[00:36:43.920 --> 00:36:46.240]  很清楚地說
[00:36:46.240 --> 00:36:48.880]  主耶穌基督就是救約的耶和華
[00:36:48.880 --> 00:36:52.240]  同一個這樣的神的身份
[00:36:52.240 --> 00:36:53.040]  是來到
[00:36:53.040 --> 00:36:56.800]  於是我們今天這段經文告訴他們什麼呢
[00:36:56.800 --> 00:36:59.360]  我們本身神的公義
[00:36:59.360 --> 00:37:03.160]  但是這個公義是給到所有的人的
[00:37:03.160 --> 00:37:04.680]  猶太人也好
[00:37:04.680 --> 00:37:07.440]  我們今天很關注的以色列
[00:37:07.440 --> 00:37:09.840]  伊拉克 或者伊朗
[00:37:09.840 --> 00:37:11.080]  無論哪個國家
[00:37:11.080 --> 00:37:12.440]  又或者是近一些的
[00:37:12.440 --> 00:37:15.040]  我們無論是國內背景的
[00:37:15.040 --> 00:37:17.880]  是香港的 是什麼的
[00:37:17.880 --> 00:37:19.920]  這個救恩是給所有的人的
[00:37:19.920 --> 00:37:22.640]  你看不到神那個救恩的偉大
[00:37:22.640 --> 00:37:25.160]  以至於我們「憑信」就是一個字
[00:37:25.160 --> 00:37:28.240]  憑信我們得著這個豐盛的救恩
[00:37:28.240 --> 00:37:29.320]  如果這樣看的時候
[00:37:29.320 --> 00:37:31.520]  我們作少少的一個
[00:37:31.520 --> 00:37:35.040]  就是整段經文我們一個的總結
[00:37:35.040 --> 00:37:37.360]  這裡說到有兩樣東西的
[00:37:37.360 --> 00:37:38.880]  我們的信仰裡面有兩部分
[00:37:38.880 --> 00:37:40.320]  第一個是「相信」
[00:37:40.320 --> 00:37:41.600]  第二個是我們的「行為」
[00:37:41.600 --> 00:37:43.400]  這兩樣東西是應該並在一起
[00:37:43.400 --> 00:37:45.320]  不可以分割的
[00:37:45.320 --> 00:37:48.360]  但是當然是一定有先「信」的
[00:37:48.360 --> 00:37:49.800]  然後才有好的行為
[00:37:49.800 --> 00:37:52.200]  而不是相反我們有「行為」
[00:37:52.200 --> 00:37:53.600]  以至於我們得到這個救恩
[00:37:53.600 --> 00:37:55.080]  絕對不可以
[00:37:55.080 --> 00:37:56.600]  一定是「信」了
[00:37:56.600 --> 00:37:57.400]  有了這個「信」
[00:37:57.400 --> 00:37:59.200]  以至於我們行出律法的義
[00:37:59.200 --> 00:38:01.520]  正如羅馬書第八章說的
[00:38:01.520 --> 00:38:04.080]  是說律法的義
[00:38:04.080 --> 00:38:06.800]  是成就在我們這些跟隨
[00:38:06.800 --> 00:38:07.680]  不是跟隨肉體
[00:38:07.680 --> 00:38:09.360]  而是跟隨聖靈的人
[00:38:09.360 --> 00:38:12.120]  是能夠可以實現到
[00:38:12.120 --> 00:38:14.400]  我們能夠做到律法的義
[00:38:14.400 --> 00:38:16.480]  就是因為在基督耶穌裡面
[00:38:16.480 --> 00:38:19.640]  這個是非常之讓我們留意
[00:38:19.640 --> 00:38:22.080]  信仰所帶來的一切美好的事
[00:38:22.080 --> 00:38:23.480]  一個豐盛的生命
[00:38:23.480 --> 00:38:26.040]  另外這個經文是強調「主」
[00:38:26.040 --> 00:38:27.560]  如果我們看一下
[00:38:27.560 --> 00:38:28.920]  十九節一個「主」
[00:38:28.920 --> 00:38:30.120]  宣認耶穌為主
[00:38:30.120 --> 00:38:32.800]  然後說是求告主明的人
[00:38:32.800 --> 00:38:35.200]  第十三節求告主明的人
[00:38:35.200 --> 00:38:37.120]  然後猶太人希臘人
[00:38:37.120 --> 00:38:39.320]  同有一位的「主」
[00:38:39.320 --> 00:38:40.440]  如果我們的信仰裡面
[00:38:40.440 --> 00:38:42.120]  我們撇開了
[00:38:42.120 --> 00:38:44.560]  這位這麼重要的人物
[00:38:44.560 --> 00:38:46.400]  還有他是誰呢
[00:38:46.400 --> 00:38:48.760]  我們的信仰是很「人」的
[00:38:48.760 --> 00:38:50.560]  是做什麼不做什麼
[00:38:50.560 --> 00:38:51.760]  我們如果知道
[00:38:51.760 --> 00:38:53.680]  神是我們的「主」的時候
[00:38:53.680 --> 00:38:55.680]  我們就將自己放下了
[00:38:55.680 --> 00:38:58.160]  不像猶太人看到自己很高
[00:38:58.160 --> 00:39:00.040]  以至於你走了去一個
[00:39:00.040 --> 00:39:02.920]  跟神很偏離的一個生命
[00:39:02.920 --> 00:39:06.160]  今天我想跟大家去
[00:39:06.160 --> 00:39:08.200]  你問一下自己
[00:39:08.200 --> 00:39:09.960]  你的信仰生活
[00:39:09.960 --> 00:39:11.080]  是做一個好行為
[00:39:11.080 --> 00:39:12.040]  一個好的基督徒
[00:39:12.040 --> 00:39:14.240]  就算你都很滿足
[00:39:14.240 --> 00:39:15.800]  我又回來崇拜
[00:39:15.800 --> 00:39:17.240]  我又回來做很多好事
[00:39:17.240 --> 00:39:18.480]  甚至乎有侍奉
[00:39:18.480 --> 00:39:21.080]  但是「主」在哪裡呢
[00:39:21.080 --> 00:39:22.840]  「主」是不是你的生命之中
[00:39:22.840 --> 00:39:24.600]  那個最重要的人物
[00:39:24.600 --> 00:39:26.760]  好像小珍提到
[00:39:26.760 --> 00:39:29.960]  他是站在我上面
[00:39:29.960 --> 00:39:31.160]  我是馴服於他
[00:39:31.160 --> 00:39:33.480]  以至於我能夠
[00:39:33.480 --> 00:39:36.480]  一方面洗淨我的污穢
[00:39:36.480 --> 00:39:38.440]  好像奧古斯丁的哀求
[00:39:38.440 --> 00:39:41.240]  另一方面穿上他的公義
[00:39:41.240 --> 00:39:43.000]  披戴基督
[00:39:43.000 --> 00:39:46.080]  這個不是你和我可以做到的
[00:39:46.080 --> 00:39:48.280]  這裡說「求告主」的名字
[00:39:48.280 --> 00:39:49.440]  是求告
[00:39:49.440 --> 00:39:50.680]  我們跟著祂的時候
[00:39:50.680 --> 00:39:53.840]  絕對不能夠自己高舉自己
[00:39:53.840 --> 00:39:54.640]  我們能夠謙卑
[00:39:54.640 --> 00:39:56.920]  每一天看到自己黑暗面多年
[00:39:56.920 --> 00:39:59.040]  我們求主去
[00:39:59.040 --> 00:40:01.600]  讓我們有一個亮光
[00:40:01.600 --> 00:40:04.080]  我們是什麼光景
[00:40:04.080 --> 00:40:05.760]  我自己覺得教會裏面
[00:40:05.760 --> 00:40:07.800]  一個很漂亮很美麗
[00:40:07.800 --> 00:40:10.320]  就是弟兄姊妹的生命的成長
[00:40:10.320 --> 00:40:13.200]  我在當中又不斷的成長
[00:40:13.200 --> 00:40:14.560]  這個就是為什麼
[00:40:14.560 --> 00:40:19.720]  我覺得教會是寶貴的
[00:40:19.720 --> 00:40:20.720]  雖然有很多
[00:40:20.720 --> 00:40:23.600]  我們還要一起去學習
[00:40:23.600 --> 00:40:24.960]  一起去改善
[00:40:24.960 --> 00:40:26.120]  但是「主」在當中
[00:40:26.120 --> 00:40:27.800]  我們的「主」在禍福
[00:40:27.800 --> 00:40:29.640]  我們的「主」在教會裏面
[00:40:29.640 --> 00:40:32.960]  這個教會就有穩妥
[00:40:32.960 --> 00:40:35.440]  最近我們教會
[00:40:35.440 --> 00:40:39.680]  我想幾個月前類似這樣的時間
[00:40:39.680 --> 00:40:42.720]  我就發覺在我們的領袖當中
[00:40:42.720 --> 00:40:44.280]  有一些難處
[00:40:44.280 --> 00:40:46.280]  有一些事情要解決
[00:40:46.280 --> 00:40:48.560]  我覺得這件事都挺重要的
[00:40:48.560 --> 00:40:50.480]  挺關鍵性
[00:40:50.480 --> 00:40:52.000]  但是不可以急
[00:40:52.000 --> 00:40:53.880]  又不可以快
[00:40:53.880 --> 00:40:55.480]  我就禱告
[00:40:55.480 --> 00:40:57.360]  跟不同的人溝通
[00:40:57.360 --> 00:40:59.080]  然後有一天
[00:40:59.080 --> 00:41:02.200]  我覺得我要在神面前安靜
[00:41:02.200 --> 00:41:03.200]  祈禱
[00:41:03.200 --> 00:41:07.280]  我一天下午就不吃東西了
[00:41:07.280 --> 00:41:08.640]  我禁食
[00:41:08.640 --> 00:41:11.160]  我希望能夠很專心的
[00:41:11.160 --> 00:41:13.160]  為了這件事情求神
[00:41:13.160 --> 00:41:17.160]  一樣一樣去疏解
[00:41:17.160 --> 00:41:18.440]  祈禱之後
[00:41:18.440 --> 00:41:22.960]  我再跟一些領袖去聯絡
[00:41:22.960 --> 00:41:25.040]  然後我們一起努力
[00:41:25.040 --> 00:41:26.360]  一起努力去解決
[00:41:26.360 --> 00:41:28.520]  我們同樣面對一個問題
[00:41:28.520 --> 00:41:30.640]  但是神明我們很有智慧
[00:41:30.640 --> 00:41:33.680]  逐個互相認同
[00:41:33.680 --> 00:41:34.920]  你怎麼看我怎麼看
[00:41:34.920 --> 00:41:37.120]  結果大家一個一個
[00:41:37.120 --> 00:41:38.640]  把這個問題的結
[00:41:38.640 --> 00:41:40.480]  一個一個解開
[00:41:40.480 --> 00:41:41.840]  然後最後
[00:41:41.840 --> 00:41:44.040]  是得到非常之圓滿的解決
[00:41:44.040 --> 00:41:47.880]  我們一班的
[00:41:47.880 --> 00:41:49.280]  無論是童工也好
[00:41:49.280 --> 00:41:49.960]  執事們也好
[00:41:49.960 --> 00:41:51.920]  我們非常之感謝神
[00:41:51.920 --> 00:41:53.120]  我們很雀躍
[00:41:53.120 --> 00:41:56.160]  哇 神幫我們
[00:41:56.160 --> 00:41:58.560]  我想我們就是依靠神了
[00:41:58.560 --> 00:41:59.440]  頂智慧
[00:41:59.440 --> 00:42:02.320]  禱告的生活你怎麼看呢
[00:42:02.320 --> 00:42:03.960]  我們是不是還在過著
[00:42:03.960 --> 00:42:08.240]  我們自己在做的信仰呢
[00:42:08.240 --> 00:42:12.680]  還是你知道是神的恩典
[00:42:12.680 --> 00:42:14.120]  我們憑信
[00:42:14.120 --> 00:42:16.120]  由信以至於信
[00:42:16.120 --> 00:42:17.200]  我們整個人
[00:42:17.200 --> 00:42:20.240]  我們可以經歷神豐富的救恩
[00:42:20.240 --> 00:42:21.600]  求主幫助我們
[00:42:21.600 --> 00:42:23.640]  我們一起禱告
[00:42:23.640 --> 00:42:25.640]  慈悲的天父我們多謝你
[00:42:25.640 --> 00:42:29.840]  你寶貴的話語去幫助我們
[00:42:29.840 --> 00:42:31.840]  若然我們在信仰裏面
[00:42:31.840 --> 00:42:35.160]  我們或許走差了
[00:42:35.160 --> 00:42:36.760]  去了另外一個方向
[00:42:36.760 --> 00:42:38.560]  求主你聖靈光照
[00:42:38.560 --> 00:42:41.040]  讓我們走回神的恩典裏面
[00:42:41.040 --> 00:42:44.960]  無論我們有幾多的基督徒的日子
[00:42:44.960 --> 00:42:45.960]  做了信徒
[00:42:45.960 --> 00:42:48.880]  但是我們總是有很多的污穢
[00:42:48.880 --> 00:42:50.000]  不潔
[00:42:50.000 --> 00:42:51.760]  還有很多公義的
[00:42:51.760 --> 00:42:54.600]  我們仍然是要去學習
[00:42:54.600 --> 00:42:57.120]  以致我們更加像主耶穌的樣式
[00:42:57.120 --> 00:42:58.560]  求主幫助我們
[00:42:58.560 --> 00:43:01.400]  聖靈光照有主的能力
[00:43:01.400 --> 00:43:03.640]  以致我們能夠軟弱者
[00:43:03.640 --> 00:43:05.480]  能夠變為剛強
[00:43:05.480 --> 00:43:06.400]  我們這樣祈禱
[00:43:06.400 --> 00:43:08.240]  奉主耶穌基督的名
[00:43:08.240 --> 00:43:08.920]  阿們
