
[00:00:00.000 --> 00:00:02.000]  我們今天所講的題目就是
[00:43:44.120 --> 00:43:47.640]  她手上只有一個餅
[00:43:47.640 --> 00:43:52.600]  這個餅就是掃地的餅
[00:43:52.600 --> 00:43:53.320]  她跟神說
[00:43:53.320 --> 00:43:56.280]  神啊 我只有這麼多
[00:43:56.280 --> 00:43:58.680]  我不識字
[00:43:58.680 --> 00:44:02.200]  我沒有什麼才幹
[00:44:02.200 --> 00:44:06.840]  我將僅有的一個餅給你
[00:44:06.840 --> 00:44:14.360]  神就怎樣
[00:44:14.360 --> 00:44:18.200]  神就用這個餅
[00:44:18.200 --> 00:44:20.760]  神就祝福她
[00:44:20.760 --> 00:44:23.320]  這個餅可以化爲大用
[00:44:23.320 --> 00:44:27.160]  今天同樣的一個問題
[00:44:27.160 --> 00:44:29.480]  主耶穌問我們兩個問題
[00:44:29.480 --> 00:44:33.320]  一個問題就是我們手上有多少個餅
[00:44:33.320 --> 00:44:35.640]  第二個問題是什麼
[00:44:35.640 --> 00:44:41.400]  你願不願意將你手上的東西
[00:44:41.400 --> 00:44:46.520]  還給祂 讓祂來祝福
[00:44:46.520 --> 00:44:48.040]  化爲大用
[00:44:48.040 --> 00:44:55.800]  我們在這裏討論
[00:44:55.800 --> 00:44:57.160]  最後多謝你
[00:44:57.160 --> 00:45:00.600]  多謝你的話語
[00:45:00.600 --> 00:45:07.400]  你話語的應許
[00:45:07.400 --> 00:45:13.800]  多謝你話語的鼓勵
[00:45:13.800 --> 00:45:19.160]  真的我們看回自己的手的時候
[00:45:19.160 --> 00:45:22.360]  可能真的資源很不足夠
[00:45:22.360 --> 00:45:25.640]  我怎樣看也是不足夠
[00:45:25.640 --> 00:45:29.160]  但是讓我們今天學一個功課
[00:45:29.160 --> 00:45:30.280]  主耶穌問我們
[00:45:30.280 --> 00:45:33.000]  我們手上有多少個餅
[00:45:33.000 --> 00:45:34.920]  無論手上有多少個餅也好
[00:45:34.920 --> 00:45:39.720]  第二個問題是你願意將這些交給我嗎
[00:45:39.720 --> 00:45:45.000]  我們今天求你感動我們每一個人的心
[00:45:45.000 --> 00:45:47.960]  如果我們都是願意的
[00:45:47.960 --> 00:45:54.440]  將我們手上所有的交給你
[00:45:54.440 --> 00:45:57.320]  主啊你就會化作大用
[00:45:57.320 --> 00:46:03.320]  是幾何級數的化作大用
[00:46:03.320 --> 00:46:05.800]  讓禰給我們福氣
[00:46:05.800 --> 00:46:07.320]  給我們祝福
[00:46:07.320 --> 00:46:11.880]  能夠臨到我們身邊的人
[00:46:11.880 --> 00:46:16.440]  求你向我們每一個人來說話
[00:46:16.440 --> 00:46:18.840]  祈禱感恩交託
[00:46:18.840 --> 00:46:21.960]  是奉求主耶穌的名字而求
[00:46:21.960 --> 00:46:23.000]  Amen
