
[00:00:00.000 --> 00:00:02.240]  我們今天要講的經文是在啟示錄
[00:27:52.960 --> 00:27:55.520]  我們無忘起初的愛心
[00:27:55.520 --> 00:27:56.640]  繼續在這裡
[00:27:56.640 --> 00:27:58.320]  我們為什麼要回教會
[00:27:58.320 --> 00:27:59.600]  其實教會有很多功能
[00:27:59.600 --> 00:28:01.200]  現在很多機構都做到
[00:28:01.200 --> 00:28:02.480]  教會一個最重要
[00:28:02.480 --> 00:28:04.560]  其他機構沒有辦法做到的功能
[00:28:04.560 --> 00:28:09.440]  是在教會當中我們實踐彼此相愛
[00:28:09.440 --> 00:28:10.720]  求神保守我們
[00:28:10.720 --> 00:28:13.520]  我們參與投入在教會裡面
[00:28:13.520 --> 00:28:16.080]  是我們可以彼此相愛
[00:28:16.080 --> 00:28:19.280]  發掘到彼此相愛的可能性
[00:28:19.280 --> 00:28:21.360]  我們一起同心祈禱
[00:28:21.360 --> 00:28:22.240]  親愛的天父
[00:28:22.240 --> 00:28:24.560]  我求你幫助我們眾弟兄姊妹
[00:28:24.560 --> 00:28:26.640]  你招聚我們在這個教會裡面
[00:28:26.640 --> 00:28:28.880]  一起去生活
[00:28:28.880 --> 00:28:33.840]  並不單單叫我們享受救恩
[00:28:33.840 --> 00:28:37.360]  你叫我們敏銳我們身邊弟兄姊妹的需要
[00:28:37.360 --> 00:28:41.120]  叫我們可以實踐彼此相愛
[00:28:41.120 --> 00:28:42.800]  主啊!今天
[00:28:42.800 --> 00:28:45.040]  如果你感動我們的時候
[00:28:45.040 --> 00:28:46.640]  求你給我們力量
[00:28:46.640 --> 00:28:48.880]  去遞出一杯涼水
[00:28:48.880 --> 00:28:50.960]  一聲禱告
[00:28:50.960 --> 00:28:52.800]  一句慰問
[00:28:52.800 --> 00:28:56.480]  一點點我們能力所能的支持
[00:28:56.480 --> 00:29:00.080]  讓你的愛可以透過我們
[00:29:00.080 --> 00:29:01.760]  帶遍我們身邊的弟兄姊妹
[00:29:01.760 --> 00:29:04.720]  我們愛因為神先愛我們
[00:29:04.720 --> 00:29:07.360]  求你讓我們飽得你的慈愛
[00:29:07.360 --> 00:29:08.960]  以致我們有力量
[00:29:08.960 --> 00:29:11.840]  去愛我們身邊的弟兄姊妹
[00:29:11.840 --> 00:29:12.960]  我們祈禱仰望
[00:29:12.960 --> 00:29:14.400]  奉耶穌名及
[00:29:14.400 --> 00:29:15.200]  阿門
