
[00:00:00.000 --> 00:00:03.440]  在1895年有一位英國醫生
[00:33:35.240 --> 00:33:38.320]  你的所愛的兒女的生命裏面
[00:33:38.320 --> 00:33:40.040]  充充滿滿的
[00:33:40.040 --> 00:33:42.520]  讓他們寫的
[00:33:42.520 --> 00:33:44.960]  你的慈愛滿載
[00:33:44.960 --> 00:33:47.760]  讓耶穌基督在十字架上成就救恩
[00:33:47.760 --> 00:33:50.360]  將一切屬靈的福氣
[00:33:50.360 --> 00:33:51.960]  升臨在恩賜
[00:33:51.960 --> 00:33:53.000]  安你的心意
[00:33:53.000 --> 00:33:55.760]  賜在每一位弟兄姊妹的生命裏面
[00:33:55.760 --> 00:33:58.120]  讓他們成爲聖基的器皿
[00:33:58.120 --> 00:33:59.880]  合乎你使用
[00:33:59.880 --> 00:34:01.880]  聖靈的更新
[00:34:01.880 --> 00:34:04.400]  扭轉人生命的復活大能
[00:34:04.400 --> 00:34:07.160]  使耶穌從死裏復活的復活大能
[00:34:07.160 --> 00:34:08.560]  大大地充滿我們
[00:34:08.560 --> 00:34:10.120]  讓他得着平安
[00:34:10.120 --> 00:34:10.920]  喜樂
[00:34:10.920 --> 00:34:12.600]  和權柄能力
[00:34:12.600 --> 00:34:15.560]  從今時直到永遠
[00:34:15.560 --> 00:34:16.440]  我們祈禱
[00:34:16.440 --> 00:34:18.680]  是奉耶穌基督得勝人類
[00:34:18.680 --> 00:34:19.680]  Amen
[00:34:19.680 --> 00:34:20.600]  祝福大家
[00:34:20.600 --> 00:34:22.600]  讓主的平安與大家同在
