
[00:00:00.000 --> 00:00:07.000]  我是筲箕灣鎮信會的五十年前的牧師
[00:38:11.000 --> 00:38:13.000]  她對我說
[00:38:13.000 --> 00:38:19.000]  全哥是我梳頭妹的媒婦
[00:38:19.000 --> 00:38:22.000]  我三十多年
[00:38:22.000 --> 00:38:24.000]  我發現一件事
[00:38:24.000 --> 00:38:26.000]  這個國家
[00:38:26.000 --> 00:38:31.000]  整個國家都說謊
[00:38:31.000 --> 00:38:34.000]  說謊有什麼報仇啊
[00:38:34.000 --> 00:38:36.000]  你看看啟示錄
[00:38:36.000 --> 00:38:39.000]  啟示錄最後那張
[00:38:39.000 --> 00:38:42.000]  無論你怎樣傳福音
[00:38:42.000 --> 00:38:45.000]  在天堂的外面
[00:38:45.000 --> 00:38:48.000]  就是說謊的人
[00:38:48.000 --> 00:38:50.000]  你怎樣做功德
[00:38:50.000 --> 00:38:52.000]  怎樣回禮拜堂
[00:38:52.000 --> 00:38:54.000]  你說謊
[00:38:54.000 --> 00:38:56.000]  你不配
[00:38:56.000 --> 00:38:58.000]  不配
[00:38:58.000 --> 00:38:59.000]  所以呢
[00:38:59.000 --> 00:39:02.000]  第一你祈禱
[00:39:02.000 --> 00:39:04.000]  用你的心祈禱
[00:39:04.000 --> 00:39:07.000]  不要欺騙上帝
[00:39:07.000 --> 00:39:10.000]  有些人連自己也欺騙
[00:39:10.000 --> 00:39:13.000]  自己也欺騙
[00:39:13.000 --> 00:39:15.000]  第二
[00:39:15.000 --> 00:39:18.000]  你想見到神跡
[00:39:18.000 --> 00:39:21.000]  你要敏感才行
[00:39:21.000 --> 00:39:23.000]  你要很敏感
[00:39:23.000 --> 00:39:25.000]  神在那裡
[00:39:25.000 --> 00:39:27.000]  你看看聖經
[00:39:27.000 --> 00:39:29.000]  在約翰福音
[00:39:29.000 --> 00:39:31.000]  最後那張
[00:39:31.000 --> 00:39:34.000]  當彼得 約翰 雅各
[00:39:34.000 --> 00:39:37.000]  他們去打魚
[00:39:37.000 --> 00:39:39.000]  本來打不到
[00:39:39.000 --> 00:39:41.000]  整晚都打不到魚
[00:39:41.000 --> 00:39:42.000]  突然間
[00:39:42.000 --> 00:39:44.000]  耶穌來
[00:39:44.000 --> 00:39:45.000]  他打到很多魚
[00:39:45.000 --> 00:39:47.000]  有多少條啊
[00:39:47.000 --> 00:39:50.000]  聖經說有幾百條
[00:39:50.000 --> 00:39:52.000]  是
[00:39:52.000 --> 00:39:54.000]  彼得就
[00:39:54.000 --> 00:39:57.000]  啊 施主啊
[00:39:57.000 --> 00:39:59.000]  他很敏感
[00:39:59.000 --> 00:40:01.000]  我應該打不到魚
[00:40:01.000 --> 00:40:03.000]  為什麼有個人來了
[00:40:03.000 --> 00:40:04.000]  就打到魚呢
[00:40:04.000 --> 00:40:06.000]  這個就是耶穌啊
[00:40:06.000 --> 00:40:08.000]  他馬上摸了衣服
[00:40:08.000 --> 00:40:10.000]  就跳下海
[00:40:10.000 --> 00:40:12.000]  就去迎接耶穌
[00:40:12.000 --> 00:40:13.000]  所以
[00:40:13.000 --> 00:40:14.000]  弟兄姊妹
[00:40:14.000 --> 00:40:17.000]  你如果想見到耶穌
[00:40:17.000 --> 00:40:19.000]  想見到神跡
[00:40:19.000 --> 00:40:21.000]  你要敏感
[00:40:21.000 --> 00:40:23.000]  當有些事發生在你身上
[00:40:23.000 --> 00:40:25.000]  是不可能的
[00:40:25.000 --> 00:40:27.000]  但是現在可能
[00:40:27.000 --> 00:40:29.000]  你要慢慢細細
[00:40:29.000 --> 00:40:30.000]  不要說
[00:40:30.000 --> 00:40:33.000]  哎呀 我真是幸運啊
[00:40:33.000 --> 00:40:37.000]  竟然六個都打中了四個
[00:40:37.000 --> 00:40:41.000]  這個是耶穌啊
[00:40:41.000 --> 00:40:43.000]  是主啊
[00:40:43.000 --> 00:40:45.000]  我請你敏感一點
[00:40:45.000 --> 00:40:46.000]  行不行
[00:40:46.000 --> 00:40:48.000]  不可能的事
[00:40:48.000 --> 00:40:51.000]  當你祈禱之後
[00:40:51.000 --> 00:40:53.000]  變成可能
[00:40:53.000 --> 00:40:57.000]  這個是主與你同在
[00:40:57.000 --> 00:40:58.000]  所以呢
[00:40:58.000 --> 00:41:01.000]  我弄一條公式給大家
[00:41:01.000 --> 00:41:03.000]  就加減乘除
[00:41:03.000 --> 00:41:05.000]  你想見到神跡
[00:41:05.000 --> 00:41:07.000]  有加減乘除
[00:41:07.000 --> 00:41:09.000]  加是什麼呢
[00:41:09.000 --> 00:41:11.000]  加
[00:41:11.000 --> 00:41:13.000]  我們的主呢
[00:41:13.000 --> 00:41:16.000]  好像約翰福音第一章那裡
[00:41:16.000 --> 00:41:18.000]  他說
[00:41:18.000 --> 00:41:20.000]  他道成了肉身
[00:41:20.000 --> 00:41:23.000]  他是想與你同在
[00:41:23.000 --> 00:41:25.000]  凡信他的
[00:41:25.000 --> 00:41:26.000]  甚至
[00:41:26.000 --> 00:41:28.000]  使他明的
[00:41:28.000 --> 00:41:31.000]  凡見到信他明的人
[00:41:31.000 --> 00:41:33.000]  他就使他們權柄
[00:41:33.000 --> 00:41:35.000]  作神的兒女
[00:41:35.000 --> 00:41:36.000]  然後呢
[00:41:36.000 --> 00:41:38.000]  就你身上加恩
[00:41:38.000 --> 00:41:41.000]  恩上加有恩典有真理
[00:41:41.000 --> 00:41:42.000]  這個是加
[00:41:42.000 --> 00:41:44.000]  你不單止信
[00:41:44.000 --> 00:41:46.000]  還要
[00:41:46.000 --> 00:41:49.000]  做神的兒女
[00:41:50.000 --> 00:41:52.000]  信他的
[00:41:52.000 --> 00:41:54.000]  作神的兒女
[00:41:54.000 --> 00:41:55.000]  這就是加
[00:41:55.000 --> 00:41:56.000]  減
[00:41:56.000 --> 00:41:57.000]  是什麼減呢
[00:41:57.000 --> 00:41:59.000]  如果你想見到神跡
[00:41:59.000 --> 00:42:01.000]  你想聽到微小的聲音
[00:42:01.000 --> 00:42:04.000]  你一定要減去
[00:42:04.000 --> 00:42:05.000]  謊言
[00:42:05.000 --> 00:42:07.000]  不要說謊
[00:42:07.000 --> 00:42:10.000]  不要自己向自己說謊
[00:42:10.000 --> 00:42:11.000]  還有
[00:42:11.000 --> 00:42:12.000]  不要
[00:42:12.000 --> 00:42:15.000]  參加一些說謊的團體
[00:42:15.000 --> 00:42:16.000]  還有
[00:42:16.000 --> 00:42:19.000]  你要除去一切的惡
[00:42:19.000 --> 00:42:22.000]  嘴唇上的
[00:42:22.000 --> 00:42:24.000]  的罪惡
[00:42:24.000 --> 00:42:25.000]  減
[00:42:25.000 --> 00:42:28.000]  成是什麼呢
[00:42:28.000 --> 00:42:30.000]  成就是說
[00:42:30.000 --> 00:42:33.000]  你拿了上帝給你恩典
[00:42:33.000 --> 00:42:35.000]  顯現給你看
[00:42:35.000 --> 00:42:36.000]  你不要
[00:42:36.000 --> 00:42:38.000]  不要覺得你是足夠
[00:42:38.000 --> 00:42:40.000]  你說
[00:42:40.000 --> 00:42:41.000]  好東西了
[00:42:41.000 --> 00:42:43.000]  以後我發達了
[00:42:43.000 --> 00:42:48.000]  你發達是因為你見過耶穌
[00:42:48.000 --> 00:42:50.000]  是因為你誠心
[00:42:50.000 --> 00:42:52.000]  耶穌賜福給你
[00:42:52.000 --> 00:42:54.000]  它不只是這樣
[00:42:54.000 --> 00:42:57.000]  好像我今早講道告訴你
[00:42:57.000 --> 00:43:00.000]  它不只是給你發達的
[00:43:00.000 --> 00:43:03.000]  它還要收納你做他的兒女
[00:43:03.000 --> 00:43:05.000]  它還要給你權柄
[00:43:05.000 --> 00:43:07.000]  權柄啊弟兄姊妹
[00:43:07.000 --> 00:43:11.000]  你試過權柄沒有
[00:43:11.000 --> 00:43:14.000]  我告訴你一個權柄
[00:43:14.000 --> 00:43:15.000]  很悲慘的
[00:43:15.000 --> 00:43:17.000]  有一個牧師
[00:43:17.000 --> 00:43:20.000]  有一個牧師
[00:43:20.000 --> 00:43:23.000]  我很認識他
[00:43:23.000 --> 00:43:25.000]  我不說他是誰
[00:43:25.000 --> 00:43:27.000]  他去到一間教會
[00:43:27.000 --> 00:43:30.000]  教會的人就很
[00:43:30.000 --> 00:43:33.000]  有一家人很嫌棄他
[00:43:33.000 --> 00:43:35.000]  哇那麼老
[00:43:35.000 --> 00:43:38.000]  說話又唸唸叨叨
[00:43:38.000 --> 00:43:40.000]  講到都沒有人會聽
[00:43:40.000 --> 00:43:43.000]  整天抓他
[00:43:43.000 --> 00:43:46.000]  整天九點鐘打電話回禮拜堂
[00:43:46.000 --> 00:43:49.000]  沒有人聽
[00:43:49.000 --> 00:43:52.000]  那個牧師都沒有上班
[00:43:52.000 --> 00:43:56.000]  那個牧師很受壓力
[00:43:56.000 --> 00:44:00.000]  那個家人很不喜歡那個牧師
[00:44:00.000 --> 00:44:04.000]  那個牧師很為他祈禱
[00:44:04.000 --> 00:44:08.000]  很忍辱討好他
[00:44:08.000 --> 00:44:10.000]  都不喜歡
[00:44:10.000 --> 00:44:12.000]  後來那個牧師
[00:44:12.000 --> 00:44:14.000]  做了兩年多
[00:44:14.000 --> 00:44:16.000]  忍無可忍
[00:44:16.000 --> 00:44:18.000]  他就對神說
[00:44:18.000 --> 00:44:19.000]  神啊
[00:44:19.000 --> 00:44:22.000]  為什麼你安了一條刺在我身上
[00:44:22.000 --> 00:44:24.000]  我揍了他
[00:44:24.000 --> 00:44:28.000]  於是那個牧師就辭職了
[00:44:28.000 --> 00:44:33.000]  過了一年
[00:44:33.000 --> 00:44:35.000]  很悲慘
[00:44:35.000 --> 00:44:39.000]  這一家人四個人
[00:44:39.000 --> 00:44:42.000]  都死了
[00:44:42.000 --> 00:44:46.000]  第一個死就是那個執事
[00:44:46.000 --> 00:44:48.000]  他怎麼死呢
[00:44:48.000 --> 00:44:50.000]  他看到鬼
[00:44:50.000 --> 00:44:52.000]  他不死之前很害怕
[00:44:52.000 --> 00:44:54.000]  床下有鬼
[00:44:54.000 --> 00:44:56.000]  其他幾個
[00:44:56.000 --> 00:45:00.000]  他的衣服
[00:45:00.000 --> 00:45:02.000]  他的什麼都死了
[00:45:02.000 --> 00:45:05.000]  當這個牧師看到
[00:45:05.000 --> 00:45:08.000]  哇原來我咒咒
[00:45:08.000 --> 00:45:10.000]  這麼厲害
[00:45:10.000 --> 00:45:13.000]  那個牧師對那個師母說
[00:45:13.000 --> 00:45:15.000]  師母啊
[00:45:15.000 --> 00:45:17.000]  我很害怕
[00:45:17.000 --> 00:45:18.000]  為什麼
[00:45:18.000 --> 00:45:20.000]  我太生氣咒咒他
[00:45:20.000 --> 00:45:22.000]  咒咒他的家人
[00:45:22.000 --> 00:45:24.000]  誰知道他都死了
[00:45:24.000 --> 00:45:26.000]  師母說那怎麼辦
[00:45:26.000 --> 00:45:28.000]  你提醒我
[00:45:28.000 --> 00:45:31.000]  無論什麼加害給我
[00:45:31.000 --> 00:45:33.000]  你按著我的嘴
[00:45:33.000 --> 00:45:34.000]  不要咒咒
[00:45:34.000 --> 00:45:38.000]  只要祝福不要咒咒
[00:45:38.000 --> 00:45:40.000]  你有這樣的權力嗎
[00:45:40.000 --> 00:45:41.000]  有
[00:45:41.000 --> 00:45:44.000]  耶穌在約翰福音
[00:45:44.000 --> 00:45:46.000]  第20章他說
[00:45:46.000 --> 00:45:48.000]  你在地上釋放的
[00:45:48.000 --> 00:45:50.000]  在天上也釋放
[00:45:50.000 --> 00:45:52.000]  你在地上滾榜的
[00:45:52.000 --> 00:45:54.000]  在天上也滾榜
[00:45:54.000 --> 00:45:56.000]  耶穌對前來
[00:45:56.000 --> 00:45:57.000]  對門徒
[00:45:57.000 --> 00:45:59.000]  天上地下
[00:45:59.000 --> 00:46:02.000]  所有的權柄都給了我
[00:46:02.000 --> 00:46:04.000]  所以你們要去
[00:46:04.000 --> 00:46:08.000]  弟兄姊妹這個不是微小的
[00:46:08.000 --> 00:46:11.000]  聲音是微小的神蹟
[00:46:11.000 --> 00:46:15.000]  凡是與基督相會的
[00:46:15.000 --> 00:46:18.000]  你有很大的權柄
[00:46:18.000 --> 00:46:22.000]  這個權柄可以使你用六千元
[00:46:22.000 --> 00:46:25.000]  建一間一百二十萬的禮拜堂
[00:46:25.000 --> 00:46:28.000]  這個權柄可以使你咒咒
[00:46:28.000 --> 00:46:30.000]  那些人會死亡
[00:46:30.000 --> 00:46:32.000]  使你祝福那些人會興亡
[00:46:32.000 --> 00:46:34.000]  使你做什麼
[00:46:34.000 --> 00:46:37.000]  上帝就給你權柄
[00:46:37.000 --> 00:46:39.000]  弟兄姊妹
[00:46:39.000 --> 00:46:40.000]  夠了嗎
[00:46:40.000 --> 00:46:42.000]  夠了
[00:46:42.000 --> 00:46:45.000]  耶穌是活的
[00:46:45.000 --> 00:46:50.000]  耶穌是活的
[00:46:50.000 --> 00:46:52.000]  約馬可福音
[00:46:52.000 --> 00:46:54.000]  第16章
[00:46:54.000 --> 00:46:57.000]  耶穌在升天之前
[00:46:57.000 --> 00:47:01.000]  說的話是真的
[00:47:01.000 --> 00:47:03.000]  神之章離開我們
[00:47:03.000 --> 00:47:05.000]  在教會說最真的說話
[00:47:05.000 --> 00:47:08.000]  耶穌復活之後說的那幾句話
[00:47:08.000 --> 00:47:10.000]  都帶著權柄
[00:47:10.000 --> 00:47:11.000]  所以你們要去
[00:47:11.000 --> 00:47:13.000]  使萬民作我的門徒
[00:47:13.000 --> 00:47:15.000]  所以你從耶路撒冷
[00:47:15.000 --> 00:47:17.000]  猶太傳遞
[00:47:17.000 --> 00:47:19.000]  直到地極作我的見證
[00:47:19.000 --> 00:47:21.000]  還有馬可福音說
[00:47:21.000 --> 00:47:24.000]  信而受執的必然得救
[00:47:24.000 --> 00:47:26.000]  如若你吃了毒物
[00:47:26.000 --> 00:47:27.000]  逼不上去
[00:47:27.000 --> 00:47:30.000]  你手拿蛇也無事
[00:47:30.000 --> 00:47:32.000]  耶穌說的
[00:47:32.000 --> 00:47:35.000]  你信不信
[00:47:35.000 --> 00:47:39.000]  神是興萬不得的
[00:47:39.000 --> 00:47:40.000]  弟兄姊妹
[00:47:40.000 --> 00:47:42.000]  我信了耶穌這麼多年
[00:47:42.000 --> 00:47:43.000]  沒有啊
[00:47:43.000 --> 00:47:44.000]  不好意思
[00:47:44.000 --> 00:47:48.000]  神是興萬不得的
[00:47:48.000 --> 00:47:49.000]  祂祝福你
[00:47:49.000 --> 00:47:53.000]  祂很大的福給你
[00:47:53.000 --> 00:47:55.000]  祂追討你的罪
[00:47:55.000 --> 00:48:01.000]  智父及子直到三四代
[00:48:01.000 --> 00:48:03.000]  祂都追討你的罪
[00:48:03.000 --> 00:48:05.000]  我們的神是這樣的神
[00:48:05.000 --> 00:48:08.000]  願神幫助我們
[00:48:08.000 --> 00:48:10.000]  從今天開始
[00:48:10.000 --> 00:48:12.000]  加減
[00:48:12.000 --> 00:48:13.000]  乘呢
[00:48:13.000 --> 00:48:14.000]  乘是倍增
[00:48:14.000 --> 00:48:16.000]  什麼叫乘呢
[00:48:16.000 --> 00:48:18.000]  乘二就是一倍
[00:48:18.000 --> 00:48:20.000]  乘三就是三倍
[00:48:20.000 --> 00:48:22.000]  如果你有了福氣
[00:48:22.000 --> 00:48:23.000]  有了什麼事
[00:48:23.000 --> 00:48:25.000]  神一定祝福你一倍兩倍
[00:48:25.000 --> 00:48:28.000]  我只是要求一百萬而已
[00:48:28.000 --> 00:48:31.000]  神給你夠二百萬
[00:48:31.000 --> 00:48:32.000]  除呢
[00:48:32.000 --> 00:48:33.000]  除什麼呢
[00:48:33.000 --> 00:48:35.000]  除去一切的惡毒
[00:48:35.000 --> 00:48:37.000]  加減乘除
[00:48:37.000 --> 00:48:38.000]  你看到耶穌
[00:48:38.000 --> 00:48:39.000]  你用這個
[00:48:39.000 --> 00:48:41.000]  加減乘除
[00:48:41.000 --> 00:48:43.000]  你必定看到
[00:48:43.000 --> 00:48:46.000]  耶穌在你身上的作為
[00:48:46.000 --> 00:48:48.000]  這個就是記號
[00:48:48.000 --> 00:48:50.000]  這個就是記號
[00:48:50.000 --> 00:48:54.000]  那耶穌變走
[00:48:54.000 --> 00:48:55.000]  是不是神蹟呢
[00:48:55.000 --> 00:48:56.000]  是
[00:48:56.000 --> 00:48:57.000]  不過是記號
[00:48:57.000 --> 00:49:00.000]  現在世界上只有兩個記號
[00:49:00.000 --> 00:49:01.000]  就是
[00:49:01.000 --> 00:49:03.000]  到成肉身
[00:49:03.000 --> 00:49:04.000]  耶穌復活
[00:49:04.000 --> 00:49:07.000]  是主耶穌自己說是神蹟的
[00:49:07.000 --> 00:49:08.000]  其他的
[00:49:08.000 --> 00:49:12.000]  是你遇見耶穌的記號
[00:49:12.000 --> 00:49:13.000]  我們低頭
[00:49:13.000 --> 00:49:14.000]  我們祈禱
[00:49:17.000 --> 00:49:20.000]  天父上帝我們感謝你
[00:49:20.000 --> 00:49:26.000]  福音
[00:49:26.000 --> 00:49:31.000]  就是有福的消息
[00:49:31.000 --> 00:49:34.000]  雖然是不需要
[00:49:34.000 --> 00:49:37.000]  付代價給錢
[00:49:37.000 --> 00:49:41.000]  但是福音是帶著權柄
[00:49:41.000 --> 00:49:44.000]  求主你幫助我們
[00:49:44.000 --> 00:49:48.000]  求主讓我們在你面前
[00:49:48.000 --> 00:49:50.000]  尊重你
[00:49:50.000 --> 00:49:52.000]  不要輕慢你
[00:49:52.000 --> 00:49:56.000]  更加不要輕慢你講過的話
[00:49:56.000 --> 00:49:58.000]  叫我們戰戰兢兢
[00:49:58.000 --> 00:49:59.000]  又愛你
[00:49:59.000 --> 00:50:01.000]  又懼怕你
[00:50:01.000 --> 00:50:05.000]  好叫你自己在我們身上的工作
[00:50:05.000 --> 00:50:08.000]  能夠完全顯明
[00:50:08.000 --> 00:50:10.000]  你自己是上帝的兒子
[00:50:10.000 --> 00:50:12.000]  在世人的面前
[00:50:12.000 --> 00:50:15.000]  求主使用我們
[00:50:15.000 --> 00:50:17.000]  我們恭敬交托
[00:50:17.000 --> 00:50:20.000]  不單止將我們所面對的事
[00:50:20.000 --> 00:50:22.000]  包括我們自己
[00:50:22.000 --> 00:50:25.000]  都交托在你的手上
[00:50:25.000 --> 00:50:28.000]  奉耶穌基督的名義祈禱
