
[00:00:00.000 --> 00:00:06.660]  今天進入法靈爲整的第三個課堂的主題
[00:35:00.740 --> 00:35:03.220]  但是我坐在這裏做什麼呢
[00:35:03.220 --> 00:35:05.220]  有沒有想過
[00:35:05.220 --> 00:35:07.180]  其實這個上帝
[00:35:07.180 --> 00:35:10.020]  是用一個慈神的哀索
[00:35:10.020 --> 00:35:11.220]  去牽引你來到這裏
[00:35:11.220 --> 00:35:15.180]  因爲祂想你的生命改變
[00:35:15.180 --> 00:35:16.420]  如果你覺得
[00:35:16.420 --> 00:35:20.180]  這個是時間帶了你來的時候
[00:35:20.180 --> 00:35:22.860]  不要覺得這個是大話
[00:35:22.860 --> 00:35:25.580]  也不要覺得這個是謊話
[00:35:25.580 --> 00:35:26.580]  因爲事實
[00:35:26.580 --> 00:35:27.180]  事實是什麼
[00:35:27.180 --> 00:35:28.780]  事實是你坐在這裏
[00:35:28.780 --> 00:35:30.300]  聽着上帝和你說話
[00:35:30.300 --> 00:35:31.220]  告訴你
[00:35:31.220 --> 00:35:33.980]  祂想你的生命有一個轉變
[00:35:33.980 --> 00:35:40.260]  祂想你的生命要改變
[00:35:40.260 --> 00:35:43.660]  又或者今天你已經信了耶穌一段很長的時間
[00:35:43.660 --> 00:35:45.300]  你從來沒有一個激動
[00:35:45.300 --> 00:35:48.180]  你自己興奮不了
[00:35:48.180 --> 00:35:50.820]  可不可以從另一個角度嘗試再看
[00:35:50.820 --> 00:35:53.540]  不是因爲神沒有做事
[00:35:53.540 --> 00:35:58.420]  而是一直以來你都活在一個怯的生命裏面
[00:35:58.420 --> 00:35:59.340]  你不想踏出
[00:35:59.340 --> 00:36:01.980]  你不想冒險
[00:36:01.980 --> 00:36:06.180]  但是今天如果有一點點的東西敲到你的心
[00:36:06.180 --> 00:36:07.900]  你是想踏出的
[00:36:07.900 --> 00:36:10.100]  我鼓勵你去踏出這一步
[00:36:10.100 --> 00:36:12.540]  因爲上帝想你冒險
[00:36:12.540 --> 00:36:13.700]  因爲祂要祝福
[00:36:13.700 --> 00:36:15.500]  祂要無造
[00:36:15.500 --> 00:36:18.700]  祂要令你成爲一個非凡
[00:36:18.700 --> 00:36:20.620]  與衆不同的基督徒
[00:36:20.620 --> 00:36:22.380]  因爲實際上你做的時候
[00:36:22.380 --> 00:36:24.140]  是一個Masterpiece
[00:36:24.140 --> 00:36:25.180]  上帝做你的時候
[00:36:25.180 --> 00:36:28.100]  你的生命不單單只是坐在這裏
[00:36:28.100 --> 00:36:30.740]  是可以爲祂造炎造光
[00:36:30.740 --> 00:36:32.580]  發光的
[00:36:32.580 --> 00:36:36.420]  所以如果這一刻上帝有敲你的心的時候
[00:36:36.420 --> 00:36:37.980]  你接納祂
[00:36:37.980 --> 00:36:39.900]  你說我願意去冒險
[00:36:39.900 --> 00:36:40.620]  去見證你
[00:36:40.620 --> 00:36:43.740]  不要活在那15%裏面
[00:36:43.740 --> 00:36:46.180]  活在那85%裏面
[00:36:46.180 --> 00:36:49.100]  成爲能夠令到別人都成爲
[00:36:49.100 --> 00:37:02.460]  可以轉變的一個基督徒的生命
[00:37:02.460 --> 00:37:03.980]  天父多謝禰
[00:37:03.980 --> 00:37:05.420]  多謝禰提醒我們
[00:37:05.420 --> 00:37:07.940]  我們都是一羣爛泥
[00:37:07.940 --> 00:37:10.340]  爛泥根本不想爬
[00:37:10.340 --> 00:37:15.260]  但爛泥成爲不是啞氣
[00:37:15.260 --> 00:37:18.420]  因爲這個爛泥有這個寶貝
[00:37:18.420 --> 00:37:20.620]  活在我們的心裏面
[00:37:20.620 --> 00:37:22.340]  讓我們知道我們所出的
[00:37:22.340 --> 00:37:24.020]  不是出於我們自己
[00:37:24.020 --> 00:37:25.500]  是出於我們這種能力
[00:37:25.500 --> 00:37:27.700]  我們就成爲一個
[00:37:27.700 --> 00:37:29.260]  一個寶藏
[00:37:29.260 --> 00:37:31.820]  成爲一顆鑽石
[00:37:31.820 --> 00:37:34.140]  一顆珍珠
[00:37:34.140 --> 00:37:35.140]  主人我們多謝禰
[00:37:35.140 --> 00:37:39.580]  因爲禰能夠將腐朽化爲神奇
[00:37:39.580 --> 00:37:41.580]  將無變爲有
[00:37:41.580 --> 00:37:43.500]  將死變爲生的那位主
[00:37:43.500 --> 00:37:45.980]  我們所仰望的就是那位
[00:37:45.980 --> 00:37:47.660]  這麼有大能力的神
[00:37:47.660 --> 00:37:50.660]  所以我們心裏無論怎樣
[00:37:50.660 --> 00:37:52.260]  小心地祈禱
[00:37:52.260 --> 00:37:53.740]  主也求禰
[00:37:53.740 --> 00:37:55.180]  都將我們變成
[00:37:55.180 --> 00:37:57.740]  好像芥菜種子一粒那麼小的
[00:37:57.740 --> 00:38:00.700]  將來成爲能夠祝福其他人的
[00:38:00.700 --> 00:38:02.220]  一位基督徒
[00:38:02.220 --> 00:38:04.100]  我多謝禰給我這段時間的安靜
[00:38:04.100 --> 00:38:06.940]  和接受禰的話語
[00:38:06.940 --> 00:38:08.820]  求禰的國度榮耀
[00:38:08.820 --> 00:38:10.140]  得到彰顯
[00:38:10.140 --> 00:38:11.900]  我們將一切的榮耀種下歸歸給禰
[00:38:11.900 --> 00:38:13.900]  阿們
