
[00:00:00.000 --> 00:00:03.400]  我們一起禱告 求主帶領我們以下的時間
[00:41:55.380 --> 00:41:58.380]  當然有些人可能會有更加不同的呼召
[00:41:58.380 --> 00:42:00.380]  覺得我要主動一點
[00:42:00.380 --> 00:42:04.380]  去到一些公共空間裏面去發聲 去表達
[00:42:04.380 --> 00:42:08.380]  譬如可能在網上 或者在一些論壇
[00:42:08.380 --> 00:42:11.380]  或者在一些報紙裏面去寫文章
[00:42:11.380 --> 00:42:13.380]  去表達立場
[00:42:13.380 --> 00:42:15.380]  甚至有些人會選擇去參政
[00:42:15.380 --> 00:42:19.380]  譬如進入政府裏面去改變一些政策
[00:42:19.380 --> 00:42:23.380]  又或者有些人可能會做反對派
[00:42:23.380 --> 00:42:26.380]  對政府有監察的作用
[00:42:26.380 --> 00:42:29.380]  不論用什麼方式都好
[00:42:29.380 --> 00:42:34.380]  我想我們最基本是要關心和要祈禱
[00:42:35.380 --> 00:42:39.380]  但是可能每個人在神面前有不同的感召
[00:42:39.380 --> 00:42:41.380]  不同的感動
[00:42:41.380 --> 00:42:43.380]  就好像這裏十二使徒
[00:42:43.380 --> 00:42:46.380]  他們的感動主要是去傳揚主的福音
[00:42:46.380 --> 00:42:50.380]  亦都有人感動起來去做管理飯食
[00:42:50.380 --> 00:42:55.380]  有不同的感動去參與不同的侍奉去表達
[00:42:55.380 --> 00:42:59.380]  第三 我更加想和大家分享
[00:42:59.380 --> 00:43:01.380]  在這個時代裏面
[00:43:01.380 --> 00:43:05.380]  我們願不願意被差遣 令到福音興旺
[00:43:05.380 --> 00:43:07.380]  就好像這七個人
[00:43:07.380 --> 00:43:11.380]  願意被委派去處理教會
[00:43:11.380 --> 00:43:14.380]  這個本來可以是一個危機的事情
[00:43:14.380 --> 00:43:16.380]  回應這些需要
[00:43:16.380 --> 00:43:18.380]  這七個人被委派
[00:43:18.380 --> 00:43:20.380]  第一 有需要
[00:43:20.380 --> 00:43:23.380]  第二 他們會說希臘話
[00:43:23.380 --> 00:43:27.380]  第三 他們有成熟的屬靈生命品格
[00:43:28.380 --> 00:43:32.380]  今天我們有沒有看到神可以如何
[00:43:32.380 --> 00:43:35.380]  獨特地把我們放在某些位置裏面
[00:43:35.380 --> 00:43:37.380]  來回應一些需要呢?
[00:43:37.380 --> 00:43:39.380]  我們的背景
[00:43:39.380 --> 00:43:41.380]  我們的人生經歷
[00:43:41.380 --> 00:43:43.380]  我們的恩賜 能力
[00:43:43.380 --> 00:43:46.380]  有沒有可以回應我們身邊的一些需要呢?
[00:43:46.380 --> 00:43:51.380]  另外 我們有沒有特別去預備自己的屬靈生命
[00:43:51.380 --> 00:43:53.380]  來回應呢?
[00:43:53.380 --> 00:43:57.380]  我想說在這些風雨飄搖的日子裏面
[00:43:57.380 --> 00:43:59.380]  黑暗勢力越來越強
[00:43:59.380 --> 00:44:01.380]  我相信我們應該如何好好
[00:44:01.380 --> 00:44:04.380]  預備自己的生命來回應的時候
[00:44:04.380 --> 00:44:06.380]  我想到有三點
[00:44:06.380 --> 00:44:10.380]  第一 我們真的
[00:44:10.380 --> 00:44:13.380]  我們經常會接收很多不同的訊息
[00:44:13.380 --> 00:44:15.380]  很多真 很多假
[00:44:15.380 --> 00:44:19.380]  其實有很多是和聖經違背的 弟兄姊妹
[00:44:19.380 --> 00:44:22.380]  我們如何分真假呢?
[00:44:22.380 --> 00:44:25.380]  最重要的是你知道什麼是真
[00:44:25.380 --> 00:44:29.380]  就好像你如何教那些銀行職員
[00:44:29.380 --> 00:44:32.380]  去分那些是真銀紙還是假銀紙呢?
[00:44:32.380 --> 00:44:36.380]  銀紙是千變萬化的
[00:44:36.380 --> 00:44:40.380]  你唯一就是叫他摸熟真銀紙是怎樣的
[00:44:40.380 --> 00:44:42.380]  所以 弟兄姊妹
[00:44:42.380 --> 00:44:45.380]  我們真的要好好紮根
[00:44:45.380 --> 00:44:47.380]  自己的思想 價值觀
[00:44:47.380 --> 00:44:50.380]  在真道 在神的話語裏面
[00:44:50.380 --> 00:44:54.380]  以致到我們不要搖擺不定
[00:44:55.380 --> 00:44:59.380]  第二點 我想大家多些操練
[00:44:59.380 --> 00:45:04.380]  我們多些學習在神面前安靜禱告
[00:45:04.380 --> 00:45:10.380]  去等候 去明辨那些是人的聲音還是神的聲音
[00:45:10.380 --> 00:45:13.380]  我們等候上帝的差遣
[00:45:13.380 --> 00:45:15.380]  第三方面
[00:45:15.380 --> 00:45:20.380]  其實這個世界有很多人會帶領我們隨流失去
[00:45:20.380 --> 00:45:23.380]  我相信第三方面我們要操練的就是
[00:45:23.380 --> 00:45:26.380]  要有肢體的支援
[00:45:26.380 --> 00:45:30.380]  弟兄姊妹的支援是很重要的
[00:45:30.380 --> 00:45:34.380]  以致到我們不要被很多人說
[00:45:34.380 --> 00:45:37.380]  咦 好像是喔 又是喔
[00:45:37.380 --> 00:45:39.380]  我們要緊緊的去結連
[00:45:39.380 --> 00:45:41.380]  以致到我們能夠互相提醒
[00:45:41.380 --> 00:45:45.380]  這些不對的喔 小心一點喔
[00:45:45.380 --> 00:45:48.380]  還有我們其實都需要別人守望我們的生命
[00:45:48.380 --> 00:45:50.380]  三樣東西
[00:45:50.380 --> 00:45:57.380]  都是那樣東西 就是聖言 聖靈禱告和聖徒
[00:45:57.380 --> 00:46:01.380]  很容易記的 聖言 聖靈和聖徒
[00:46:01.380 --> 00:46:03.380]  三樣東西
[00:46:03.380 --> 00:46:05.380]  提摩太后書二章二十一節
[00:46:05.380 --> 00:46:08.380]  人若自潔脫離卑賤的事
[00:46:08.380 --> 00:46:10.380]  就必作貴重的器皿
[00:46:10.380 --> 00:46:12.380]  成為聖潔 合乎主用
[00:46:12.380 --> 00:46:16.380]  預備行各樣的善事
[00:46:16.380 --> 00:46:20.380]  我們要預備自己行出各樣的善事
[00:46:20.380 --> 00:46:22.380]  我們就要自潔
[00:46:22.380 --> 00:46:28.380]  我相信神經常會用在合適的時間裏
[00:46:28.380 --> 00:46:30.380]  去安排合適的人
[00:46:30.380 --> 00:46:33.380]  在合適的地方裏去回應一些需要
[00:46:33.380 --> 00:46:36.380]  將危機化成轉機
[00:46:36.380 --> 00:46:38.380]  南非的曼德拉
[00:46:38.380 --> 00:46:41.380]  美國的馬丁路德金
[00:46:41.380 --> 00:46:43.380]  德國的潘佛華
[00:46:43.380 --> 00:46:46.380]  或者我們不覺得自己那麼偉大
[00:46:46.380 --> 00:46:47.380]  好像他們那樣
[00:46:47.380 --> 00:46:51.380]  我想分享最近在我身上發生的兩件事
[00:46:51.380 --> 00:46:52.380]  是很少的事情
[00:46:52.380 --> 00:46:54.380]  但是上帝都在鼓勵我
[00:46:54.380 --> 00:46:58.380]  原來不要覺得自己所做的事
[00:46:58.380 --> 00:47:00.380]  好像很微不足道
[00:47:00.380 --> 00:47:05.380]  第一件事是剛剛過了一個星期發生的
[00:47:05.380 --> 00:47:07.380]  有一天我坐巴士
[00:47:07.380 --> 00:47:10.380]  是下午 巴士不是很多人
[00:47:10.380 --> 00:47:13.380]  我上了上層坐
[00:47:13.380 --> 00:47:14.380]  我要下車的時候
[00:47:14.380 --> 00:47:16.380]  我下巴士樓梯的時候
[00:47:16.380 --> 00:47:19.380]  發覺差點滑倒腳
[00:47:19.380 --> 00:47:21.380]  因為我踩到一些很軟的東西
[00:47:21.380 --> 00:47:24.380]  原來在我樓梯那裏
[00:47:24.380 --> 00:47:26.380]  有人放了一瓶水在那裏
[00:47:26.380 --> 00:47:29.380]  滾來滾去我差點滑倒
[00:47:29.380 --> 00:47:32.380]  心裏面都有點煩躁
[00:47:32.380 --> 00:47:34.380]  哪有人放這樣的水
[00:47:34.380 --> 00:47:35.380]  放一瓶這樣的東西在那裏
[00:47:35.380 --> 00:47:37.380]  那就滑倒人了
[00:47:37.380 --> 00:47:39.380]  我馬上就拿起了一瓶水
[00:47:39.380 --> 00:47:40.380]  但我都有點心虛
[00:47:40.380 --> 00:47:44.380]  不以為意就把它放在輪椅裏
[00:47:44.380 --> 00:47:47.380]  但我心裏面的聖靈馬上感動
[00:47:47.380 --> 00:47:49.380]  咦 不好啊
[00:47:49.380 --> 00:47:53.380]  一會兒如果那些阿婆或阿伯上車的時候
[00:47:53.380 --> 00:47:55.380]  你知道巴士滾來滾去的
[00:47:55.380 --> 00:47:57.380]  這樣會撞到人或者滑倒
[00:47:57.380 --> 00:47:59.380]  其實那瓶水是很髒的
[00:47:59.380 --> 00:48:01.380]  很多人踩過
[00:48:01.380 --> 00:48:03.380]  我就馬上拿起它
[00:48:03.380 --> 00:48:05.380]  打算下車就把它扔掉
[00:48:05.380 --> 00:48:09.380]  下車的時候我看到
[00:48:09.380 --> 00:48:11.380]  我眼簾裏看到
[00:48:11.380 --> 00:48:16.380]  在關愛座附近有一對父子坐在那裏
[00:48:16.380 --> 00:48:21.380]  我看到爸爸突然這樣向著我
[00:48:21.380 --> 00:48:24.380]  然後我就覺得很尷尬
[00:48:24.380 --> 00:48:28.380]  原來我做的事有人看到
[00:48:28.380 --> 00:48:30.380]  這是一件事
[00:48:30.380 --> 00:48:33.380]  第二件事我都在小組有分享過
[00:48:33.380 --> 00:48:36.380]  就是最近香港發生的這些事
[00:48:36.380 --> 00:48:41.380]  在我的家人的WhatsApp群組裏面
[00:48:41.380 --> 00:48:43.380]  有些討論
[00:48:43.380 --> 00:48:47.380]  6月9日和16日的遊行
[00:48:47.380 --> 00:48:50.380]  我家人都沒有任何的發聲
[00:48:50.380 --> 00:48:52.380]  在WhatsApp群組裏面
[00:48:52.380 --> 00:48:55.380]  首先說一下我家人全部都是微信主
[00:48:55.380 --> 00:49:00.380]  直至最近有示威者
[00:49:00.380 --> 00:49:05.380]  有看新聞知道就開始包圍警察總部
[00:49:05.380 --> 00:49:08.380]  引來一些衝突
[00:49:08.380 --> 00:49:12.380]  我的姐姐就開始在WhatsApp群組裏面
[00:49:12.380 --> 00:49:16.380]  吵鬧
[00:49:16.380 --> 00:49:20.380]  我哥哥又開始吵鬧
[00:49:20.380 --> 00:49:25.380]  當時我心平氣和
[00:49:25.380 --> 00:49:27.380]  但我回應了一句
[00:49:27.380 --> 00:49:33.380]  我希望不要再有什麼流血事件發生
[00:49:33.380 --> 00:49:35.380]  因為當時已經過了612
[00:49:35.380 --> 00:49:38.380]  香港都負不起這些代價
[00:49:38.380 --> 00:49:42.380]  不過我都會為那些示威者和警察
[00:49:42.380 --> 00:49:47.380]  能夠克制和平理性來去禱告
[00:49:47.380 --> 00:49:49.380]  平時我出這些WhatsApp
[00:49:49.380 --> 00:49:51.380]  我家人是不會回應的
[00:49:51.380 --> 00:49:53.380]  不理我繼續討論其他事
[00:49:53.380 --> 00:49:55.380]  但是我出了WhatsApp
[00:49:55.380 --> 00:49:57.380]  過了兩分鐘
[00:49:57.380 --> 00:50:00.380]  我哥哥馬上就出了WhatsApp回應
[00:50:00.380 --> 00:50:02.380]  多謝你
[00:50:02.380 --> 00:50:04.380]  令我很驚訝
[00:50:04.380 --> 00:50:07.380]  原來我說了很微小的動作
[00:50:07.380 --> 00:50:11.380]  原來是會有人回應
[00:50:11.380 --> 00:50:13.380]  我說的這兩個例子
[00:50:13.380 --> 00:50:15.380]  不是我誇耀自己做了什麼
[00:50:15.380 --> 00:50:18.380]  而是神原來
[00:50:18.380 --> 00:50:20.380]  我想鼓勵弟兄姊妹
[00:50:20.380 --> 00:50:22.380]  原來你做了很微小的動作
[00:50:22.380 --> 00:50:25.380]  只要你是為了公義
[00:50:25.380 --> 00:50:28.380]  或者為了神來發聲的時候
[00:50:28.380 --> 00:50:31.380]  原來是有人看到的
[00:50:31.380 --> 00:50:36.380]  是會有人去感謝的
[00:50:36.380 --> 00:50:40.380]  我開始的時候說了窩福的故事
[00:50:40.380 --> 00:50:42.380]  其實我想啟福的故事
[00:50:42.380 --> 00:50:44.380]  是要一路寫下去
[00:50:44.380 --> 00:50:46.380]  要走下去
[00:50:46.380 --> 00:50:49.380]  在這麼風雨飄搖的日子裡
[00:50:49.380 --> 00:50:53.380]  上帝叫啟福怎樣去成長呢?
[00:50:53.380 --> 00:50:55.380]  我也很想鼓勵弟兄姊妹
[00:50:55.380 --> 00:50:59.380]  我們同心為我們的教會去祈禱
[00:50:59.380 --> 00:51:01.380]  求主幫助我們敏銳
[00:51:01.380 --> 00:51:03.380]  在這個時代裡
[00:51:03.380 --> 00:51:05.380]  我們怎樣去回應一些需要
[00:51:05.380 --> 00:51:07.380]  或者我們未必每個需要
[00:51:07.380 --> 00:51:09.380]  都可以回應得到
[00:51:09.380 --> 00:51:11.380]  但是可能上帝放在我們心裡
[00:51:11.380 --> 00:51:15.380]  有些需要是我們要去回應的
[00:51:15.380 --> 00:51:18.380]  可能在裡面我們就是一個成長的機會
[00:51:18.380 --> 00:51:20.380]  也求主幫助我們成為
[00:51:20.380 --> 00:51:23.380]  上帝可以合用的器皿
[00:51:23.380 --> 00:51:26.380]  來在這個黑暗裡去發光
[00:51:26.380 --> 00:51:28.380]  我們一起祈禱
[00:51:28.380 --> 00:51:30.380]  天父我們感謝你
[00:51:30.380 --> 00:51:33.380]  因為其實我們很不配
[00:51:33.380 --> 00:51:37.380]  我們自問生命裡有很多的
[00:51:37.380 --> 00:51:39.380]  不討你喜悅
[00:51:39.380 --> 00:51:42.380]  或者自己都帶著滿身的傷痕
[00:51:42.380 --> 00:51:44.380]  很多的罪性
[00:51:44.380 --> 00:51:46.380]  來到你的面前
[00:51:46.380 --> 00:51:48.380]  我們真的不敢說
[00:51:48.380 --> 00:51:51.380]  自己可以怎樣去改變這個世界
[00:51:51.380 --> 00:51:53.380]  但我們只是懇求
[00:51:53.380 --> 00:51:57.380]  上帝讓我們有一個柔和謙卑的心
[00:51:57.380 --> 00:52:00.380]  我們學習去依靠你
[00:52:00.380 --> 00:52:05.380]  靠你來去面對這個世界
[00:52:05.380 --> 00:52:08.380]  特別在這個紛亂的社會
[00:52:08.380 --> 00:52:12.380]  我們真的很需要靠你去作和平之子
[00:52:12.380 --> 00:52:14.380]  求你這樣去用我們
[00:52:14.380 --> 00:52:16.380]  差異我們
[00:52:16.380 --> 00:52:18.380]  也求你幫助我們各人
[00:52:18.380 --> 00:52:21.380]  在你面前領受你給我們的呼召
[00:52:21.380 --> 00:52:24.380]  感謝你聽我們在你面前的祈禱
[00:52:24.380 --> 00:52:26.380]  奉耶穌基督的名
[00:52:26.380 --> 00:52:28.380]  阿們
