
[00:00:00.000 --> 00:00:04.080]  好,我今次想寫這個題目的時候
[00:39:01.600 --> 00:39:04.600]  我們家裏從來都是自己家人吃飯
[00:39:04.600 --> 00:39:06.600]  自己親戚 自己的老友吃飯
[00:39:06.600 --> 00:39:09.600]  從來沒有想過請一些有需要的家庭
[00:39:09.600 --> 00:39:11.600]  有需要的孩子
[00:39:11.600 --> 00:39:13.600]  沒有父母的孩子
[00:39:13.600 --> 00:39:15.600]  到你家裏面去吃飯
[00:39:15.600 --> 00:39:17.600]  去住宿 去玩的話
[00:39:17.600 --> 00:39:19.600]  你只是選一些頂尖的學生
[00:39:19.600 --> 00:39:22.600]  因為希望我的孩子能夠群一些好的孩子
[00:39:22.600 --> 00:39:24.600]  這些全部都不是錯的事
[00:39:24.600 --> 00:39:26.600]  但如果你全部是這些事
[00:39:26.600 --> 00:39:28.600]  是完全沒有告訴他
[00:39:28.600 --> 00:39:31.600]  愛心沒有行為是死的
[00:39:31.600 --> 00:39:34.600]  你的信沒有愛也是死的
[00:39:34.600 --> 00:39:36.600]  我們不帶他去看到
[00:39:36.600 --> 00:39:40.600]  就算沒有血緣關係的都是母親
[00:39:40.600 --> 00:39:43.600]  教會裏面那些沒有孩子的長輩
[00:39:43.600 --> 00:39:45.600]  是我們的母親
[00:39:45.600 --> 00:39:49.600]  在教會裏面有些有需要的人
[00:39:49.600 --> 00:39:52.600]  是我們的弟兄姊妹
[00:39:52.600 --> 00:39:54.600]  還有外面
[00:39:54.600 --> 00:39:57.600]  教會其實我們不是很多有需要的人
[00:39:57.600 --> 00:39:59.600]  因為我們都是中產教會
[00:39:59.600 --> 00:40:02.600]  那些跨性別的孩子
[00:40:02.600 --> 00:40:04.600]  在教會裏面是看不到的
[00:40:04.600 --> 00:40:07.600]  但不等於在這個世界裏面不存在
[00:40:07.600 --> 00:40:10.600]  不等於在澳洲裏面不存在
[00:40:10.600 --> 00:40:12.600]  無謂的信
[00:40:12.600 --> 00:40:15.600]  我又認識一位
[00:40:15.600 --> 00:40:18.600]  我都會稱她為母親
[00:40:18.600 --> 00:40:21.600]  其實她結婚多一段時間
[00:40:21.600 --> 00:40:23.600]  年長的時候
[00:40:23.600 --> 00:40:26.600]  比較大年紀的時候懷孕
[00:40:26.600 --> 00:40:30.600]  但她的孩子在未出生之前就死了
[00:40:30.600 --> 00:40:33.600]  她就沒有再有孩子
[00:40:33.600 --> 00:40:35.600]  但在她的生命裏面
[00:40:35.600 --> 00:40:38.600]  我沒有看到那種苦澀 埋怨
[00:40:38.600 --> 00:40:41.600]  為甚麼別人有我沒有
[00:40:41.600 --> 00:40:44.600]  反而有一次我見到她
[00:40:44.600 --> 00:40:48.600]  有一個留學的
[00:40:48.600 --> 00:40:50.600]  爸爸媽媽當然不在
[00:40:50.600 --> 00:40:52.600]  但英文真是一般般
[00:40:52.600 --> 00:40:54.600]  所以這個人都很沮喪
[00:40:54.600 --> 00:40:57.600]  讀書各方面都有難處
[00:40:57.600 --> 00:41:00.600]  在小組裏面分享
[00:41:00.600 --> 00:41:04.600]  英文怎麼搞都搞不定
[00:41:04.600 --> 00:41:08.600]  我見到她很主動走過去拍住他
[00:41:08.600 --> 00:41:10.600]  我幫你練
[00:41:10.600 --> 00:41:11.600]  我以前都不行的
[00:41:11.600 --> 00:41:13.600]  我初初移民來的時候
[00:41:13.600 --> 00:41:15.600]  現在講到就可以了
[00:41:15.600 --> 00:41:17.600]  拍住他
[00:41:17.600 --> 00:41:20.600]  我就看到這個女孩子
[00:41:20.600 --> 00:41:23.600]  感受到那份化學作用
[00:41:23.600 --> 00:41:26.600]  Being loved
[00:41:26.600 --> 00:41:29.600]  有一個前輩愛她
[00:41:29.600 --> 00:41:32.600]  沒有血緣關係
[00:41:32.600 --> 00:41:36.600]  無謂的信
[00:41:36.600 --> 00:41:39.600]  我們聖經有很多版本
[00:41:39.600 --> 00:41:41.600]  現在打開如果有聖經
[00:41:41.600 --> 00:41:43.600]  現在個個都沒有聖經
[00:41:43.600 --> 00:41:46.600]  聖經裏面有些是和合本
[00:41:46.600 --> 00:41:49.600]  有些是新易本
[00:41:49.600 --> 00:41:51.600]  還有甚麼版本
[00:41:51.600 --> 00:41:53.600]  當代福音
[00:41:53.600 --> 00:41:55.600]  現代化版本
[00:41:55.600 --> 00:41:57.600]  少年人還有甚麼
[00:41:57.600 --> 00:41:59.600]  漫畫聖經
[00:41:59.600 --> 00:42:02.600]  最好的就是手機版
[00:42:02.600 --> 00:42:06.600]  你覺得哪個版本最好
[00:42:06.600 --> 00:42:10.600]  你最喜歡哪個版本
[00:42:10.600 --> 00:42:12.600]  最容易你明白
[00:42:12.600 --> 00:42:15.600]  幫助你最容易明白聖經
[00:42:15.600 --> 00:42:19.600]  有位朋友說
[00:42:19.600 --> 00:42:25.600]  我最喜歡的版本叫母親版
[00:42:25.600 --> 00:42:29.600]  因為我媽媽將每一頁聖經
[00:42:29.600 --> 00:42:33.600]  都在她的生命裏面演繹出來
[00:42:33.600 --> 00:42:36.600]  我覺得在這麼多版本當中
[00:42:36.600 --> 00:42:42.600]  這個版本是最有說服力的
[00:42:42.600 --> 00:42:46.600]  無謂的信在我們的生命傳達出來
[00:42:46.600 --> 00:42:49.600]  是一件很美的事
[00:42:49.600 --> 00:42:51.600]  我們一起低頭祈禱
[00:42:51.600 --> 00:43:02.600]  主天父多謝你
[00:43:02.600 --> 00:43:04.600]  你在十字架上臨死的時候
[00:43:04.600 --> 00:43:06.600]  都提醒我們
[00:43:06.600 --> 00:43:11.600]  不是血緣關係的才是我們的母親
[00:43:11.600 --> 00:43:13.600]  你在十字架上
[00:43:13.600 --> 00:43:18.600]  也從來沒有遺忘過你的母親
[00:43:18.600 --> 00:43:20.600]  你在甚麼光景當中
[00:43:20.600 --> 00:43:23.600]  你都有你媽媽的心
[00:43:23.600 --> 00:43:25.600]  主天父多謝你的榜樣
[00:43:25.600 --> 00:43:28.600]  多謝你的提醒
[00:43:28.600 --> 00:43:30.600]  願你在我們的生命裏面
[00:43:30.600 --> 00:43:36.600]  這份愛成為我們生命的流露
[00:43:36.600 --> 00:43:40.600]  可以照顧不同的母親
[00:43:40.600 --> 00:43:43.600]  也成為我們的孩子
[00:43:43.600 --> 00:43:48.600]  最有說服力的聖經版本
[00:43:48.600 --> 00:43:50.600]  感謝讚美你
[00:43:50.600 --> 00:43:52.600]  奉主明求
