
[00:00:00.000 --> 00:00:05.000]  最近因為其實在社會裏面發生很多事
[00:37:20.000 --> 00:37:22.000]  多謝你聽我們的禱告
[00:37:22.000 --> 00:37:24.000]  多謝你聽我們的禱告
[00:37:24.000 --> 00:37:26.000]  多謝你聽我們的禱告
[00:37:26.000 --> 00:37:28.000]  多謝你聽我們的禱告
[00:37:28.000 --> 00:37:30.000]  多謝你聽我們的禱告
[00:37:30.000 --> 00:37:32.000]  多謝你聽我們的禱告
[00:37:32.000 --> 00:37:34.000]  多謝你聽我們的禱告
[00:37:34.000 --> 00:37:36.000]  多謝你聽我們的禱告
[00:37:36.000 --> 00:37:38.000]  多謝你聽我們的禱告
[00:37:38.000 --> 00:37:40.000]  多謝你聽我們的禱告
[00:37:40.000 --> 00:37:42.000]  多謝你聽我們的禱告
[00:37:42.000 --> 00:37:44.000]  多謝你聽我們的禱告
[00:37:44.000 --> 00:37:46.000]  多謝你聽我們的禱告
[00:37:46.000 --> 00:37:48.000]  多謝你聽我們的禱告
[00:37:48.000 --> 00:37:50.000]  多謝你聽我們的禱告
[00:37:50.000 --> 00:37:52.000]  多謝你聽我們的禱告
[00:37:52.000 --> 00:37:54.000]  多謝你聽我們的禱告
[00:37:54.000 --> 00:37:56.000]  多謝你聽我們的禱告
[00:37:56.000 --> 00:37:58.000]  多謝你聽我們的禱告
[00:37:58.000 --> 00:38:00.000]  多謝你聽我們的禱告
[00:38:00.000 --> 00:38:02.000]  多謝你聽我們的禱告
[00:38:02.000 --> 00:38:04.000]  多謝你聽我們的禱告
[00:38:04.000 --> 00:38:06.000]  多謝你聽我們的禱告
[00:38:06.000 --> 00:38:08.000]  多謝你聽我們的禱告
[00:38:08.000 --> 00:38:10.000]  多謝你聽我們的禱告
[00:38:10.000 --> 00:38:12.000]  多謝你聽我們的禱告
[00:38:12.000 --> 00:38:14.000]  多謝你聽我們的禱告
[00:38:14.000 --> 00:38:16.000]  多謝你聽我們的禱告
[00:38:16.000 --> 00:38:18.000]  多謝你聽我們的禱告
[00:38:18.000 --> 00:38:20.000]  多謝你聽我們的禱告
[00:38:20.000 --> 00:38:22.000]  多謝你聽我們的禱告
[00:38:22.000 --> 00:38:24.000]  多謝你聽我們的禱告
[00:38:24.000 --> 00:38:26.000]  多謝你聽我們的禱告
[00:38:26.000 --> 00:38:28.000]  多謝你聽我們的禱告
[00:38:28.000 --> 00:38:30.000]  多謝你聽我們的禱告
[00:38:30.000 --> 00:38:32.000]  多謝你聽我們的禱告
[00:38:32.000 --> 00:38:34.000]  多謝你聽我們的禱告
[00:38:34.000 --> 00:38:36.000]  多謝你聽我們的禱告
[00:38:36.000 --> 00:38:38.000]  多謝你聽我們的禱告
[00:38:38.000 --> 00:38:40.000]  多謝你聽我們的禱告
[00:38:40.000 --> 00:38:42.000]  多謝你聽我們的禱告
[00:38:42.000 --> 00:38:44.000]  多謝你聽我們的禱告
[00:38:44.000 --> 00:38:46.000]  多謝你聽我們的禱告
[00:38:46.000 --> 00:38:48.000]  多謝你聽我們的禱告
[00:38:48.000 --> 00:38:50.000]  多謝你聽我們的禱告
[00:38:50.000 --> 00:38:52.000]  多謝你聽我們的禱告
[00:38:52.000 --> 00:38:54.000]  多謝你聽我們的禱告
[00:38:54.000 --> 00:38:56.000]  多謝你聽我們的禱告
[00:38:56.000 --> 00:38:58.000]  多謝你聽我們的禱告
[00:38:58.000 --> 00:39:00.000]  多謝你聽我們的禱告
[00:39:00.000 --> 00:39:02.000]  多謝你聽我們的禱告
[00:39:02.000 --> 00:39:04.000]  多謝你聽我們的禱告
[00:39:04.000 --> 00:39:06.000]  多謝你聽我們的禱告
[00:39:06.000 --> 00:39:08.000]  多謝你聽我們的禱告
