
[00:00:00.000 --> 00:00:02.960]  各位弟兄姊妹 主佑變平安
[00:34:07.240 --> 00:34:08.880]  向你去禱告
[00:34:08.880 --> 00:34:11.920]  經歷上帝你自己大能的作為
[00:34:11.920 --> 00:34:14.240]  我們要去數算你的恩惠
[00:34:14.240 --> 00:34:15.920]  求你幫助我們
[00:34:15.920 --> 00:34:18.600]  縱使雖然面對困境
[00:34:18.600 --> 00:34:22.400]  但是神你是我們心中的力量和幫助
[00:34:22.400 --> 00:34:23.400]  我們感謝你
[00:34:23.400 --> 00:34:25.120]  聽我們同心合意祈禱
[00:34:25.120 --> 00:34:27.560]  奉靠基督耶穌名字禱告
[00:34:27.560 --> 00:34:28.560]  阿們
