
[00:00:00.000 --> 00:00:03.760]  再過十一天就是一年一度的感恩節。
[00:30:38.840 --> 00:30:42.800]  你來是感謝耶穌,讓我今天又存活了一天。
[00:30:42.800 --> 00:30:46.600]  感謝耶穌,讓我有活潑的心靈,可以來這裡一同敬拜撒美你。
[00:30:46.600 --> 00:30:51.640]  感謝耶穌,我可以來尊崇你,高舉你的名,暢時來敬拜撒美你。
[00:30:51.640 --> 00:30:53.240]  所以,千萬不要忽略主日的崇拜。
[00:30:53.240 --> 00:31:00.000]  主日的崇拜是你感謝耶穌,感謝主的一個很具體的表現。
[00:31:00.000 --> 00:31:01.920]  另外,怎麼獻上你的感恩的祭呢?
[00:31:01.920 --> 00:31:03.760]  可以藉由做你金錢的奉獻。
[00:31:03.760 --> 00:31:07.360]  還有剛才廣告講的是股票的奉獻也可以。
[00:31:07.360 --> 00:31:10.840]  下個星期是我們感恩節的,一年一次的感恩節的奉獻。
[00:31:10.840 --> 00:31:13.080]  你可以把你的奉獻帶到神的面前。
[00:31:13.080 --> 00:31:16.840]  在舊月裡面,根據地位基地十三章及十四章,
[00:31:16.840 --> 00:31:19.680]  超過一百多節的經文都告訴你的百姓,
[00:31:19.680 --> 00:31:22.440]  當你得潔淨以後,你經濟許可的話,
[00:31:22.440 --> 00:31:26.160]  要獻兩隻公山羊羔,一隻母羊羔。
[00:31:26.160 --> 00:31:28.680]  哇!兩隻公山羊,一隻母羊。
[00:31:28.680 --> 00:31:32.520]  哇!換現在的錢的話,可能好幾千塊錢了。
[00:31:32.520 --> 00:31:36.160]  他說如果你沒有辦法的話,那只獻一隻公山羊羔就好了。
[00:31:36.160 --> 00:31:40.800]  換句話說,你要獻禮物給神,來感謝神啊。
[00:31:40.800 --> 00:31:42.600]  在教會裡面,來到神的面前,
[00:31:42.600 --> 00:31:44.920]  你奉獻給神,就是金錢奉獻給神,
[00:31:44.920 --> 00:31:47.880]  也是一種感恩的表示,阿門?
[00:31:47.880 --> 00:31:49.520]  所以要用感恩去獻給神,為什麼呢?
[00:31:49.520 --> 00:31:52.280]  我們看看第五十章四篇二十三節說什麼呢?
[00:31:52.280 --> 00:31:56.960]  凡以感謝線上危機的變成什麼?
[00:31:56.960 --> 00:31:59.400]  榮耀我們的神。
[00:31:59.400 --> 00:32:01.080]  你想要榮耀神嗎?
[00:32:01.080 --> 00:32:04.000]  最簡單的方法,感謝祂。
[00:32:04.000 --> 00:32:08.240]  參加足球的崇拜,不要坐在沙發面前喝咖啡了。
[00:32:08.240 --> 00:32:11.680]  下禮拜就來足球崇拜。
[00:32:11.680 --> 00:32:16.280]  然後記得,按照神所給你的祝福,
[00:32:16.280 --> 00:32:19.800]  可以把金錢奉獻給神的教會。
[00:32:19.800 --> 00:32:23.040]  然後第二,你要為主做見證。
[00:32:23.040 --> 00:32:26.040]  他說你要為主做見證。
[00:32:26.040 --> 00:32:28.800]  我相信在這個10月19號到21號,
[00:32:28.800 --> 00:32:31.080]  喀麥克穆斯來的醫治示範大會,
[00:32:31.080 --> 00:32:32.720]  我相信很多人得了醫治。
[00:32:32.720 --> 00:32:35.240]  得了醫治以後,其實你要為主做見證。
[00:32:35.240 --> 00:32:36.480]  什麼叫做為主做見證?
[00:32:36.480 --> 00:32:40.680]  就是告訴別人神在你身上做了什麼事情。
[00:32:40.680 --> 00:32:42.360]  我之前是什麼樣子的,
[00:32:42.360 --> 00:32:45.160]  現在經過了神的醫治禱告以後呢,
[00:32:45.160 --> 00:32:46.480]  我現在是什麼樣子。
[00:32:46.480 --> 00:32:49.320]  這就是做見證,你能夠將榮耀歸給神。
[00:32:49.320 --> 00:32:53.240]  要為主做見證啊。
[00:32:53.240 --> 00:32:55.880]  告訴旁邊左右的人,
[00:32:55.880 --> 00:32:58.120]  你的公司的同事,嘿,我們的神真是真神,
[00:32:58.120 --> 00:32:59.440]  因為我經歷了神的醫治。
[00:32:59.440 --> 00:33:01.160]  我本來這個肩膀痛得不得了,
[00:33:01.160 --> 00:33:04.080]  我不論是五十肩還是多少肩,拿不起來。
[00:33:04.080 --> 00:33:05.800]  哇,上個禮拜來參加這個車禍以後,
[00:33:05.800 --> 00:33:07.600]  我現在手可以完全舉起來,
[00:33:07.600 --> 00:33:10.920]  可以跟這牧師去打野毛球了。
[00:33:10.920 --> 00:33:14.320]  要感謝神,你為神做見證啊。
[00:33:14.320 --> 00:33:16.600]  做見證就是把神放大,
[00:33:16.600 --> 00:33:19.560]  讓別人可以看見,哇,你的神是真的。
[00:33:19.560 --> 00:33:20.720]  你的神又真又活,
[00:33:20.720 --> 00:33:22.800]  可以醫治我們,可以幫助我們的神。
[00:33:22.800 --> 00:33:23.640]  好嗎?
[00:33:23.640 --> 00:33:26.560]  然後最後第三,要去祝福別人。
[00:33:26.560 --> 00:33:29.800]  告訴旁邊的人要去祝福別人。
[00:33:29.800 --> 00:33:31.080]  從舊月到新月,
[00:33:31.080 --> 00:33:32.440]  聖經很清楚地教導我們,
[00:33:32.440 --> 00:33:35.160]  當我們領受了神滿滿的祝福之後呢,
[00:33:35.160 --> 00:33:36.800]  不是自享多福而已,
[00:33:36.800 --> 00:33:38.240]  要把這個祝福怎麼樣?
[00:33:38.240 --> 00:33:40.800]  分享出去。
[00:33:40.800 --> 00:33:43.840]  領受了祝福,要把這個祝福分享出去,
[00:33:43.840 --> 00:33:46.400]  要成為多人祝福的管道。
[00:33:46.400 --> 00:33:48.880]  這是聖經裡面永遠不改變的例子,
[00:33:48.880 --> 00:33:50.280]  不改變的原則,
[00:33:50.280 --> 00:33:54.640]  要我們去祝福那些需要的人。
[00:33:54.640 --> 00:33:55.880]  你說你領受了神的祝福,
[00:33:55.880 --> 00:33:57.560]  那是神最寶貴的恩典,
[00:33:57.560 --> 00:33:59.400]  最寶貴的恩典就是你領受了
[00:33:59.400 --> 00:34:02.520]  耶穌基督的救恩罪的側面,
[00:34:02.520 --> 00:34:05.160]  成為耶穌基督的兒女,
[00:34:05.160 --> 00:34:06.680]  這很寶貴啊。
[00:34:06.680 --> 00:34:07.440]  因此你要怎麼樣?
[00:34:07.440 --> 00:34:11.760]  用你的生命去服侍那些有需要的人,
[00:34:11.760 --> 00:34:12.560]  去祝福別人。
[00:34:12.560 --> 00:34:14.320]  我們教很多的侍公需要人,
[00:34:14.320 --> 00:34:16.000]  族裔侍公需要人,
[00:34:16.000 --> 00:34:17.040]  兒童侍公也需要人,
[00:34:17.040 --> 00:34:20.600]  雖然他們沒有叫我在這裡要求你來服侍。
[00:34:20.600 --> 00:34:22.760]  我們都是可以用這些服侍
[00:34:22.760 --> 00:34:25.680]  來表達我們對神的感恩的嘛。
[00:34:25.680 --> 00:34:27.520]  因為你得了神的祝福,
[00:34:27.520 --> 00:34:30.440]  你願意把這個祝福分享給這些孩子們,
[00:34:30.440 --> 00:34:32.400]  分享給來族裔參加崇拜的人,
[00:34:32.400 --> 00:34:36.000]  這是我們感恩的一個表現,
[00:34:36.000 --> 00:34:38.840]  可以祝福別人。
[00:34:38.840 --> 00:34:41.400]  我非常感動我們教會一位姊妹,
[00:34:41.400 --> 00:34:43.320]  七十歲的時候才信主,
[00:34:43.320 --> 00:34:45.880]  信主之前到處罵人,
[00:34:45.880 --> 00:34:47.200]  大家看到人,
[00:34:47.200 --> 00:34:48.680]  大家都離他遠遠的,
[00:34:48.680 --> 00:34:49.800]  怕他不得了。
[00:34:49.800 --> 00:34:50.440]  信主以後呢,
[00:34:50.440 --> 00:34:54.320]  嘴裡面總是道就鼓勵感恩,
[00:34:54.320 --> 00:34:56.000]  祝福了很多的人。
[00:34:56.000 --> 00:34:57.040]  信主之前呢,
[00:34:57.040 --> 00:34:58.400]  七十歲之前信主,
[00:34:58.400 --> 00:35:00.240]  七十歲之前一毛不剖,
[00:35:00.240 --> 00:35:01.480]  非常的吝嗇,
[00:35:01.480 --> 00:35:04.520]  電話打久一點都會計較說打太久。
[00:35:04.520 --> 00:35:05.320]  信主之後呢,
[00:35:05.320 --> 00:35:07.120]  非常慷慨樂施,
[00:35:07.120 --> 00:35:08.640]  到處祝福人,
[00:35:08.640 --> 00:35:10.000]  到處支持短捐,
[00:35:10.000 --> 00:35:10.920]  支持教會的工作。
[00:35:10.920 --> 00:35:11.320]  為什麼?
[00:35:11.320 --> 00:35:12.880]  他因為領受了祝福,
[00:35:12.880 --> 00:35:17.240]  他願意成為祝福多人的管道。
[00:35:17.240 --> 00:35:18.400]  所以我看到他的生命裡面,
[00:35:18.400 --> 00:35:21.800]  真的是充滿神的祝福。
[00:35:21.800 --> 00:35:24.560]  今年九十歲了,
[00:35:24.560 --> 00:35:27.520]  還是非常的健壯,
[00:35:27.520 --> 00:35:29.080]  到處為神做見證,
[00:35:29.080 --> 00:35:30.920]  為神傳福音。
[00:35:30.920 --> 00:35:34.520]  多感恩就多祝福嘛。
[00:35:34.520 --> 00:35:35.760]  最親愛的地洪姐妹,
[00:35:35.760 --> 00:35:37.680]  在這感恩的季節裡面,
[00:35:37.680 --> 00:35:41.320]  你知道了為什麼神要你感恩了。
[00:35:41.320 --> 00:35:43.160]  那我們開始思想,
[00:35:43.160 --> 00:35:44.360]  在感恩季節裡面,
[00:35:44.360 --> 00:35:45.560]  有哪一些人,
[00:35:45.560 --> 00:35:48.400]  是神放在我們生命當中祝福我們的。
[00:35:48.400 --> 00:35:50.400]  那我們開始來感謝他們。
[00:35:50.400 --> 00:35:51.360]  除了感謝他們以外,
[00:35:51.360 --> 00:35:54.360]  我們也要來回應神對我們的祝福。
[00:35:54.360 --> 00:35:55.960]  不但實踐上感恩的季,
[00:35:55.960 --> 00:35:57.160]  為神做見證,
[00:35:57.160 --> 00:36:01.440]  更是要出去做祝福別人的管道。
[00:36:01.440 --> 00:36:03.200]  好讓你越多的感恩,
[00:36:03.200 --> 00:36:05.120]  就越多的祝福領到你。
[00:36:05.120 --> 00:36:06.120]  阿們。
[00:36:06.120 --> 00:36:09.200]  我們一起禱告。
[00:36:09.200 --> 00:36:09.960]  親愛的伯父們,
[00:36:09.960 --> 00:36:11.200]  感謝札美尼,
[00:36:11.200 --> 00:36:13.760]  因為祝你真的是祝福了我們。
[00:36:13.760 --> 00:36:15.040]  我們滿滿的祝福,
[00:36:15.040 --> 00:36:17.800]  就是要把祝福分享給那些,
[00:36:17.800 --> 00:36:20.360]  還沒有認識或者有需要的人。
[00:36:20.360 --> 00:36:21.720]  主在感恩的季節裡面,
[00:36:21.720 --> 00:36:25.040]  主謝謝你透過這一個撒瑪利亞人,
[00:36:25.040 --> 00:36:27.280]  回來的感恩,回來的敬拜,
[00:36:27.280 --> 00:36:30.120]  讓我們懂得做一個感恩的人,
[00:36:30.120 --> 00:36:32.000]  做一個凡是謝恩的人,
[00:36:32.000 --> 00:36:33.720]  因為這是你的旨意。
[00:36:33.720 --> 00:36:34.480]  謝謝我們的祝福,
[00:36:34.480 --> 00:36:35.560]  聽我們的禱告,
[00:36:35.560 --> 00:36:37.520]  奉耶穌基督的名求。
[00:36:37.520 --> 00:36:38.160]  阿們。
