
[00:00:00.000 --> 00:00:02.000]  在聽信息之前 我們再一次祈禱
[00:36:41.640 --> 00:36:43.360]  或者來到台前
[00:36:43.360 --> 00:36:45.800]  新來賓接待處
[00:36:45.800 --> 00:36:49.040]  找弟兄姊妹幫你決治
[00:36:49.040 --> 00:36:52.040]  耶穌基督也求你幫助我們
[00:36:52.040 --> 00:36:54.280]  我們每一天
[00:36:54.280 --> 00:36:56.960]  祈求的就是
[00:36:56.960 --> 00:37:00.360]  更深刻的認識你
[00:37:00.360 --> 00:37:03.240]  更緊緊的跟隨你
[00:37:03.240 --> 00:37:04.720]  不放下你
[00:37:04.720 --> 00:37:07.040]  一路走到最後
[00:37:07.040 --> 00:37:09.960]  求主幫助我們
[00:37:09.960 --> 00:37:12.040]  奉著耶穌基督聖名祈求
[00:37:12.040 --> 00:37:13.040]  下門
