
[00:00:00.000 --> 00:00:05.440]  今天和大家分享的經文是在《事之記》第四章
[00:43:29.360 --> 00:43:32.040]  是耶穌基督
[00:43:32.040 --> 00:43:34.560]  這又對我們有什麼的
[00:43:34.560 --> 00:43:39.120]  尷尬和提醒呢?
[00:43:39.120 --> 00:43:43.280]  五個小孩的校長
[00:43:43.280 --> 00:43:47.480]  相信大家都知道哪一位
[00:43:47.480 --> 00:43:50.760]  女荔紅校長
[00:43:50.760 --> 00:43:55.760]  她是全港最低薪的校長
[00:43:55.760 --> 00:43:58.760]  卻挽救了一個幼稚園
[00:43:58.760 --> 00:44:03.200]  避開撒孝一劫的故事
[00:44:03.200 --> 00:44:07.600]  女校長爲了幫這五個
[00:44:07.600 --> 00:44:12.640]  被遺棄的基層學生和家長
[00:44:12.640 --> 00:44:16.080]  她願意擺上自己
[00:44:16.080 --> 00:44:21.920]  願意承擔這個不容易的工作
[00:44:21.920 --> 00:44:23.000]  她曾經這樣說
[00:44:23.000 --> 00:44:26.800]  當社會不斷將教育起跑線
[00:44:26.800 --> 00:44:30.360]  越推越前的時候
[00:44:30.360 --> 00:44:36.200]  她堅持任由一對對小腳板
[00:44:36.200 --> 00:44:37.960]  就是這些新聞仔
[00:44:37.960 --> 00:44:41.520]  在一個充滿愛和安全感的環境下
[00:44:41.520 --> 00:44:44.960]  慢慢走,慢慢探索
[00:44:44.960 --> 00:44:49.760]  女校長希望她的幫助
[00:44:49.760 --> 00:44:54.960]  能夠爲這些新聞仔遮風擋雨
[00:44:54.960 --> 00:45:00.120]  這是她作爲老師堅持的責任
[00:45:00.120 --> 00:45:02.760]  雖然我們的工作是教書
[00:45:02.760 --> 00:45:06.120]  但本質上是教人
[00:45:06.120 --> 00:45:09.400]  用心去教導這些學生
[00:45:09.400 --> 00:45:11.040]  這不簡單
[00:45:11.040 --> 00:45:13.240]  因爲需要用你的生命
[00:45:13.240 --> 00:45:15.840]  去影響他們的生命
[00:45:15.840 --> 00:45:19.640]  新教、研教是非常重要
[00:45:19.640 --> 00:45:21.320]  但也不容易
[00:45:21.320 --> 00:45:23.240]  也不簡單
[00:45:23.240 --> 00:45:27.280]  女校長勇於承擔教育的使命
[00:45:27.280 --> 00:45:29.320]  亦流而上
[00:45:29.320 --> 00:45:35.720]  在很多艱難、很多不容易的時間裏
[00:45:35.720 --> 00:45:42.360]  她繼續地堅持承擔這個使命
[00:45:42.360 --> 00:45:45.880]  以致今天有很多小朋友
[00:45:45.880 --> 00:45:50.120]  都能夠得着很好的教育
[00:45:50.120 --> 00:45:54.680]  底波拉亦成爲我們學校的榜樣
[00:45:54.680 --> 00:45:58.840]  讓我們在這個疫情、在這個艱難的時候
[00:45:58.840 --> 00:46:01.800]  讓我們仍然確信
[00:46:01.800 --> 00:46:06.400]  耶和華豈不在我們面前行
[00:46:06.400 --> 00:46:07.720]  讓我們一起祈禱
[00:46:07.720 --> 00:46:09.680]  神愛主,我們感謝禰
[00:46:09.680 --> 00:46:12.920]  因爲禰透過禰自己的話語再次提醒我們
[00:46:12.920 --> 00:46:17.480]  就算在極艱難、困苦的裏面
[00:46:17.480 --> 00:46:20.640]  我們知道禰在我們前面行
[00:46:20.640 --> 00:46:22.000]  帶領我們
[00:46:22.000 --> 00:46:23.840]  求禰激勵我們每一個
[00:46:23.840 --> 00:46:26.720]  讓我們手裏有些什麼
[00:46:26.720 --> 00:46:30.520]  我們就願意使用神給我們的恩賜
[00:46:30.520 --> 00:46:32.480]  承擔使命
[00:46:32.480 --> 00:46:35.640]  繼續地服侍人、服侍神
[00:46:35.640 --> 00:46:39.040]  去讓你自己的名得着榮耀
[00:46:39.040 --> 00:46:40.840]  奉耶穌基督的名祈禱
[00:46:40.840 --> 00:46:41.560]  阿們
