
[00:00:00.000 --> 00:00:02.480]  (主席) 請見慰平安
[00:34:14.680 --> 00:34:17.960]  (主席) 我都信得過神嘅大能嘅
[00:34:17.960 --> 00:34:21.720]  (主席) 我哋同時亦都係要向神Faithful
[00:34:21.720 --> 00:34:24.200]  (主席) 我哋對神呢係要忠信
[00:34:24.200 --> 00:34:28.360]  (主席) 如果神有大能 神係忠實嘅
[00:34:28.360 --> 00:34:30.440]  (主席) 但係我哋自己一有遇到問題
[00:34:30.440 --> 00:34:34.760]  (主席) 我哋就投敵而去呢
[00:34:34.760 --> 00:34:37.240]  (主席) 呢啲Faith保護唔到我哋嘅
[00:34:37.240 --> 00:34:41.400]  (主席) 唯有呢我哋嘅忠信先至係可以保護到我哋
[00:34:41.400 --> 00:34:48.040]  (主席) 保羅所講嘅呢個以信德作為盾牌
[00:34:48.040 --> 00:34:52.360]  (主席) 最重要嘅係我哋信得過神嘅信實
[00:34:52.360 --> 00:35:00.360]  (主席) 神嘅大能 同時我哋係忠信於神
[00:35:00.360 --> 00:35:05.720]  (主席) 我哋著規格唔係淨係嚟保護自己
[00:35:05.720 --> 00:35:07.480]  (主席) 咁不如唔好去打仗啦
[00:35:07.480 --> 00:35:09.320]  (主席) 你係屋企咪得囉
[00:35:09.320 --> 00:35:12.680]  (主席) 我哋著規格其中就係我哋係士兵嚟㗎嘛
[00:35:12.680 --> 00:35:15.960]  (主席) 士兵就係要去打仗㗎
[00:35:15.960 --> 00:35:21.720]  (主席) 所以盾牌呢喺呢個嘅羅馬軍隊裏面呢
[00:35:21.720 --> 00:35:25.560]  (主席) 唔係單純防守嘅一個嘅裝備嚟㗎
[00:35:25.560 --> 00:35:28.280]  (主席) 佢亦都係一個進攻嘅裝備嚟㗎
[00:35:28.280 --> 00:35:34.120]  (主席) 我哋可以睇一睇下
[00:35:34.120 --> 00:35:39.640]  (主席) 佢哋係可以一個小組呢係組成一個咁樣嘅人牆
[00:35:39.640 --> 00:35:43.640]  (主席) 係用呢個盾牌呢係組成一個咁嘅人牆呢
[00:35:43.640 --> 00:35:47.320]  (主席) 係一度向前去壓迫佢嘅敵人嘅時候
[00:35:47.320 --> 00:35:51.080]  (主席) 同時用佢啲矛用啲刀呢係去攻擊敵人嘅
[00:35:51.080 --> 00:35:55.480]  (主席) 但係同時因著佢哋一個咁嘅盾牌陣呢
[00:35:55.480 --> 00:35:59.560]  (主席) 佢哋係可以彼此保護嘅
[00:35:59.560 --> 00:36:02.600]  (主席) 我哋喺教會裏面呢我哋唔係單打獨鬥嘅
[00:36:02.600 --> 00:36:07.000]  (主席) 我哋唔可以靠我哋自己呢係去抵擋
[00:36:07.000 --> 00:36:09.160]  (主席) 殺彈一切嘅攻擊嘅
[00:36:09.160 --> 00:36:12.600]  (主席) 我哋係有我哋嘅弱點嘅
[00:36:12.600 --> 00:36:14.440]  (主席) 係有我哋嘅盲點嘅
[00:36:14.440 --> 00:36:16.440]  (主席) 係有我哋睇唔到嘅地方嘅
[00:36:16.440 --> 00:36:18.280]  (主席) 係有我哋軟弱嘅時候嘅
[00:36:18.280 --> 00:36:20.520]  (主席) 我哋係需要弟兄姊妹呢
[00:36:20.520 --> 00:36:22.520]  (主席) 我哋彼此守望
[00:36:22.520 --> 00:36:24.520]  (主席) 我哋彼此支持
[00:36:24.520 --> 00:36:26.120]  (主席) 我哋彼此代賭嘅
[00:36:26.120 --> 00:36:29.160]  (主席) 就係好似羅馬軍隊一樣呢
[00:36:29.160 --> 00:36:33.000]  (主席) 我哋係要組成一個用信德做嘅盾牌
[00:36:33.000 --> 00:36:35.000]  (主席) 我哋互相去保護
[00:36:35.000 --> 00:36:37.000]  (主席) 我哋互相嘅係去
[00:36:37.000 --> 00:36:39.000]  (主席) 守望
[00:36:39.000 --> 00:36:40.200]  (主席) 我哋咁樣樣呢
[00:36:40.200 --> 00:36:44.840]  (主席) 我哋先至係可以勝得過殺彈嘅攻擊嘅
[00:36:44.840 --> 00:36:49.000]  (主席) 保羅亦都係提醒我哋呢
[00:36:49.000 --> 00:36:52.200]  (主席) 我哋除咗有盾牌陣之外呢
[00:36:52.200 --> 00:36:54.600]  (主席) 我哋仲有聖靈嘅寶劍呀
[00:36:54.600 --> 00:36:56.600]  (主席) 就係神嘅道呀
[00:36:56.600 --> 00:36:59.720]  (主席) 佢呢個講到呢 聖靈嘅寶劍呢
[00:36:59.720 --> 00:37:02.680]  (主席) 唔係話聖靈係嗰把寶劍喎
[00:37:02.680 --> 00:37:06.040]  (主席) 而係話呢 寶劍其實係神嘅道呀
[00:37:06.040 --> 00:37:10.360]  (主席) 而我哋只可以用呢把寶劍呢
[00:37:10.360 --> 00:37:12.360]  (主席) 係用得有效呢
[00:37:12.360 --> 00:37:14.360]  (主席) 我哋係要靠聖靈呀
[00:37:14.360 --> 00:37:16.360]  (主席) 所以佢嘅意思係話呢
[00:37:16.360 --> 00:37:19.400]  (主席) 我哋呢把寶劍呢 其實係神嘅道
[00:37:19.400 --> 00:37:24.280]  (主席) 而呢把劍用得有效呢 我哋係要靠著聖靈
[00:37:24.280 --> 00:37:28.440]  (主席) 而呢個道呢 亦都唔係我哋喺《約翰福音》裏面
[00:37:28.440 --> 00:37:30.440]  (主席) 成日我哋所理解嘅
[00:37:30.440 --> 00:37:33.720]  (主席) 太初有道 道與神同在 道就是神
[00:37:33.720 --> 00:37:36.840]  (主席) 嗰個道係講緊Logos
[00:37:36.840 --> 00:37:39.480]  (主席) 係講緊耶穌基督佢自己
[00:37:39.480 --> 00:37:42.680]  (主席) 但係呢度呢 佢呢個道呢 原文呢
[00:37:42.680 --> 00:37:45.560]  (主席) 係Rima呢個字呀
[00:37:45.560 --> 00:37:48.520]  (主席) Rima呢個字呢 嘅意思呢
[00:37:48.520 --> 00:37:57.960]  (主席) 係先知神嘅使者所講嘅說話呢 就叫做Rima
[00:37:57.960 --> 00:38:01.720]  (主席) 所以喺呢度呢 我哋對神嘅道嘅理解呢
[00:38:01.720 --> 00:38:05.320]  (主席) 就係神嘅使者所講嘅福音呀
[00:38:05.320 --> 00:38:09.560]  (主席) 就係福音自己本身呢 係聖靈嘅寶劍嚟嘅
[00:38:09.560 --> 00:38:13.080]  (主席) 係福音自己呢 係可以進入人嘅心裏面呀
[00:38:13.080 --> 00:38:15.400]  (主席) 係使到人去得救呀
[00:38:15.400 --> 00:38:19.880]  (主席) 將人從撒旦嗰邊呢係贏過嚟呀
[00:38:19.880 --> 00:38:22.440]  (主席) 所以呢 係和平嘅福音
[00:38:22.440 --> 00:38:25.400]  (主席) 喺一個屬靈嘅戰爭裏面呢
[00:38:25.400 --> 00:38:32.040]  (主席) 係藉著聖靈呢 我哋可以打贏呢一場屬靈嘅戰爭
[00:38:32.040 --> 00:38:36.440]  (主席) 而我哋嘅力量呢 其實係要從聖靈而嚟
[00:38:36.440 --> 00:38:38.600]  (主席) 所以喺第十八節呢 保羅跟住話
[00:38:38.600 --> 00:38:42.840]  (主席) 我哋要靠著聖靈呢 隨時多方禱告祈求
[00:38:42.840 --> 00:38:46.600]  (主席) 並要在此警醒不倦 為眾聖徒祈求
[00:38:46.600 --> 00:38:51.160]  (主席) 呢把劍呢 唔係靠我哋自己嘅
[00:38:51.160 --> 00:38:52.840]  (主席) 我哋係要靠聖靈嘅
[00:38:52.840 --> 00:38:56.360]  (主席) 我哋去同人講福音呢 唔係我講得幾叻呀
[00:38:56.360 --> 00:38:58.440]  (主席) 我哋係要靠聖靈嘅
[00:38:58.440 --> 00:39:02.200]  (主席) 我哋隨時隨地都要靠著聖靈呢
[00:39:02.200 --> 00:39:06.360]  (主席) 我哋呢一把福音嘅寶劍呢
[00:39:06.360 --> 00:39:13.240]  (主席) 我哋先至係可以贏到呢一個嘅 呢一個嘅屬靈嘅爭戰嘅
[00:39:13.240 --> 00:39:15.080]  (主席) 保羅自己都係咁講呀 係咪呀
[00:39:15.080 --> 00:39:17.320]  (主席) 佢話呢 十九節 佢話
[00:39:17.320 --> 00:39:20.360]  (主席) 也為我祈求 使我得著口才
[00:39:20.360 --> 00:39:24.920]  (主席) 所能以放膽 開口講明福音嘅傲臂
[00:39:24.920 --> 00:39:28.680]  (主席) 佢話 我都要靠你哋 請你哋為我禱告呀
[00:39:28.680 --> 00:39:31.480]  (主席) 讓我呢 係去傳講呢個福音呀
[00:39:31.480 --> 00:39:35.800]  (主席) 讓我係使用呢一把 聖靈嘅寶劍呀
[00:39:35.800 --> 00:39:40.760]  (主席) 係去為神呢 係去贏取呢一場 屬靈嘅戰爭呀
[00:39:40.760 --> 00:39:42.680]  (主席) 而且係二十節裏面呀 佢話
[00:39:42.680 --> 00:39:45.720]  (主席) 我 就係為呢個福音嘅傲臂呢
[00:39:45.720 --> 00:39:48.360]  (主席) 做咗 鎖鏈嘅使者
[00:39:48.360 --> 00:39:52.440]  (主席) 並使我照著當今嘅本份 放膽講論
[00:39:52.440 --> 00:39:54.600]  (主席) 換句話講 佢
[00:39:54.600 --> 00:39:56.760]  (主席) 喺呢個屬靈嘅戰爭裏面呢
[00:39:56.760 --> 00:40:00.200]  (主席) 佢 無時無刻 都記住
[00:40:00.200 --> 00:40:04.120]  (主席) 佢嘅身份 係福音嘅使者呀
[00:40:04.120 --> 00:40:09.080]  (主席) 佢嘅本份 就係放膽去講論
[00:40:09.080 --> 00:40:13.800]  (主席) 所以整篇 整卷嘅《已不鎖書》裏面
[00:40:13.800 --> 00:40:17.160]  (主席) 其實保羅 想同我哋講嘅就係
[00:40:17.160 --> 00:40:19.960]  (主席) 我哋有一個咩嘅身份
[00:40:19.960 --> 00:40:23.160]  (主席) 我哋嘅身份 就係我哋係神嘅兒女
[00:40:23.160 --> 00:40:26.920]  (主席) 我哋點樣確具 知道
[00:40:26.920 --> 00:40:29.400]  (主席) 去信守 呢一個身份呢
[00:40:29.400 --> 00:40:31.400]  (主席) 就係因著我哋有聖靈喺裏面
[00:40:31.400 --> 00:40:35.560]  (主席) 係因著主耶穌基督佢補血嘅藥
[00:40:35.560 --> 00:40:39.880]  (主席) 亦都係需要我哋喺我哋嘅生命裏面
[00:40:39.880 --> 00:40:45.880]  (主席) 活出神兒女應有嘅本份
[00:40:45.880 --> 00:40:47.480]  (主席) 我哋畀人睇得到
[00:40:47.480 --> 00:40:51.480]  (主席) 我哋的而且確係神嘅兒女
[00:40:51.480 --> 00:40:54.520]  (主席) 世界上其實係冇
[00:40:54.520 --> 00:40:59.400]  (主席) 被動咁樣受保護嘅基督徒
[00:40:59.400 --> 00:41:03.480]  (主席) 如果我哋唔為神去打呢場屬靈嘅爭戰
[00:41:03.480 --> 00:41:05.960]  (主席) 其實我哋就喺撒旦嗰邊
[00:41:05.960 --> 00:41:07.880]  (主席) 係冇中間地帶嘅
[00:41:07.880 --> 00:41:09.240]  (主席) 你唔係屬神嘅
[00:41:09.240 --> 00:41:12.440]  (主席) 你就係被撒旦所核制嘅
[00:41:12.440 --> 00:41:17.000]  (主席) 我哋係冇中間地帶嘅
[00:41:17.000 --> 00:41:19.240]  (主席) 所以我哋要問自己嘅
[00:41:19.240 --> 00:41:21.560]  (主席) 就係話我究竟清唔清楚
[00:41:21.560 --> 00:41:24.920]  (主席) 作為基督徒我哋一個點樣嘅身份呢
[00:41:24.920 --> 00:41:27.800]  (主席) 我哋係咪真係信靠神
[00:41:27.800 --> 00:41:30.680]  (主席) 我哋亦都同時我哋對神
[00:41:30.680 --> 00:41:33.160]  (主席) 係去忠心咁樣去活出
[00:41:33.160 --> 00:41:36.280]  (主席) 佢對神兒女嘅要求呢
[00:41:36.280 --> 00:41:40.120]  (主席) 抑或我哋只不過對永生我有一個憧憬
[00:41:40.120 --> 00:41:42.360]  (主席) 我死咗之後我一定上天堂
[00:41:42.360 --> 00:41:45.480]  (主席) 因為我受咗洗
[00:41:45.480 --> 00:41:49.720]  (主席) 我有冇去承擔作為神子民
[00:41:49.720 --> 00:41:53.000]  (主席) 門徒呢個身份呢
[00:41:53.000 --> 00:41:54.920]  (主席) 定係話我每個星期日返嚟
[00:41:54.920 --> 00:41:57.080]  (主席) 我就著上呢個軍裝
[00:41:57.080 --> 00:41:58.360]  (主席) 但係平時我就除咗佢
[00:41:58.360 --> 00:42:02.120]  (主席) 因為太漏爆啦太麻煩啦太唔方便啦
[00:42:02.120 --> 00:42:03.320]  (主席) 如果係咁嘅話呢
[00:42:03.320 --> 00:42:06.840]  (主席) 可能我哋平時已經畀撒旦俘虜咗呢
[00:42:06.840 --> 00:42:08.280]  (主席) 我哋都唔知
[00:42:08.280 --> 00:42:09.080]  (主席) 青頂姐妹
[00:42:09.080 --> 00:42:12.680]  (主席) 我諗我哋要隨時係警醒
[00:42:12.680 --> 00:42:18.760]  (主席) 究竟我係咪著上咗神嘅軍裝
[00:42:18.760 --> 00:42:26.360]  (主席) 隨時準備去喺撒旦嘅攻擊面前站立德雲
[00:42:26.360 --> 00:42:30.680]  (主席) 而且係為神呢係贏呢一場屬靈嘅見爭
[00:42:30.680 --> 00:42:32.120]  (主席) 我哋一齊去祈禱
[00:42:32.120 --> 00:42:41.320]  (主席) 創造天地萬物滿有權能嘅主
[00:42:41.320 --> 00:42:43.960]  (主席) 我哋感謝你因為你藉著主耶穌基督
[00:42:43.960 --> 00:42:46.040]  (主席) 讓我哋去認識你
[00:42:46.040 --> 00:42:51.240]  (主席) 讓我哋亦都係藉著佢喺十字架上面所附上嘅
[00:42:51.240 --> 00:42:53.880]  (主席) 我哋成為你自己嘅兒女
[00:42:53.880 --> 00:42:57.080]  (主席) 主佑願意我哋清創我哋嘅身份
[00:42:57.080 --> 00:43:02.200]  (主席) 我哋同時我哋都係忠心嘅係去守住我哋嘅身份
[00:43:02.200 --> 00:43:06.360]  (主席) 更加我哋嘅行事為人係同我哋所蒙嘅恩相稱
[00:43:06.360 --> 00:43:09.720]  (主席) 讓人睇到我哋的而且確係你自己嘅兒女
[00:43:09.720 --> 00:43:11.480]  (主席) 係耶穌基督嘅門徒
[00:43:11.480 --> 00:43:14.680]  (主席) 主佑願意你嘅聖靈喺我哋當中隨時提醒
[00:43:14.680 --> 00:43:17.400]  (主席) 願意我哋喺教會裏面弟兄姊妹裏面
[00:43:17.400 --> 00:43:19.000]  (主席) 我哋彼此嘅守望
[00:43:19.000 --> 00:43:24.200]  (主席) 讓我哋成為你自己嘅正病 感謝你聽我哋嘅禱告 禱告主耶穌得聖嘅名 阿們
