
[00:00:00.000 --> 00:00:05.520]  在上個月我們曾經講到守安息的意思
[00:39:03.600 --> 00:39:06.600]  我的意思其實不是說
[00:39:06.600 --> 00:39:09.600]  看他做得多好
[00:39:09.600 --> 00:39:11.600]  我的意思就是說
[00:39:11.600 --> 00:39:15.600]  整個神學院的崇拜生活
[00:39:15.600 --> 00:39:17.600]  是很重要的
[00:39:17.600 --> 00:39:20.600]  祝福是很重要的
[00:39:20.600 --> 00:39:23.600]  因為崇拜是盼望
[00:39:23.600 --> 00:39:28.600]  所以我是看神學院的組會是很重要的
[00:39:28.600 --> 00:39:33.600]  我是盡量組會不會缺席的
[00:39:33.600 --> 00:39:35.600]  我不會因為公幹
[00:39:35.600 --> 00:39:37.600]  要飛到外地的緣故
[00:39:37.600 --> 00:39:39.600]  我會缺席的
[00:39:39.600 --> 00:39:40.600]  我不會的
[00:39:40.600 --> 00:39:43.600]  我很希望我的老師們一同去敬拜
[00:39:43.600 --> 00:39:46.600]  希望學生們一同去敬拜
[00:39:46.600 --> 00:39:50.600]  我看整個神學院最重要的部份
[00:39:50.600 --> 00:39:52.600]  是那個chapel
[00:39:52.600 --> 00:39:54.600]  是那個組會
[00:39:54.600 --> 00:39:58.600]  多過課堂的每一個課堂
[00:39:58.600 --> 00:40:00.600]  chapel 敬拜
[00:40:00.600 --> 00:40:03.600]  是我們很重要的
[00:40:03.600 --> 00:40:06.600]  在過往就是林牧師帶領
[00:40:06.600 --> 00:40:09.600]  如今就是親愛的雨茵姑娘
[00:40:09.600 --> 00:40:15.600]  在當中幫我們打理崇拜的項目
[00:40:15.600 --> 00:40:17.600]  在八年間
[00:40:17.600 --> 00:40:19.600]  說是稀奇的
[00:40:19.600 --> 00:40:22.600]  我們都不能夠不去讚美神
[00:40:22.600 --> 00:40:26.600]  神學院是有前進的
[00:40:26.600 --> 00:40:28.600]  這個是不關院長的事
[00:40:28.600 --> 00:40:32.600]  這個也是不關老師的事
[00:40:32.600 --> 00:40:34.600]  這個是關於神
[00:40:34.600 --> 00:40:38.600]  因為當我們繼續去敬拜神的時候
[00:40:38.600 --> 00:40:44.600]  神就會在神學院建立祂的帳幕
[00:40:44.600 --> 00:40:48.600]  這個就是正如約翰所說的
[00:40:48.600 --> 00:40:52.600]  康拉 神的帳幕在人間
[00:40:52.600 --> 00:40:54.600]  祂要與人同住
[00:40:54.600 --> 00:40:57.600]  他們要作祂的子民
[00:40:57.600 --> 00:41:01.600]  神要親自與他們同在
[00:41:01.600 --> 00:41:03.600]  作他們的神
[00:41:03.600 --> 00:41:06.600]  神要拆去他們一切的眼淚
[00:41:06.600 --> 00:41:08.600]  不再有死亡
[00:41:08.600 --> 00:41:12.600]  也不再有悲哀 哭號 疼痛
[00:41:12.600 --> 00:41:15.600]  因為以前的事都過去了
[00:41:15.600 --> 00:41:20.600]  在這麼多暴力、紛亂、虛荒的世界
[00:41:20.600 --> 00:41:23.600]  我們繼續要衷心去見證
[00:41:23.600 --> 00:41:25.600]  我們見證在哪裡呢?
[00:41:25.600 --> 00:41:27.600]  我們見證的開始
[00:41:27.600 --> 00:41:29.600]  我們見證的結束
[00:41:29.600 --> 00:41:30.600]  在哪裡呢?
[00:41:30.600 --> 00:41:35.600]  就在於我們對神的敬拜
[00:41:35.600 --> 00:41:37.600]  當承浸家
[00:41:37.600 --> 00:41:40.600]  所有弟兄姊妹們
[00:41:40.600 --> 00:41:42.600]  真誠的敬拜的話
[00:41:42.600 --> 00:41:46.600]  神的帳幕怎麼會不在呢?
[00:41:46.600 --> 00:41:49.600]  求主讓我們相信
[00:41:49.600 --> 00:41:51.600]  求主讓我們看見
[00:41:51.600 --> 00:41:53.600]  我們同心禱告
[00:41:53.600 --> 00:41:56.600]  主啊 求祢讓我們承浸家弟兄姊妹們
[00:41:56.600 --> 00:41:58.600]  都是聰明的
[00:41:58.600 --> 00:42:00.600]  又聰明 又有智慧
[00:42:00.600 --> 00:42:02.600]  看見祢說話的傲卑
[00:42:02.600 --> 00:42:04.600]  就是去跟從
[00:42:04.600 --> 00:42:09.600]  主啊 懇求祢讓我們承浸家弟兄姊妹們
[00:42:09.600 --> 00:42:13.600]  我們有更加深刻的敬拜
[00:42:13.600 --> 00:42:16.600]  我們能夠在敬拜當中
[00:42:16.600 --> 00:42:19.600]  經歷到祢給我們的盼望
[00:42:19.600 --> 00:42:21.600]  主啊 我們仰望祢
[00:42:21.600 --> 00:42:22.600]  我們這樣的禱告
[00:42:22.600 --> 00:42:24.600]  是奉主耶穌基督的名字
[00:42:24.600 --> 00:42:25.600]  阿們
