
[00:00:00.000 --> 00:00:06.180]  聖誕的故事就傳了千幾二千年
[00:38:22.080 --> 00:38:23.760]  不明白不接受的
[00:38:23.760 --> 00:38:27.600]  我和你風花雪月 談天說道 講兩岸
[00:38:27.600 --> 00:38:30.880]  我最喜歡講中國問題的
[00:38:30.880 --> 00:38:33.480]  他看着我 他說
[00:38:33.480 --> 00:38:39.400]  「錦雄 講這些東西 別人講我不信」
[00:38:39.400 --> 00:38:41.840]  「你講我怎麼會不明白呢」
[00:38:41.840 --> 00:38:43.880]  「我看着你扎職」
[00:38:43.880 --> 00:38:46.720]  「我看你從小記者 我看你寫東西」
[00:38:46.720 --> 00:38:48.720]  「到你做到總編輯」
[00:38:48.720 --> 00:38:50.200]  「你告訴別人你不做總編輯」
[00:38:50.200 --> 00:38:52.520]  「去搞什麼基督教報紙」
[00:38:52.520 --> 00:38:57.320]  這些就是人從天願 對不對
[00:38:57.320 --> 00:39:01.000]  好了 低頭祈禱 查經
[00:39:01.000 --> 00:39:04.120]  很特別 一個特別的信仰
[00:39:04.120 --> 00:39:07.880]  和阿陶身上 我都更加體會到
[00:39:07.880 --> 00:39:11.800]  如果有一天我自己面對這樣的問題
[00:39:11.800 --> 00:39:13.920]  我扎不扎得住呢?
[00:39:13.920 --> 00:39:17.400]  我站不站得住呢?
[00:39:17.400 --> 00:39:21.720]  我希望我能夠在任何的危難當中
[00:39:21.720 --> 00:39:23.760]  仍然明白到
[00:39:23.760 --> 00:39:27.640]  因責滿途全心志
[00:39:27.640 --> 00:39:31.000]  知道我雖然行過死任的一谷
[00:39:31.000 --> 00:39:32.480]  也與我同在
[00:39:32.480 --> 00:39:36.680]  這就是教徒的不變的英語
[00:39:36.680 --> 00:39:41.360]  第九L 有一位我懷念的朋友離開了
[00:39:41.360 --> 00:39:43.720]  在年終的時候我看報紙
[00:39:43.720 --> 00:39:49.800]  知道前立法會議員盧永樂醫生病逝
[00:39:49.800 --> 00:39:51.800]  那幾個月沒有他的新聞
[00:39:51.800 --> 00:39:53.360]  不知道去了哪裏
[00:39:53.360 --> 00:39:56.840]  然後他躲在梅窩養病
[00:39:56.840 --> 00:40:00.640]  是很安靜 很安詳地離開
[00:40:00.640 --> 00:40:06.280]  不過離開前他寫下了一紙公開的遺書
[00:40:06.280 --> 00:40:09.000]  當中講到信仰
[00:40:09.000 --> 00:40:13.280]  他從幼稚園開始到中學
[00:40:13.280 --> 00:40:16.920]  都是到聖公會學校
[00:40:16.920 --> 00:40:20.600]  他說我從小都認識基督教
[00:40:20.600 --> 00:40:22.280]  我會背《主統文》
[00:40:22.280 --> 00:40:23.880]  當我覺得很不妥
[00:40:23.880 --> 00:40:25.520]  很多問題搞不定
[00:40:25.520 --> 00:40:27.160]  我就會念《主統文》
[00:40:27.160 --> 00:40:30.720]  不過由於我心高氣傲
[00:40:30.720 --> 00:40:33.160]  心高氣傲
[00:40:33.160 --> 00:40:35.400]  一生自以爲是
[00:40:35.400 --> 00:40:40.160]  所以這麼多年來我和上帝擦身而過
[00:40:40.160 --> 00:40:42.520]  直至我餓病代替
[00:40:42.520 --> 00:40:44.080]  我安靜
[00:40:44.080 --> 00:40:45.760]  我祈禱
[00:40:45.760 --> 00:40:48.400]  神有兩個好的天使
[00:40:48.400 --> 00:40:49.160]  幫助我
[00:40:49.160 --> 00:40:52.000]  在我養病期間去服侍我
[00:40:52.000 --> 00:40:55.240]  讓我能夠很安然
[00:40:55.240 --> 00:40:59.760]  很舒服地離開世界
[00:40:59.760 --> 00:41:01.720]  他回到上帝那裏
[00:41:01.720 --> 00:41:06.640]  臨行時他說我們會在天交重圓
[00:41:06.640 --> 00:41:10.560]  我認識盧永樂都有很多年的時間
[00:41:10.560 --> 00:41:12.080]  他以前出來競選
[00:41:12.080 --> 00:41:15.360]  很多次我做競選論壇的主持
[00:41:15.360 --> 00:41:18.080]  有很多的講座我和他一起去出席
[00:41:18.080 --> 00:41:20.160]  我記得有一次
[00:41:20.160 --> 00:41:21.560]  那次很棒很深的一次
[00:41:21.560 --> 00:41:23.840]  去深江萬人院
[00:41:23.840 --> 00:41:25.680]  那天下着紅色暴雨
[00:41:25.680 --> 00:41:27.120]  我們淋到溼透了
[00:41:27.120 --> 00:41:29.800]  因爲開車去那裏要走一段路天
[00:41:29.800 --> 00:41:32.760]  我覺得這個議員真的挺好的
[00:41:32.760 --> 00:41:35.120]  去深江萬人院和那些扮人
[00:41:35.120 --> 00:41:36.360]  又不是很多人 只有幾十人
[00:41:36.360 --> 00:41:37.840]  講個專題
[00:41:37.840 --> 00:41:39.920]  晚上就這樣去 淋到溼透了
[00:41:39.920 --> 00:41:41.240]  我因爲很特別
[00:41:41.240 --> 00:41:43.840]  你知道我是傳道人 又是傳播人
[00:41:43.840 --> 00:41:46.200]  但我覺得他貴爲議員 他可以不去的
[00:41:46.200 --> 00:41:46.840]  但他都去
[00:41:46.840 --> 00:41:48.880]  我覺得這個議員很客氣
[00:41:48.880 --> 00:41:51.560]  我對他很尊敬
[00:41:51.560 --> 00:41:54.080]  但當我看他一紙遺書之後
[00:41:54.080 --> 00:41:59.400]  心裏面都既難過 也都安然
[00:41:59.400 --> 00:42:02.120]  一生心高氣傲
[00:42:02.120 --> 00:42:03.960]  我身邊很多朋友都是這樣
[00:42:03.960 --> 00:42:05.840]  一生心高氣傲
[00:42:05.840 --> 00:42:09.640]  於是就和上帝擦身而過
[00:42:09.640 --> 00:42:12.240]  但不是每個人都像盧醫生
[00:42:12.240 --> 00:42:14.360]  在最後的人生
[00:42:14.360 --> 00:42:18.360]  臥在病牀上倒數着自己有多少天的時候
[00:42:18.360 --> 00:42:21.720]  那一刻纔拿回說上帝
[00:42:21.720 --> 00:42:24.320]  不要擦身而過
[00:42:24.320 --> 00:42:26.600]  第三個人物
[00:42:26.600 --> 00:42:32.120]  L 離開了都有兩三年
[00:42:32.120 --> 00:42:36.000]  可能大家一定會聽過他的名字
[00:42:36.000 --> 00:42:37.480]  看過他的電影
[00:42:37.480 --> 00:42:39.880]  他叫做羅惠娟
[00:42:39.880 --> 00:42:42.560]  或者叫做娟妹
[00:42:42.560 --> 00:42:47.480]  娟妹是一個很特別的莫亦之家
[00:42:47.480 --> 00:42:48.520]  很特別的
[00:42:48.520 --> 00:42:50.000]  我們又不是經常見面
[00:42:50.000 --> 00:42:51.320]  又不是很熟很熟
[00:42:51.320 --> 00:42:54.440]  但我們有一種很特別的默契
[00:42:54.440 --> 00:42:58.040]  認識她是2003年
[00:42:58.040 --> 00:43:00.400]  沙士那一年
[00:43:00.400 --> 00:43:01.720]  在沙士期間
[00:43:01.720 --> 00:43:04.520]  我在神面前做了個祈禱
[00:43:04.520 --> 00:43:06.880]  我說哪裏需要我的地方
[00:43:06.880 --> 00:43:09.280]  我就要去神裏用我就用我吧
[00:43:09.280 --> 00:43:11.280]  當時很多人不敢去醫院的
[00:43:11.280 --> 00:43:12.880]  我就去醫院
[00:43:12.880 --> 00:43:14.280]  當時我很奇妙
[00:43:14.280 --> 00:43:16.720]  我說我想去塗大花園
[00:43:16.720 --> 00:43:20.840]  我很想和塗大花園的居民分享這個信息
[00:43:20.840 --> 00:43:22.760]  結果沙士隨後考就之後
[00:43:22.760 --> 00:43:24.080]  很奇妙的
[00:43:24.080 --> 00:43:26.520]  醫管局發覺有很多問題要處理
[00:43:26.520 --> 00:43:28.120]  就請我去幫他開很多班
[00:43:28.120 --> 00:43:29.400]  我走遍全港醫院
[00:43:29.400 --> 00:43:31.600]  幫很多醫生護士上很多堂
[00:43:31.600 --> 00:43:32.800]  上個月纔去拿打掃
[00:43:32.800 --> 00:43:35.280]  上個月再去拿打掃
[00:43:35.280 --> 00:43:38.000]  但有沒有可能去到塗大花園呢?
[00:43:38.000 --> 00:43:39.880]  想不到
[00:43:39.880 --> 00:43:43.800]  有一天我好朋友叫餘德順
[00:43:43.800 --> 00:43:45.280]  一位EQ大師
[00:43:45.280 --> 00:43:45.800]  他打給我
[00:43:45.800 --> 00:43:48.400]  金紅 有人請你幫手
[00:43:48.400 --> 00:43:50.720]  我和恆隆很熟的
[00:43:50.720 --> 00:43:55.120]  我和恆隆有個合作計劃
[00:43:55.120 --> 00:43:59.800]  就去塗大花園重災區
[00:43:59.800 --> 00:44:01.760]  當時已經脫了口罩
[00:44:01.760 --> 00:44:03.080]  是一年多的禮拜六
[00:44:03.080 --> 00:44:05.040]  我和他們說一些
[00:44:05.040 --> 00:44:07.560]  和家庭和愛有關的信息
[00:44:07.560 --> 00:44:11.000]  我很想你出來幫我客串兩場
[00:44:11.000 --> 00:44:12.280]  不過我們客串就沒有錢
[00:44:12.280 --> 00:44:14.400]  講明大家不收錢的
[00:44:14.400 --> 00:44:17.320]  恆隆提供場地
[00:44:17.320 --> 00:44:18.800]  我們就提供這個港元
[00:44:18.800 --> 00:44:19.760]  沒有錢的
[00:44:19.760 --> 00:44:20.760]  肯不肯呢?
[00:44:20.760 --> 00:44:21.560]  當然肯了
[00:44:21.560 --> 00:44:22.640]  哇 神聽祈禱
[00:44:22.640 --> 00:44:24.080]  多好 去塗大花園
[00:44:24.080 --> 00:44:25.520]  兩場不是自己講的
[00:44:25.520 --> 00:44:26.960]  有個女拍檔
[00:44:26.960 --> 00:44:28.520]  有個美女陪你講的
[00:44:28.520 --> 00:44:29.760]  哇 哪個美女陪他講
[00:44:29.760 --> 00:44:30.920]  多開心
[00:44:30.920 --> 00:44:33.120]  一個叫查曉欣
[00:44:33.120 --> 00:44:34.760]  曉欣姐 曉欣姐
[00:44:34.760 --> 00:44:35.520]  這個很熟的
[00:44:35.520 --> 00:44:36.720]  我認識她二十多三十年
[00:44:36.720 --> 00:44:37.680]  這個很熟的
[00:44:37.680 --> 00:44:38.320]  沒問題
[00:44:38.320 --> 00:44:39.200]  這個開口
[00:44:39.200 --> 00:44:41.560]  我們兩個開口就收不到
[00:44:41.560 --> 00:44:42.720]  就是搶麥就行了
[00:44:42.720 --> 00:44:43.720]  我們兩個 沒問題
[00:44:43.720 --> 00:44:45.160]  這個很沒問題
[00:44:45.160 --> 00:44:47.040]  一個叫羅慧娟
[00:44:47.040 --> 00:44:47.800]  反應挺好的
[00:44:47.800 --> 00:44:49.440]  羅慧娟我都聽過她的故事
[00:44:49.440 --> 00:44:50.440]  這個很好
[00:44:50.440 --> 00:44:51.840]  還有叫陶尼浩
[00:44:51.840 --> 00:44:54.080]  不過想起來就知道
[00:44:54.080 --> 00:44:56.040]  糟糕了
[00:44:56.040 --> 00:44:59.760]  娟妹聽不到話
[00:44:59.760 --> 00:45:01.360]  她聾了
[00:45:01.360 --> 00:45:03.640]  她潛水聾了
[00:45:03.640 --> 00:45:06.520]  那我們在一個對話式的講座
[00:45:06.520 --> 00:45:08.320]  又不會有廣告
[00:45:08.320 --> 00:45:10.440]  又不會寫一些演詞給你讀
[00:45:10.440 --> 00:45:12.960]  到時靠近就講了
[00:45:12.960 --> 00:45:16.000]  她聽不到我講話怎麼辦
[00:45:16.000 --> 00:45:17.320]  會不會牛頭不搭馬嘴呢
[00:45:17.320 --> 00:45:18.880]  怎麼辦呢
[00:45:18.880 --> 00:45:20.880]  沒辦法 照樣去吧
[00:45:20.880 --> 00:45:25.000]  當然我們就早到了大概半小時左右
[00:45:25.000 --> 00:45:26.160]  她沒那麼早
[00:45:26.160 --> 00:45:28.200]  早十五分鐘到就好了
[00:45:28.200 --> 00:45:30.080]  夾夾口供
[00:45:30.080 --> 00:45:34.680]  第一次見她
[00:45:34.680 --> 00:45:36.320]  很直接地說
[00:45:36.320 --> 00:45:37.400]  慧娟
[00:45:37.400 --> 00:45:39.400]  如果我們這樣講話
[00:45:39.400 --> 00:45:42.240]  會不會有些接不到呢
[00:45:42.240 --> 00:45:43.000]  她說沒關係
[00:45:43.000 --> 00:45:45.480]  你看着我
[00:45:45.480 --> 00:45:47.480]  你講慢一點
[00:45:47.480 --> 00:45:50.200]  我就明白了
[00:45:50.200 --> 00:45:51.240]  一方面默契
[00:45:51.240 --> 00:45:53.240]  一方面是獨順
[00:45:53.240 --> 00:45:54.760]  而且她很聰明
[00:45:54.760 --> 00:45:55.800]  很聰明
[00:45:55.800 --> 00:45:58.160]  她是一個很聰明的人
[00:45:58.160 --> 00:46:01.960]  那天我們講了一個半小時
[00:46:01.960 --> 00:46:03.880]  一粒螺絲都沒有
[00:46:03.880 --> 00:46:06.120]  一下Dead Air都沒有
[00:46:06.120 --> 00:46:08.640]  簡直是水與膠融
[00:46:08.640 --> 00:46:09.960]  接波接線
[00:46:09.960 --> 00:46:11.160]  很暢順
[00:46:11.160 --> 00:46:12.640]  有了默契
[00:46:12.640 --> 00:46:16.080]  因爲我們心中都有恩憐
[00:46:16.080 --> 00:46:19.600]  因爲我們心中都有神的愛
[00:46:19.600 --> 00:46:21.320]  我們不是去講耶穌
[00:46:21.320 --> 00:46:22.480]  講封印
[00:46:22.480 --> 00:46:24.720]  但和議員當中可以感受到
[00:46:24.720 --> 00:46:26.560]  一種很特別的訊息
[00:46:26.560 --> 00:46:28.280]  那次講座
[00:46:28.280 --> 00:46:29.600]  2003年
[00:46:29.600 --> 00:46:30.600]  他們是多少年了
[00:46:30.600 --> 00:46:32.480]  12年前
[00:46:32.480 --> 00:46:35.280]  歷歷在目
[00:46:35.280 --> 00:46:38.840]  後來我和她有幾次交往
[00:46:38.840 --> 00:46:40.880]  我當時是浸會大學
[00:46:40.880 --> 00:46:43.240]  一個宿舍的名譽社交
[00:46:43.240 --> 00:46:46.120]  我們會定期舉辦高級晚宴
[00:46:46.120 --> 00:46:48.800]  請學生去一個比較正式的聚會
[00:46:48.800 --> 00:46:49.960]  找他們聊聊天
[00:46:49.960 --> 00:46:52.000]  穿上西裝 裝模作樣
[00:46:52.000 --> 00:46:53.360]  社交場合就是這樣
[00:46:53.360 --> 00:46:54.720]  搞了幾次
[00:46:54.720 --> 00:46:57.600]  有一次我們想到請娟妹去講
[00:46:57.600 --> 00:47:00.920]  從未有一個這樣的聚會
[00:47:00.920 --> 00:47:03.400]  是那麼受學生歡迎
[00:47:03.400 --> 00:47:05.240]  那麼令學生感動
[00:47:05.240 --> 00:47:07.320]  王維娟
[00:47:07.320 --> 00:47:08.360]  後來她請我去一次
[00:47:08.360 --> 00:47:11.800]  幫她的工作團隊舉辦化妝品
[00:47:11.800 --> 00:47:14.760]  又跟她的工作團隊講一下訊息
[00:47:14.760 --> 00:47:15.960]  又很開心
[00:47:15.960 --> 00:47:16.640]  投桃報李
[00:47:16.640 --> 00:47:18.760]  我們有這樣的默契
[00:47:18.760 --> 00:47:20.400]  後來聽到她要結婚了
[00:47:20.400 --> 00:47:23.800]  有一個很成熟的男士
[00:47:23.800 --> 00:47:27.840]  也是一個相對很成功的商人
[00:47:27.840 --> 00:47:30.680]  我就很祝福她
[00:47:30.680 --> 00:47:35.040]  不過沒多久就聽到她癌症
[00:47:35.040 --> 00:47:38.120]  心裏
[00:47:38.120 --> 00:47:40.400]  我想不是難過
[00:47:40.400 --> 00:47:42.080]  是難受
[00:47:42.080 --> 00:47:43.560]  是難受
[00:47:43.560 --> 00:47:48.640]  爲什麼會這樣呢
[00:47:48.640 --> 00:47:51.800]  我上一次見她在山頂
[00:47:51.800 --> 00:47:55.760]  每個星期六我和太太去行山頂 行圈
[00:47:55.760 --> 00:47:58.120]  有一天正在下毛雨
[00:47:58.120 --> 00:47:59.360]  因爲這樣走
[00:47:59.360 --> 00:48:03.880]  我離遠見到一個很瘦弱的身影
[00:48:03.880 --> 00:48:07.280]  走得很慢很慢
[00:48:07.280 --> 00:48:10.400]  我看見是娟妹
[00:48:10.400 --> 00:48:18.560]  我們兩個就在山頂的路階談了十分鐘
[00:48:18.560 --> 00:48:20.920]  我沒有說什麼安慰的說話
[00:48:20.920 --> 00:48:21.800]  沒有說什麼特別的
[00:48:21.800 --> 00:48:23.920]  「啊 神幫助你啊 不用怕」
[00:48:23.920 --> 00:48:27.360]  我只是聽她講講她的近況
[00:48:27.360 --> 00:48:29.800]  我只是聽
[00:48:29.800 --> 00:48:35.080]  那時候她已經知道自己的日子不多
[00:48:35.080 --> 00:48:37.440]  我和她做了個簡單的祈禱
[00:48:37.440 --> 00:48:42.840]  求神賜她勇氣 平安
[00:48:42.840 --> 00:48:44.880]  沒多久她就離開了
[00:48:44.880 --> 00:48:47.680]  她留下給好朋友的一句話
[00:48:47.680 --> 00:48:49.440]  她說「不要爲我難過
[00:48:49.440 --> 00:48:51.160]  但每逢下雨
[00:48:51.160 --> 00:48:52.680]  下着曬的時候 你看一看天
[00:48:52.680 --> 00:48:54.760]  一下雨就看天 啊 下雨了 下雨了
[00:48:54.760 --> 00:48:56.680]  一看天 你想起我
[00:48:56.680 --> 00:48:58.360]  我已經上去了
[00:48:58.360 --> 00:49:01.440]  我們爲天家相伴」
[00:49:01.440 --> 00:49:04.400]  我珍惜這位好朋友
[00:49:04.400 --> 00:49:07.840]  今天早上我準備報道會
[00:49:07.840 --> 00:49:09.400]  我今天請了假
[00:49:09.400 --> 00:49:12.080]  我和太太去行山頂
[00:49:12.080 --> 00:49:14.400]  通常我去講一個重要的聚會
[00:49:14.400 --> 00:49:16.240]  我給自己安靜
[00:49:16.240 --> 00:49:19.160]  我將要講的東西在腦子裏面整理
[00:49:19.160 --> 00:49:21.600]  一路整理 一路自己講兩次 講三次
[00:49:21.600 --> 00:49:24.160]  所以就不用看滿屏幕
[00:49:24.160 --> 00:49:27.160]  所以今天我上山頂
[00:49:27.160 --> 00:49:31.960]  今天很大霧 有一點點雨
[00:49:31.960 --> 00:49:36.240]  我望着天 天很灰沉
[00:49:36.240 --> 00:49:38.200]  不由透現了陽光
[00:49:38.200 --> 00:49:42.800]  我發現 好像娟妹都知道我今晚來講報道會
[00:49:42.800 --> 00:49:45.560]  所以今晚我帶了她一段
[00:49:45.560 --> 00:49:50.520]  是她離開世界前錄影的一段影片
[00:49:50.520 --> 00:49:52.040]  我想沒什麼人會將
[00:49:52.040 --> 00:49:54.160]  你差不多離開的時候
[00:49:54.160 --> 00:49:58.560]  你有心情去錄一段影片
[00:49:58.560 --> 00:50:02.400]  不是演戲 沒有劇本的
[00:50:02.400 --> 00:50:04.040]  真情流露
[00:50:04.040 --> 00:50:07.000]  我看看娟妹帶給我們
[00:50:07.000 --> 00:50:09.920]  是怎樣找到生命之道
[00:50:09.920 --> 00:50:11.920]  連死亡都不怕
[00:50:28.280 --> 00:50:31.040]  現在你見到這個影片的時候
[00:50:31.040 --> 00:50:32.840]  真的要告訴你
[00:50:32.840 --> 00:50:35.200]  我已經在上面了
[00:50:35.200 --> 00:50:36.840]  有很多人都會覺得
[00:50:36.840 --> 00:50:38.840]  羅慧娟你真是很慘
[00:50:38.840 --> 00:50:40.120]  這些新人很坎坷
[00:50:40.120 --> 00:50:42.720]  我想想有多坎坷
[00:50:42.720 --> 00:50:45.320]  做了三件事
[00:50:45.320 --> 00:50:47.640]  賭資產 聾了
[00:50:47.640 --> 00:50:48.600]  現在還要
[00:50:48.600 --> 00:50:50.080]  啊 死了
[00:50:50.080 --> 00:50:55.880]  怎樣形容呢
[00:50:55.880 --> 00:50:57.360]  第一個賭資產
[00:50:57.360 --> 00:50:59.040]  就是被窮人
[00:50:59.040 --> 00:51:01.800]  然後竟然潛水
[00:51:01.800 --> 00:51:04.080]  一百萬分之一的機會
[00:51:04.080 --> 00:51:05.800]  都可以令我聾了
[00:51:05.800 --> 00:51:07.720]  還要一世都不會聽回
[00:51:07.720 --> 00:51:10.000]  很自然是一個廢人
[00:51:10.000 --> 00:51:12.720]  第三件事就是
[00:51:12.720 --> 00:51:14.600]  無端端好人好者
[00:51:14.600 --> 00:51:15.920]  走去醫院
[00:51:15.920 --> 00:51:16.760]  就告訴你
[00:51:16.760 --> 00:51:18.080]  你沒有記憶症
[00:51:18.080 --> 00:51:19.120]  沒得醫了
[00:51:19.120 --> 00:51:20.640]  就變成死人了
[00:51:20.640 --> 00:51:22.760]  先說說你香港的特產
[00:51:22.760 --> 00:51:24.160]  賭資產
[00:51:24.160 --> 00:51:26.320]  這個時候我沒辦法想得明白
[00:51:26.320 --> 00:51:29.520]  我給首期的錢沒了
[00:51:29.520 --> 00:51:30.960]  我供的錢沒了
[00:51:30.960 --> 00:51:32.680]  我想不要那層樓
[00:51:32.680 --> 00:51:34.480]  然後還要給錢出來
[00:51:34.480 --> 00:51:36.040]  這個是令到我
[00:51:36.040 --> 00:51:38.440]  心裏面很多是憤怒的
[00:51:38.440 --> 00:51:39.880]  那時候對我來說
[00:51:39.880 --> 00:51:41.080]  我真的覺得什麼都沒了
[00:51:41.080 --> 00:51:42.440]  不止
[00:51:42.440 --> 00:51:45.800]  還要加上一百萬分之一
[00:51:45.800 --> 00:51:46.960]  被我中了的
[00:51:46.960 --> 00:51:48.760]  我一世都變成聾人
[00:51:48.760 --> 00:51:50.800]  其實那個打擊是大到
[00:51:50.800 --> 00:51:52.880]  因爲以前我還會覺得
[00:51:52.880 --> 00:51:54.480]  人只肯願意努力
[00:51:54.480 --> 00:51:56.840]  是靠自己留得青山在
[00:51:56.840 --> 00:51:58.200]  哪怕沒柴燒
[00:51:58.200 --> 00:52:00.560]  但是到聾了
[00:52:00.560 --> 00:52:04.440]  我對於自己完全沒信心
[00:52:04.440 --> 00:52:06.400]  沒一個
[00:52:06.400 --> 00:52:10.240]  給親的人都明白你
[00:52:10.240 --> 00:52:12.200]  很多的
[00:52:12.200 --> 00:52:14.040]  說不出的辛苦
[00:52:14.040 --> 00:52:15.480]  因爲我不想
[00:52:15.480 --> 00:52:17.840]  因爲別人不明白
[00:52:17.840 --> 00:52:18.640]  別人不明白的時候
[00:52:18.640 --> 00:52:20.600]  那我就要裝
[00:52:20.600 --> 00:52:21.880]  多一個人
[00:52:21.880 --> 00:52:24.360]  你每天處在一個環境裏面
[00:52:24.360 --> 00:52:27.080]  你是要去猜度
[00:52:27.080 --> 00:52:28.840]  究竟發生什麼事
[00:52:28.840 --> 00:52:30.080]  你坦誠告訴別人
[00:52:30.080 --> 00:52:31.320]  別人不明白你
[00:52:31.320 --> 00:52:32.400]  只是叫你不要這樣
[00:52:32.400 --> 00:52:33.720]  不要這樣 不要這樣
[00:52:33.720 --> 00:52:35.120]  你也沒了賺錢的能力
[00:52:35.120 --> 00:52:36.360]  沒了生存的能力
[00:52:36.360 --> 00:52:38.480]  也沒人跟你說過一句
[00:52:38.480 --> 00:52:40.320]  要不要我幫你
[00:52:40.320 --> 00:52:44.240]  那時候對我來說是
[00:52:44.240 --> 00:52:49.280]  比肉體的神傷還辛苦
[00:52:49.280 --> 00:52:50.480]  所以爲什麼
[00:52:50.480 --> 00:52:52.680]  我去到後來癌症的時候
[00:52:52.680 --> 00:52:54.040]  這麼輕鬆
[00:52:54.040 --> 00:52:58.000]  正正因爲我的耳朵
[00:52:58.000 --> 00:53:00.160]  再加上後來的癌症
[00:53:00.160 --> 00:53:01.920]  我終於
[00:53:01.920 --> 00:53:05.080]  就好像信仰所說的
[00:53:05.080 --> 00:53:07.320]  人的破碎力出來
[00:53:07.320 --> 00:53:09.360]  上帝接着這些事
[00:53:09.360 --> 00:53:12.120]  將我徹徹底底的破碎
[00:53:12.120 --> 00:53:13.480]  去尋求
[00:53:13.480 --> 00:53:15.600]  生命究竟裏面要有什麼
[00:53:15.600 --> 00:53:17.120]  它的意義是什麼
[00:53:17.120 --> 00:53:21.720]  因爲我一定要比絕變更加認真
[00:53:21.720 --> 00:53:23.640]  因爲很多人不明白爲什麼
[00:53:23.640 --> 00:53:25.360]  爲什麼
[00:53:25.360 --> 00:53:27.000]  那個人會這樣對你
[00:53:27.000 --> 00:53:28.000]  爲什麼事這麼不公平
[00:53:28.000 --> 00:53:31.080]  爲什麼我一直都沒做過任何的壞事
[00:53:31.080 --> 00:53:32.280]  我每天都這麼努力
[00:53:32.280 --> 00:53:33.400]  爲什麼會這樣
[00:53:33.400 --> 00:53:36.200]  當我不停地尋求的時候
[00:53:36.200 --> 00:53:37.840]  就像信仰所說的
[00:53:37.840 --> 00:53:41.000]  尋求就尋求
[00:53:41.000 --> 00:53:44.720]  敲門就開門
[00:53:44.720 --> 00:53:46.920]  再加上上帝真的很好
[00:53:46.920 --> 00:53:50.960]  我想是苦難多
[00:53:50.960 --> 00:53:52.280]  恩典更多
[00:53:52.280 --> 00:53:57.280]  恩典多,使命更多
[00:53:57.280 --> 00:54:01.400]  尋求的一定是尋見
[00:54:01.400 --> 00:54:06.320]  上帝開了一個頻道讓人去找到祂
[00:54:06.320 --> 00:54:07.280]  有人說
[00:54:07.280 --> 00:54:09.080]  我都找不到
[00:54:09.080 --> 00:54:10.560]  不用擔心
[00:54:10.560 --> 00:54:12.440]  上帝會來找你
[00:54:12.440 --> 00:54:15.000]  耶穌降生的故事就是
[00:54:15.000 --> 00:54:20.720]  上帝來到人間去找你
[00:54:20.720 --> 00:54:23.920]  人的破碎,靈的出來
[00:54:23.920 --> 00:54:27.320]  人的盡頭,上帝開始
[00:54:27.320 --> 00:54:28.440]  今天
[00:54:28.440 --> 00:54:32.760]  你願不願意像聖誕二十九個孤魂才主一樣
[00:54:32.760 --> 00:54:35.080]  在平安夜的晚上
[00:54:35.080 --> 00:54:37.280]  你好像如夢初覺
[00:54:37.280 --> 00:54:42.520]  你開始能夠重整你未來的人生故事
[00:54:42.520 --> 00:54:45.280]  開始幸福的人生
[00:54:45.280 --> 00:54:48.040]  踏上這條信仰之路
[00:54:48.040 --> 00:54:52.080]  跟劉俊濤,跟盧永樂
[00:54:52.080 --> 00:54:53.800]  跟李錦雄,跟駱惠娟
[00:54:53.800 --> 00:54:56.520]  跟他們很多帶來的弟兄姊妹一樣
[00:54:56.520 --> 00:55:00.000]  可以走上一條豐盛的人生路
[00:55:00.000 --> 00:55:02.200]  這個時候我想用五分鐘的時間
[00:55:02.200 --> 00:55:03.760]  再借你五分鐘的時間
[00:55:03.760 --> 00:55:05.520]  我們有片刻的寧靜
[00:55:05.520 --> 00:55:06.800]  安靜一下
[00:55:06.800 --> 00:55:10.040]  我想帶你去想一想
[00:55:10.040 --> 00:55:13.560]  想想你的昨天
[00:55:13.560 --> 00:55:16.000]  你過去幾十年是怎樣過的
[00:55:16.000 --> 00:55:18.840]  你滿不滿意
[00:55:18.840 --> 00:55:21.280]  今天你又怎樣呢?
[00:55:21.280 --> 00:55:23.720]  或者你更加想到
[00:55:23.720 --> 00:55:25.160]  未來你
[00:55:25.160 --> 00:55:28.240]  明天的你會是怎樣呢?
[00:55:28.240 --> 00:55:31.960]  我在這裏邀請那些今天你又帶親友來的
[00:55:31.960 --> 00:55:34.920]  我拜託傳道同工
[00:55:34.920 --> 00:55:36.560]  你將那一句話
[00:55:36.560 --> 00:55:38.480]  就是說完
[00:55:38.480 --> 00:55:39.800]  去對大家的要求
[00:55:39.800 --> 00:55:42.960]  就是將你最愛的人帶來
[00:55:42.960 --> 00:55:44.520]  你今晚沒有帶
[00:55:44.520 --> 00:55:46.840]  你欠了你最愛的人
[00:55:46.840 --> 00:55:48.360]  一份債
[00:55:48.360 --> 00:55:49.960]  一份福音債
[00:55:49.960 --> 00:55:52.480]  如果今晚你有將你最愛的人帶來
[00:55:52.480 --> 00:55:55.320]  而他未信耶穌
[00:55:55.320 --> 00:55:58.960]  我想這時候你能夠逼切在神面前禱告
[00:55:58.960 --> 00:56:01.000]  如果那個人跟你有血緣關係
[00:56:01.000 --> 00:56:03.040]  是你有骨肉之親
[00:56:03.040 --> 00:56:06.040]  你的父母、你的配偶、你的子女
[00:56:06.040 --> 00:56:09.120]  你不妨在這時候你抓住他的手
[00:56:09.120 --> 00:56:11.480]  你甚至可以抱着他
[00:56:11.480 --> 00:56:13.640]  跟他說
