
[00:00:00.000 --> 00:00:01.180]  那麼
[00:31:51.820 --> 00:31:54.820]  雖然你所賜的給每個人都不一樣
[00:31:54.820 --> 00:31:56.820]  但是求求你幫助我們
[00:31:56.820 --> 00:31:57.820]  讓我們用感恩的心
[00:31:57.820 --> 00:32:00.820]  領受你所賜給我們的每一樣的資源
[00:32:00.820 --> 00:32:02.820]  無論是你賜給我們的金錢
[00:32:02.820 --> 00:32:04.820]  你賜給我們生命
[00:32:04.820 --> 00:32:06.820]  你賜給我們健康、時間
[00:32:06.820 --> 00:32:09.820]  還有你賜給我們恩賜能夠侍奉你
[00:32:09.820 --> 00:32:11.820]  幫助我們無論領受多少
[00:32:11.820 --> 00:32:13.820]  無論是怎麼樣的領受
[00:32:13.820 --> 00:32:14.820]  幫助我們來到你面前
[00:32:14.820 --> 00:32:18.820]  懂得去用感恩的心去善用
[00:32:18.820 --> 00:32:19.820]  賜給我們有智慧
[00:32:19.820 --> 00:32:20.820]  不要去浪費
[00:32:20.820 --> 00:32:22.820]  懂得每一分每一毫
[00:32:22.820 --> 00:32:25.820]  都知道怎麼有智慧的去善用
[00:32:25.820 --> 00:32:26.820]  能夠用來榮耀你
[00:32:26.820 --> 00:32:29.820]  也用來幫助其他的人
[00:32:29.820 --> 00:32:30.820]  求求你聽我們禱告
[00:32:30.820 --> 00:32:31.820]  幫助我們教會
[00:32:31.820 --> 00:32:33.820]  每一個來到你面前的基督徒
[00:32:33.820 --> 00:32:35.820]  都能夠成為一個忠心的管家
[00:32:35.820 --> 00:32:36.820]  以至於有一天
[00:32:36.820 --> 00:32:40.820]  你要稱讚我們是忠心良善的僕人
[00:32:40.820 --> 00:32:41.820]  我們這樣的禱告
[00:32:41.820 --> 00:32:43.820]  感恩奉主耶穌基督明求
[00:32:43.820 --> 00:32:44.820]  Amen
