
[00:00:00.000 --> 00:00:04.180]  我經常說中國人的描述狀況很準
[00:26:53.540 --> 00:26:56.300]  就突然間我們捧上神臺的做法
[00:26:56.300 --> 00:26:58.580]  而是他一直追回他
[00:26:58.580 --> 00:27:00.140]  而又按照很多的敘述
[00:27:00.140 --> 00:27:00.580]  不好意思
[00:27:00.580 --> 00:27:04.700]  這些網絡上找回來都要照讀的
[00:27:04.700 --> 00:27:09.420]  後藤他一路的記者的服務裏面
[00:27:09.420 --> 00:27:10.820]  很多時候都戰地的
[00:27:10.820 --> 00:27:15.140]  不過他不是爲了要描述戰爭的衝突
[00:27:15.140 --> 00:27:16.420]  他報道的焦點
[00:27:16.420 --> 00:27:22.700]  我照說了就是永遠是戰爭衝突當中受苦的人
[00:27:22.700 --> 00:27:26.380]  他會想人見得到戰爭裏面受苦的人
[00:27:26.380 --> 00:27:28.140]  用憐憫的心腸技術
[00:27:28.140 --> 00:27:30.820]  腐爛裏面求存的故事
[00:27:30.820 --> 00:27:32.740]  期待故事成爲一個出口
[00:27:32.740 --> 00:27:35.900]  希望問題有機會解決
[00:27:35.900 --> 00:27:37.300]  我一路看
[00:27:37.300 --> 00:27:39.780]  因爲當中又牽涉到一些第三者描述
[00:27:39.780 --> 00:27:42.060]  也有些人引用他自己說的話
[00:27:42.060 --> 00:27:43.540]  我一路感受着
[00:27:43.540 --> 00:27:47.780]  其實他在傳福音
[00:27:47.780 --> 00:27:49.340]  很緊要
[00:27:49.340 --> 00:27:51.100]  傳福音不是我不停拿着你說
[00:27:51.100 --> 00:27:52.540]  信啦信啦信啦
[00:27:52.540 --> 00:27:54.860]  轉過頭三個月信啦
[00:27:54.860 --> 00:27:57.020]  這個可能我們會做
[00:27:57.020 --> 00:27:58.500]  但更緊要
[00:27:58.500 --> 00:28:01.420]  他在自己本身的身份
[00:28:01.420 --> 00:28:02.460]  他還是個人
[00:28:02.460 --> 00:28:04.100]  他的工作是記者
[00:28:04.100 --> 00:28:05.540]  他也是媽媽的兒子
[00:28:05.540 --> 00:28:07.140]  裏面他的尊重
[00:28:07.140 --> 00:28:12.460]  他也想讓這個人的職業或者他的使命裏面
[00:28:12.460 --> 00:28:15.620]  帶着的不是一般的內容
[00:28:15.620 --> 00:28:17.700]  帶着的是別有深度
[00:28:17.700 --> 00:28:20.060]  或者他生命裏面自然流露出來
[00:28:20.060 --> 00:28:22.140]  期望達到目的的時候
[00:28:22.140 --> 00:28:23.860]  我很想說他是傳福音的
[00:28:23.860 --> 00:28:25.340]  他一直這麼多年做記者
[00:28:25.340 --> 00:28:27.060]  他都在傳福音
[00:28:27.060 --> 00:28:30.540]  甚至去到他被IS抓了做人質之後
[00:28:30.540 --> 00:28:34.500]  有他的信息出來
[00:28:34.500 --> 00:28:35.380]  是這麼寫的
[00:28:35.380 --> 00:28:38.220]  也是這麼讀的
[00:28:38.220 --> 00:28:39.740]  侯騰建議表示
[00:28:39.740 --> 00:28:42.500]  如果最後命喪異鄉
[00:28:42.500 --> 00:28:45.420]  沒有人爲他收屍
[00:28:45.420 --> 00:28:47.540]  相信很多人都會覺得寂寞
[00:28:47.540 --> 00:28:51.500]  但是這個被扣住的應該是自己直接寫的了
[00:28:51.500 --> 00:28:55.700]  侯騰知道天父耶穌會迎接我的時候
[00:28:55.700 --> 00:28:59.020]  我就不會寂寞
[00:28:59.020 --> 00:28:59.860]  當我讀到這裏的時候
[00:28:59.860 --> 00:29:01.260]  我覺得
[00:29:01.260 --> 00:29:04.540]  這些豈不是我剛纔所說的
[00:29:04.540 --> 00:29:07.500]  信仰裏面的那種內容
[00:29:07.500 --> 00:29:09.660]  那種對生命的堅持
[00:29:09.660 --> 00:29:12.260]  或者在絕地當中的盼望
[00:29:12.260 --> 00:29:15.420]  在很多黑暗裏面我仍然有那個信心
[00:29:15.420 --> 00:29:19.220]  在危難裏面我仍然帶着那個愛嗎
[00:29:19.220 --> 00:29:19.700]  這個是什麼
[00:29:19.700 --> 00:29:21.420]  這是福音來的
[00:29:21.420 --> 00:29:22.340]  這個也是什麼
[00:29:22.340 --> 00:29:23.660]  就好像我剛纔所說的
[00:29:23.660 --> 00:29:27.460]  保羅羅有寶貝在我們的雅氣裏面
[00:29:27.460 --> 00:29:30.180]  作爲人質被人這樣對待的時候
[00:29:30.180 --> 00:29:33.380]  我相信很多人生命的尊嚴都不知道去了哪裏
[00:29:33.380 --> 00:29:34.260]  要這樣跪下
[00:29:34.260 --> 00:29:35.420]  這樣隱瞞着
[00:29:35.420 --> 00:29:36.740]  大家會想象到
[00:29:36.740 --> 00:29:41.140]  我們一直都知道伊斯蘭國是怎麼對待人質的
[00:29:41.140 --> 00:29:42.780]  在這麼慘的處境裏面
[00:29:42.780 --> 00:29:44.020]  侯騰跟你說一件事
[00:29:44.020 --> 00:29:46.580]  我不會寂寞
[00:29:46.580 --> 00:29:48.180]  憑什麼
[00:29:48.180 --> 00:29:49.340]  因爲他是信耶穌
[00:29:49.340 --> 00:29:53.780]  他知道耶穌在等他
[00:29:53.780 --> 00:29:58.540]  這個盼望讓我們在地上縱然面對不同的挫敗
[00:29:58.540 --> 00:30:00.180]  不論我今天說的很多都是
[00:30:00.180 --> 00:30:02.300]  怎麼信耶穌的時候被人拒絕
[00:30:02.300 --> 00:30:02.900]  但是同樣的
[00:30:02.900 --> 00:30:03.500]  在生命裏面
[00:30:03.500 --> 00:30:07.380]  那時候我們不就是不停叫人信才叫傳福音的嗎
[00:30:07.380 --> 00:30:10.700]  我們生活已經在傳福音的過程裏面都被人拒絕的
[00:30:10.700 --> 00:30:12.300]  我們都有各種患難的
[00:30:12.300 --> 00:30:14.780]  我們都有不同的苦楚和困難的
[00:30:14.780 --> 00:30:16.460]  憑什麼過
[00:30:16.460 --> 00:30:20.820]  憑耶穌的死帶來我地上的生
[00:30:20.820 --> 00:30:21.460]  因爲耶穌的死
[00:30:21.460 --> 00:30:23.180]  我知道最後不是死了
[00:30:23.180 --> 00:30:24.780]  是勝過死亡而復活的
[00:30:24.780 --> 00:30:27.180]  因爲這個緣故帶來屬天永恆的盼望
[00:30:27.180 --> 00:30:31.340]  而這個屬天的永恆的盼望就決定了我們今天的態度
[00:30:31.340 --> 00:30:34.380]  這個永恆的盼望是決定了我們今天的態度
[00:30:34.380 --> 00:30:36.260]  所以聖經最後在這裏十八字
[00:30:36.260 --> 00:30:39.420]  我們的顧念不是眼見的事
[00:30:39.420 --> 00:30:41.060]  我們的顧念不是所見的事
[00:30:41.060 --> 00:30:43.420]  這是暫時不是永遠的
[00:30:43.420 --> 00:30:43.900]  基督徒
[00:30:43.900 --> 00:30:47.340]  我們憑什麼在地上仍然有力有盼望的生活呢
[00:30:47.340 --> 00:30:48.540]  今天我們正在遇到的事情
[00:30:48.540 --> 00:30:50.020]  可能都叫我很灰心的
[00:30:50.020 --> 00:30:51.220]  或者昨天晚上遇到的事情
[00:30:51.220 --> 00:30:52.380]  這一輪的遭遇
[00:30:52.380 --> 00:30:55.220]  都是叫我很氣頂的
[00:30:55.220 --> 00:30:56.180]  不要否認
[00:30:56.180 --> 00:30:57.500]  千萬不要否認這些事情
[00:30:57.500 --> 00:30:58.660]  沒事的
[00:30:58.660 --> 00:31:00.700]  這叫逃避
[00:31:00.700 --> 00:31:02.300]  這些事情是真實的
[00:31:02.300 --> 00:31:03.820]  但我仍然過得了
[00:31:03.820 --> 00:31:07.220]  因爲我不是用今天或者過去決定我現在和未來
[00:31:07.220 --> 00:31:10.260]  我用永恆決定我現在
[00:31:10.260 --> 00:31:12.380]  我用永恆決定我現在
[00:31:12.380 --> 00:31:14.220]  也不是我用得到的
[00:31:14.220 --> 00:31:15.940]  因爲耶穌是永恆的
[00:31:15.940 --> 00:31:18.420]  永恆的耶穌決定了我的現在
[00:31:18.420 --> 00:31:22.220]  在各樣困難裏面仍然有指望
[00:31:22.220 --> 00:31:24.060]  就好像保羅告訴你一樣東西
[00:31:24.060 --> 00:31:27.420]  他告訴你四面受敵不被困住
[00:31:27.420 --> 00:31:29.820]  心裏灼爛不致失望
[00:31:29.820 --> 00:31:31.740]  遭逼迫不被丟棄
[00:31:31.740 --> 00:31:34.380]  打倒卻不致死亡
[00:31:34.380 --> 00:31:35.420]  哇 好厲害啊
[00:31:35.420 --> 00:31:37.700]  黑社會的豪情壯語
[00:31:37.700 --> 00:31:40.660]  不是純粹幾句話豪氣干雲
[00:31:40.660 --> 00:31:43.140]  而是他生命真是活着的那一種
[00:31:43.140 --> 00:31:45.780]  貧乜
[00:31:45.780 --> 00:31:47.980]  寶貝在我們的牙氣
[00:31:47.980 --> 00:31:49.780]  聖靈住在我們裏面
[00:31:49.780 --> 00:31:50.620]  第三章說的
[00:31:50.620 --> 00:31:52.460]  不再是石板的石心
[00:31:52.460 --> 00:31:54.980]  而是那個肉心
[00:31:54.980 --> 00:31:56.180]  因爲我們裏面的靈
[00:31:56.180 --> 00:31:59.700]  讓我們的能力在超越
[00:31:59.700 --> 00:32:01.540]  不僅是時間、空間
[00:32:01.540 --> 00:32:04.260]  或者保羅在後面第十六、七節說的
[00:32:04.260 --> 00:32:08.900]  超越肉體的苦楚
[00:32:08.900 --> 00:32:10.260]  保羅被打過的
[00:32:10.260 --> 00:32:11.380]  被人扔過
[00:32:11.380 --> 00:32:12.460]  當然你想起不是的
[00:32:12.460 --> 00:32:13.900]  當然是屍體反而被人扔死
[00:32:13.900 --> 00:32:15.900]  是 他悔改了
[00:32:15.900 --> 00:32:19.540]  悔改了之後被人扔了 是不是
[00:32:19.540 --> 00:32:21.580]  他一樣地告訴你
[00:32:21.580 --> 00:32:26.220]  我是興悍這些自佔自興的苦楚
[00:32:26.220 --> 00:32:28.140]  因爲我看到的是永恆
[00:32:28.140 --> 00:32:29.620]  所以地上的困難
[00:32:29.620 --> 00:32:31.100]  身體的傷害
[00:32:31.100 --> 00:32:33.900]  我是可以勝過的
[00:32:33.900 --> 00:32:35.580]  這次回來教會我被人問
[00:32:35.580 --> 00:32:38.180]  牧師你的聲音還是這麼壞的
[00:32:38.180 --> 00:32:39.180]  是的 都壞了很久了
[00:32:39.180 --> 00:32:42.180]  一月初開始我聲帶發炎
[00:32:42.180 --> 00:32:43.380]  好過一輪的
[00:32:43.380 --> 00:32:44.540]  是好過一輪的
[00:32:44.540 --> 00:32:47.020]  下高雄結婚我講到還好好的
[00:32:47.020 --> 00:32:48.420]  後來我的孩子都問
[00:32:48.420 --> 00:32:49.780]  我那時候看你沒事的
[00:32:49.780 --> 00:32:50.940]  接着我告訴他不是的
[00:32:50.940 --> 00:32:51.820]  病了一個月
[00:32:51.820 --> 00:32:53.060]  好了七成多沒什麼
[00:32:53.060 --> 00:32:55.820]  結果就搞到現在更慘
[00:32:55.820 --> 00:32:58.620]  一直都看着醫生
[00:32:58.620 --> 00:33:01.180]  剛剛星期五又再一次看
[00:33:01.180 --> 00:33:04.140]  也又再一次照內窺鏡
[00:33:04.140 --> 00:33:05.260]  那些不是很害怕的
[00:33:05.260 --> 00:33:06.860]  只是夠避入的
[00:33:06.860 --> 00:33:08.300]  又要再照聲帶
[00:33:08.300 --> 00:33:10.980]  見到聲帶有息肉
[00:33:10.980 --> 00:33:12.620]  醫生跟我說
[00:33:12.620 --> 00:33:13.420]  可以喫藥的
[00:33:13.420 --> 00:33:16.300]  不過十個都沒有一個單喫藥搞定
[00:33:16.300 --> 00:33:18.900]  你還是安排去做手術吧
[00:33:18.900 --> 00:33:20.700]  其實聽完一大堆消息
[00:33:20.700 --> 00:33:22.580]  他給了我很多信息之後
[00:33:22.580 --> 00:33:23.700]  就走了
[00:33:23.700 --> 00:33:25.740]  我猜正常人聽到做手術三個字
[00:33:25.740 --> 00:33:26.980]  離開醫務所
[00:33:26.980 --> 00:33:29.780]  都不是很興奮、灼熱和清醒的
[00:33:29.780 --> 00:33:32.060]  我都這樣走了
[00:33:32.060 --> 00:33:32.820]  唯一清醒的是
[00:33:32.820 --> 00:33:36.220]  轉過頭就發了個WhatsApp給教會的同工
[00:33:36.220 --> 00:33:37.700]  家裏人
[00:33:37.700 --> 00:33:39.580]  幾位領袖
[00:33:39.580 --> 00:33:40.540]  接着想着想着
[00:33:40.540 --> 00:33:42.060]  不是哦
[00:33:42.060 --> 00:33:44.380]  於是我就打電話來問
[00:33:44.380 --> 00:33:46.020]  其中一個就包括了我弟弟
[00:33:46.020 --> 00:33:47.180]  因爲他兩年前
[00:33:47.180 --> 00:33:49.820]  都同樣做過聲帶息肉的手術
[00:33:49.820 --> 00:33:51.220]  問完之後
[00:33:51.220 --> 00:33:53.380]  其實我相對比較緊張的一件事就是
[00:33:53.380 --> 00:33:54.700]  我只知道如果
[00:33:54.700 --> 00:33:57.740]  因爲我有排開政府的預備後
[00:33:57.740 --> 00:34:00.500]  我很有機會排到年底
[00:34:00.500 --> 00:34:01.980]  甚至更後都不知道
[00:34:01.980 --> 00:34:03.140]  能不能做手術
[00:34:03.140 --> 00:34:04.060]  所以我就緊張着
[00:34:04.060 --> 00:34:06.940]  這個手術是不是小到在醫院過不了東西
[00:34:06.940 --> 00:34:08.380]  就是缺不了保險
[00:34:08.380 --> 00:34:09.300]  問了一大堆東西
[00:34:09.300 --> 00:34:11.580]  問完
[00:34:11.580 --> 00:34:14.180]  心裏面都有些不太安樂的
[00:34:14.180 --> 00:34:15.740]  或者不開心的
[00:34:15.740 --> 00:34:17.300]  就不停的跟自己說
[00:34:17.300 --> 00:34:18.140]  真是出奇了
[00:34:18.140 --> 00:34:19.220]  你有此理
[00:34:19.220 --> 00:34:20.300]  以前在中學教書
[00:34:20.300 --> 00:34:21.860]  這麼多年都沒試過那種東西
[00:34:21.860 --> 00:34:23.260]  聲帶都沒發過炎
[00:34:23.260 --> 00:34:25.620]  就是做傳統人牧師就搞成這樣
[00:34:25.620 --> 00:34:28.620]  就是有很多這些想法
[00:34:28.620 --> 00:34:29.540]  人是很壞的
[00:34:29.540 --> 00:34:30.700]  我也都比較壞的
[00:34:30.700 --> 00:34:32.660]  我們經常都會兩邊擺的思想
[00:34:32.660 --> 00:34:33.980]  很快我就想
[00:34:33.980 --> 00:34:34.580]  不要緊
[00:34:34.580 --> 00:34:36.100]  剛剛和修善
[00:34:36.100 --> 00:34:37.140]  就是我弟弟
[00:34:37.140 --> 00:34:38.460]  他在我兩年前
[00:34:38.460 --> 00:34:39.740]  他比我小八年
[00:34:39.740 --> 00:34:41.260]  就已經要做這個手術
[00:34:41.260 --> 00:34:42.220]  其實我賺了十年
[00:34:42.220 --> 00:34:43.300]  你明白嗎
[00:34:43.300 --> 00:34:43.860]  哦
[00:34:43.860 --> 00:34:44.980]  真是不錯啊
[00:34:44.980 --> 00:34:46.100]  我又沒什麼能贏他
[00:34:46.100 --> 00:34:47.380]  他又比我高大帥
[00:34:47.380 --> 00:34:48.180]  但是這件事
[00:34:48.180 --> 00:34:50.220]  我贏他十年哦
[00:34:50.220 --> 00:34:54.060]  有些人就馬上滿足了
[00:34:54.060 --> 00:34:55.020]  但是
[00:34:55.020 --> 00:34:55.740]  不論如何
[00:34:55.740 --> 00:34:57.340]  終於到下午我打電話
[00:34:57.340 --> 00:34:59.380]  和醫生又再合一輪
[00:34:59.380 --> 00:35:00.540]  就安排了
[00:35:00.540 --> 00:35:02.300]  4月1號就會做手術了
[00:35:02.300 --> 00:35:03.060]  那天不是騙你的
[00:35:03.060 --> 00:35:04.420]  我真的做手術的
[00:35:04.420 --> 00:35:08.420]  除非醫院或者醫生排不到的
[00:35:08.420 --> 00:35:08.940]  那件事
[00:35:08.940 --> 00:35:10.980]  那週五到現在
[00:35:10.980 --> 00:35:13.660]  特別到週五臨睡
[00:35:13.660 --> 00:35:15.260]  我再想
[00:35:15.260 --> 00:35:16.460]  那就搞一天
[00:35:16.460 --> 00:35:17.340]  爲這件事安排
[00:35:17.340 --> 00:35:18.380]  那接下來還有些時間
[00:35:18.380 --> 00:35:23.060]  還有些手術後又不能說話的麻煩日子
[00:35:23.060 --> 00:35:23.500]  再想想
[00:35:23.500 --> 00:35:24.660]  第二天要講道
[00:35:24.660 --> 00:35:26.980]  很快剛剛那段聖經來到
[00:35:26.980 --> 00:35:30.060]  這些外體雖然毀壞
[00:35:30.060 --> 00:35:31.660]  但是保羅華內心
[00:35:31.660 --> 00:35:34.940]  一天生死一天
[00:35:34.940 --> 00:35:36.580]  那我自己又怎麼樣呢
[00:35:36.580 --> 00:35:37.660]  甚至現實
[00:35:37.660 --> 00:35:38.580]  我精神勝利法
[00:35:38.580 --> 00:35:40.260]  贏我弟弟十年
[00:35:40.260 --> 00:35:41.860]  在永恆裏面十年沒有意義
[00:35:41.860 --> 00:35:42.660]  你明白嗎
[00:35:42.660 --> 00:35:45.260]  一百年都是沒意思的
[00:35:45.260 --> 00:35:49.020]  用不着這麼快就覺得厲害過弟弟
[00:35:49.020 --> 00:35:50.260]  哄哄自己可以
[00:35:50.260 --> 00:35:54.100]  但是當真比較傻
[00:35:54.100 --> 00:35:55.100]  說什麼
[00:35:55.100 --> 00:35:57.580]  不是交代我告訴你我的病情那麼簡單
[00:35:57.580 --> 00:35:58.300]  而是那件事
[00:35:58.300 --> 00:35:59.580]  很快我在想這件事
[00:35:59.580 --> 00:36:00.340]  是的
[00:36:00.340 --> 00:36:03.020]  我們地上可以面對很多不同的麻煩
[00:36:03.020 --> 00:36:05.020]  不論保羅華全幅被拒絕
[00:36:05.020 --> 00:36:06.580]  或者剛纔舉的不同的例子
[00:36:06.580 --> 00:36:08.260]  生命都有很多麻煩
[00:36:08.260 --> 00:36:10.740]  但是這些東西相對於我們在講
[00:36:10.740 --> 00:36:12.780]  我們盼望的事
[00:36:12.780 --> 00:36:13.940]  在永恆的時候
[00:36:13.940 --> 00:36:17.060]  這些就明白爲什麼保羅說至暫至興
[00:36:17.060 --> 00:36:20.260]  爲什麼保羅不斷說這些是暫時
[00:36:20.260 --> 00:36:21.740]  因爲在上帝永恆的計劃裏面
[00:36:21.740 --> 00:36:26.220]  這些東西都是短和終於結束
[00:36:26.220 --> 00:36:30.100]  也更有信心在神手裏面得到解決
[00:36:30.100 --> 00:36:31.620]  如果是這樣
[00:36:31.620 --> 00:36:34.500]  這個苦楚是不是就要鬥誇我們呢
[00:36:34.500 --> 00:36:37.260]  這個困難就讓我們沒有盼望
[00:36:37.260 --> 00:36:39.180]  這個困難讓我們絕望
[00:36:39.180 --> 00:36:42.780]  這個困難讓我們覺得世界不再光明
[00:36:42.780 --> 00:36:45.940]  只有黑暗呢
[00:36:45.940 --> 00:36:47.500]  我相信不是
[00:36:47.500 --> 00:36:49.100]  我絕對相信不是
[00:36:49.100 --> 00:36:50.300]  按照保羅所說
[00:36:50.300 --> 00:36:54.420]  按照歷世歷代信耶穌的人的見證和經歷
[00:36:54.420 --> 00:36:57.980]  起碼今天比較多篇幅我們講後騰見義的時候
[00:36:57.980 --> 00:37:00.100]  我們都知道不是
[00:37:00.100 --> 00:37:01.340]  兄弟姐妹
[00:37:01.340 --> 00:37:03.860]  今天我們來到神的面前又如何
