
[00:00:00.000 --> 00:00:04.040]  開始先讓我們看幾張的powerpoint
[00:32:24.440 --> 00:32:28.840]  是沒有主日學這個名稱
[00:32:28.840 --> 00:32:30.880]  真的
[00:32:30.880 --> 00:32:31.920]  為什麼呢
[00:32:31.920 --> 00:32:33.840]  因為他們在2000年開始
[00:32:33.840 --> 00:32:35.640]  就是17年前
[00:32:35.640 --> 00:32:38.280]  他們有一種很大的改變
[00:32:38.280 --> 00:32:40.960]  在之前他們有助導會
[00:32:40.960 --> 00:32:42.520]  在之前他們有主日學
[00:32:42.520 --> 00:32:43.800]  各級主日學
[00:32:43.800 --> 00:32:45.360]  不過去到2000年的時候
[00:32:45.360 --> 00:32:47.080]  在當年的張無愛牧師帶領
[00:32:47.080 --> 00:32:48.920]  和一班童工長執帶領之下
[00:32:48.920 --> 00:32:51.440]  他們覺得有些地方他們需要改變
[00:32:51.440 --> 00:32:53.520]  他們需要承載更多人
[00:32:53.520 --> 00:32:56.800]  他們需要能夠在這方面有所轉化
[00:32:56.800 --> 00:32:58.200]  所以由2000年開始
[00:32:58.200 --> 00:33:01.080]  他們逐步逐步用上幾年的時間
[00:33:01.080 --> 00:33:04.280]  是轉化一個新的架構
[00:33:04.280 --> 00:33:05.640]  如果你熟悉城浸的弟兄姊妹
[00:33:05.640 --> 00:33:07.960]  你知道是一個什麼架構
[00:33:07.960 --> 00:33:09.680]  知不知道
[00:33:09.680 --> 00:33:11.880]  成長班
[00:33:11.880 --> 00:33:14.840]  就是將主日學和助導會合併出來
[00:33:14.840 --> 00:33:17.720]  所以每一次他們的聚會是三四個小時
[00:33:17.720 --> 00:33:19.360]  因為裏面是有主日學
[00:33:19.360 --> 00:33:20.760]  真是主日學的學習
[00:33:20.760 --> 00:33:21.920]  又有團契的時間
[00:33:21.920 --> 00:33:24.160]  又有訓練各方面
[00:33:24.160 --> 00:33:25.880]  他們將它們合在一起
[00:33:25.880 --> 00:33:27.120]  所以是很重要
[00:33:27.120 --> 00:33:29.960]  他們很看重主日聖經學習
[00:33:29.960 --> 00:33:31.400]  又請了很多傳道人
[00:33:31.400 --> 00:33:32.720]  是寫編寫
[00:33:32.720 --> 00:33:34.400]  自己印製自己出版
[00:33:34.400 --> 00:33:36.840]  在裏頭去訓練的
[00:33:36.840 --> 00:33:38.120]  所以他們不是說不看重
[00:33:38.120 --> 00:33:41.600]  只不過他們再沒有主日學這個名稱
[00:33:41.600 --> 00:33:42.040]  他們沒有
[00:33:42.040 --> 00:33:43.320]  他們有成長班
[00:33:43.320 --> 00:33:45.640]  而這些成長班在主日又有成長班
[00:33:45.640 --> 00:33:48.640]  在這個禮拜六亦都有成長班
[00:33:48.640 --> 00:33:52.520]  他們整個架構很大的改變
[00:33:52.520 --> 00:33:53.760]  這個是二千年開始
[00:33:53.760 --> 00:33:54.680]  所以到今天
[00:33:54.680 --> 00:33:57.280]  我們可以在他的周刊裏面看得很清楚
[00:33:57.280 --> 00:33:58.800]  在四千多人崇拜裏面
[00:33:58.800 --> 00:34:01.080]  大概有三千人
[00:34:01.080 --> 00:34:02.760]  是參與著成長班
[00:34:02.760 --> 00:34:04.920]  由細細個一直到年長的
[00:34:04.920 --> 00:34:06.200]  寫了他們的名字
[00:34:06.200 --> 00:34:07.280]  有多少人出席
[00:34:07.280 --> 00:34:08.720]  大概三千
[00:34:08.720 --> 00:34:10.360]  他們已經是變了
[00:34:10.360 --> 00:34:11.520]  這個變了
[00:34:11.520 --> 00:34:13.960]  是很大的改變
[00:34:13.960 --> 00:34:15.640]  兄弟姐妹我再次說
[00:34:15.640 --> 00:34:17.280]  我從來沒有意思
[00:34:17.280 --> 00:34:20.080]  是說我們一定要走這條路
[00:34:20.080 --> 00:34:21.000]  不是這樣的意思
[00:34:21.000 --> 00:34:22.000]  我只是說
[00:34:22.000 --> 00:34:24.640]  原來有些教會真的願意
[00:34:24.640 --> 00:34:26.680]  為了要吸納更多人
[00:34:26.680 --> 00:34:28.840]  為了要進行天國的使命
[00:34:28.840 --> 00:34:31.160]  耶穌基督對他們教會的心意
[00:34:31.160 --> 00:34:33.080]  他們能夠去到一個地步
[00:34:33.080 --> 00:34:36.040]  是作出一種架構的更新
[00:34:36.040 --> 00:34:38.480]  從幾十年來那種運作是很不同
[00:34:38.480 --> 00:34:40.480]  但他們願意去改變
[00:34:40.480 --> 00:34:41.480]  所以今天
[00:34:41.480 --> 00:34:43.520]  你去城鎮拿一份周刊看
[00:34:43.520 --> 00:34:45.800]  是完全那種做法表達是不同
[00:34:45.800 --> 00:34:48.200]  你再找不到主日學這個字
[00:34:48.200 --> 00:34:50.440]  不過聖經的學習
[00:34:50.440 --> 00:34:53.400]  從來都是這麼強
[00:34:53.400 --> 00:34:54.160]  兄弟姐妹
[00:34:54.160 --> 00:34:57.320]  這個就是我想跟大家分享的
[00:34:57.320 --> 00:34:58.960]  讓我們透過別人
[00:34:58.960 --> 00:35:01.840]  透過主耶穌這句話語
[00:35:01.840 --> 00:35:03.120]  想一想我們今天
[00:35:03.120 --> 00:35:05.800]  我們可以做些甚麼呢
[00:35:05.800 --> 00:35:09.160]  讓我們最後看回剛才的一幅圖
[00:35:14.520 --> 00:35:17.160]  這幅是第四幅圖
[00:35:17.160 --> 00:35:18.800]  很盼望我們的教會
[00:35:18.800 --> 00:35:21.960]  一向都是圓形的圓形
[00:35:21.960 --> 00:35:25.120]  但如果剛好有些地方起了角形
[00:35:25.120 --> 00:35:27.000]  萬一有些這樣的情況
[00:35:27.000 --> 00:35:28.200]  我們要怎樣做呢
[00:35:28.200 --> 00:35:30.240]  我們很盼望我們能夠
[00:35:30.240 --> 00:35:33.800]  讓它慢慢都轉化成為圓形的圓形
[00:35:33.800 --> 00:35:35.800]  由角形變成圓形
[00:35:35.800 --> 00:35:37.400]  中間需要一個過程
[00:35:37.400 --> 00:35:38.760]  需要很多的努力
[00:35:38.760 --> 00:35:40.040]  需要不怕改變
[00:35:40.040 --> 00:35:41.480]  需要有創新
[00:35:41.480 --> 00:35:42.800]  總的來說
[00:35:42.800 --> 00:35:46.800]  就是我們願意在架構上
[00:35:46.800 --> 00:35:48.280]  去想
[00:35:48.280 --> 00:35:50.240]  去踏上一條更新的路
[00:35:50.240 --> 00:35:52.160]  願神賜福我們
[00:35:52.160 --> 00:35:55.440]  最後我還有沒了的話說幾句
[00:35:55.440 --> 00:35:57.120]  在今年我們都是朝著一個
[00:35:57.120 --> 00:36:00.400]  健康的教會來思想
[00:36:00.400 --> 00:36:03.400]  我們希望能夠更加的健康
[00:36:03.400 --> 00:36:04.520]  在我的了解裏面
[00:36:04.520 --> 00:36:07.080]  至少我們可以從七方面去努力
[00:36:07.080 --> 00:36:10.560]  去朝著健康的特徵來努力
[00:36:10.560 --> 00:36:13.760]  我說過之前已經有四講了
[00:36:13.760 --> 00:36:15.680]  上向的層面
[00:36:15.680 --> 00:36:17.680]  我們需要與神有好的關係
[00:36:17.680 --> 00:36:20.720]  希望每個弟兄姊妹回去都不要忘記
[00:36:20.720 --> 00:36:22.640]  切勿遠離神
[00:36:22.640 --> 00:36:24.440]  總要親近神
[00:36:24.440 --> 00:36:25.840]  從個人開始的
[00:36:25.840 --> 00:36:27.440]  一定是從個人開始
[00:36:27.440 --> 00:36:28.440]  第二個層面
[00:36:28.440 --> 00:36:29.440]  內向的層面
[00:36:29.440 --> 00:36:30.880]  就是我們每一個人要怎樣做呢
[00:36:30.880 --> 00:36:32.560]  和自己的關係是甚麼呢
[00:36:32.560 --> 00:36:34.280]  我們需要明白神旨
[00:36:34.280 --> 00:36:36.720]  我們需要心意更新
[00:36:36.720 --> 00:36:38.880]  每一個弟兄姊妹願意追求成長
[00:36:38.880 --> 00:36:41.400]  不要將一個成性的過程停下來
[00:36:41.400 --> 00:36:42.520]  是繼續努力的
[00:36:42.520 --> 00:36:44.160]  明白神的旨意
[00:36:44.160 --> 00:36:45.160]  第三個層面
[00:36:45.160 --> 00:36:46.160]  是橫向的層面
[00:36:46.160 --> 00:36:48.000]  就是我們與弟兄姊妹的關係
[00:36:48.000 --> 00:36:49.840]  回來我們都要稱為「尖浸人」
[00:36:49.840 --> 00:36:50.840]  我們大家一起的時候
[00:36:50.840 --> 00:36:52.760]  我們怎樣能夠建立一個好的關係
[00:36:52.760 --> 00:36:53.880]  橫向的關係呢
[00:36:53.880 --> 00:36:55.000]  要健康是甚麼呢
[00:36:55.000 --> 00:36:56.720]  原來我們是彼此怎樣
[00:36:56.720 --> 00:36:58.400]  是追求良善
[00:36:58.400 --> 00:36:58.920]  Good
[00:36:58.920 --> 00:37:00.280]  對大家好
[00:37:00.280 --> 00:37:03.200]  你就發現那種關係會更加美好
[00:37:03.200 --> 00:37:04.160]  然後在上一次
[00:37:04.160 --> 00:37:05.360]  我們都講過
[00:37:05.360 --> 00:37:06.760]  我們需要有意象
[00:37:06.760 --> 00:37:08.480]  在前向的層面
[00:37:08.480 --> 00:37:09.480]  我們需要有意象
[00:37:09.480 --> 00:37:12.080]  神要帶領我們走一條甚麼道路呢
[00:37:12.080 --> 00:37:12.880]  我們要掌握
[00:37:12.880 --> 00:37:14.200]  我們要明白
[00:37:14.200 --> 00:37:15.640]  我們要回應
[00:37:15.640 --> 00:37:18.280]  所以我們講到要「滿有意象的教會」
[00:37:18.280 --> 00:37:20.520]  是這群體在神面前的領袖
[00:37:20.520 --> 00:37:21.640]  我不理會城鎮在想甚麼
[00:37:21.640 --> 00:37:23.000]  我不知道這間教會在想甚麼
[00:37:23.000 --> 00:37:23.920]  哪間教會在想甚麼
[00:37:23.920 --> 00:37:26.640]  是我們教會上帝給我們有甚麼領袖呢
[00:37:26.640 --> 00:37:28.440]  我們有意象
[00:37:28.440 --> 00:37:30.760]  然後今天我們進到的是第五點
[00:37:30.760 --> 00:37:32.800]  第五個特色
[00:37:32.800 --> 00:37:35.960]  就是教會架構的更新
[00:37:35.960 --> 00:37:37.320]  就是在我們的裏頭
[00:37:37.320 --> 00:37:39.240]  我們在架構上是活潑的
[00:37:39.240 --> 00:37:43.160]  是回應到新的走的離道的
[00:37:43.160 --> 00:37:46.160]  在很多的熱誠、衝擊、活力的彰顯底下
[00:37:46.160 --> 00:37:47.960]  我們可以來調整一下
[00:37:47.960 --> 00:37:49.160]  柔軟的調整
[00:37:49.160 --> 00:37:50.520]  去勝在一些東西
[00:37:50.520 --> 00:37:51.840]  如果不是呢
[00:37:51.840 --> 00:37:53.160]  兩大皆好
[00:37:53.160 --> 00:37:54.240]  所以我們願意去改變
[00:37:54.240 --> 00:37:57.000]  這就是邁向一種健康之路
[00:37:57.000 --> 00:37:58.840]  所以就是我們今天要思想的
[00:37:58.840 --> 00:38:00.120]  我就將它再一次
[00:38:00.120 --> 00:38:03.000]  放在我們今年的主題裏面
[00:38:03.000 --> 00:38:05.320]  求神施恩賜福
[00:38:05.320 --> 00:38:06.960]  主若許在未來的十一月
[00:38:06.960 --> 00:38:07.920]  和十二月
[00:38:07.920 --> 00:38:10.280]  希望都能夠繼續的說
[00:38:10.280 --> 00:38:12.440]  還有的那兩個的路向
[00:38:12.440 --> 00:38:14.080]  和那兩個的特色
[00:38:14.080 --> 00:38:16.200]  願主賜福我們每一位
