
[00:00:00.000 --> 00:00:03.100]  今年的經文,我自己在這裡禱告
[00:29:48.100 --> 00:29:50.100]  配得成為一個被揀選的群體
[00:29:50.100 --> 00:29:52.100]  配得成為一個
[00:29:52.100 --> 00:29:54.100]  有軍專的祭司
[00:29:54.100 --> 00:29:56.100]  這個遺訓
[00:29:56.100 --> 00:29:58.100]  以致有能力去到人的當中
[00:29:58.100 --> 00:30:00.100]  去服侍他們
[00:30:00.100 --> 00:30:02.100]  也去親近上帝
[00:30:02.100 --> 00:30:04.100]  去讓上帝
[00:30:04.100 --> 00:30:06.100]  去得著我們
[00:30:06.100 --> 00:30:10.100]  德蘭修女曾經分享過
[00:30:10.100 --> 00:30:12.100]  她在街上
[00:30:12.100 --> 00:30:14.100]  一些經歷
[00:30:14.100 --> 00:30:16.100]  她說見到一些人
[00:30:16.100 --> 00:30:18.100]  躺在街上
[00:30:18.100 --> 00:30:20.100]  好像有點不舒服
[00:30:20.100 --> 00:30:22.100]  她就帶他們回到善中
[00:30:22.100 --> 00:30:24.100]  她的服務機構
[00:30:24.100 --> 00:30:26.100]  善中
[00:30:26.100 --> 00:30:28.100]  幾句說話
[00:30:28.100 --> 00:30:30.100]  當我在街邊的時候
[00:30:30.100 --> 00:30:32.100]  就像一個畜生
[00:30:32.100 --> 00:30:34.100]  沒有人理會
[00:30:34.100 --> 00:30:36.100]  但當我來到這個地方的時候
[00:30:36.100 --> 00:30:38.100]  就像被天使接待一樣
[00:30:38.100 --> 00:30:40.100]  很感恩
[00:30:40.100 --> 00:30:42.100]  很榮幸地離開世界
[00:30:42.100 --> 00:30:44.100]  今天
[00:30:44.100 --> 00:30:46.100]  我們面對著人間很多的事情
[00:30:46.100 --> 00:30:48.100]  我們會不會在他們當中
[00:30:48.100 --> 00:30:50.100]  讓他們認識上帝呢
[00:30:50.100 --> 00:30:54.100]  我們只是
[00:30:54.100 --> 00:30:56.100]  只顧著自己很多的需要
[00:30:56.100 --> 00:30:58.100]  很多的事情
[00:30:58.100 --> 00:31:00.100]  都是以我為優先
[00:31:00.100 --> 00:31:02.100]  我人生絕大部份的精力
[00:31:02.100 --> 00:31:04.100]  都放在自己的需要上
[00:31:04.100 --> 00:31:06.100]  我的前途、我的需要
[00:31:06.100 --> 00:31:08.100]  我想的東西、我要的東西
[00:31:08.100 --> 00:31:10.100]  就是我人生的一切
[00:31:10.100 --> 00:31:12.100]  有多少的位置是上帝
[00:31:12.100 --> 00:31:14.100]  有多少的位置是人
[00:31:14.100 --> 00:31:16.100]  我們未必可以完全地分割
[00:31:16.100 --> 00:31:18.100]  但我們要思想
[00:31:18.100 --> 00:31:20.100]  我們要求神讓我們知道
[00:31:20.100 --> 00:31:22.100]  我們的遺訓是什麼
[00:31:22.100 --> 00:31:24.100]  有人問德蘭修女
[00:31:24.100 --> 00:31:26.100]  你這麼偉大
[00:31:26.100 --> 00:31:28.100]  我怎樣才學到你這麼偉大
[00:31:28.100 --> 00:31:30.100]  德蘭修女說
[00:31:30.100 --> 00:31:32.100]  其實不是要這樣偉大
[00:31:32.100 --> 00:31:34.100]  而是一開始由小小就開始
[00:31:34.100 --> 00:31:36.100]  在你身邊的人
[00:31:36.100 --> 00:31:38.100]  在你接觸到的人裏面
[00:31:38.100 --> 00:31:40.100]  你對他講一句好的說話
[00:31:40.100 --> 00:31:42.100]  做一個友善的行動
[00:31:42.100 --> 00:31:44.100]  做一個好的幫助
[00:31:44.100 --> 00:31:46.100]  就是一個偉大的開始
[00:31:46.100 --> 00:31:48.100]  頂姐妹我們願意
[00:31:48.100 --> 00:31:50.100]  今天藉著彼得對我們的說話
[00:31:50.100 --> 00:31:52.100]  成為一個
[00:31:52.100 --> 00:31:54.100]  他的僕人
[00:31:54.100 --> 00:31:56.100]  成為一個他的祭司
[00:31:56.100 --> 00:31:58.100]  去服侍這個世間
[00:31:58.100 --> 00:32:00.100]  我們再說這裡有幾方面
[00:32:00.100 --> 00:32:02.100]  一方面是禱告
[00:32:02.100 --> 00:32:04.100]  大祭司其中一個
[00:32:04.100 --> 00:32:06.100]  他做的事就等於今天我們的禱告
[00:32:06.100 --> 00:32:08.100]  我們常常將人帶到神的面前
[00:32:08.100 --> 00:32:10.100]  求神去
[00:32:10.100 --> 00:32:12.100]  施恩憐憫
[00:32:12.100 --> 00:32:14.100]  第二方面我們也有見證
[00:32:14.100 --> 00:32:16.100]  也有宣講他們人群
[00:32:16.100 --> 00:32:18.100]  有合適的機會去分享見證
[00:32:18.100 --> 00:32:20.100]  這種信仰的福音
[00:32:20.100 --> 00:32:22.100]  我們需要這樣去成就神的心意
[00:32:22.100 --> 00:32:24.100]  最後我想和大家
[00:32:24.100 --> 00:32:26.100]  做一個祈禱
[00:32:26.100 --> 00:32:28.100]  特別是為了
[00:32:28.100 --> 00:32:30.100]  香港為了國際兩件事
[00:32:30.100 --> 00:32:32.100]  去禱告
[00:32:32.100 --> 00:32:34.100]  我想盡我們祭司的職責
[00:32:34.100 --> 00:32:36.100]  去禱告
[00:32:36.100 --> 00:32:38.100]  香港教育制度裏面出現了很大的
[00:32:38.100 --> 00:32:40.100]  困難
[00:32:40.100 --> 00:32:42.100]  有老師有兩個
[00:32:42.100 --> 00:32:44.100]  十六歲學生都要自殺
[00:32:44.100 --> 00:32:46.100]  這個是很顯明香港的
[00:32:46.100 --> 00:32:48.100]  教育制度需要很多的
[00:32:48.100 --> 00:32:50.100]  恩典的憐憫
[00:32:50.100 --> 00:32:52.100]  在國際上大家看到
[00:32:52.100 --> 00:32:54.100]  在新西蘭的基督城
[00:32:54.100 --> 00:32:56.100]  發生的屠殺事件
[00:32:56.100 --> 00:32:58.100]  是一個很嚴重的事情
[00:32:58.100 --> 00:33:00.100]  我以前也認識一些
[00:33:00.100 --> 00:33:02.100]  從澳洲回來的
[00:33:02.100 --> 00:33:04.100]  香港學生
[00:33:04.100 --> 00:33:06.100]  他也不是學生,只有三十歲
[00:33:06.100 --> 00:33:08.100]  當我們聊天的時候
[00:33:08.100 --> 00:33:10.100]  我還覺得我以前被人欺負
[00:33:10.100 --> 00:33:12.100]  他回到香港有家人在那邊
[00:33:12.100 --> 00:33:14.100]  我都不敢經常回去
[00:33:14.100 --> 00:33:16.100]  他有一種恐懼還在
[00:33:16.100 --> 00:33:18.100]  我們需要求神去幫助這個世界
[00:33:18.100 --> 00:33:20.100]  無論在本地
[00:33:20.100 --> 00:33:22.100]  我們這些教育的制度
[00:33:22.100 --> 00:33:24.100]  在國際裏面
[00:33:24.100 --> 00:33:26.100]  穆斯林世界如何回應這個事件
[00:33:26.100 --> 00:33:28.100]  是很複雜的事情
[00:33:28.100 --> 00:33:30.100]  是一個很複雜的事情
[00:33:30.100 --> 00:33:32.100]  我想大家一起去禱告,站起來
[00:33:32.100 --> 00:33:34.100]  你也是祭司
[00:33:34.100 --> 00:33:36.100]  請大家站立
[00:33:36.100 --> 00:33:38.100]  去為這兩件事
[00:33:38.100 --> 00:33:40.100]  很多事情都禱告
[00:33:40.100 --> 00:33:42.100]  不過我想這兩件事
[00:33:42.100 --> 00:33:44.100]  是一個祭司的職份
[00:33:44.100 --> 00:33:46.100]  大家同時開聲
[00:33:46.100 --> 00:33:48.100]  為這兩件事禱告
