
[00:00:00.000 --> 00:00:02.000]  第一節目平安
[00:31:35.000 --> 00:31:36.000]  有些什麼崗位
[00:31:36.000 --> 00:31:39.000]  除了裡面所講的那麼多崗位之外
[00:31:39.000 --> 00:31:41.000]  其實有很多的侍奉可以我們參與
[00:31:41.000 --> 00:31:42.000]  譬如祈禱
[00:31:42.000 --> 00:31:44.000]  譬如探訪等等
[00:31:44.000 --> 00:31:45.000]  不知道大家知不知道
[00:31:45.000 --> 00:31:47.000]  我們每堂
[00:31:47.000 --> 00:31:50.000]  每個星期我們有教務同工在這裡講道
[00:31:50.000 --> 00:31:51.000]  但其實這個講道
[00:31:51.000 --> 00:31:54.000]  不單止是教務同工在這裡預備的
[00:31:54.000 --> 00:31:55.000]  我們知道
[00:31:55.000 --> 00:31:56.000]  有幾位忠心的姊妹
[00:31:56.000 --> 00:31:59.000]  每個星期都從未間斷過
[00:31:59.000 --> 00:32:02.000]  為講道的訊息去祈禱
[00:32:02.000 --> 00:32:03.000]  所以他們的祈禱
[00:32:03.000 --> 00:32:05.000]  同樣是承受了
[00:32:05.000 --> 00:32:08.000]  講道帶出來神話語的能力
[00:32:08.000 --> 00:32:11.000]  我為他們擺上感恩
[00:32:11.000 --> 00:32:14.000]  另外其實很多的服侍
[00:32:14.000 --> 00:32:16.000]  我們都可以去參與
[00:32:16.000 --> 00:32:17.000]  在普通的崇拜裡面
[00:32:17.000 --> 00:32:18.000]  有一位姊妹
[00:32:18.000 --> 00:32:19.000]  她七十幾八十歲
[00:32:19.000 --> 00:32:22.000]  她講到自己身體很多的毛病
[00:32:22.000 --> 00:32:24.000]  其實走路都很辛苦
[00:32:24.000 --> 00:32:25.000]  但她說她怎樣去侍奉呢
[00:32:25.000 --> 00:32:28.000]  她說她可以透過講見證
[00:32:28.000 --> 00:32:32.000]  去傳揚神在她生命所作的作為
[00:32:32.000 --> 00:32:36.000]  以至於讓人去認識上帝
[00:32:36.000 --> 00:32:38.000]  去生命影響生命
[00:32:38.000 --> 00:32:40.000]  所以這個都是一個很好的服侍
[00:32:40.000 --> 00:32:43.000]  給我們很多的鼓勵和提醒
[00:32:43.000 --> 00:32:45.000]  另外在聖經裡面
[00:32:45.000 --> 00:32:48.000]  神不單止我們去彼此的配搭
[00:32:48.000 --> 00:32:49.000]  很重要的
[00:32:49.000 --> 00:32:52.000]  祂說在愛中去建立這種的配搭
[00:32:52.000 --> 00:32:55.000]  在愛中建立自己去建立教會
[00:32:55.000 --> 00:32:57.000]  這個恩賜的侍奉離不開愛
[00:32:57.000 --> 00:32:59.000]  離不開愛神愛人的心
[00:32:59.000 --> 00:33:01.000]  哥倫多時書同樣講到這個
[00:33:01.000 --> 00:33:02.000]  很重要的地方
[00:33:02.000 --> 00:33:05.000]  如果沒有愛神愛人的心的時候
[00:33:05.000 --> 00:33:08.000]  就會產生一些驕傲和妒忌
[00:33:08.000 --> 00:33:12.000]  因為可能自己的侍奉比較重要一些
[00:33:12.000 --> 00:33:14.000]  比較偉大一些
[00:33:14.000 --> 00:33:17.000]  但神的心要我們去彼此欣賞
[00:33:17.000 --> 00:33:19.000]  去彼此鼓勵和支持
[00:33:19.000 --> 00:33:22.000]  神施下不同的恩賜
[00:33:22.000 --> 00:33:25.000]  要人在不同的職份裡面彼此的配搭
[00:33:25.000 --> 00:33:28.000]  在過程當中其實要我們學習一個
[00:33:28.000 --> 00:33:31.000]  彼此相愛的一個很重要的功課
[00:33:31.000 --> 00:33:33.000]  不知道有沒有人會覺得
[00:33:33.000 --> 00:33:35.000]  其實我剛信主的時候
[00:33:35.000 --> 00:33:37.000]  我有一個想法
[00:33:37.000 --> 00:33:39.000]  其實都幾特別的
[00:33:39.000 --> 00:33:42.000]  我覺得宣教士其實很偉身的
[00:33:42.000 --> 00:33:43.000]  其實是很好的
[00:33:43.000 --> 00:33:46.000]  特別有些頂尖們甚至覺得
[00:33:46.000 --> 00:33:50.000]  有些宣教士如果去非洲
[00:33:50.000 --> 00:33:52.000]  去中東的地方去宣教
[00:33:52.000 --> 00:33:54.000]  會比一些去歐洲
[00:33:54.000 --> 00:33:56.000]  去英國德國的宣教士
[00:33:56.000 --> 00:33:59.000]  更加偉身更加欣賞他們
[00:33:59.000 --> 00:34:01.000]  因為覺得他們真是厲害
[00:34:01.000 --> 00:34:04.000]  去這麼貧窮的地方去做宣教士
[00:34:04.000 --> 00:34:05.000]  甚至有人說
[00:34:05.000 --> 00:34:07.000]  宣教士比教會的牧者
[00:34:07.000 --> 00:34:11.000]  比神學院的老師更加偉身
[00:34:11.000 --> 00:34:13.000]  奉獻的心更加大
[00:34:13.000 --> 00:34:16.000]  但我問大家這種想法
[00:34:16.000 --> 00:34:19.000]  會不會符合聖經的看法呢?
[00:34:19.000 --> 00:34:20.000]  當我們看回聖經的時候
[00:34:20.000 --> 00:34:23.000]  其實我們知道這樣的觀點
[00:34:23.000 --> 00:34:25.000]  其實可能有偏差
[00:34:25.000 --> 00:34:27.000]  因為聖經很明顯講到
[00:34:27.000 --> 00:34:30.000]  全身是靠基督聯絡得合適
[00:34:30.000 --> 00:34:33.000]  意思是基督去分配
[00:34:33.000 --> 00:34:36.000]  這些恩賜和侍奉的崗位
[00:34:36.000 --> 00:34:38.000]  是基督做聯絡的工作
[00:34:38.000 --> 00:34:40.000]  無論是宣教士 牧師
[00:34:40.000 --> 00:34:41.000]  或神學院的老師
[00:34:41.000 --> 00:34:43.000]  都各有各的位份
[00:34:43.000 --> 00:34:45.000]  各自都非常重要
[00:34:45.000 --> 00:34:47.000]  在大家的位份當中
[00:34:47.000 --> 00:34:49.000]  我們試試用另一個角度去想
[00:34:49.000 --> 00:34:50.000]  宣教士是怎樣來的?
[00:34:50.000 --> 00:34:52.000]  宣教士如果不在教會裏面
[00:34:52.000 --> 00:34:55.000]  有牧者的栽培 培訓 教導
[00:34:55.000 --> 00:34:58.000]  他不可以有一個屬於生命的成長
[00:34:58.000 --> 00:35:01.000]  以至於他不可以知道整個呼召
[00:35:01.000 --> 00:35:05.000]  然後進一步可以投入宣教的工作
[00:35:05.000 --> 00:35:07.000]  而宣教士在神學院的裝備
[00:35:07.000 --> 00:35:08.000]  都非常重要
[00:35:08.000 --> 00:35:10.000]  如果沒有神學老師的
[00:35:10.000 --> 00:35:12.000]  聖經神學的教導
[00:35:12.000 --> 00:35:14.000]  包括一些跨文化宣教的培訓的時候
[00:35:14.000 --> 00:35:17.000]  宣教士怎樣去到工場去工作呢?
[00:35:17.000 --> 00:35:19.000]  去侍奉呢?
[00:35:19.000 --> 00:35:23.000]  空窗上陣的亡率可以說是非常高
[00:35:23.000 --> 00:35:24.000]  所以宣教士的服事
[00:35:24.000 --> 00:35:26.000]  不單止是一個個人的服事
[00:35:26.000 --> 00:35:29.000]  乃是教會 神學院 甚至是差會
[00:35:29.000 --> 00:35:31.000]  很多弟兄姊妹一同的服事
[00:35:31.000 --> 00:35:33.000]  我們知道神的心意
[00:35:33.000 --> 00:35:36.000]  就是要我們彼此各盡其色
[00:35:36.000 --> 00:35:38.000]  去建立神的身體
[00:35:38.000 --> 00:35:40.000]  我們要投入侍奉的當中
[00:35:40.000 --> 00:35:41.000]  在總結的時候
[00:35:41.000 --> 00:35:44.000]  我再次去問剛才的問題
[00:35:44.000 --> 00:35:47.000]  我們在教會裏面是否不可或缺的?
[00:35:47.000 --> 00:35:49.000]  答案是yes或no
[00:35:49.000 --> 00:35:50.000]  為何是no呢?
[00:35:50.000 --> 00:35:53.000]  如果我們抱著一個消費者的心態
[00:35:53.000 --> 00:35:55.000]  作為一個旁觀者的心態
[00:35:55.000 --> 00:35:56.000]  在教會的時候
[00:35:56.000 --> 00:35:58.000]  我們來到只是享受服務
[00:35:58.000 --> 00:36:00.000]  答案是no
[00:36:00.000 --> 00:36:02.000]  我們不是不可或缺的
[00:36:02.000 --> 00:36:04.000]  但反過來
[00:36:04.000 --> 00:36:05.000]  神的心意
[00:36:05.000 --> 00:36:08.000]  是要我們成為不可或缺的
[00:36:08.000 --> 00:36:10.000]  因為神賜給我們每個人都是恩賜
[00:36:10.000 --> 00:36:12.000]  為了教會健康的成長
[00:36:12.000 --> 00:36:14.000]  我們要擺上我們自己
[00:36:14.000 --> 00:36:16.000]  在當中去參與服事
[00:36:16.000 --> 00:36:17.000]  我們要裝備
[00:36:17.000 --> 00:36:21.000]  我們要共同去服事
[00:36:21.000 --> 00:36:22.000]  全謙卑的態度
[00:36:22.000 --> 00:36:24.000]  在裝備的過程中
[00:36:24.000 --> 00:36:25.000]  我們要發揮恩賜
[00:36:25.000 --> 00:36:28.000]  全愛心去彼此配合
[00:36:28.000 --> 00:36:29.000]  最後一句
[00:36:29.000 --> 00:36:31.000]  教會缺少了你的付出
[00:36:31.000 --> 00:36:35.000]  教會的成長就會出現虧欠
