
[00:00:00.000 --> 00:00:05.000]  在今年六月份的主餐主日
[00:33:12.000 --> 00:33:14.000]  配合聖靈在當中做的時候
[00:33:14.000 --> 00:33:18.000]  於是整個群體有一個很大的改變
[00:33:18.000 --> 00:33:21.000]  所以讓我們更多的認識聖靈
[00:33:21.000 --> 00:33:23.000]  認識聖靈的作為
[00:33:23.000 --> 00:33:27.000]  認識聖靈在我們旁邊是輔助我們的
[00:33:27.000 --> 00:33:29.000]  我們敬拜的是三一真神
[00:33:29.000 --> 00:33:31.000]  是聖父、聖子、聖靈
[00:33:31.000 --> 00:33:33.000]  讓我們對祂有認識
[00:33:33.000 --> 00:33:34.000]  讓我們對祂有尊崇
[00:33:34.000 --> 00:33:36.000]  讓我們要投靠祂
[00:33:36.000 --> 00:33:38.000]  我們不要懼怕
[00:33:38.000 --> 00:33:39.000]  因為有時候
[00:33:39.000 --> 00:33:42.000]  一說到聖靈引發一些問題的時候
[00:33:42.000 --> 00:33:45.000]  我們就什麼都不學了
[00:33:45.000 --> 00:33:47.000]  這不是一個很理想的做法
[00:33:47.000 --> 00:33:49.000]  我們在聖經的真理裏面
[00:33:49.000 --> 00:33:50.000]  按步驟一步一步
[00:33:50.000 --> 00:33:53.000]  你發現原來上帝為我們認識
[00:33:53.000 --> 00:33:55.000]  為我們預備的是很豐富
[00:33:55.000 --> 00:33:57.000]  因為我們靠自己是做不到的
[00:33:57.000 --> 00:33:58.000]  靠人的血氣
[00:33:58.000 --> 00:34:01.000]  甚至靠人的努力、才幹都做不到
[00:34:01.000 --> 00:34:03.000]  是靠上帝的靈
[00:34:03.000 --> 00:34:04.000]  然後我們去跟隨
[00:34:04.000 --> 00:34:07.000]  你就發現神就動功完成
[00:34:07.000 --> 00:34:09.000]  但問題是我們肯不肯這樣做
[00:34:09.000 --> 00:34:11.000]  我們有沒有追求認識
[00:34:11.000 --> 00:34:13.000]  有沒有讓上帝的靈在我們中間
[00:34:13.000 --> 00:34:15.000]  掌管、帶領
[00:34:15.000 --> 00:34:17.000]  所以求主幫助我們
[00:34:17.000 --> 00:34:18.000]  我們在這裏就看到
[00:34:18.000 --> 00:34:21.000]  這個很重要的訊息
[00:34:21.000 --> 00:34:23.000]  所以總結來說
[00:34:23.000 --> 00:34:25.000]  頂點會
[00:34:25.000 --> 00:34:28.000]  這裏的經文給我們一個啟發
[00:34:28.000 --> 00:34:30.000]  復興的可能
[00:34:30.000 --> 00:34:34.000]  枯骨可成棍
[00:34:34.000 --> 00:34:35.000]  成大棍
[00:34:35.000 --> 00:34:38.000]  所以盼望我們都能夠研發起
[00:34:38.000 --> 00:34:40.000]  這種心智
[00:34:40.000 --> 00:34:43.000]  我們相信上帝可以做偉大的事
[00:34:43.000 --> 00:34:46.000]  我們又相信無論怎樣的境況裏
[00:34:46.000 --> 00:34:50.000]  神都可以將我們提升到一個更高的地步
[00:34:50.000 --> 00:34:53.000]  但是我們又需要盡上一些的本份
[00:34:53.000 --> 00:34:55.000]  四個的本份
[00:34:55.000 --> 00:34:57.000]  我們需要的心不死
[00:34:57.000 --> 00:34:59.000]  不要灰心
[00:34:59.000 --> 00:35:00.000]  我們需要的是甚麼呢?
[00:35:00.000 --> 00:35:02.000]  我們需要的是
[00:35:02.000 --> 00:35:03.000]  在神的面前
[00:35:03.000 --> 00:35:04.000]  我們要有信心
[00:35:04.000 --> 00:35:06.000]  投靠祂
[00:35:06.000 --> 00:35:08.000]  然後我們需要在神面前
[00:35:08.000 --> 00:35:10.000]  大家多些祈禱
[00:35:10.000 --> 00:35:12.000]  然後大家又再
[00:35:12.000 --> 00:35:14.000]  在尊崇聖靈上面
[00:35:14.000 --> 00:35:16.000]  真的多些的敏銳
[00:35:16.000 --> 00:35:17.000]  尊崇祂
[00:35:17.000 --> 00:35:18.000]  謙卑的倚靠
[00:35:18.000 --> 00:35:20.000]  我想當我們肯這樣做的時候
[00:35:20.000 --> 00:35:24.000]  我們就會走向一種豐盛的道路
[00:35:24.000 --> 00:35:28.000]  神就會按照他聖經給我們的主人原則
[00:35:28.000 --> 00:35:29.000]  帶領我們個人
[00:35:29.000 --> 00:35:31.000]  帶領我們整個的群體
[00:35:31.000 --> 00:35:33.000]  走向一個新的里程
[00:35:33.000 --> 00:35:34.000]  新的階段
[00:35:34.000 --> 00:35:36.000]  所以求主幫助我們
[00:35:36.000 --> 00:35:38.000]  幫助我們
[00:35:38.000 --> 00:35:40.000]  更多的認識復興
[00:35:40.000 --> 00:35:42.000]  更多的知道
[00:35:42.000 --> 00:35:44.000]  神其實預備了很多福份
[00:35:44.000 --> 00:35:46.000]  賜給我們
[00:35:46.000 --> 00:35:49.000]  但是祂需要我們有很好的準備
[00:35:49.000 --> 00:35:50.000]  求主幫助
[00:35:50.000 --> 00:35:52.000]  引導
