
[00:00:00.000 --> 00:00:07.000]  我想問問大家, 記不記得你上次流淚的時候是甚麼事?
[00:38:19.000 --> 00:38:21.000]  我們要像大衛那樣
[00:38:21.000 --> 00:38:25.000]  能夠將自己交託給他
[00:38:25.000 --> 00:38:27.000]  叫做什麼
[00:38:27.000 --> 00:38:29.000]  由喊轉為笑
[00:38:29.000 --> 00:38:30.000]  我們叫什麼
[00:38:30.000 --> 00:38:32.000]  突然想不到名詞
[00:38:32.000 --> 00:38:35.000]  破體什麼
[00:38:35.000 --> 00:38:38.000]  我們是微笑吧
[00:38:38.000 --> 00:38:39.000]  中文是
[00:38:39.000 --> 00:38:41.000]  類似這樣的意思
[00:38:41.000 --> 00:38:43.000]  轉變多大
[00:38:43.000 --> 00:38:45.000]  流淚
[00:38:45.000 --> 00:38:47.000]  歡呼讚美神
[00:38:47.000 --> 00:38:49.000]  整個情境不同了
[00:38:49.000 --> 00:38:51.000]  心境不同了
[00:38:51.000 --> 00:38:53.000]  我們處身在香港
[00:38:53.000 --> 00:38:55.000]  我們需要這樣的心境
[00:38:55.000 --> 00:38:59.000]  當很多香港人都看到我們基督徒
[00:38:59.000 --> 00:39:01.000]  都能夠有喜樂
[00:39:01.000 --> 00:39:03.000]  但這種喜樂不是假的笑
[00:39:03.000 --> 00:39:05.000]  就是面皮裏面的笑
[00:39:05.000 --> 00:39:07.000]  是從心裏面的喜樂
[00:39:07.000 --> 00:39:09.000]  知道神會看顧的時候
[00:39:09.000 --> 00:39:12.000]  我相信能夠幫助
[00:39:12.000 --> 00:39:16.000]  能夠影響更多在艱難裏面的
[00:39:16.000 --> 00:39:18.000]  我們身邊的人
[00:39:18.000 --> 00:39:19.000]  香港的人
[00:39:19.000 --> 00:39:22.000]  或者是面對疫情也好
[00:39:22.000 --> 00:39:24.000]  經濟困難也好
[00:39:24.000 --> 00:39:26.000]  各方面困難也好
[00:39:26.000 --> 00:39:29.000]  原來可以笑看前面的路程
[00:39:29.000 --> 00:39:32.000]  願神加力賜福給我們
[00:39:32.000 --> 00:39:34.000]  同心祈禱
[00:39:34.000 --> 00:39:40.000]  所以恩主我們感謝你
[00:39:40.000 --> 00:39:42.000]  因為你真是這位
[00:39:42.000 --> 00:39:44.000]  用你的皮袋
[00:39:44.000 --> 00:39:46.000]  裝著我們的眼淚的神
[00:39:46.000 --> 00:39:49.000]  你真是會去記錄
[00:39:49.000 --> 00:39:52.000]  我們的冤情
[00:39:52.000 --> 00:39:55.000]  記錄我們的仇苦
[00:39:55.000 --> 00:39:58.000]  記錄我們的哀傷
[00:39:58.000 --> 00:40:01.000]  因為你是時刻的關心我們
[00:40:01.000 --> 00:40:05.000]  但只不過我們有時頭腦上知道
[00:40:05.000 --> 00:40:07.000]  沒有很好的能夠去
[00:40:07.000 --> 00:40:10.000]  真正的轉向你自己
[00:40:10.000 --> 00:40:14.000]  就讓你的愛去擁留我們苦澀的內心
[00:40:14.000 --> 00:40:18.000]  讓你的愛去擁留我們這種痛苦的內心
[00:40:18.000 --> 00:40:23.000]  讓你的愛能夠去清拆我們一個
[00:40:23.000 --> 00:40:26.000]  真是充滿了艱難
[00:40:26.000 --> 00:40:29.000]  充滿了真是很多混亂
[00:40:29.000 --> 00:40:32.000]  很多苦澀的內心
[00:40:32.000 --> 00:40:34.000]  以致我們能夠體會到
[00:40:34.000 --> 00:40:36.000]  這種信仰的堅毅
[00:40:36.000 --> 00:40:40.000]  看到信仰這種的力量
[00:40:40.000 --> 00:40:41.000]  給我們有能力
[00:40:41.000 --> 00:40:43.000]  繼續走前面的路程
[00:40:43.000 --> 00:40:48.000]  甚至我們是輕散的走前面的路程
[00:40:48.000 --> 00:40:52.000]  我們是充滿信心的走前面的路程
[00:40:52.000 --> 00:40:55.000]  因為你一直與我們同在
[00:40:55.000 --> 00:40:57.000]  求主幫助我們
[00:40:57.000 --> 00:40:59.000]  就藉由大衛這位金師
[00:40:59.000 --> 00:41:03.000]  再一次帶領我們提醒我們
[00:41:03.000 --> 00:41:06.000]  當我們落入這個光景的時候
[00:41:06.000 --> 00:41:09.000]  我們就是學習大衛的思想
[00:41:09.000 --> 00:41:13.000]  學習大衛那種的真是心情
[00:41:13.000 --> 00:41:15.000]  怎樣能夠轉向神你自己
[00:41:15.000 --> 00:41:18.000]  當我們多讀神的話語的時候
[00:41:18.000 --> 00:41:21.000]  心裏面得安寧得安慰
[00:41:21.000 --> 00:41:24.000]  祷告奉主耶穌明求
