
[00:00:00.000 --> 00:00:04.320]  我們在七月期間有一個兒童聖經班
[00:31:32.400 --> 00:31:34.560]  一個貴重的器皿
[00:31:34.560 --> 00:31:36.080]  他接著他把口
[00:31:36.080 --> 00:31:38.760]  傳揚神的信息
[00:31:38.760 --> 00:31:39.920]  神的話語
[00:31:39.920 --> 00:31:42.160]  給當時的以色列人
[00:31:42.160 --> 00:31:44.920]  以及給我們現在
[00:31:44.920 --> 00:31:47.120]  聽到的人
[00:31:47.120 --> 00:31:48.760]  的會眾知道
[00:31:48.760 --> 00:31:52.320]  原來這個的關鍵都是
[00:31:52.320 --> 00:31:54.120]  我們願不願意
[00:31:54.120 --> 00:31:57.560]  能不能夠願意去接受神的呼召
[00:31:57.560 --> 00:32:00.040]  去繼續被神去成為
[00:32:00.040 --> 00:32:02.600]  自己去成為神的選民
[00:32:02.600 --> 00:32:05.960]  成為神的貴重的器皿呢
[00:32:05.960 --> 00:32:08.640]  當時這段經文就對我一個呼召
[00:32:08.640 --> 00:32:10.960]  其實我當年是三年前
[00:32:10.960 --> 00:32:12.600]  提科斯侍奉的時候
[00:32:12.600 --> 00:32:14.400]  就是這段經文
[00:32:14.400 --> 00:32:16.080]  它不停在我的腦海中
[00:32:16.080 --> 00:32:18.360]  甚至是經文去提醒我
[00:32:18.360 --> 00:32:19.960]  直至到每日
[00:32:19.960 --> 00:32:21.600]  每次侍奉之前
[00:32:21.600 --> 00:32:24.480]  我都是求神去潔淨我
[00:32:24.480 --> 00:32:25.960]  使得我把口
[00:32:25.960 --> 00:32:27.720]  能夠講站起神的說話
[00:32:27.720 --> 00:32:29.560]  是詛咒人的說話
[00:32:29.560 --> 00:32:30.960]  好使大軒姊妹
[00:32:30.960 --> 00:32:32.360]  能夠得到鼓勵
[00:32:32.360 --> 00:32:34.040]  能夠得到建立
[00:32:34.040 --> 00:32:36.560]  得到被神呼召的
[00:32:36.560 --> 00:32:37.400]  得到鼓勵
[00:32:37.400 --> 00:32:39.120]  去繼續為主而侍奉
[00:32:39.120 --> 00:32:39.960]  感謝神
[00:32:39.960 --> 00:32:40.800]  我們一起起立
[00:32:40.800 --> 00:32:42.080]  去做一個祈禱
[00:32:42.080 --> 00:32:43.760]  和領受神的祝福
[00:32:43.760 --> 00:32:50.360]  愛有你的主耶穌基督
[00:32:50.360 --> 00:32:53.400]  我們再次存著滿心的感謝
[00:32:53.400 --> 00:32:55.800]  我們見到你在教會裏面的
[00:32:55.800 --> 00:32:58.720]  給我們教會的計劃
[00:32:58.720 --> 00:33:00.120]  帶到一班青年人
[00:33:00.120 --> 00:33:01.960]  小朋友來的當中
[00:33:01.960 --> 00:33:03.560]  見到他藉著教會
[00:33:03.560 --> 00:33:05.440]  大軒姊妹的同工
[00:33:05.440 --> 00:33:07.720]  你給我們侍奉的崗位
[00:33:07.720 --> 00:33:10.040]  無論在暑期聖經營
[00:33:10.040 --> 00:33:12.200]  這個的侍功上面
[00:33:12.200 --> 00:33:15.560]  或者其他福音中心的侍功當中
[00:33:15.560 --> 00:33:17.480]  我們見到你的帶領
[00:33:17.480 --> 00:33:19.080]  見到你的恩典
[00:33:19.080 --> 00:33:21.440]  見到我們教會的同工裏面
[00:33:21.440 --> 00:33:22.920]  都能夠得到鼓勵
[00:33:22.920 --> 00:33:24.680]  我們存著滿心的感謝
[00:33:24.680 --> 00:33:26.080]  我們讚美你
[00:33:26.080 --> 00:33:26.920]  我們感謝你
[00:33:26.920 --> 00:33:28.320]  一直這樣去帶領我們
[00:33:28.320 --> 00:33:29.520]  求神你繼續去對我們
[00:33:29.520 --> 00:33:31.480]  每一位朋友說話
[00:33:31.480 --> 00:33:33.200]  每一位大軒姊妹說話
[00:33:33.200 --> 00:33:35.480]  聽到你的呼召
[00:33:35.480 --> 00:33:37.320]  能夠接受主耶穌基督
[00:33:37.320 --> 00:33:39.200]  為你個人救主
[00:33:39.200 --> 00:33:40.720]  他們當中有
[00:33:40.720 --> 00:33:42.720]  願意信靠主耶穌基督的
[00:33:42.720 --> 00:33:45.640]  求你呼召他們
[00:33:45.640 --> 00:33:46.440]  當中我們有
[00:33:46.440 --> 00:33:48.320]  信了主多年的大軒姊妹
[00:33:48.320 --> 00:33:50.920]  無論我們的光景是怎樣
[00:33:50.920 --> 00:33:52.680]  可能是浮浮沉沉
[00:33:52.680 --> 00:33:55.400]  在教會裏未找到侍服的崗位
[00:33:55.400 --> 00:33:57.760]  或者在教會侍服的崗位當中
[00:33:57.760 --> 00:33:59.440]  是乏力的時候
[00:33:59.440 --> 00:34:01.200]  求聖靈親自去鼓勵他們
[00:34:01.200 --> 00:34:02.640]  藉著你的話語
[00:34:02.640 --> 00:34:03.680]  去建立他們
[00:34:03.680 --> 00:34:05.440]  因為是神的恩典
[00:34:05.440 --> 00:34:06.400]  能夠將他們
[00:34:06.400 --> 00:34:08.480]  把他們肝強起來
[00:34:08.480 --> 00:34:11.320]  我們求主去保守帶領我們
[00:34:11.320 --> 00:34:12.080]  我們感謝你今日
[00:34:12.080 --> 00:34:15.040]  給我們今天的訊息
[00:34:15.040 --> 00:34:16.520]  願主耶穌的恩惠
[00:34:16.520 --> 00:34:17.560]  父神的慈愛
[00:34:17.560 --> 00:34:18.800]  聖靈的交通
[00:34:18.800 --> 00:34:21.320]  常常與眾弟兄姊妹同在
[00:34:21.320 --> 00:34:22.120]  從今時
[00:34:22.120 --> 00:34:23.880]  直到永永遠遠
[00:34:23.880 --> 00:34:24.880]  阿們
