
[00:00:00.000 --> 00:00:04.640]  用了差不多半年時間和大家思考《約翰福音》七個神蹟
[00:33:59.800 --> 00:34:03.920]  所以每次我都會重複主為我死我為主活
[00:34:03.920 --> 00:34:06.120]  我們就將這個主餐的儀式
[00:34:06.120 --> 00:34:08.720]  將我們的生命去做一個連結
[00:34:08.720 --> 00:34:12.920]  我們就把這個主餐的儀式跟生命做一個連結
[00:34:12.920 --> 00:34:15.640]  如果每次只是吃個餅喝個杯
[00:34:15.640 --> 00:34:17.520]  如果每次只是吃個餅喝個杯
[00:34:17.520 --> 00:34:19.440]  只是守一個儀式
[00:34:19.440 --> 00:34:20.880]  就只是守一個儀式
[00:34:20.880 --> 00:34:22.920]  吃完之後跟我的生命無關
[00:34:22.920 --> 00:34:24.640]  吃完之後跟我的生命沒關
[00:34:24.640 --> 00:34:27.040]  主餐是代表一份犧牲的愛
[00:34:27.040 --> 00:34:29.480]  主餐是代表一個犧牲的愛
[00:34:29.480 --> 00:34:32.160]  當我們分享耶穌是生命的良人的時候
[00:34:32.160 --> 00:34:34.840]  當我們分享耶穌是我們生命的良人的時候
[00:34:34.840 --> 00:34:39.200]  我們不單止是因為祂得著這份救贖
[00:34:39.200 --> 00:34:42.040]  我們不單單是因為祂得著這份救贖
[00:34:42.040 --> 00:34:45.320]  我們更進一步是分擔祂這份苦難
[00:34:45.320 --> 00:34:51.400]  我們更進一步是分擔祂這份苦難
[00:34:51.400 --> 00:34:55.400]  透過我們為信仰所作出的犧牲
[00:34:55.400 --> 00:34:58.840]  透過我們為信仰所作出的犧牲
[00:34:58.840 --> 00:35:02.240]  讓更多人經歷耶穌是生命的良人
[00:35:02.240 --> 00:35:05.000]  讓更多人經歷耶穌是生命的良人
[00:35:05.000 --> 00:35:07.640]  你如果從這個角度去看
[00:35:07.640 --> 00:35:08.720]  如果你從這個角度去看
[00:35:08.720 --> 00:35:13.560]  你明白為什麼千千萬萬的宣教士願意離鄉別井
[00:35:13.560 --> 00:35:15.920]  你會慢慢明白為什麼千千萬萬的宣教士願意離鄉別井
[00:35:15.920 --> 00:35:21.480]  你會慢慢明白為什麼千千萬萬的宣教士願意離鄉別井
[00:35:21.480 --> 00:35:24.840]  去傳揚福音
[00:35:24.840 --> 00:35:26.960]  他就是分享這個生命的良
[00:35:26.960 --> 00:35:29.240]  他就是分享這個生命的良
[00:35:29.240 --> 00:35:31.960]  當耶穌說「我是生命的良」
[00:35:31.960 --> 00:35:33.600]  當耶穌說「我是生命的良」
[00:35:33.600 --> 00:35:35.760]  大家有沒有真正經歷過呢?
[00:35:35.760 --> 00:35:37.080]  大家有沒有真正經歷過呢?
[00:35:37.080 --> 00:35:41.000]  你或者要問一下自己從上帝的話語有沒有得到飽足呢?
[00:35:41.000 --> 00:35:45.560]  你或者要問一下自己從上帝的話語有沒有得到飽足呢?
[00:35:45.560 --> 00:35:49.360]  你有沒有從十字架的大愛裡面去經歷耶穌呢?
[00:35:49.360 --> 00:35:54.480]  有沒有從十字架的大愛裡面去經歷耶穌呢?
[00:35:54.480 --> 00:35:58.080]  就算昔日對著耶穌的一班門徒
[00:35:58.080 --> 00:36:01.240]  就算昔日對著耶穌的一班門徒
[00:36:01.240 --> 00:36:04.280]  這班人聽見耶穌這番話之後
[00:36:04.280 --> 00:36:07.160]  這班人聽見耶穌這番話之後
[00:36:07.160 --> 00:36:08.720]  他們怎樣反應呢?
[00:36:08.720 --> 00:36:10.000]  他們怎樣反應呢?
[00:36:10.000 --> 00:36:12.840]  門徒當中好些人聽見
[00:36:12.840 --> 00:36:14.720]  門徒當中好些人聽見
[00:36:14.720 --> 00:36:16.160]  他們就說
[00:36:16.160 --> 00:36:18.360]  「這話甚難誰能聽呢?」
[00:36:18.360 --> 00:36:20.120]  「這話甚難誰能聽呢?」
[00:36:20.120 --> 00:36:21.960]  這番話是指什麼呢?
[00:36:21.960 --> 00:36:23.280]  這番話是指什麼呢?
[00:36:23.280 --> 00:36:25.760]  耶穌說「你要吃我的肉,喝我的血」
[00:36:25.760 --> 00:36:27.840]  耶穌說「你要吃我的肉,喝我的血」
[00:36:27.840 --> 00:36:30.720]  「你要為這個信仰付上代價」
[00:36:30.720 --> 00:36:32.760]  「你要為這個信仰付上代價」
[00:36:32.760 --> 00:36:36.280]  這班是打算來吃免費午餐的門徒
[00:36:36.280 --> 00:36:39.560]  這群是想要來吃免費午餐的門徒
[00:36:39.560 --> 00:36:41.920]  他們說「這番話很難聽」
[00:36:41.920 --> 00:36:43.920]  他們說「這番話很難聽」
[00:36:43.920 --> 00:36:45.840]  「聽不進去」
[00:36:45.840 --> 00:36:48.880]  其實你讀下去你都覺得幾現實
[00:36:48.880 --> 00:36:52.000]  其實你繼續看下去都滿現實的
[00:36:52.000 --> 00:36:55.360]  聖經裡說到「門徒中多有退去」
[00:36:55.360 --> 00:36:57.760]  聖經裡說到「門徒中多有退去」
[00:36:57.760 --> 00:37:00.880]  「不再與他同行」
[00:37:00.880 --> 00:37:03.400]  注意用詞是「門徒」
[00:37:03.400 --> 00:37:05.360]  注意用詞是「門徒」
[00:37:05.360 --> 00:37:07.560]  那些人已經在跟隨耶穌
[00:37:07.560 --> 00:37:09.560]  那些人已經在跟隨耶穌
[00:37:09.560 --> 00:37:12.560]  他們的心態只是希望在信仰裡得到好處
[00:37:12.560 --> 00:37:16.360]  他們的心態只是希望從信仰裡得到好處
[00:37:16.360 --> 00:37:18.560]  從來沒有想過要為信仰付代價
[00:37:18.560 --> 00:37:22.080]  從來沒有想過要為信仰付代價
[00:37:22.080 --> 00:37:24.480]  當耶穌向他們發出這個要求的時候
[00:37:24.480 --> 00:37:26.280]  當耶穌向他們發出這個要求的時候
[00:37:26.280 --> 00:37:27.840]  當耶穌向他們發出這個要求的時候 他們說「這話甚難聽」
[00:37:27.840 --> 00:37:29.160]  他們說「這話甚難聽」
[00:37:29.160 --> 00:37:30.240]  誰能聽呢?
[00:37:30.240 --> 00:37:31.160]  誰能聽呢?
[00:37:31.160 --> 00:37:32.160]  拜拜,不好意思
[00:37:32.160 --> 00:37:33.160]  拜拜,不好意思
[00:37:33.160 --> 00:37:35.080]  在家裡煮湯,要回去看火
[00:37:35.080 --> 00:37:36.400]  家裡有煮湯
[00:37:36.400 --> 00:37:38.920]  你們自己慢慢去
[00:37:38.920 --> 00:37:40.760]  你們自己慢慢去
[00:37:40.760 --> 00:37:43.120]  然後耶穌就問彼得
[00:37:43.120 --> 00:37:44.480]  接著耶穌就問彼得
[00:37:44.480 --> 00:37:46.280]  他說「你也要離去嗎?」
[00:37:46.280 --> 00:37:48.200]  他說「你也要離去嗎?」
[00:37:48.200 --> 00:37:49.480]  彼得怎麼回答呢?
[00:37:49.480 --> 00:37:50.280]  彼得怎麼回答呢?
[00:37:50.280 --> 00:37:52.480]  他說「主啊,祢有永生之道」
[00:37:52.480 --> 00:37:54.200]  他說「主啊,祢有永生之道」
[00:37:54.200 --> 00:37:56.560]  「我還歸從誰呢?」
[00:37:56.560 --> 00:37:58.040]  「我還歸從誰呢?」
[00:37:58.040 --> 00:37:59.560]  他說「我已經信了」
[00:37:59.560 --> 00:38:00.720]  他說「我已經信了」
[00:38:00.720 --> 00:38:03.120]  「我又知道祢是神的聖者」
[00:38:03.120 --> 00:38:05.200]  「我又知道祢是神的聖者」
[00:38:05.200 --> 00:38:07.200]  今天早上
[00:38:07.200 --> 00:38:09.080]  一句耳熟能詳的話
[00:38:09.080 --> 00:38:11.040]  一句耳熟能詳的話
[00:38:11.040 --> 00:38:14.640]  耶穌說「我是生命的糧」
[00:38:14.640 --> 00:38:17.760]  代表神的話語是我們生命的滿足
[00:38:17.760 --> 00:38:20.720]  代表神的話語是我們生命的滿足
[00:38:20.720 --> 00:38:23.400]  我們永恆的盼望
[00:38:23.400 --> 00:38:28.320]  也是主餐、聖餐的標記
[00:38:28.320 --> 00:38:31.800]  當我們領受這個生命的糧
[00:38:31.800 --> 00:38:33.560]  除了得到救贖之外
[00:38:33.560 --> 00:38:35.200]  除了得到救贖之外
[00:38:35.200 --> 00:38:37.640]  我們也要為這個信仰付上代價
[00:38:37.640 --> 00:38:39.920]  我們也要為這個信仰付上代價
[00:38:39.920 --> 00:38:42.200]  就像彼得所說
[00:38:42.200 --> 00:38:45.000]  「主啊,祢有永生之道」
[00:38:45.000 --> 00:38:48.480]  「我們還跟隨誰呢?」
[00:38:48.480 --> 00:38:52.880]  等於馬上我們守主餐
[00:38:52.880 --> 00:38:56.800]  你們拿起這個餅和杯的時候
[00:38:56.800 --> 00:39:01.440]  你們真的從心裏發出一句話
[00:39:01.440 --> 00:39:05.320]  主為我死,我為主活
