
[00:00:00.000 --> 00:00:02.180]  今天我們要跟大家講這個題目
[00:39:32.440 --> 00:39:34.440]  的確是來幫它拍成電影
[00:39:34.440 --> 00:39:36.440]  所以很久以前了
[00:39:36.440 --> 00:39:38.440]  叫做The Sharlop's Web
[00:39:38.440 --> 00:39:41.440]  Web即是蜘蛛網
[00:39:41.440 --> 00:39:44.440]  所以那隻蜘蛛就叫Sharlop
[00:39:44.440 --> 00:39:46.440]  不是講那隻豬
[00:39:46.440 --> 00:39:48.440]  是講Sharlop
[00:39:48.440 --> 00:39:50.440]  當然和那隻豬
[00:39:50.440 --> 00:39:52.440]  那隻豬就叫做Wilbur
[00:39:52.440 --> 00:39:54.440]  所以Wilbur和Sharlop是好朋友
[00:39:54.440 --> 00:39:56.440]  本來不是好朋友
[00:39:56.440 --> 00:39:58.440]  剛好他們身處一個地方
[00:39:58.440 --> 00:40:02.440]  他們被關在一個農場的班
[00:40:02.440 --> 00:40:06.440]  即是農場養動物的地方
[00:40:06.440 --> 00:40:10.440]  那隻豬Wilbur就經常擔心
[00:40:10.440 --> 00:40:12.440]  擔心什麼呢
[00:40:12.440 --> 00:40:14.440]  因為他看到那些朋友一個一個走了
[00:40:14.440 --> 00:40:16.440]  結果豬就會變成什麼
[00:40:16.440 --> 00:40:20.440]  豬最後就會變成煙肉
[00:40:20.440 --> 00:40:24.440]  所以他就很害怕變成煙肉
[00:40:24.440 --> 00:40:26.440]  結果他很擔心的時候
[00:40:26.440 --> 00:40:28.440]  剛好Sharlop
[00:40:28.440 --> 00:40:30.440]  即是蜘蛛就在那裏結網
[00:40:30.440 --> 00:40:32.440]  掉了下來在他的頭上
[00:40:32.440 --> 00:40:34.440]  哎呀Wilbur你為什麼這麼傷心
[00:40:34.440 --> 00:40:36.440]  他說因為我好害怕
[00:40:36.440 --> 00:40:38.440]  有一天我會被殺
[00:40:38.440 --> 00:40:40.440]  好像很多我見到的一樣
[00:40:40.440 --> 00:40:44.440]  結果Sharlop就一直去安慰他
[00:40:44.440 --> 00:40:46.440]  所以這個故事
[00:40:46.440 --> 00:40:48.440]  如果你未看過
[00:40:48.440 --> 00:40:50.440]  有機會可以看看
[00:40:50.440 --> 00:40:52.440]  是一種很感人的友情故事
[00:40:52.440 --> 00:40:54.440]  講他們怎樣結成朋友
[00:40:54.440 --> 00:40:56.440]  雖然大家很不同
[00:40:56.440 --> 00:40:58.440]  不過大家同在一個地方
[00:40:58.440 --> 00:41:00.440]  大家同在一個地方彼此安慰
[00:41:00.440 --> 00:41:02.440]  彼此鼓勵
[00:41:02.440 --> 00:41:04.440]  結果Sharlop在蜘蛛網裏
[00:41:04.440 --> 00:41:06.440]  當然是卡通片的故事
[00:41:06.440 --> 00:41:08.440]  他寫了很多東西
[00:41:08.440 --> 00:41:10.440]  即是織了很多字
[00:41:10.440 --> 00:41:12.440]  農夫進來
[00:41:12.440 --> 00:41:14.440]  一路看到那些字
[00:41:14.440 --> 00:41:16.440]  為什麼蜘蛛網有字呢
[00:41:16.440 --> 00:41:20.440]  他為這個蜘蛛來辯護
[00:41:20.440 --> 00:41:22.440]  說這隻蜘蛛很好
[00:41:22.440 --> 00:41:24.440]  這隻蜘蛛是值得你留下來的
[00:41:24.440 --> 00:41:28.440]  這隻蜘蛛很能夠幫助你的家庭
[00:41:28.440 --> 00:41:30.440]  諸如此類
[00:41:30.440 --> 00:41:32.440]  織了很多東西
[00:41:32.440 --> 00:41:34.440]  結果農夫就動心
[00:41:34.440 --> 00:41:38.440]  後來到最後一個章節
[00:41:38.440 --> 00:41:40.440]  這本書就說
[00:41:40.440 --> 00:41:42.440]  在市集開始賣蜘蛛
[00:41:42.440 --> 00:41:44.440]  誰來買
[00:41:44.440 --> 00:41:46.440]  誰出的錢多
[00:41:46.440 --> 00:41:48.440]  拿走它
[00:41:48.440 --> 00:41:50.440]  割了它
[00:41:50.440 --> 00:41:52.440]  結果在市集裏
[00:41:52.440 --> 00:41:54.440]  很大聲地宣佈
[00:41:54.440 --> 00:41:58.440]  在這個農屋裏
[00:41:58.440 --> 00:42:02.440]  Sharlop在市集裏
[00:42:02.440 --> 00:42:04.440]  很大聲地宣佈
[00:42:04.440 --> 00:42:08.440]  而他自己就去到生命的結束
[00:42:08.440 --> 00:42:10.440]  最後就快要死了
[00:42:10.440 --> 00:42:12.440]  但他最後最開心
[00:42:12.440 --> 00:42:14.440]  就是聽到
[00:42:14.440 --> 00:42:16.440]  這隻Wilbur是優質上珠
[00:42:16.440 --> 00:42:18.440]  不賣的不賣的
[00:42:18.440 --> 00:42:20.440]  留著它
[00:42:20.440 --> 00:42:22.440]  留著這隻Wilbur
[00:42:22.440 --> 00:42:24.440]  最後沒有死
[00:42:24.440 --> 00:42:26.440]  故事的結束
[00:42:26.440 --> 00:42:28.440]  Sharlop這隻蜘蛛就死了
[00:42:28.440 --> 00:42:30.440]  他臨死前就說
[00:42:30.440 --> 00:42:32.440]  這就是我人生最大的快樂
[00:42:32.440 --> 00:42:34.440]  這就是我人生最大的貢獻
[00:42:34.440 --> 00:42:36.440]  為什麼呢?
[00:42:36.440 --> 00:42:38.440]  因為他將他人生來維護了
[00:42:38.440 --> 00:42:40.440]  他的最好的朋友
[00:42:40.440 --> 00:42:42.440]  Wilbur
[00:42:42.440 --> 00:42:44.440]  所以是一個很感人的故事
[00:42:44.440 --> 00:42:46.440]  我不知道大家
[00:42:46.440 --> 00:42:48.440]  在你的人生當中
[00:42:48.440 --> 00:42:50.440]  有沒有好朋友離開了
[00:42:50.440 --> 00:42:52.440]  我們都去憑釣他
[00:42:52.440 --> 00:42:54.440]  我們慢慢長大
[00:42:54.440 --> 00:42:56.440]  可能是我們同輩
[00:42:56.440 --> 00:42:58.440]  有些是我們前一輩
[00:42:58.440 --> 00:43:00.440]  我昨天才收到我的表妹
[00:43:00.440 --> 00:43:02.440]  一個消息
[00:43:02.440 --> 00:43:04.440]  我的舅母去世了
[00:43:04.440 --> 00:43:06.440]  我都好好紀念她
[00:43:06.440 --> 00:43:10.440]  我會去憑釣一些我們以往
[00:43:10.440 --> 00:43:12.440]  有美好回憶的人
[00:43:12.440 --> 00:43:14.440]  不過在
[00:43:14.440 --> 00:43:16.440]  憑釣之餘提醒我們
[00:43:16.440 --> 00:43:18.440]  今天要珍惜現在有的
[00:43:18.440 --> 00:43:20.440]  珍惜我們的朋友
[00:43:20.440 --> 00:43:22.440]  珍惜我們的家人
[00:43:22.440 --> 00:43:24.440]  珍惜我們的宿命的知己
[00:43:24.440 --> 00:43:26.440]  好讓我們可以一同建立
[00:43:26.440 --> 00:43:28.440]  一同建造這種美好的情誼
[00:43:28.440 --> 00:43:30.440]  我們的人生
[00:43:30.440 --> 00:43:32.440]  不只是為我們自己
[00:43:32.440 --> 00:43:34.440]  也為別人
[00:43:34.440 --> 00:43:36.440]  這是我人生最大的祝福
[00:43:36.440 --> 00:43:38.440]  因為我能夠將我的生命
[00:43:38.440 --> 00:43:40.440]  貢獻給我最好的朋友
[00:43:40.440 --> 00:43:42.440]  這是一個非常值得提醒的事
[00:43:42.440 --> 00:43:44.440]  在這裡我們看到
[00:43:44.440 --> 00:43:46.440]  一種尊榮神的品格
[00:43:46.440 --> 00:43:48.440]  我們看到大衛
[00:43:48.440 --> 00:43:50.440]  值得我們學習
[00:43:50.440 --> 00:43:52.440]  我們再說
[00:43:52.440 --> 00:43:54.440]  這是他做皇帝之前
[00:43:54.440 --> 00:43:56.440]  一個屬靈的考驗
[00:43:56.440 --> 00:43:58.440]  他究竟配不配做神呢?
[00:43:58.440 --> 00:44:00.440]  呼召他從羊群當中
[00:44:00.440 --> 00:44:02.440]  來成為領袖
[00:44:02.440 --> 00:44:04.440]  在《詩面》78篇
[00:44:04.440 --> 00:44:06.440]  上星期跟我們同工分享
[00:44:06.440 --> 00:44:08.440]  都是說大衛
[00:44:08.440 --> 00:44:10.440]  他自己被神揀選
[00:44:10.440 --> 00:44:12.440]  78篇就是說
[00:44:12.440 --> 00:44:14.440]  他有一個純全正直的心
[00:44:14.440 --> 00:44:16.440]  所以神看中他
[00:44:16.440 --> 00:44:18.440]  就選照他
[00:44:18.440 --> 00:44:20.440]  他就以他的巧妙的手
[00:44:20.440 --> 00:44:22.440]  來帶領以色列人
[00:44:22.440 --> 00:44:24.440]  以他的純全的心
[00:44:24.440 --> 00:44:26.440]  來侍奉上帝
[00:44:26.440 --> 00:44:28.440]  所以這也是一個屬靈的考驗
[00:44:28.440 --> 00:44:30.440]  可以說他登基了
[00:44:30.440 --> 00:44:32.440]  在撒米爾基下
[00:44:32.440 --> 00:44:34.440]  正式做以色列皇帝之前
[00:44:34.440 --> 00:44:36.440]  一種再表現出
[00:44:36.440 --> 00:44:38.440]  尊榮神的品格
[00:44:38.440 --> 00:44:40.440]  有什麼呢?我們再說
[00:44:40.440 --> 00:44:42.440]  他在等待當中不走捷徑
[00:44:42.440 --> 00:44:44.440]  這就是正直
[00:44:44.440 --> 00:44:46.440]  他不去殺了蘇羅
[00:44:46.440 --> 00:44:48.440]  他馬上就做皇帝
[00:44:48.440 --> 00:44:50.440]  他情願等待
[00:44:50.440 --> 00:44:52.440]  以後不走捷徑
[00:44:52.440 --> 00:44:54.440]  他用神來帶領他的人生
[00:44:54.440 --> 00:44:56.440]  所以仍然維持正直
[00:44:56.440 --> 00:44:58.440]  不做一些不合神的喜好
[00:44:58.440 --> 00:45:00.440]  然後
[00:45:00.440 --> 00:45:02.440]  在衝突當中
[00:45:02.440 --> 00:45:04.440]  他心裡不存苦毒
[00:45:04.440 --> 00:45:06.440]  這是良善的表現
[00:45:06.440 --> 00:45:08.440]  所以他心裡沒有恨
[00:45:08.440 --> 00:45:10.440]  甚至蘇羅死的時候
[00:45:10.440 --> 00:45:12.440]  他沒有去唱衰他
[00:45:12.440 --> 00:45:14.440]  反而去紀念他
[00:45:14.440 --> 00:45:16.440]  這是一種良善
[00:45:16.440 --> 00:45:18.440]  他心裡沒有苦毒
[00:45:18.440 --> 00:45:20.440]  然後在成功之前
[00:45:20.440 --> 00:45:22.440]  他與人同哭
[00:45:22.440 --> 00:45:24.440]  這是一種虛己
[00:45:24.440 --> 00:45:26.440]  他不是說死光了
[00:45:26.440 --> 00:45:28.440]  而是他與人同哭
[00:45:28.440 --> 00:45:30.440]  耶穌說得好
[00:45:30.440 --> 00:45:32.440]  哀悼的人是有福的
[00:45:32.440 --> 00:45:34.440]  因為他們必得著神的安慰
[00:45:34.440 --> 00:45:36.440]  然後在痛失當中
[00:45:36.440 --> 00:45:38.440]  他去珍重情義
[00:45:38.440 --> 00:45:40.440]  這是愛
[00:45:40.440 --> 00:45:42.440]  所以這也是美德
[00:45:42.440 --> 00:45:44.440]  正直、良善、虛己、仁愛
[00:45:44.440 --> 00:45:46.440]  我們看到這裡
[00:45:46.440 --> 00:45:48.440]  他要立做皇
[00:45:48.440 --> 00:45:50.440]  只是表彰
[00:45:50.440 --> 00:45:52.440]  去預表一位更大的皇
[00:45:52.440 --> 00:45:54.440]  這位更大的皇就是耶穌基督
[00:45:54.440 --> 00:45:56.440]  所以當大衛正式登基的時候
[00:45:56.440 --> 00:45:58.440]  他以皇者出現
[00:45:58.440 --> 00:46:00.440]  去顯明皇位
[00:46:00.440 --> 00:46:02.440]  從他開始建立出去
[00:46:02.440 --> 00:46:04.440]  大衛的子孫就是耶穌基督
[00:46:04.440 --> 00:46:06.440]  這位真正的皇
[00:46:06.440 --> 00:46:08.440]  我們從大衛最後的表現
[00:46:08.440 --> 00:46:10.440]  看到他這種正直、良善、虛己、仁愛
[00:46:10.440 --> 00:46:12.440]  我們從大衛最後的表現
[00:46:12.440 --> 00:46:14.440]  看到他這種正直、良善、虛己、仁愛
[00:46:14.440 --> 00:46:16.440]  也說到驚威而華視智威的憤悔
[00:46:16.440 --> 00:46:18.440]  尊榮之前必有謙卑
[00:46:18.440 --> 00:46:20.440]  也說到驚威而華視智威的憤悔
[00:46:20.440 --> 00:46:22.440]  也說到驚威而華視智威的憤悔
[00:46:22.440 --> 00:46:24.440]  也說到驚威而華視智威的憤悔
[00:46:24.440 --> 00:46:26.440]  也說到驚威而華視智威的憤悔
[00:46:26.440 --> 00:46:28.440]  也說到驚威而華視智威的憤悔
[00:46:28.440 --> 00:46:30.440]  也說到驚威而華視智威的憤悔
[00:46:30.440 --> 00:46:32.440]  也說到驚威而華視智威的憤悔
[00:46:32.440 --> 00:46:34.440]  也說到驚威而華視智威的憤悔
[00:46:34.440 --> 00:46:36.440]  也說到驚威而華視智威的憤悔
[00:46:36.440 --> 00:46:38.440]  也說到驚威而華視智威的憤悔
[00:46:38.440 --> 00:46:40.440]  也說到驚威而華視智威的憤悔
[00:46:40.440 --> 00:46:42.440]  也說到驚威而華視智威的憤悔
[00:46:42.440 --> 00:46:52.440]  也說到驚威而華視智威的憤悔
[00:46:52.440 --> 00:46:54.440]  也說到驚威而華視智威的憤悔
[00:46:54.440 --> 00:46:56.440]  也說到驚威而華視智威的憤悔
[00:46:56.440 --> 00:46:58.440]  也說到驚威而華視智威的憤悔
[00:46:58.440 --> 00:47:00.440]  也說到驚威而華視智威的憤悔
[00:47:00.440 --> 00:47:02.440]  也說到驚威而華視智威的憤悔
[00:47:02.440 --> 00:47:04.440]  也說到驚威而華視智威的憤悔
[00:47:04.440 --> 00:47:06.440]  也說到驚威而華視智威的憤悔
[00:47:06.440 --> 00:47:08.440]  也說到驚威而華視智威的憤悔
[00:47:08.440 --> 00:47:10.440]  也說到驚威而華視智威的憤悔
[00:47:10.440 --> 00:47:12.440]  也說到驚威而華視智威的憤悔
[00:47:12.440 --> 00:47:14.440]  也說到驚威而華視智威的憤悔
[00:47:14.440 --> 00:47:16.440]  也說到驚威而華視智威的憤悔
[00:47:16.440 --> 00:47:18.440]  也說到驚威而華視智威的憤悔
[00:47:18.440 --> 00:47:20.440]  也說到驚威而華視智威的憤悔
[00:47:20.440 --> 00:47:22.440]  也說到驚威而華視智威的憤悔
[00:47:22.440 --> 00:47:24.440]  也說到驚威而華視智威的憤悔
[00:47:24.440 --> 00:47:26.440]  也說到驚威而華視智威的憤悔
[00:47:26.440 --> 00:47:28.440]  也說到驚威而華視智威的憤悔
[00:47:28.440 --> 00:47:30.440]  也說到驚威而華視智威的憤悔
[00:47:30.440 --> 00:47:40.440]  也說到驚威而華視智威的憤悔
[00:47:40.440 --> 00:47:42.440]  也說到驚威而華視智威的憤悔
[00:47:42.440 --> 00:47:44.440]  也說到驚威而華視智威的憤悔
[00:47:44.440 --> 00:47:46.440]  也說到驚威而華視智威的憤悔
[00:47:46.440 --> 00:47:48.440]  也說到驚威而華視智威的憤悔
[00:47:48.440 --> 00:47:50.440]  也說到驚威而華視智威的憤悔
[00:47:50.440 --> 00:47:52.440]  也說到驚威而華視智威的憤悔
[00:47:52.440 --> 00:47:54.440]  也說到驚威而華視智威的憤悔
[00:47:54.440 --> 00:47:56.440]  也說到驚威而華視智威的憤悔
[00:47:56.440 --> 00:47:58.440]  也說到驚威而華視智威的憤悔
[00:47:58.440 --> 00:48:00.440]  也說到驚威而華視智威的憤悔
[00:48:00.440 --> 00:48:02.440]  也說到驚威而華視智威的憤悔
[00:48:02.440 --> 00:48:04.440]  也說到驚威而華視智威的憤悔
[00:48:04.440 --> 00:48:06.440]  也說到驚威而華視智威的憤悔
[00:48:06.440 --> 00:48:08.440]  也說到驚威而華視智威的憤悔
[00:48:08.440 --> 00:48:10.440]  也說到驚威而華視智威的憤悔
[00:48:10.440 --> 00:48:12.440]  也說到驚威而華視智威的憤悔
[00:48:12.440 --> 00:48:14.440]  也說到驚威而華視智威的憤悔
[00:48:14.440 --> 00:48:16.440]  也說到驚威而華視智威的憤悔
[00:48:16.440 --> 00:48:18.440]  也說到驚威而華視智威的憤悔
[00:48:18.440 --> 00:48:30.440]  也說到驚威而華視智威的憤悔
[00:48:30.440 --> 00:48:32.440]  也說到驚威而華視智威的憤悔
[00:48:32.440 --> 00:48:34.440]  也說到驚威而華視智威的憤悔
[00:48:34.440 --> 00:48:36.440]  也說到驚威而華視智威的憤悔
[00:48:36.440 --> 00:48:38.440]  也說到驚威而華視智威的憤悔
[00:48:38.440 --> 00:48:40.440]  也說到驚威而華視智威的憤悔
[00:48:40.440 --> 00:48:42.440]  也說到驚威而華視智威的憤悔
[00:48:42.440 --> 00:48:44.440]  也說到驚威而華視智威的憤悔
[00:48:44.440 --> 00:48:46.440]  也說到驚威而華視智威的憤悔
[00:48:46.440 --> 00:48:48.440]  也說到驚威而華視智威的憤悔
[00:48:48.440 --> 00:48:50.440]  也說到驚威而華視智威的憤悔
[00:48:50.440 --> 00:48:52.440]  也說到驚威而華視智威的憤悔
[00:48:52.440 --> 00:48:54.440]  也說到驚威而華視智威的憤悔
[00:48:54.440 --> 00:48:56.440]  也說到驚威而華視智威的憤悔
[00:48:56.440 --> 00:48:58.440]  也說到驚威而華視智威的憤悔
[00:48:58.440 --> 00:49:00.440]  也說到驚威而華視智威的憤悔
[00:49:00.440 --> 00:49:02.440]  也說到驚威而華視智威的憤悔
[00:49:02.440 --> 00:49:04.440]  也說到驚威而華視智威的憤悔
[00:49:04.440 --> 00:49:06.440]  也說到驚威而華視智威的憤悔
[00:49:06.440 --> 00:49:16.440]  也說到驚威而華視智威的憤悔
[00:49:16.440 --> 00:49:18.440]  也說到驚威而華視智威的憤悔
[00:49:18.440 --> 00:49:20.440]  也說到驚威而華視智威的憤悔
[00:49:20.440 --> 00:49:22.440]  也說到驚威而華視智威的憤悔
[00:49:22.440 --> 00:49:24.440]  也說到驚威而華視智威的憤悔
[00:49:24.440 --> 00:49:26.440]  也說到驚威而華視智威的憤悔
[00:49:26.440 --> 00:49:28.440]  也說到驚威而華視智威的憤悔
[00:49:28.440 --> 00:49:30.440]  也說到驚威而華視智威的憤悔
[00:49:30.440 --> 00:49:32.440]  也說到驚威而華視智威的憤悔
[00:49:32.440 --> 00:49:34.440]  也說到驚威而華視智威的憤悔
[00:49:34.440 --> 00:49:35.440]  聽我們祈禱
[00:49:35.440 --> 00:49:36.440]  奉耶穌基督的名
[00:49:36.440 --> 00:49:37.440]  阿門
