
[00:00:00.000 --> 00:00:06.360]  大兄姐妹 有閘門和寬門 你選擇了哪個門呢
[00:37:52.460 --> 00:37:56.180]  主我們就懇求祢親自去幫助我們
[00:37:56.180 --> 00:37:58.420]  帶領我們
[00:37:58.420 --> 00:38:03.540]  讓我們生命時刻刻都是警醒
[00:38:03.540 --> 00:38:07.660]  我們能夠可以有悔改有更新
[00:38:07.660 --> 00:38:10.260]  以致我們真的見出好果子來
[00:38:10.260 --> 00:38:12.940]  讓我們的生命不單止我們自己得著祝福
[00:38:12.940 --> 00:38:16.700]  更一樣我們能夠可以成為我們身邊人的祝福
[00:38:16.700 --> 00:38:19.860]  求主祢去幫助使用我們每一個
[00:38:19.860 --> 00:38:21.500]  主我們多謝讚美祢
[00:38:21.500 --> 00:38:22.580]  我們在這裏祈禱交托
[00:38:22.580 --> 00:38:25.140]  是奉教主耶穌基督的聖名致祈求
[00:38:25.140 --> 00:38:25.820]  阿門
