
[00:00:00.000 --> 00:00:01.160]  各位弟子姊妹
[00:35:34.720 --> 00:35:38.520]  而我們追求的應該是一個永生的糧
[00:35:38.520 --> 00:35:41.760]  一個終極復活的生命
[00:35:41.760 --> 00:35:45.440]  只有在耶穌基督裡才能夠找到
[00:35:45.440 --> 00:35:47.640]  主啊!我們怎樣才能夠
[00:35:47.640 --> 00:35:52.520]  將我們的信心更加的實底地堅實下來呢?
[00:35:52.520 --> 00:35:54.520]  求祢幫助我們
[00:35:54.520 --> 00:35:56.960]  每天去吸收祢的話語
[00:35:56.960 --> 00:35:58.680]  每天去傾心吐意
[00:35:58.680 --> 00:36:00.560]  去和祢說話
[00:36:00.560 --> 00:36:01.880]  與祢同行
[00:36:01.880 --> 00:36:03.880]  求主耶穌基督幫助我們
[00:36:03.880 --> 00:36:06.520]  禱告奉耶穌基督名革
