
[00:00:00.000 --> 00:00:06.000]  領召會 午安 新年快樂
[00:35:17.000 --> 00:35:22.000]  我們的生活方式應該是這樣的
[00:35:22.000 --> 00:35:24.000]  所以第四節
[00:35:24.000 --> 00:35:28.000]  在你們每個人的心中
[00:35:28.000 --> 00:35:31.000]  婚姻及性
[00:35:31.000 --> 00:35:33.000]  都是應該受尊重
[00:35:33.000 --> 00:35:34.000]  換句話來說
[00:35:34.000 --> 00:35:36.000]  應該在我們的腦裏
[00:35:36.000 --> 00:35:38.000]  我們的生活方式裏
[00:35:38.000 --> 00:35:39.000]  我們的言語裏
[00:35:39.000 --> 00:35:40.000]  我們的行為裏
[00:35:40.000 --> 00:35:42.000]  全部都表達了
[00:35:42.000 --> 00:35:45.000]  這已經成為我們的生活
[00:35:45.000 --> 00:35:47.000]  是分不開的
[00:35:47.000 --> 00:35:49.000]  我們今天
[00:35:49.000 --> 00:35:55.000]  面對著越來越敗壞的婚姻觀
[00:35:55.000 --> 00:35:57.000]  敗壞性的觀念
[00:35:57.000 --> 00:36:00.000]  我們對這方面的立場
[00:36:00.000 --> 00:36:01.000]  我們會企硬
[00:36:01.000 --> 00:36:04.000]  我們不贊同多元的婚姻
[00:36:04.000 --> 00:36:08.000]  我們不贊同婚外任何的性行為
[00:36:08.000 --> 00:36:10.000]  但另一方面來說
[00:36:10.000 --> 00:36:14.000]  我們不會逐個去審判一些人
[00:36:14.000 --> 00:36:17.000]  我們是針對這件事的看法
[00:36:17.000 --> 00:36:18.000]  為什麼會這樣
[00:36:18.000 --> 00:36:20.000]  因為我們知道
[00:36:20.000 --> 00:36:22.000]  如果今天在這方面
[00:36:22.000 --> 00:36:24.000]  我們放縱的時候
[00:36:24.000 --> 00:36:25.000]  對我們的婚姻
[00:36:25.000 --> 00:36:26.000]  對我們的家庭
[00:36:26.000 --> 00:36:27.000]  對我們的社會
[00:36:27.000 --> 00:36:28.000]  對我們的國家
[00:36:28.000 --> 00:36:31.000]  是有百害無一利的
[00:36:31.000 --> 00:36:32.000]  現在我們看到
[00:36:32.000 --> 00:36:34.000]  中國的領導人
[00:36:34.000 --> 00:36:37.000]  他們大力打擊貪
[00:36:37.000 --> 00:36:39.000]  第二是負
[00:36:39.000 --> 00:36:40.000]  不只是貪
[00:36:40.000 --> 00:36:43.000]  是負
[00:36:43.000 --> 00:36:45.000]  什麼叫做貪呢
[00:36:45.000 --> 00:36:46.000]  一會兒我們會解釋
[00:36:46.000 --> 00:36:48.000]  什麼叫做負呢
[00:36:48.000 --> 00:36:51.000]  你發覺到打擊的負
[00:36:51.000 --> 00:36:52.000]  絕大部分
[00:36:52.000 --> 00:36:56.000]  是和一些不當的性行為有關
[00:36:56.000 --> 00:37:00.000]  是外面和這些女人搞關係
[00:37:00.000 --> 00:37:01.000]  不是一個
[00:37:01.000 --> 00:37:02.000]  不是兩個
[00:37:02.000 --> 00:37:03.000]  而是很多個
[00:37:03.000 --> 00:37:05.000]  凡是拍到這些照片
[00:37:05.000 --> 00:37:08.000]  一上到上面情報的時候
[00:37:08.000 --> 00:37:09.000]  都不用想
[00:37:09.000 --> 00:37:12.000]  馬上要開始
[00:37:12.000 --> 00:37:13.000]  雙規
[00:37:13.000 --> 00:37:15.000]  快到不得了
[00:37:15.000 --> 00:37:18.000]  因為他們都看到
[00:37:18.000 --> 00:37:20.000]  這些腐化的生活
[00:37:20.000 --> 00:37:23.000]  是上樑不正下樑歪
[00:37:23.000 --> 00:37:26.000]  是令到全個國家亂了
[00:37:26.000 --> 00:37:28.000]  家庭破裂
[00:37:28.000 --> 00:37:29.000]  社會敗壞
[00:37:29.000 --> 00:37:31.000]  離婚率越來越高
[00:37:31.000 --> 00:37:33.000]  整個的制度散了
[00:37:33.000 --> 00:37:35.000]  他們知道
[00:37:35.000 --> 00:37:38.000]  但到底怎樣可以做得到呢
[00:37:38.000 --> 00:37:40.000]  聖經裏面講得很清楚
[00:37:40.000 --> 00:37:42.000]  先有生命
[00:37:42.000 --> 00:37:44.000]  然後我們才可以有這些東西
[00:37:44.000 --> 00:37:45.000]  他們願意去跟
[00:37:45.000 --> 00:37:48.000]  沒有了這個生命是做不到的
[00:37:48.000 --> 00:37:50.000]  只不過是說
[00:37:50.000 --> 00:37:51.000]  是做得到給人看
[00:37:51.000 --> 00:37:53.000]  還是不做給人看
[00:37:53.000 --> 00:37:55.000]  我們今天要肯定
[00:37:55.000 --> 00:37:57.000]  在這段聖經當中
[00:37:57.000 --> 00:37:59.000]  要讓我們看得見
[00:37:59.000 --> 00:38:03.000]  為什麼聖經這麼重視婚姻
[00:38:03.000 --> 00:38:07.000]  和婚內才有的性
[00:38:07.000 --> 00:38:10.000]  在婚外絕對不容許這種性
[00:38:10.000 --> 00:38:12.000]  因為他知道很清楚
[00:38:12.000 --> 00:38:14.000]  如果信徒都不是這樣的時候
[00:38:14.000 --> 00:38:17.000]  這個信仰是不值得人信的
[00:38:17.000 --> 00:38:18.000]  我再說
[00:38:18.000 --> 00:38:20.000]  如果我們今天經歷的信仰
[00:38:20.000 --> 00:38:22.000]  不是令到我們的婚姻
[00:38:22.000 --> 00:38:25.000]  越來越美滿和諧
[00:38:25.000 --> 00:38:27.000]  如果不是令到我們的家庭
[00:38:27.000 --> 00:38:29.000]  越來越和諧美滿
[00:38:29.000 --> 00:38:34.000]  這個信仰是毫無吸引力的
[00:38:34.000 --> 00:38:37.000]  我在家裏都是這樣說
[00:38:37.000 --> 00:38:39.000]  如果我的兒子
[00:38:39.000 --> 00:38:40.000]  我的女兒
[00:38:40.000 --> 00:38:41.000]  我的媳婦
[00:38:41.000 --> 00:38:43.000]  我的女婿
[00:38:43.000 --> 00:38:45.000]  看見和我們一起的生活
[00:38:45.000 --> 00:38:47.000]  說的是一套
[00:38:47.000 --> 00:38:49.000]  做的是另一套的時候
[00:38:49.000 --> 00:38:51.000]  你叫他們信都很難
[00:38:51.000 --> 00:38:53.000]  不要說去侍奉主
[00:38:53.000 --> 00:38:55.000]  我相信他們會反胃
[00:38:55.000 --> 00:38:58.000]  一聽見基督教就會反感
[00:38:58.000 --> 00:39:00.000]  我們今天
[00:39:00.000 --> 00:39:03.000]  如果我們真的要影響我們的下一代
[00:39:03.000 --> 00:39:05.000]  我們自己本身就要以身作則
[00:39:05.000 --> 00:39:07.000]  這個是非常重要的
[00:39:07.000 --> 00:39:09.000]  所以任何夫妻不和
[00:39:09.000 --> 00:39:11.000]  我們一定要日落之前
[00:39:11.000 --> 00:39:12.000]  彼此和好
[00:39:12.000 --> 00:39:13.000]  彼此認罪
[00:39:13.000 --> 00:39:15.000]  互相代求
[00:39:15.000 --> 00:39:16.000]  任何家庭裏面
[00:39:16.000 --> 00:39:17.000]  有這些爭拗
[00:39:17.000 --> 00:39:18.000]  第一句
[00:39:18.000 --> 00:39:19.000]  對不起
[00:39:19.000 --> 00:39:20.000]  我知道你最近很生氣
[00:39:20.000 --> 00:39:22.000]  是不是我得罪了你
[00:39:22.000 --> 00:39:23.000]  你講這句話出來
[00:39:23.000 --> 00:39:24.000]  奉旨沒有錯的
[00:39:24.000 --> 00:39:27.000]  告訴大家
[00:39:27.000 --> 00:39:28.000]  我再說
[00:39:28.000 --> 00:39:31.000]  這個是我的版
[00:39:31.000 --> 00:39:33.000]  如果在地鐵也好
[00:39:33.000 --> 00:39:34.000]  在巴士也好
[00:39:34.000 --> 00:39:35.000]  火車也好
[00:39:35.000 --> 00:39:36.000]  見到一些惡神神
[00:39:36.000 --> 00:39:37.000]  兇神惡煞對著我
[00:39:37.000 --> 00:39:38.000]  挖著我
[00:39:38.000 --> 00:39:39.000]  我跟著說
[00:39:39.000 --> 00:39:40.000]  先生
[00:39:40.000 --> 00:39:41.000]  是不是我做了一些事
[00:39:41.000 --> 00:39:42.000]  傷害了你
[00:39:42.000 --> 00:39:43.000]  真是不好意思
[00:39:43.000 --> 00:39:44.000]  對不起
[00:39:44.000 --> 00:39:45.000]  不好意思
[00:39:45.000 --> 00:39:47.000]  他跟著就說
[00:39:47.000 --> 00:39:48.000]  關你什麼事
[00:39:48.000 --> 00:39:49.000]  不是你
[00:39:49.000 --> 00:39:50.000]  嘩
[00:39:50.000 --> 00:39:52.000]  那我很開心
[00:39:52.000 --> 00:39:54.000]  親愛的兄弟姐妹
[00:39:54.000 --> 00:39:56.000]  是絕對沒有錯的
[00:39:56.000 --> 00:39:57.000]  這件事
[00:39:57.000 --> 00:39:58.000]  但我發覺到
[00:39:58.000 --> 00:40:00.000]  當我這樣講的時候
[00:40:00.000 --> 00:40:03.000]  他的道歉已經下了一半
[00:40:03.000 --> 00:40:04.000]  本來另一個
[00:40:04.000 --> 00:40:06.000]  他想打他也不一定
[00:40:06.000 --> 00:40:08.000]  但當我道歉了
[00:40:08.000 --> 00:40:10.000]  原來不是他
[00:40:10.000 --> 00:40:13.000]  不是我令他不開心
[00:40:13.000 --> 00:40:14.000]  是另一個
[00:40:14.000 --> 00:40:15.000]  但我一道歉了
[00:40:15.000 --> 00:40:18.000]  原來他的火降了一半
[00:40:18.000 --> 00:40:20.000]  對那個人
[00:40:20.000 --> 00:40:22.000]  只是掘
[00:40:22.000 --> 00:40:24.000]  沒有打
[00:40:24.000 --> 00:40:28.000]  本來可能要一拳打下去
[00:40:28.000 --> 00:40:30.000]  我怎麼知道
[00:40:30.000 --> 00:40:32.000]  因為在上面坐過一次
[00:40:32.000 --> 00:40:33.000]  就是這樣
[00:40:33.000 --> 00:40:37.000]  擠到爆的火車
[00:40:37.000 --> 00:40:40.000]  因為在上面人碰人
[00:40:40.000 --> 00:40:41.000]  有時候再加上
[00:40:41.000 --> 00:40:42.000]  背著一大箱
[00:40:42.000 --> 00:40:44.000]  一大袋的行李
[00:40:44.000 --> 00:40:46.000]  你很容易碰到人
[00:40:46.000 --> 00:40:47.000]  我上到去的時間
[00:40:47.000 --> 00:40:49.000]  突然間有一個空神國神
[00:40:49.000 --> 00:40:50.000]  因為他對著我
[00:40:50.000 --> 00:40:52.000]  我以為我得罪了他
[00:40:52.000 --> 00:40:53.000]  所以我說對不起
[00:40:53.000 --> 00:40:54.000]  對不起
[00:40:54.000 --> 00:40:56.000]  是不是我碰到的你
[00:40:56.000 --> 00:40:58.000]  他說不是你
[00:40:58.000 --> 00:41:00.000]  是他
[00:41:00.000 --> 00:41:02.000]  這樣來講
[00:41:02.000 --> 00:41:04.000]  我都說對不起
[00:41:04.000 --> 00:41:05.000]  可能因為我的緣故
[00:41:05.000 --> 00:41:11.000]  在這裡碰到你
[00:41:11.000 --> 00:41:12.000]  他就耍耍手
[00:41:12.000 --> 00:41:13.000]  沒問題
[00:41:13.000 --> 00:41:18.000]  本來想打他
[00:41:18.000 --> 00:41:19.000]  兄弟姐妹
[00:41:19.000 --> 00:41:22.000]  我希望我們都可以做一個和事佬
[00:41:22.000 --> 00:41:25.000]  不是一個挑起紛爭的人
[00:41:25.000 --> 00:41:27.000]  這個很重要
[00:41:27.000 --> 00:41:28.000]  接著
[00:41:28.000 --> 00:41:30.000]  第三件事
[00:41:30.000 --> 00:41:32.000]  很重要
[00:41:32.000 --> 00:41:36.000]  為什麼我們可以對這個婚姻有這樣的看法
[00:41:36.000 --> 00:41:38.000]  對性有這樣的看法
[00:41:38.000 --> 00:41:40.000]  然後到第五節的時候
[00:41:40.000 --> 00:41:42.000]  他就告訴我們
[00:41:42.000 --> 00:41:46.000]  你們的生活方式
[00:41:46.000 --> 00:41:49.000]  是不貪愛錢財的
[00:41:49.000 --> 00:41:51.000]  有一個弟兄就說
[00:41:51.000 --> 00:41:54.000]  賺多一點都有錯嗎牧師
[00:41:54.000 --> 00:41:57.000]  我說賺多一點沒有錯
[00:41:57.000 --> 00:41:59.000]  永遠沒有錯
[00:41:59.000 --> 00:42:00.000]  我想問問大家
[00:42:00.000 --> 00:42:03.000]  今年有身家的舉手
[00:42:03.000 --> 00:42:04.000]  有身家的舉手
[00:42:04.000 --> 00:42:08.000]  這麼少你們的老闆真的不太對
[00:42:08.000 --> 00:42:10.000]  應該要加薪
[00:42:10.000 --> 00:42:12.000]  加薪我們自己有沒有錯
[00:42:12.000 --> 00:42:14.000]  沒有錯
[00:42:14.000 --> 00:42:16.000]  賺多一點沒有錯
[00:42:16.000 --> 00:42:17.000]  所以
[00:42:17.000 --> 00:42:20.000]  賺多一點不是等於貪財
[00:42:20.000 --> 00:42:22.000]  貪財是什麼意思呢
[00:42:22.000 --> 00:42:24.000]  兩重的意思
[00:42:24.000 --> 00:42:26.000]  第一個你不應該拿的錢
[00:42:26.000 --> 00:42:28.000]  不應該要的錢你要了
[00:42:28.000 --> 00:42:30.000]  這是貪財
[00:42:30.000 --> 00:42:31.000]  舉個例子
[00:42:31.000 --> 00:42:33.000]  不應該受賄
[00:42:33.000 --> 00:42:34.000]  你去受賄
[00:42:34.000 --> 00:42:36.000]  這是貪財
[00:42:36.000 --> 00:42:38.000]  不應該走私漏稅
[00:42:38.000 --> 00:42:39.000]  你走私漏稅
[00:42:39.000 --> 00:42:40.000]  這是貪財
[00:42:40.000 --> 00:42:42.000]  不應該做一些非法的事
[00:42:42.000 --> 00:42:44.000]  去賺錢
[00:42:44.000 --> 00:42:46.000]  謀利
[00:42:46.000 --> 00:42:48.000]  這些是貪財
[00:42:48.000 --> 00:42:49.000]  第四
[00:42:49.000 --> 00:42:54.000]  不應該不勞而獲去貪那些不用做有得拿的
[00:42:54.000 --> 00:42:55.000]  賭呢
[00:42:55.000 --> 00:42:56.000]  這是貪財
[00:42:56.000 --> 00:43:01.000]  貪財是等於你不應該要的你都要
[00:43:01.000 --> 00:43:02.000]  這是貪財
[00:43:02.000 --> 00:43:03.000]  第二部分呢
[00:43:03.000 --> 00:43:05.000]  貪財是等於什麼呢
[00:43:05.000 --> 00:43:07.000]  是應該付出的
[00:43:07.000 --> 00:43:09.000]  你不付出
[00:43:09.000 --> 00:43:11.000]  是什麼意思呢
[00:43:11.000 --> 00:43:13.000]  應該納稅你不納稅
[00:43:13.000 --> 00:43:14.000]  這是貪財
[00:43:14.000 --> 00:43:15.000]  應該奉獻不奉獻
[00:43:15.000 --> 00:43:16.000]  這是貪財
[00:43:16.000 --> 00:43:18.000]  應該給家用你不給家用
[00:43:18.000 --> 00:43:20.000]  這是貪財
[00:43:20.000 --> 00:43:21.000]  應該給
[00:43:21.000 --> 00:43:22.000]  如果有費用
[00:43:22.000 --> 00:43:24.000]  他是給這麼多工資
[00:43:24.000 --> 00:43:26.000]  你和Agent談妥可以低一點
[00:43:26.000 --> 00:43:27.000]  你給低一點
[00:43:27.000 --> 00:43:29.000]  告訴大家這是犯法
[00:43:29.000 --> 00:43:31.000]  是貪財
[00:43:31.000 --> 00:43:33.000]  應該給的都不給
[00:43:33.000 --> 00:43:34.000]  這是貪財
[00:43:34.000 --> 00:43:36.000]  你買了人家告訴你
[00:43:36.000 --> 00:43:37.000]  是要這麼多錢
[00:43:37.000 --> 00:43:38.000]  你就說
[00:43:38.000 --> 00:43:40.000]  不值這麼多
[00:43:40.000 --> 00:43:42.000]  應該給十塊
[00:43:42.000 --> 00:43:43.000]  八塊就行了
[00:43:43.000 --> 00:43:44.000]  你給八塊
[00:43:44.000 --> 00:43:45.000]  人家就走了
[00:43:45.000 --> 00:43:46.000]  這是貪財
[00:43:46.000 --> 00:43:47.000]  我告訴大家
[00:43:47.000 --> 00:43:48.000]  你一來就不要買
[00:43:48.000 --> 00:43:50.000]  如果人家告訴你十塊
[00:43:50.000 --> 00:43:52.000]  那你硬給八塊
[00:43:52.000 --> 00:43:54.000]  然後就走了
[00:43:54.000 --> 00:43:55.000]  這是貪財
[00:43:55.000 --> 00:43:57.000]  人家可以抓你的
[00:43:57.000 --> 00:44:00.000]  我希望我們教會裡沒有這樣的人
[00:44:00.000 --> 00:44:01.000]  弟兄姊妹
[00:44:01.000 --> 00:44:05.000]  有時候我們都需要非常小心
[00:44:05.000 --> 00:44:08.000]  避開這些貪財的行徑
[00:44:08.000 --> 00:44:09.000]  為什麼
[00:44:09.000 --> 00:44:11.000]  因為不值得
[00:44:11.000 --> 00:44:15.000]  因少而失大
[00:44:15.000 --> 00:44:17.000]  是因為這樣的錢
[00:44:17.000 --> 00:44:19.000]  令到主的名受羞辱
[00:44:19.000 --> 00:44:21.000]  是因為這樣的錢
[00:44:21.000 --> 00:44:25.000]  令到基督徒教會受羞辱
[00:44:25.000 --> 00:44:30.000]  是不值得的
[00:44:30.000 --> 00:44:32.000]  在這個地方
[00:44:32.000 --> 00:44:34.000]  我也很想
[00:44:34.000 --> 00:44:36.000]  跟大家分享
[00:44:36.000 --> 00:44:39.000]  聖經裡面所說的一件事
[00:44:39.000 --> 00:44:44.000]  怎樣可以令到我們不貪財的生活方式
[00:44:44.000 --> 00:44:47.000]  繼續不斷運行
[00:44:47.000 --> 00:44:48.000]  表彰出來呢
[00:44:48.000 --> 00:44:49.000]  後面那裡說
[00:44:49.000 --> 00:44:52.000]  要以你自己手頭有
[00:44:52.000 --> 00:44:57.000]  就覺得足夠
[00:44:57.000 --> 00:45:02.000]  我想起我們兩老
[00:45:02.000 --> 00:45:03.000]  最近吃東西
[00:45:03.000 --> 00:45:06.000]  晚上很清淡
[00:45:06.000 --> 00:45:07.000]  為什麼清淡呢
[00:45:07.000 --> 00:45:08.000]  就是因為
[00:45:08.000 --> 00:45:10.000]  你記得我腎石
[00:45:10.000 --> 00:45:12.000]  大概五個多月前
[00:45:12.000 --> 00:45:14.000]  因為腎石的緣故
[00:45:14.000 --> 00:45:16.000]  才發覺我有三高
[00:45:16.000 --> 00:45:17.000]  膽固醇又高
[00:45:17.000 --> 00:45:18.000]  血糖又高
[00:45:18.000 --> 00:45:19.000]  尿酸又高
[00:45:19.000 --> 00:45:21.000]  還有一些不知道什麼高
[00:45:21.000 --> 00:45:22.000]  不是血壓
[00:45:22.000 --> 00:45:23.000]  因為這樣
[00:45:23.000 --> 00:45:24.000]  醫生都說
[00:45:24.000 --> 00:45:26.000]  慧牧師小心
[00:45:26.000 --> 00:45:28.000]  你現在是borderline
[00:45:28.000 --> 00:45:30.000]  如果再不小心
[00:45:30.000 --> 00:45:32.000]  你要吃藥了
[00:45:32.000 --> 00:45:34.000]  由那個時候開始
[00:45:34.000 --> 00:45:37.000]  特別是因為
[00:45:37.000 --> 00:45:40.000]  腎石剛剛出院
[00:45:40.000 --> 00:45:42.000]  兩天我就要培訓
[00:45:42.000 --> 00:45:45.000]  連續一個星期吃小米粥
[00:45:45.000 --> 00:45:48.000]  覺得對我的身體很好
[00:45:48.000 --> 00:45:50.000]  因為這樣
[00:45:50.000 --> 00:45:52.000]  就拿了一些小米
[00:45:52.000 --> 00:45:54.000]  然後最近有個童工
[00:45:54.000 --> 00:45:57.000]  又拿了十斤小米給我
[00:45:57.000 --> 00:45:59.000]  在上面很軟的拿下來
[00:45:59.000 --> 00:46:01.000]  小鳥吃的那些
[00:46:01.000 --> 00:46:03.000]  我差不多天天吃小米粥
[00:46:03.000 --> 00:46:04.000]  除了這東西
[00:46:04.000 --> 00:46:05.000]  晚上吃什麼呢
[00:46:05.000 --> 00:46:07.000]  灼的菜
[00:46:07.000 --> 00:46:08.000]  是灼的
[00:46:08.000 --> 00:46:09.000]  清水灼
[00:46:09.000 --> 00:46:10.000]  不給油
[00:46:10.000 --> 00:46:11.000]  不給鹽
[00:46:11.000 --> 00:46:12.000]  不給豉油
[00:46:12.000 --> 00:46:14.000]  灼菜
[00:46:14.000 --> 00:46:16.000]  吃兩三碗菜
[00:46:16.000 --> 00:46:18.000]  吃小米粥
[00:46:18.000 --> 00:46:20.000]  每天吃一塊
[00:46:20.000 --> 00:46:22.000]  我女兒限定的
[00:46:22.000 --> 00:46:26.000]  兩隻麻雀這樣的肉
[00:46:26.000 --> 00:46:27.000]  最多一天
[00:46:27.000 --> 00:46:28.000]  夠了
[00:46:28.000 --> 00:46:29.000]  不要吃那麼多
[00:46:29.000 --> 00:46:31.000]  爸爸不要吃那麼多
[00:46:31.000 --> 00:46:32.000]  我是用這樣的方式
[00:46:32.000 --> 00:46:34.000]  特別到晚上的時候
[00:46:34.000 --> 00:46:36.000]  我不知道大家有沒有覺得
[00:46:36.000 --> 00:46:38.000]  我瘦了
[00:46:38.000 --> 00:46:40.000]  覺不覺得
[00:46:40.000 --> 00:46:41.000]  第二
[00:46:41.000 --> 00:46:43.000]  覺不覺得我精神了
[00:46:43.000 --> 00:46:45.000]  告訴大家
[00:46:45.000 --> 00:46:46.000]  在吃的方面
[00:46:46.000 --> 00:46:48.000]  我要節制自己
[00:46:48.000 --> 00:46:50.000]  我是為主的緣故
[00:46:50.000 --> 00:46:51.000]  我節制
[00:46:51.000 --> 00:46:52.000]  因為這個是聖靈的殿
[00:46:52.000 --> 00:46:53.000]  我告訴主
[00:46:53.000 --> 00:46:55.000]  這些東西我很喜歡吃
[00:46:55.000 --> 00:46:59.000]  我很喜歡吃扣肉
[00:46:59.000 --> 00:47:02.000]  我很喜歡吃元蹄
[00:47:02.000 --> 00:47:05.000]  我很喜歡吃東坡肉
[00:47:05.000 --> 00:47:08.000]  姓蘇都是有問題的
[00:47:08.000 --> 00:47:10.000]  就是很麻煩
[00:47:10.000 --> 00:47:12.000]  都是跟豬有關
[00:47:12.000 --> 00:47:14.000]  但是最近
[00:47:14.000 --> 00:47:17.000]  我嚴謹地限制
[00:47:17.000 --> 00:47:19.000]  我自己去吃一些肥膩的東西
[00:47:19.000 --> 00:47:21.000]  限制我晚上的餐
[00:47:21.000 --> 00:47:23.000]  限制我吃的東西
[00:47:23.000 --> 00:47:24.000]  健康
[00:47:24.000 --> 00:47:26.000]  這個是最重要的
[00:47:26.000 --> 00:47:27.000]  我發覺到
[00:47:27.000 --> 00:47:29.000]  原來這樣對服食的方面
[00:47:29.000 --> 00:47:32.000]  是給我有一個無後顧之憂
[00:47:32.000 --> 00:47:33.000]  各位親愛的兄弟姐妹
[00:47:33.000 --> 00:47:35.000]  其實人可以吃多少
[00:47:35.000 --> 00:47:37.000]  今天這麼多的問題
[00:47:37.000 --> 00:47:38.000]  是什麼呢
[00:47:38.000 --> 00:47:42.000]  就是因為我們的胃
[00:47:42.000 --> 00:47:44.000]  我們的口不知足
[00:47:44.000 --> 00:47:46.000]  繼續不斷地要吃
[00:47:46.000 --> 00:47:47.000]  夠你都要吃
[00:47:47.000 --> 00:47:48.000]  帶來的結果
[00:47:48.000 --> 00:47:50.000]  就是經常要看醫生
[00:47:50.000 --> 00:47:51.000]  三高一低
[00:47:51.000 --> 00:47:53.000]  繼續不斷就是這樣
[00:47:53.000 --> 00:47:55.000]  甚至帶來的結果
[00:47:55.000 --> 00:47:56.000]  很容易中風
[00:47:56.000 --> 00:47:58.000]  很多問題會產生
[00:47:58.000 --> 00:48:00.000]  人如果懂得知足
[00:48:00.000 --> 00:48:03.000]  你會知道這是好得無比
[00:48:03.000 --> 00:48:05.000]  為什麼會這樣
[00:48:05.000 --> 00:48:07.000]  因為耶穌告訴我們
[00:48:07.000 --> 00:48:10.000]  我總不撇下你
[00:48:10.000 --> 00:48:12.000]  也不丟棄你
[00:48:12.000 --> 00:48:15.000]  而他也曾經很清楚地說
[00:48:15.000 --> 00:48:17.000]  麻雀在天上
[00:48:17.000 --> 00:48:19.000]  也不種也不收
[00:48:19.000 --> 00:48:21.000]  也不積蓄在倉裡
[00:48:21.000 --> 00:48:24.000]  你們的天父尚且養活它
[00:48:24.000 --> 00:48:25.000]  不只是麻雀
[00:48:25.000 --> 00:48:27.000]  你看看石劫尾那裡
[00:48:27.000 --> 00:48:31.000]  你看看隔離園周村那裡
[00:48:31.000 --> 00:48:32.000]  那些百甲
[00:48:32.000 --> 00:48:34.000]  那些吃什麼的呢
[00:48:34.000 --> 00:48:37.000]  嚇死我一經過
[00:48:37.000 --> 00:48:40.000]  百多二百隻那些百甲
[00:48:40.000 --> 00:48:41.000]  有多少人去過那裡
[00:48:41.000 --> 00:48:42.000]  可以舉手嗎
[00:48:42.000 --> 00:48:44.000]  多得不得了
[00:48:44.000 --> 00:48:45.000]  那些吃什麼的呢
[00:48:45.000 --> 00:48:46.000]  我們找不到
[00:48:46.000 --> 00:48:47.000]  他找到
[00:48:47.000 --> 00:48:50.000]  整條馬路都不知在哪裡找東西吃
[00:48:50.000 --> 00:48:52.000]  可能隔離有個街市
[00:48:52.000 --> 00:48:53.000]  所以在那裡
[00:48:53.000 --> 00:48:54.000]  人家走了
[00:48:54.000 --> 00:48:56.000]  他們在那裡吃東西也說不定
[00:48:56.000 --> 00:48:57.000]  但他又找到
[00:48:57.000 --> 00:48:59.000]  一樣養活
[00:48:59.000 --> 00:49:01.000]  繼續不斷生養眾多
[00:49:01.000 --> 00:49:02.000]  兄弟姐妹
[00:49:02.000 --> 00:49:05.000]  我們的天父尚且養活它
[00:49:05.000 --> 00:49:07.000]  何況你們呢
[00:49:07.000 --> 00:49:08.000]  我自己經歷
[00:49:08.000 --> 00:49:09.000]  也都經歷到
[00:49:09.000 --> 00:49:12.000]  我們在讀神學期間
[00:49:12.000 --> 00:49:15.000]  交學費都沒有錢
[00:49:15.000 --> 00:49:18.000]  神就在我交學費之前一天
[00:49:18.000 --> 00:49:20.000]  竟然就讓我收到
[00:49:20.000 --> 00:49:23.000]  有張信封裡有張卡
[00:49:23.000 --> 00:49:25.000]  Patrick Penny
[00:49:25.000 --> 00:49:27.000]  Christmas is coming
[00:49:27.000 --> 00:49:31.000]  Go and enjoy your Christmas time
[00:49:31.000 --> 00:49:33.000]  裡面夾著一張車
[00:49:33.000 --> 00:49:36.000]  750元美金
[00:49:36.000 --> 00:49:39.000]  交完學費還有100元剩
[00:49:39.000 --> 00:49:40.000]  給我們買菜
[00:49:40.000 --> 00:49:42.000]  這個第一個學期是這樣
[00:49:42.000 --> 00:49:44.000]  到第二個學期
[00:49:44.000 --> 00:49:46.000]  又是這樣
[00:49:46.000 --> 00:49:47.000]  不遲不早
[00:49:47.000 --> 00:49:49.000]  交學費前兩三天
[00:49:49.000 --> 00:49:50.000]  又一封
[00:49:50.000 --> 00:49:51.000]  又是這樣
[00:49:51.000 --> 00:49:52.000]  但是呢
[00:49:52.000 --> 00:49:54.000]  兩個學期而已
[00:49:54.000 --> 00:49:55.000]  接著沒有了
[00:49:55.000 --> 00:49:56.000]  為什麼沒有呢
[00:49:56.000 --> 00:49:57.000]  我們想一想
[00:49:57.000 --> 00:49:58.000]  沒有需要
[00:49:58.000 --> 00:49:59.000]  因為第三個學期
[00:49:59.000 --> 00:50:02.000]  已經有教會給了我們學費
[00:50:02.000 --> 00:50:03.000]  因為我們在那裡
[00:50:03.000 --> 00:50:05.000]  來參與一些的侍奉
[00:50:05.000 --> 00:50:06.000]  一個學費
[00:50:06.000 --> 00:50:07.000]  給我們在修院
[00:50:07.000 --> 00:50:09.000]  無後顧之憂
[00:50:09.000 --> 00:50:11.000]  來讀完我們的神學
[00:50:11.000 --> 00:50:13.000]  各位親愛的弟兄姊妹
[00:50:13.000 --> 00:50:14.000]  神的公認
[00:50:14.000 --> 00:50:15.000]  不遲不早
[00:50:15.000 --> 00:50:17.000]  就是足夠
[00:50:17.000 --> 00:50:19.000]  讓我們是無後顧之憂
[00:50:19.000 --> 00:50:20.000]  我也很想將
[00:50:20.000 --> 00:50:23.000]  恩福中心的喜
[00:50:23.000 --> 00:50:25.000]  幾十個神蹟
[00:50:25.000 --> 00:50:26.000]  這些的見證集
[00:50:26.000 --> 00:50:28.000]  再翻印
[00:50:28.000 --> 00:50:29.000]  給每一個弟兄姊妹
[00:50:29.000 --> 00:50:30.000]  緊緊的記得
[00:50:30.000 --> 00:50:32.000]  這個是神的恩典
[00:50:32.000 --> 00:50:34.000]  我們的改地契
[00:50:34.000 --> 00:50:36.000]  我們的停車位
