
[00:00:00.000 --> 00:00:03.500]  粵語堂的各位弟兄姊妹們 主內平安
[00:37:00.000 --> 00:37:02.000]  其實就是連結
[00:37:02.000 --> 00:37:03.000]  就是我們所說的關係
[00:37:03.000 --> 00:37:06.000]  就是我們所說的愛和神連結
[00:37:06.000 --> 00:37:10.000]  然後也真實的和人連結
[00:37:10.000 --> 00:37:13.000]  真實的和你的愛人配偶
[00:37:13.000 --> 00:37:14.000]  你連結了嗎
[00:37:14.000 --> 00:37:17.000]  你真實的和你的父母連結了嗎
[00:37:17.000 --> 00:37:22.000]  你真實的和你的弟兄姊妹打開心門連結了嗎
[00:37:22.000 --> 00:37:24.000]  所以我們都要學習
[00:37:24.000 --> 00:37:27.000]  感謝主讓我們一起來禱告
[00:37:27.000 --> 00:37:29.000]  在的天父
[00:37:29.000 --> 00:37:30.000]  謝謝你
[00:37:30.000 --> 00:37:34.000]  在我們人生當中發生了很多的事情
[00:37:34.000 --> 00:37:36.000]  我們看不清真相
[00:37:36.000 --> 00:37:37.000]  暫時看不清真相
[00:37:37.000 --> 00:37:39.000]  不知道原因
[00:37:39.000 --> 00:37:41.000]  我們在彎路當中
[00:37:41.000 --> 00:37:43.000]  我們在黑暗裏
[00:37:43.000 --> 00:37:48.000]  但是我們堅信你的旨意是美善的
[00:37:48.000 --> 00:37:50.000]  我們糾結是因爲
[00:37:50.000 --> 00:37:55.000]  我們只站在生命的一個短暫的階段
[00:37:55.000 --> 00:37:59.000]  而你站在永恆裏
[00:37:59.000 --> 00:38:01.000]  所以萬事相互效力
[00:38:01.000 --> 00:38:04.000]  讓愛神的人得益處
[00:38:04.000 --> 00:38:06.000]  謝謝你啊
[00:38:06.000 --> 00:38:09.000]  號召我們呼召我們去連結
[00:38:09.000 --> 00:38:14.000]  可能我們不敞開是因爲害怕受傷害
[00:38:14.000 --> 00:38:16.000]  但是我們不怕
[00:38:16.000 --> 00:38:19.000]  因爲我們有你
[00:38:19.000 --> 00:38:20.000]  若人對我們有虧復
[00:38:20.000 --> 00:38:22.000]  我們堅信天父
[00:38:22.000 --> 00:38:25.000]  你都會加倍的賞賜回來
[00:38:25.000 --> 00:38:30.000]  所以也求你在我們與人交往的過程當中
[00:38:30.000 --> 00:38:32.000]  幫助我們更加的真誠
[00:38:32.000 --> 00:38:33.000]  更加的不計回報
[00:38:33.000 --> 00:38:35.000]  與人連結
[00:38:35.000 --> 00:38:39.000]  就像呂地亞把自己的家敞開給保羅那樣
[00:38:39.000 --> 00:38:40.000]  感謝主
[00:38:40.000 --> 00:38:42.000]  奉主耶穌基督的名求
[00:38:42.000 --> 00:38:44.000]  Amen
