
[00:00:00.000 --> 00:00:06.880]  眨眼2017年都差不多到尾聲
[00:30:19.520 --> 00:30:20.960]  這麼有慈悲
[00:30:20.960 --> 00:30:22.080]  去憐憫
[00:30:22.080 --> 00:30:23.400]  去接濫我們
[00:30:23.400 --> 00:30:24.640]  不單這樣
[00:30:24.640 --> 00:30:26.800]  祢更加的藉著聖靈
[00:30:26.800 --> 00:30:28.200]  將不同的恩賜
[00:30:28.200 --> 00:30:29.760]  賜給我們各人
[00:30:29.760 --> 00:30:31.880]  使得我們可以彼此的配搭
[00:30:31.880 --> 00:30:34.920]  使得我們可以彼此的去協調
[00:30:34.920 --> 00:30:36.840]  來為主作供
[00:30:36.840 --> 00:30:40.200]  神下但願我們心裡面領受了
[00:30:40.200 --> 00:30:42.760]  並且我們真的有積極的回應
[00:30:42.760 --> 00:30:44.320]  主啊我們再謝祢
[00:30:44.320 --> 00:30:46.440]  求祢差遣我們
[00:30:46.440 --> 00:30:47.880]  求祢建立教會
[00:30:47.880 --> 00:30:49.200]  也通過我們
[00:30:49.200 --> 00:30:50.840]  通過我們善用恩賜
[00:30:50.840 --> 00:30:52.360]  並且殷勤作供
[00:30:52.360 --> 00:30:54.880]  來使祢的心意滿足
[00:30:54.880 --> 00:30:56.280]  所以我們在祢面前再一次
[00:30:56.280 --> 00:30:58.560]  將我們自己來呈獻
[00:30:58.560 --> 00:31:00.520]  求主耶穌親切的賜福
[00:31:00.520 --> 00:31:01.600]  接納我們
[00:31:01.600 --> 00:31:04.400]  幫助我們在我們現在的靈情裡面
[00:31:04.400 --> 00:31:05.920]  向前邁進
[00:31:05.920 --> 00:31:07.840]  讓我們在什麼地步
[00:31:07.840 --> 00:31:09.880]  我們就作什麼地步的事
[00:31:09.880 --> 00:31:11.200]  祢就接納我們
[00:31:11.200 --> 00:31:12.280]  我們多謝祢
[00:31:12.280 --> 00:31:14.360]  我們恭敬的祈禱仰望
[00:31:14.360 --> 00:31:17.200]  感謝奉耶穌基督的聖名祈求
[00:31:17.200 --> 00:31:18.200]  阿門
