
[00:00:00.000 --> 00:00:04.340]  很高興有機會再次來到各位中間
[00:43:14.260 --> 00:43:18.460]  適應之後就開始建立起自己的生活方式
[00:43:18.460 --> 00:43:24.460]  自己一些新的觀念或者信念的建立
[00:43:24.460 --> 00:43:27.060]  再要去突破的時候
[00:43:27.060 --> 00:43:29.060]  是比較難的
[00:43:29.060 --> 00:43:31.060]  正等於我們在香港
[00:43:31.060 --> 00:43:33.060]  向青年人傳福音
[00:43:33.060 --> 00:43:34.660]  向學生傳福音
[00:43:34.660 --> 00:43:36.660]  他信耶穌的比例是高的
[00:43:36.660 --> 00:43:37.660]  為什麼呢?
[00:43:37.660 --> 00:43:39.660]  因為他還沒有定型
[00:43:39.660 --> 00:43:43.660]  就是一直都是吸收這個知識
[00:43:43.660 --> 00:43:47.860]  向中年人傳福音是比較難的
[00:43:47.860 --> 00:43:50.460]  因為已經定型了
[00:43:50.460 --> 00:43:52.660]  你要去改變他的思想
[00:43:52.660 --> 00:43:53.660]  困難
[00:43:53.660 --> 00:43:54.660]  不是說不可以
[00:43:54.660 --> 00:43:57.860]  向老人家傳福音更難
[00:43:57.860 --> 00:44:02.260]  因為他已經是樣樣都定型了
[00:44:02.260 --> 00:44:08.660]  所以如果我們不把握到那段時機
[00:44:08.660 --> 00:44:11.660]  再要去傳福音的時候
[00:44:11.660 --> 00:44:14.060]  難度是高了的
[00:44:14.060 --> 00:44:16.060]  所以傳福音就是說
[00:44:16.060 --> 00:44:20.260]  足夠的工人去收割這個莊家
[00:44:20.260 --> 00:44:22.860]  我們有足夠的機會
[00:44:22.860 --> 00:44:24.660]  給到我們的時候
[00:44:24.660 --> 00:44:28.060]  我們就要去善用這個機會
[00:44:28.060 --> 00:44:31.660]  所以這裡是說到耶穌
[00:44:31.660 --> 00:44:33.860]  怎樣去差遣門徒
[00:44:33.860 --> 00:44:36.460]  然後怎樣去傳福音
[00:44:36.460 --> 00:44:39.660]  這個希望就成為了我們
[00:44:39.660 --> 00:44:42.860]  傳福音和宣教的模式
[00:44:42.860 --> 00:44:46.660]  今天我們是承繼這個使命
[00:44:46.660 --> 00:44:49.260]  今天我們來到柴灣
[00:44:49.260 --> 00:44:52.860]  今天我們開始接觸柴灣的社群
[00:44:52.860 --> 00:44:56.660]  我們很需要等姐妹一起去參與
[00:44:56.660 --> 00:45:02.460]  然後這個使命才能夠去完成
[00:45:02.460 --> 00:45:04.860]  我們一起低頭去祈禱
[00:45:04.860 --> 00:45:06.860]  主人我們感謝祢
[00:45:06.860 --> 00:45:10.860]  因為祢的愛充滿我們的內心
[00:45:10.860 --> 00:45:14.260]  讓我們懂得數算祢的恩典
[00:45:14.260 --> 00:45:17.060]  祢的慈悲
[00:45:17.060 --> 00:45:20.260]  祢肯主耶穌肯十字架的大愛
[00:45:20.260 --> 00:45:23.660]  叫我們經歷生命的轉變
[00:45:23.660 --> 00:45:27.060]  而主耶穌吩咐我們都要去
[00:45:27.060 --> 00:45:29.460]  繼承這個使命
[00:45:29.460 --> 00:45:33.060]  我們去繼續跟人分享福音
[00:45:33.060 --> 00:45:37.260]  求主給我們的心裏面有承擔
[00:45:37.260 --> 00:45:42.060]  我們都願意將身體現象當作活祭
[00:45:42.060 --> 00:45:45.660]  我們是心歸向祢
[00:45:45.660 --> 00:45:50.660]  我們都能夠按祢的引導、猜排
[00:45:50.660 --> 00:45:54.460]  我們怎樣去接觸我們周圍的居民
[00:45:54.460 --> 00:45:59.460]  求主讓我們知道使命雖然是大或者是艱難
[00:45:59.460 --> 00:46:02.660]  但祢的恩典是足夠我們使用
[00:46:02.660 --> 00:46:04.660]  我們去參與的時候
[00:46:04.660 --> 00:46:07.060]  我們見證祢應許的信實
[00:46:07.060 --> 00:46:09.260]  祢同在的真實
[00:46:09.260 --> 00:46:12.260]  我們可以見到心靈得到改變
[00:46:12.260 --> 00:46:14.260]  生命得到豐盛
[00:46:14.260 --> 00:46:16.460]  我們求主恩待我們
[00:46:16.460 --> 00:46:21.260]  讓我們繼續去努力承擔這個使命
[00:46:21.260 --> 00:46:23.660]  我們求天父去使用
[00:46:23.660 --> 00:46:28.260]  我們教會所設計的一些活動
[00:46:28.260 --> 00:46:31.060]  我們要接觸一些群體
[00:46:31.060 --> 00:46:34.860]  讓我們這一切都能夠蒙祢的閱立
[00:46:34.860 --> 00:46:36.460]  蒙祢的使用
[00:46:36.460 --> 00:46:38.660]  求祢垂聽閱立我們的禱告
[00:46:38.660 --> 00:46:41.260]  祈禱是奉耶穌基督明求
[00:46:41.260 --> 00:46:43.260]  阿們
