
[00:00:00.000 --> 00:00:06.360]  很多的詩篇都很能夠進入我們的心裏面
[00:32:25.560 --> 00:32:31.560]  我才發現原來你的眼睛這麼多紅筋
[00:32:31.560 --> 00:32:33.560]  我想說的是
[00:32:33.560 --> 00:32:34.560]  這種四目交投
[00:32:34.560 --> 00:32:38.560]  你眼望我眼的關係
[00:32:38.560 --> 00:32:44.560]  是一種不再害怕被對方望穿你的一種關係
[00:32:44.560 --> 00:32:45.560]  很安全
[00:32:45.560 --> 00:32:47.560]  很接納
[00:32:47.560 --> 00:32:49.560]  認定
[00:32:49.560 --> 00:32:52.560]  姐妹們是在說這種跟神的關係
[00:32:52.560 --> 00:32:55.560]  這種關係不能借給別人
[00:32:55.560 --> 00:32:57.560]  也不能過當
[00:32:57.560 --> 00:32:59.560]  我的意思是
[00:32:59.560 --> 00:33:01.560]  太太不可以跟丈夫說
[00:33:01.560 --> 00:33:02.560]  丈夫你是一家之主
[00:33:02.560 --> 00:33:04.560]  你尋求神近便可以了
[00:33:04.560 --> 00:33:06.560]  我就只顧著孩子
[00:33:06.560 --> 00:33:08.560]  不可以的
[00:33:08.560 --> 00:33:11.560]  這跟神的關係是個人的關係
[00:33:11.560 --> 00:33:13.560]  所以個人的層面
[00:33:13.560 --> 00:33:17.560]  我們真的需要自己來到神的面前
[00:33:17.560 --> 00:33:19.560]  我們跟神建立這種
[00:33:19.560 --> 00:33:21.560]  我們先尋求認清對象
[00:33:21.560 --> 00:33:22.560]  不要搞錯
[00:33:22.560 --> 00:33:23.560]  認清耶和華
[00:33:23.560 --> 00:33:24.560]  尋求耶和華
[00:33:24.560 --> 00:33:26.560]  尋求祂的能力
[00:33:26.560 --> 00:33:29.560]  尋求見到祂的面
[00:33:29.560 --> 00:33:31.560]  其實對猶太人來說
[00:33:31.560 --> 00:33:32.560]  要見到上帝的面
[00:33:32.560 --> 00:33:34.560]  其實是匪夷所思的事
[00:33:34.560 --> 00:33:36.560]  不過在大衛的經歷裏
[00:33:36.560 --> 00:33:39.560]  尋求上帝的面是多麼重要
[00:33:39.560 --> 00:33:42.560]  他這樣在詩篇裏表達
[00:33:42.560 --> 00:33:43.560]  姐妹們縱然
[00:33:43.560 --> 00:33:45.560]  這是我們個人去尋求的時候
[00:33:45.560 --> 00:33:48.560]  我們需要去跟神建立一種
[00:33:48.560 --> 00:33:50.560]  個人關係的經驗
[00:33:50.560 --> 00:33:51.560]  但其實在我們小組裏
[00:33:51.560 --> 00:33:53.560]  我們可以分享我們怎樣尋求神
[00:33:53.560 --> 00:33:56.560]  上帝又怎樣回應我們尋到祂
[00:33:56.560 --> 00:33:57.560]  祂是尋找和尋見
[00:33:57.560 --> 00:34:00.560]  敲門就是我們開門的位置
[00:34:00.560 --> 00:34:01.560]  我相信我們很多弟兄姐妹
[00:34:01.560 --> 00:34:05.560]  一樣有尋得見上帝的經驗
[00:34:05.560 --> 00:34:07.560]  你說中間會不會有些弟兄姐妹
[00:34:07.560 --> 00:34:09.560]  不知道怎樣去尋求
[00:34:09.560 --> 00:34:11.560]  在小組裏有一個很好的機會
[00:34:11.560 --> 00:34:13.560]  讓我們去分享我們的經驗
[00:34:13.560 --> 00:34:15.560]  你的經驗不是絕對的標準
[00:34:15.560 --> 00:34:16.560]  不是絕對的行徑
[00:34:16.560 --> 00:34:19.560]  但是一個很好的參考的指標
[00:34:19.560 --> 00:34:21.560]  你不是借鏡
[00:34:21.560 --> 00:34:23.560]  生命就影響生命
[00:34:23.560 --> 00:34:27.560]  但原來在實踐這個教導上
[00:34:27.560 --> 00:34:29.560]  除了個人層面之外
[00:34:29.560 --> 00:34:31.560]  還有一個群體的層面
[00:34:31.560 --> 00:34:33.560]  其實我覺得同福堂的祈禱會
[00:34:33.560 --> 00:34:36.560]  是一個非常好的優良的傳統
[00:34:36.560 --> 00:34:37.560]  弟兄姐妹
[00:34:37.560 --> 00:34:40.560]  我們在這個教會的群體裏
[00:34:40.560 --> 00:34:41.560]  上帝祝福下一章
[00:34:41.560 --> 00:34:43.560]  下一章告訴我們
[00:34:43.560 --> 00:34:44.560]  我們就是這樣的
[00:34:44.560 --> 00:34:47.560]  一起集體的來尋求上帝的面
[00:34:47.560 --> 00:34:49.560]  尋求上帝在我們教會當中的帶領
[00:34:49.560 --> 00:34:52.560]  大家從十幾二十年之前
[00:34:52.560 --> 00:34:53.560]  當學牧師
[00:34:53.560 --> 00:34:56.560]  自己每一個星期日
[00:34:56.560 --> 00:34:57.560]  上午回來教會
[00:34:57.560 --> 00:34:59.560]  沒有其他人之前
[00:34:59.560 --> 00:35:00.560]  就每一張椅子
[00:35:00.560 --> 00:35:01.560]  每一張椅子這樣來祝福
[00:35:01.560 --> 00:35:03.560]  祝福每一個將會坐在這張椅子的
[00:35:03.560 --> 00:35:06.560]  弟兄姐妹朋友的時候
[00:35:06.560 --> 00:35:07.560]  他堅持的榜樣
[00:35:07.560 --> 00:35:10.560]  童工就有養學養
[00:35:10.560 --> 00:35:12.560]  執事也有養學養
[00:35:12.560 --> 00:35:13.560]  以致弟兄姐妹
[00:35:13.560 --> 00:35:15.560]  我們在過去這十幾年的當中
[00:35:15.560 --> 00:35:17.560]  我們經歷到上帝
[00:35:17.560 --> 00:35:19.560]  在我們一起尋求上帝的過程裏
[00:35:19.560 --> 00:35:23.560]  上帝給我們很多的帶領和指引
[00:35:23.560 --> 00:35:24.560]  弟兄姐妹
[00:35:24.560 --> 00:35:25.560]  這個優良的傳統
[00:35:25.560 --> 00:35:27.560]  我們要好好地保存
[00:35:27.560 --> 00:35:30.560]  Amen
[00:35:30.560 --> 00:35:33.560]  不是很多人回應
[00:35:33.560 --> 00:35:35.560]  Amen
[00:35:35.560 --> 00:35:38.560]  那星期三就遇到你了
[00:35:38.560 --> 00:35:39.560]  這個星期三
[00:35:39.560 --> 00:35:40.560]  就算你不能遞交
[00:35:40.560 --> 00:35:41.560]  下個星期三
[00:35:41.560 --> 00:35:42.560]  下個星期三不行
[00:35:42.560 --> 00:35:44.560]  還有下個星期三
[00:35:44.560 --> 00:35:45.560]  總有一個星期三
[00:35:45.560 --> 00:35:47.560]  你一定有空的
[00:35:47.560 --> 00:35:49.560]  其實你說哪有空的呢
[00:35:49.560 --> 00:35:52.560]  但你是分別出來的
[00:35:52.560 --> 00:35:56.560]  所以讓我們一起尋求上帝的面
[00:35:56.560 --> 00:36:04.560]  第三
[00:36:04.560 --> 00:36:07.560]  第三個重點是Remember
[00:36:07.560 --> 00:36:11.560]  我們要紀念上帝的Work and Word
[00:36:11.560 --> 00:36:13.560]  在第五第六節我們一起讀
[00:36:13.560 --> 00:36:16.560]  他僕人阿帕拉罕的後裔
[00:36:16.560 --> 00:36:19.560]  他所揀選亞國的子孫
[00:36:19.560 --> 00:36:23.560]  你們要紀念他奇妙的作為和他的騎士
[00:36:23.560 --> 00:36:26.560]  並他口中的判語
[00:36:26.560 --> 00:36:29.560]  最後這兩節只有一個imperative
[00:36:29.560 --> 00:36:31.560]  就是紀念
[00:36:31.560 --> 00:36:33.560]  紀念是什麼意思呢
[00:36:33.560 --> 00:36:35.560]  紀念是紀念上帝奇妙的作為
[00:36:35.560 --> 00:36:39.560]  和他的判語
[00:36:39.560 --> 00:36:41.560]  紀念神的說話
[00:36:41.560 --> 00:36:43.560]  紀念上帝的Work
[00:36:43.560 --> 00:36:44.560]  他的工作
[00:36:44.560 --> 00:36:45.560]  他的作為
[00:36:45.560 --> 00:36:46.560]  他的騎士
[00:36:46.560 --> 00:36:49.560]  是Work
[00:36:49.560 --> 00:36:50.560]  他的判語
[00:36:50.560 --> 00:36:51.560]  他的話語
[00:36:51.560 --> 00:36:52.560]  是Word
[00:36:52.560 --> 00:36:53.560]  我專登
[00:36:53.560 --> 00:36:54.560]  你覺得為什麼這一點
[00:36:54.560 --> 00:36:55.560]  是又中又英
[00:36:55.560 --> 00:36:57.560]  是我有目的的
[00:36:57.560 --> 00:36:58.560]  因為我最近才發現
[00:36:58.560 --> 00:37:00.560]  原來我們的確句班
[00:37:00.560 --> 00:37:01.560]  教這個4W
[00:37:01.560 --> 00:37:04.560]  第三個Word和第四個Word
[00:37:04.560 --> 00:37:07.560]  第三和第四次序一路調轉了
[00:37:07.560 --> 00:37:09.560]  所以大家都搞錯
[00:37:09.560 --> 00:37:11.560]  第三個W是Work
[00:37:11.560 --> 00:37:12.560]  神的工作
[00:37:12.560 --> 00:37:14.560]  第四個W是Word
[00:37:14.560 --> 00:37:17.560]  然後帶來彼此討個伏事
[00:37:17.560 --> 00:37:19.560]  我發覺
[00:37:19.560 --> 00:37:21.560]  看這段聖經的時候
[00:37:21.560 --> 00:37:22.560]  覺得這個是對的
[00:37:22.560 --> 00:37:23.560]  為什麼呢
[00:37:23.560 --> 00:37:24.560]  因為這裡提醒我們
[00:37:24.560 --> 00:37:27.560]  我們要先紀念上帝的作為和他的騎士
[00:37:27.560 --> 00:37:30.560]  其次我們要紀念他口中的判語
[00:37:30.560 --> 00:37:32.560]  紀念不是只是一種記憶
[00:37:32.560 --> 00:37:33.560]  記得
[00:37:33.560 --> 00:37:34.560]  即背
[00:37:34.560 --> 00:37:35.560]  不只是這樣
[00:37:35.560 --> 00:37:37.560]  而是一種心化
[00:37:37.560 --> 00:37:39.560]  內藏在我們裡面
[00:37:39.560 --> 00:37:40.560]  當上帝的話語
[00:37:40.560 --> 00:37:42.560]  上帝的作為
[00:37:42.560 --> 00:37:44.560]  深植在我們的生命當中的時候
[00:37:44.560 --> 00:37:46.560]  植根越深
[00:37:46.560 --> 00:37:47.560]  我們就能夠
[00:37:47.560 --> 00:37:49.560]  越能夠抵禦風雨
[00:37:49.560 --> 00:37:50.560]  這裡說
[00:37:50.560 --> 00:37:51.560]  第一
[00:37:51.560 --> 00:37:54.560]  要紀念上帝的作為和他的騎士
[00:37:54.560 --> 00:37:55.560]  上帝的Work
[00:37:55.560 --> 00:37:56.560]  神的工作
[00:37:56.560 --> 00:37:58.560]  對於大衛來說
[00:37:58.560 --> 00:38:00.560]  他怎樣紀念上帝的騎士
[00:38:00.560 --> 00:38:01.560]  他根本看到
[00:38:01.560 --> 00:38:03.560]  約櫃來到他面前
[00:38:03.560 --> 00:38:05.560]  上帝的約櫃
[00:38:05.560 --> 00:38:07.560]  回到以色列
[00:38:07.560 --> 00:38:09.560]  對於以色列人來說
[00:38:09.560 --> 00:38:11.560]  上帝的騎士和他的作為是什麼
[00:38:11.560 --> 00:38:13.560]  《詩篇》105篇跟著所說
[00:38:13.560 --> 00:38:15.560]  上帝怎樣帶領他們
[00:38:15.560 --> 00:38:17.560]  怎樣賜那個英許給他們
[00:38:17.560 --> 00:38:18.560]  然後讓他們能夠
[00:38:18.560 --> 00:38:20.560]  本來要遭遇大的饑荒
[00:38:20.560 --> 00:38:22.560]  但上帝卻是能夠
[00:38:22.560 --> 00:38:23.560]  叫一個人
[00:38:23.560 --> 00:38:24.560]  使他們能夠
[00:38:24.560 --> 00:38:27.560]  整個民族都能夠獲救
[00:38:27.560 --> 00:38:30.560]  他們不用受饑荒之苦
[00:38:30.560 --> 00:38:31.560]  他們怎樣
[00:38:31.560 --> 00:38:34.560]  來到這個圍爐的埃及的地方
[00:38:34.560 --> 00:38:35.560]  他們能夠被拯救出來
[00:38:35.560 --> 00:38:37.560]  他們進入上帝英許的地方
[00:38:37.560 --> 00:38:38.560]  這一切就是
[00:38:38.560 --> 00:38:39.560]  上帝的奇妙
[00:38:39.560 --> 00:38:40.560]  上帝的騎士
[00:38:40.560 --> 00:38:42.560]  在這一章的聖經裡面
[00:38:42.560 --> 00:38:43.560]  講到實在
[00:38:43.560 --> 00:38:45.560]  上帝怎樣的拯救他們
[00:38:45.560 --> 00:38:46.560]  帶領他們最終得著
[00:38:46.560 --> 00:38:47.560]  英許之地
[00:38:47.560 --> 00:38:48.560]  這個是上帝
[00:38:48.560 --> 00:38:51.560]  他們要紀念的騎士
[00:38:51.560 --> 00:38:52.560]  第二
[00:38:52.560 --> 00:38:53.560]  他們要紀念
[00:38:53.560 --> 00:38:55.560]  神的判語
[00:38:55.560 --> 00:38:56.560]  就是神的話語
[00:38:56.560 --> 00:38:58.560]  神的word
[00:38:58.560 --> 00:39:00.560]  除非我們明白神的說話
[00:39:00.560 --> 00:39:03.560]  否則我們不會明白神的作為
[00:39:03.560 --> 00:39:04.560]  聽不聽得明白?
[00:39:04.560 --> 00:39:07.560]  除非我們明白神的說話
[00:39:07.560 --> 00:39:09.560]  我們才認得到
[00:39:09.560 --> 00:39:11.560]  這些是神的作為
[00:39:11.560 --> 00:39:13.560]  除非我們能夠實踐
[00:39:13.560 --> 00:39:15.560]  憑信心實踐神的說話
[00:39:15.560 --> 00:39:16.560]  否則的話
[00:39:16.560 --> 00:39:19.560]  我們沒有辦法認識神
[00:39:19.560 --> 00:39:21.560]  我們是要活出來
[00:39:21.560 --> 00:39:22.560]  要實踐的
[00:39:22.560 --> 00:39:24.560]  這個紀念不單止是內法
[00:39:24.560 --> 00:39:26.560]  更加是我們活出來
[00:39:26.560 --> 00:39:27.560]  那我就問一個問題
[00:39:27.560 --> 00:39:28.560]  究竟為什麼
[00:39:28.560 --> 00:39:32.560]  我們要紀念神的work和word
[00:39:32.560 --> 00:39:34.560]  其實很簡單
[00:39:34.560 --> 00:39:39.560]  是因為我們都經歷到上帝的拯救
[00:39:39.560 --> 00:39:41.560]  我們每一個人都有一個
[00:39:41.560 --> 00:39:42.560]  很獨特
[00:39:42.560 --> 00:39:45.560]  上帝救我們的歷程
[00:39:45.560 --> 00:39:47.560]  我們今天回到神的面前
[00:39:47.560 --> 00:39:48.560]  其實很簡單
[00:39:48.560 --> 00:39:49.560]  只有一個原因
[00:39:49.560 --> 00:39:51.560]  就是我們想跟神說
[00:39:51.560 --> 00:39:52.560]  多謝你
[00:39:52.560 --> 00:39:53.560]  我們多謝你
[00:39:53.560 --> 00:39:55.560]  在我們這個
[00:39:55.560 --> 00:39:57.560]  本來不可愛的人身上
[00:39:57.560 --> 00:39:59.560]  竟然給我們這麼多的恩惠
[00:39:59.560 --> 00:40:00.560]  所以我們很想
[00:40:00.560 --> 00:40:01.560]  哄祂開心
[00:40:01.560 --> 00:40:02.560]  我們想討祂喜悅
[00:40:02.560 --> 00:40:04.560]  這個是我們的目的
[00:40:04.560 --> 00:40:06.560]  為什麼我們要敬畏祂
[00:40:06.560 --> 00:40:08.560]  為什麼我們要紀念神的work和word
[00:40:08.560 --> 00:40:10.560]  就是因為我們要愛神
[00:40:10.560 --> 00:40:12.560]  我們怎樣可以愛祂
[00:40:12.560 --> 00:40:13.560]  在詩篇110
[00:40:13.560 --> 00:40:15.560]  三篇第十七十八節這樣說
[00:40:15.560 --> 00:40:16.560]  我們一起讀
[00:40:16.560 --> 00:40:18.560]  但耶和華的慈愛
[00:40:18.560 --> 00:40:20.560]  歸於敬畏祂的人
[00:40:20.560 --> 00:40:22.560]  從耿古到永遠
[00:40:22.560 --> 00:40:24.560]  就是遵行祂的約
[00:40:24.560 --> 00:40:27.560]  紀念祂的訓辭而遵行的人
[00:40:27.560 --> 00:40:28.560]  耶和華告訴我們
[00:40:28.560 --> 00:40:29.560]  要守祂的約
[00:40:29.560 --> 00:40:31.560]  守祂的訓辭
[00:40:31.560 --> 00:40:32.560]  守祂的命令
[00:40:32.560 --> 00:40:33.560]  甚至在詩篇103
[00:40:33.560 --> 00:40:34.560]  更加說得多一點
[00:40:34.560 --> 00:40:36.560]  守祂的命令
[00:40:36.560 --> 00:40:38.560]  承傳祂的旨意
[00:40:38.560 --> 00:40:39.560]  不是我的旨意
[00:40:39.560 --> 00:40:40.560]  不是我的命令
[00:40:40.560 --> 00:40:41.560]  不是我的心意
[00:40:41.560 --> 00:40:42.560]  不是我的喜好
[00:40:42.560 --> 00:40:43.560]  是祂的
[00:40:43.560 --> 00:40:44.560]  祂的
[00:40:44.560 --> 00:40:45.560]  神的
[00:40:45.560 --> 00:40:46.560]  神的
[00:40:46.560 --> 00:40:47.560]  神的
[00:40:47.560 --> 00:40:49.560]  我們怎樣能夠敬畏上帝呢
[00:40:49.560 --> 00:40:51.560]  首要我們就要認識祂
[00:40:51.560 --> 00:40:53.560]  要認識祂是一個怎樣的神
[00:40:53.560 --> 00:40:54.560]  如果不是
[00:40:54.560 --> 00:40:55.560]  就算我們出自一個好意
[00:40:55.560 --> 00:40:56.560]  我們說這樣
[00:40:56.560 --> 00:40:57.560]  我們希望討上帝喜悅
[00:40:57.560 --> 00:40:59.560]  但是因為我們不認識祂
[00:40:59.560 --> 00:41:03.560]  我們會做了很多不合神心意的事
[00:41:03.560 --> 00:41:05.560]  以色列人就是這樣
[00:41:05.560 --> 00:41:07.560]  他想著在曠野的地方
[00:41:07.560 --> 00:41:09.560]  找一個地方來敬拜上帝
[00:41:09.560 --> 00:41:11.560]  於是他弄了一個金牛獨
[00:41:11.560 --> 00:41:13.560]  他不是拜其他的神
[00:41:13.560 --> 00:41:16.560]  他想著那個牛獨就代表耶和華
[00:41:16.560 --> 00:41:17.560]  搞錯了
[00:41:17.560 --> 00:41:19.560]  因為不認識上帝
[00:41:19.560 --> 00:41:21.560]  所以第一件事
[00:41:21.560 --> 00:41:23.560]  我們要討上帝喜悅
[00:41:23.560 --> 00:41:24.560]  我們要敬畏祂
[00:41:24.560 --> 00:41:25.560]  怎樣敬畏祂
[00:41:25.560 --> 00:41:26.560]  我們要認識祂
[00:41:26.560 --> 00:41:28.560]  知道祂是怎樣的神
[00:41:28.560 --> 00:41:30.560]  只要我們實踐祂的懷願
[00:41:30.560 --> 00:41:32.560]  就認識到祂了
[00:41:32.560 --> 00:41:34.560]  不知道你們有沒有收過一些
[00:41:34.560 --> 00:41:36.560]  不等洗的禮物
[00:41:36.560 --> 00:41:38.560]  送禮是很考驗人的
[00:41:38.560 --> 00:41:39.560]  第一個條件就是
[00:41:39.560 --> 00:41:42.560]  己所不欲勿施於人
[00:41:42.560 --> 00:41:45.560]  有時我們聖誕節會玩一些遊戲
[00:41:45.560 --> 00:41:46.560]  叫做交換禮物
[00:41:46.560 --> 00:41:48.560]  當我們要交換禮物的時候
[00:41:48.560 --> 00:41:49.560]  我們就會回家
[00:41:49.560 --> 00:41:51.560]  看看有沒有什麼不等洗的禮物
[00:41:51.560 --> 00:41:52.560]  然後就拿出去
[00:41:52.560 --> 00:41:54.560]  希望能夠透過這個遊戲
[00:41:54.560 --> 00:41:56.560]  換一些等洗的禮物回來
[00:41:56.560 --> 00:41:59.560]  很可惜通常我們換回來的
[00:41:59.560 --> 00:42:00.560]  都是那些不等洗的東西
[00:42:00.560 --> 00:42:01.560]  於是如是者
[00:42:01.560 --> 00:42:03.560]  我們就不斷不等洗不等洗
[00:42:03.560 --> 00:42:06.560]  不過我們的同工
[00:42:06.560 --> 00:42:08.560]  在玩交換禮物的遊戲上
[00:42:08.560 --> 00:42:10.560]  就高明一點
[00:42:10.560 --> 00:42:12.560]  我們的同工會抽
[00:42:12.560 --> 00:42:14.560]  就是說我們會有特定的對象
[00:42:14.560 --> 00:42:15.560]  不過對方不知道
[00:42:15.560 --> 00:42:17.560]  是誰會送禮物給他的
[00:42:17.560 --> 00:42:19.560]  上一年的聖誕節
[00:42:19.560 --> 00:42:22.560]  我們又玩交換禮物的遊戲
[00:42:22.560 --> 00:42:25.560]  某人就抽了我的名字
[00:42:25.560 --> 00:42:29.560]  我結果就收了一個車牌
[00:42:29.560 --> 00:42:32.560]  這個車牌就寫著Reverend Lum
[00:42:32.560 --> 00:42:35.560]  就是我的名字
[00:42:35.560 --> 00:42:38.560]  因為他知道我去年年尾
[00:42:38.560 --> 00:42:40.560]  剛剛考到一個車牌
[00:42:40.560 --> 00:42:43.560]  當然看著這個車牌
[00:42:43.560 --> 00:42:44.560]  我是不是要將它變成
[00:42:44.560 --> 00:42:46.560]  掛在車上的車牌呢
[00:42:46.560 --> 00:42:48.560]  我也有些忐忑
[00:42:48.560 --> 00:42:49.560]  一方面
[00:42:49.560 --> 00:42:51.560]  你走在街上
[00:42:51.560 --> 00:42:53.560]  人人都知道你是Reverend Lum
[00:42:53.560 --> 00:42:55.560]  但最重要的問題都不是這個
[00:42:55.560 --> 00:42:57.560]  最重要的問題是
[00:42:57.560 --> 00:42:58.560]  如果你要將這個車牌
[00:42:58.560 --> 00:42:59.560]  在香港的法例來說
[00:42:59.560 --> 00:43:01.560]  你要將它變成你的車
[00:43:01.560 --> 00:43:02.560]  掛在車上的車牌
[00:43:02.560 --> 00:43:03.560]  你要給錢的
[00:43:03.560 --> 00:43:04.560]  起碼五千元
[00:43:04.560 --> 00:43:07.560]  如果有人過不去跟你比的話
[00:43:07.560 --> 00:43:09.560]  到時不知道要比到多少錢
[00:43:09.560 --> 00:43:10.560]  所以我就覺得
[00:43:10.560 --> 00:43:12.560]  無謂浪費這些錢
[00:43:12.560 --> 00:43:13.560]  不過其實這份禮物
[00:43:13.560 --> 00:43:15.560]  都不是一個不等洗的禮物
[00:43:15.560 --> 00:43:16.560]  到今天
[00:43:16.560 --> 00:43:18.560]  在我的辦公室門口
[00:43:18.560 --> 00:43:19.560]  我就將這個車牌
[00:43:19.560 --> 00:43:21.560]  掛在我的辦公室
[00:43:21.560 --> 00:43:23.560]  我也很感謝這個同工
[00:43:23.560 --> 00:43:25.560]  因為他很周到
[00:43:25.560 --> 00:43:27.560]  他是想過
[00:43:27.560 --> 00:43:28.560]  所以弟兄姊妹
[00:43:28.560 --> 00:43:30.560]  我們說我們要回應
[00:43:30.560 --> 00:43:31.560]  感謝上帝
[00:43:31.560 --> 00:43:33.560]  我們要討上帝喜悅
[00:43:33.560 --> 00:43:35.560]  第一我們要認識神
[00:43:35.560 --> 00:43:37.560]  我們要認識祂是一個怎樣的神
[00:43:37.560 --> 00:43:39.560]  以致我們不會將那些不等洗的
[00:43:39.560 --> 00:43:41.560]  不適合上帝洗的
[00:43:41.560 --> 00:43:43.560]  推給上帝
[00:43:43.560 --> 00:43:44.560]  然後就說上帝不接納
[00:43:44.560 --> 00:43:46.560]  根本我們不認識祂
[00:43:46.560 --> 00:43:48.560]  我們欺騙上帝要
[00:43:48.560 --> 00:43:49.560]  所以弟兄姊妹
[00:43:49.560 --> 00:43:51.560]  當我看整篇詩篇的時候
[00:43:51.560 --> 00:43:54.560]  五百年以色列人的歷史
[00:43:54.560 --> 00:43:57.560]  濃縮在四十五節裏面
[00:43:57.560 --> 00:43:59.560]  有時候我們看很多歷史
[00:43:59.560 --> 00:44:01.560]  即聖經裏面記載
[00:44:01.560 --> 00:44:03.560]  很多零碎的碎片
[00:44:03.560 --> 00:44:04.560]  究竟是怎樣的
[00:44:04.560 --> 00:44:05.560]  為何那些人會這樣
[00:44:05.560 --> 00:44:07.560]  不聽神話
[00:44:07.560 --> 00:44:09.560]  我們有時候也會看我們自己的生命
[00:44:09.560 --> 00:44:10.560]  我們覺得我們所發生的事
[00:44:10.560 --> 00:44:11.560]  好像
[00:44:11.560 --> 00:44:13.560]  究竟神是否在這裏
[00:44:13.560 --> 00:44:15.560]  但這篇詩篇告訴我們不是
[00:44:15.560 --> 00:44:18.560]  是有上帝整幅的圖畫在這裏
[00:44:18.560 --> 00:44:20.560]  上帝的心意就是
[00:44:20.560 --> 00:44:22.560]  叫祂的子民經歷祂的豐盛
[00:44:22.560 --> 00:44:24.560]  祂是手揚詩詞
[00:44:24.560 --> 00:44:26.560]  今日上帝仍然在這裏
[00:44:26.560 --> 00:44:28.560]  寫著祂這個救恩的故事
[00:44:28.560 --> 00:44:30.560]  祂邀請你和我
[00:44:30.560 --> 00:44:32.560]  將我們的生命
[00:44:32.560 --> 00:44:34.560]  來組成這幅完整
[00:44:34.560 --> 00:44:36.560]  上帝拯救的圖畫
[00:44:36.560 --> 00:44:38.560]  所以讓我們一起低頭祈禱
[00:44:38.560 --> 00:44:43.560]  耶穌我們多謝祢
[00:44:43.560 --> 00:44:45.560]  是祢的大愛
[00:44:45.560 --> 00:44:47.560]  將我們呼喚
[00:44:47.560 --> 00:44:49.560]  上帝叫我們時常記得
[00:44:49.560 --> 00:44:51.560]  祢自己的作為
[00:44:51.560 --> 00:44:53.560]  記得祢的話語
[00:44:53.560 --> 00:44:56.560]  心法、經驗、體會
[00:44:56.560 --> 00:44:58.560]  我們宣揚並且
[00:44:58.560 --> 00:45:00.560]  每一天尋求祢的面
[00:45:00.560 --> 00:45:03.560]  主人這就是我們在祢面前的禱告
[00:45:03.560 --> 00:45:05.560]  向祢月亮
[00:45:05.560 --> 00:45:07.560]  聽我們祈禱奉靠耶穌基督的聖名
[00:45:07.560 --> 00:45:09.560]  阿們
