
[00:00:00.000 --> 00:00:02.920]  在此同各位鄧兄姊妹祝賀
[00:39:42.240 --> 00:39:45.040]  又或者在職場裡
[00:39:45.040 --> 00:39:46.480]  在工作上
[00:39:46.480 --> 00:39:52.880]  我們只管在自己的位置看聖經
[00:39:52.880 --> 00:39:55.080]  連工作都做得不好
[00:39:55.080 --> 00:39:58.440]  那又如何在職場做見證呢
[00:39:58.440 --> 00:40:01.120]  我們來到教會的場景
[00:40:01.120 --> 00:40:06.080]  這位頂子妹只是專注在崇拜
[00:40:06.080 --> 00:40:07.400]  是非常好的
[00:40:07.400 --> 00:40:08.920]  專心去崇拜
[00:40:08.920 --> 00:40:11.720]  也有積極參加小組
[00:40:11.720 --> 00:40:13.360]  是非常非常好的
[00:40:13.360 --> 00:40:15.120]  我們也有靈修
[00:40:15.120 --> 00:40:17.040]  也有禱告的時間
[00:40:17.040 --> 00:40:18.200]  也很好
[00:40:18.200 --> 00:40:19.960]  是吧
[00:40:19.960 --> 00:40:22.560]  我也很感恩
[00:40:22.560 --> 00:40:26.360]  因為我們也看到有些頂子妹
[00:40:26.360 --> 00:40:29.320]  也有走出去做一些探訪
[00:40:29.320 --> 00:40:31.200]  今年有些探訪的活動
[00:40:31.200 --> 00:40:39.360]  年輕人去探訪我們一班長青的朋友
[00:40:39.360 --> 00:40:43.120]  但如果我們只是坐在這裏忽略了
[00:40:43.120 --> 00:40:45.400]  是為主做作工的話
[00:40:45.400 --> 00:40:49.600]  不向人傳福音的時候
[00:40:49.600 --> 00:40:52.320]  也是沒有侍奉的心智
[00:40:52.320 --> 00:40:53.680]  就算聖經
[00:40:53.680 --> 00:40:57.120]  很多金句我們也背得很熟悉
[00:40:57.120 --> 00:40:59.440]  但沒有生命的見證的時候
[00:40:59.440 --> 00:41:00.640]  就像聖經裏
[00:41:00.640 --> 00:41:06.360]  耶穌去唾棄一班民事和法理賽人一樣
[00:41:06.360 --> 00:41:09.800]  他們不單得不到神的喜悅和祝福
[00:41:09.800 --> 00:41:14.600]  甚至在世人裏也沒有一個好的見證
[00:41:14.600 --> 00:41:18.120]  讓我們努力在生活裏實踐信仰
[00:41:18.120 --> 00:41:20.080]  活出基督的樣式
[00:41:20.080 --> 00:41:26.160]  這才是榮耀神和造就人的榜樣
[00:41:26.160 --> 00:41:31.440]  聖經裏很多地方都鼓勵我們要盡力
[00:41:31.440 --> 00:41:37.320]  也會幫助我們完成那些不能做到的事
[00:41:37.320 --> 00:41:44.520]  現代基督徒有一半都會有國家保護信仰的自由
[00:41:44.520 --> 00:41:48.480]  不像初代的基督徒一樣
[00:41:48.480 --> 00:41:51.400]  受到政府強力的宗教逼迫
[00:41:51.400 --> 00:41:52.880]  雖然我們這一代
[00:41:52.880 --> 00:41:53.600]  在這個時刻
[00:41:53.600 --> 00:41:56.400]  我們暫時也有信仰的自由
[00:41:56.400 --> 00:41:58.000]  在這個環境裏
[00:41:58.000 --> 00:42:04.840]  我們要思想是否有一個願意為堅持真道
[00:42:04.840 --> 00:42:07.240]  而不惜犧牲的心智
[00:42:07.240 --> 00:42:09.280]  我們活在當代的時候
[00:42:09.280 --> 00:42:10.760]  是否願意謙卑
[00:42:10.760 --> 00:42:14.880]  讓天父按真理去教導我們
[00:42:14.880 --> 00:42:17.680]  去矯正我們生命之中的弱點
[00:42:17.680 --> 00:42:19.960]  以及我們的軟弱
[00:42:19.960 --> 00:42:24.160]  使我們能夠一生內行正義的道路
[00:42:24.160 --> 00:42:26.720]  並且活著滿有平安
[00:42:26.720 --> 00:42:29.000]  有聖潔的生活
[00:42:29.000 --> 00:42:31.800]  當主耶穌叫我們走出來的時候
[00:42:31.800 --> 00:42:34.240]  為主耶穌做見證的時候
[00:42:34.240 --> 00:42:35.840]  我們會否有很多藉口
[00:42:35.840 --> 00:42:36.760]  好像剛才所說
[00:42:36.760 --> 00:42:38.200]  「我很忙的」
[00:42:38.200 --> 00:42:41.040]  「叫其他人做吧」
[00:42:41.040 --> 00:42:41.920]  求主幫助
[00:42:41.920 --> 00:42:44.600]  叫我們能夠勇敢地走出來
