
[00:00:00.000 --> 00:00:03.300]  今天好像成了一件大事
[00:31:27.480 --> 00:31:29.480]  每一個星期都會成為一個
[00:31:29.480 --> 00:31:31.480]  使人得見的崇拜
[00:31:31.480 --> 00:31:33.480]  將榮耀歸給我們的三一上帝
[00:31:33.480 --> 00:31:35.480]  我們同心土告
[00:31:35.480 --> 00:31:41.480]  親愛的聖靈
[00:31:41.480 --> 00:31:43.480]  當我們這一刻來到主祢的面前
[00:31:43.480 --> 00:31:45.480]  我們呈現什麼呢?
[00:31:45.480 --> 00:31:47.480]  我們的心在哪裡呢?
[00:31:47.480 --> 00:31:49.480]  求聖靈幫助我們專注在祢的裡面
[00:31:49.480 --> 00:31:53.480]  專注在祢的裡面
[00:31:53.480 --> 00:31:55.480]  單單只有耶穌
[00:31:55.480 --> 00:31:57.480]  和上帝的話語
[00:31:57.480 --> 00:31:59.480]  充滿在我們每個人當中
[00:31:59.480 --> 00:32:01.480]  充滿在我們每個人的心靈裡面
[00:32:01.480 --> 00:32:03.480]  充滿在崇拜的禮堂裡面
[00:32:03.480 --> 00:32:07.480]  而我們要高舉的是
[00:32:07.480 --> 00:32:09.480]  神祢的話語
[00:32:09.480 --> 00:32:11.480]  回應上帝的道
[00:32:11.480 --> 00:32:13.480]  今天 祢透過尼西米
[00:32:13.480 --> 00:32:15.480]  讓我們看見崇拜根生的意義
[00:32:15.480 --> 00:32:17.480]  就是要我們
[00:32:17.480 --> 00:32:19.480]  全然的將自己呈獻給祢
[00:32:19.480 --> 00:32:21.480]  毫無保留
[00:32:21.480 --> 00:32:23.480]  專一在三一上帝當中
[00:32:23.480 --> 00:32:25.480]  我們要用神的方式去敬拜
[00:32:25.480 --> 00:32:27.480]  將自己真正的性情
[00:32:27.480 --> 00:32:29.480]  呈獻
[00:32:29.480 --> 00:32:31.480]  我們要更加去為我們的
[00:32:31.480 --> 00:32:33.480]  侍奉團隊去打氣 去土告
[00:32:33.480 --> 00:32:35.480]  求主祢
[00:32:35.480 --> 00:32:37.480]  讓我們土鎮的崇拜
[00:32:37.480 --> 00:32:39.480]  得到真正的根生
[00:32:39.480 --> 00:32:41.480]  成為一個使人得見的崇拜
[00:32:41.480 --> 00:32:43.480]  使人得見的教會
[00:32:43.480 --> 00:32:45.480]  得到最大的榮耀
[00:32:45.480 --> 00:32:47.480]  奉耶穌基督得勝免治祈求
[00:32:47.480 --> 00:32:49.480]  阿門
