
[00:00:00.000 --> 00:00:02.000]  領志明 我們在講到之前
[00:31:45.440 --> 00:31:47.440]  你做好
[00:31:47.440 --> 00:31:49.440]  然後得獎賞
[00:31:49.440 --> 00:31:51.440]  你自然是會的
[00:31:51.440 --> 00:31:53.440]  但更重要的是講神的祝福
[00:31:53.440 --> 00:31:55.440]  他回來的時候
[00:31:55.440 --> 00:31:57.440]  給你的福氣
[00:31:57.440 --> 00:31:59.440]  是On the way
[00:31:59.440 --> 00:32:01.440]  正在來的
[00:32:01.440 --> 00:32:03.440]  警醒
[00:32:03.440 --> 00:32:05.440]  期待主人回來
[00:32:05.440 --> 00:32:07.440]  只是保守你自己
[00:32:07.440 --> 00:32:09.440]  仍然在這個蒙福的主僕關係當中
[00:32:09.440 --> 00:32:13.440]  你只是聽他的吩咐
[00:32:13.440 --> 00:32:15.440]  按他的指示
[00:32:15.440 --> 00:32:17.440]  你從主僕到朋友
[00:32:17.440 --> 00:32:19.440]  是有福的
[00:32:19.440 --> 00:32:21.440]  各位我們就是服侍這位
[00:32:21.440 --> 00:32:23.440]  甘心自卑為奴的主耶穌基督
[00:32:23.440 --> 00:32:25.440]  他的行動
[00:32:25.440 --> 00:32:27.440]  是令我們驚訝的
[00:32:27.440 --> 00:32:29.440]  令我們成為他的朋友
[00:32:29.440 --> 00:32:31.440]  他的上賓
[00:32:31.440 --> 00:32:33.440]  他想告訴我們
[00:32:33.440 --> 00:32:35.440]  我們有福的源頭
[00:32:35.440 --> 00:32:37.440]  主人來到
[00:32:37.440 --> 00:32:39.440]  看見這樣
[00:32:39.440 --> 00:32:41.440]  這些僕人就有福了
[00:32:41.440 --> 00:32:43.440]  頂著他今天
[00:32:43.440 --> 00:32:45.440]  在我們選年的年初二
[00:32:47.440 --> 00:32:49.440]  你要期待主人回來
[00:32:49.440 --> 00:32:51.440]  這件是開心的事
[00:32:51.440 --> 00:32:53.440]  有很大的福氣On the way
[00:32:53.440 --> 00:32:55.440]  所以從等候到期待
[00:32:55.440 --> 00:32:57.440]  主人是會回來的
[00:32:57.440 --> 00:32:59.440]  雖然不知道他何時
[00:32:59.440 --> 00:33:01.440]  從掌控到按時
[00:33:01.440 --> 00:33:03.440]  你要做你平日應該做的事
[00:33:03.440 --> 00:33:05.440]  在你管理的範圍裏面
[00:33:05.440 --> 00:33:07.440]  你做好他回來會見到
[00:33:07.440 --> 00:33:09.440]  他必定會稱讚
[00:33:09.440 --> 00:33:11.440]  他必定會獎賞
[00:33:11.440 --> 00:33:13.440]  但更重要的是
[00:33:13.440 --> 00:33:15.440]  我們在這個蒙福的關係裏面
[00:33:15.440 --> 00:33:17.440]  雖然外面很亂
[00:33:17.440 --> 00:33:19.440]  但在主這個家和他的關係當中
[00:33:19.440 --> 00:33:21.440]  你一直是有福的
[00:33:21.440 --> 00:33:23.440]  你保守自己
[00:33:23.440 --> 00:33:25.440]  在這個蒙福的關係裏
[00:33:25.440 --> 00:33:27.440]  因為上帝的福氣On the way
[00:33:27.440 --> 00:33:29.440]  他必定
[00:33:29.440 --> 00:33:31.440]  很希望很樂意
[00:33:31.440 --> 00:33:33.440]  將這個福氣給你
[00:33:33.440 --> 00:33:35.440]  我們一起祈禱
[00:33:35.440 --> 00:33:41.440]  主基督我們感謝你
[00:33:41.440 --> 00:33:43.440]  我們知道你回到預備的地方
[00:33:43.440 --> 00:33:45.440]  你將來再回來
[00:33:45.440 --> 00:33:47.440]  你帶領我們進入更蒙福的境界
[00:33:47.440 --> 00:33:49.440]  大主我們今天
[00:33:49.440 --> 00:33:51.440]  我們知道我們都在蒙福的關係裏面
[00:33:51.440 --> 00:33:53.440]  不因為我們
[00:33:53.440 --> 00:33:55.440]  當下所經歷的一點患難
[00:33:55.440 --> 00:33:57.440]  我們就會感覺到
[00:33:57.440 --> 00:33:59.440]  你沒有理會我們
[00:33:59.440 --> 00:34:01.440]  而是我們知道
[00:34:01.440 --> 00:34:03.440]  在很多細微之處
[00:34:03.440 --> 00:34:05.440]  你怎樣看顧我們
[00:34:05.440 --> 00:34:07.440]  你也猜探聖靈住在我們心裏
[00:34:07.440 --> 00:34:09.440]  護衛著我們
[00:34:09.440 --> 00:34:11.440]  提醒著我們
[00:34:11.440 --> 00:34:13.440]  我們也知道你在天上
[00:34:13.440 --> 00:34:15.440]  為我們祈求
[00:34:15.440 --> 00:34:17.440]  主啊 我們是多麼有福
[00:34:17.440 --> 00:34:19.440]  與我們每位弟兄姊妹
[00:34:19.440 --> 00:34:21.440]  我們在新的一年
[00:34:21.440 --> 00:34:23.440]  這個農曆年當中
[00:34:23.440 --> 00:34:25.440]  我們真的期待祢的回來
[00:34:25.440 --> 00:34:27.440]  以致我們知道
[00:34:27.440 --> 00:34:29.440]  我們在一個
[00:34:29.440 --> 00:34:31.440]  很蒙福的關係裏面
[00:34:31.440 --> 00:34:33.440]  賜福給我們每一位
[00:34:33.440 --> 00:34:35.440]  多謝祢
[00:34:35.440 --> 00:34:37.440]  祈禱奉主名求
