
[00:00:00.000 --> 00:00:05.820]  (主席) 丁子慧,我們六月份除了父親節的主日之外
[00:39:01.620 --> 00:39:05.060]  死對我來說也有益處
[00:39:05.060 --> 00:39:07.700]  下一句是最重要的
[00:39:07.700 --> 00:39:11.220]  但我如今選擇在地上繼續活著
[00:39:11.220 --> 00:39:16.540]  是因為我要完成基督在地上的使命
[00:39:16.540 --> 00:39:18.100]  求主幫助我們
[00:39:18.100 --> 00:39:21.140]  讓我們能夠認識死亡
[00:39:21.140 --> 00:39:24.020]  我們可以懂得怎樣去生存
[00:39:24.020 --> 00:39:24.980]  我們一會兒低頭
[00:39:24.980 --> 00:39:26.620]  我們禱告
[00:39:26.620 --> 00:39:27.580]  天父我們感謝你
[00:39:27.580 --> 00:39:30.620]  因為你帶領我們在聖經的話語裡面
[00:39:30.620 --> 00:39:33.860]  去明白生和死
[00:39:33.860 --> 00:39:35.060]  不單是它的關係
[00:39:35.060 --> 00:39:37.620]  並且今天在我們的生命裡面
[00:39:37.620 --> 00:39:40.940]  我們應該怎樣去選擇過一個
[00:39:40.940 --> 00:39:43.060]  你自己喜悅的人生
[00:39:43.060 --> 00:39:46.020]  在短短幾十年的地上
[00:39:46.020 --> 00:39:49.300]  讓我們不再是吃吃喝喝
[00:39:49.300 --> 00:39:51.420]  或者漫無目的地活著
[00:39:51.420 --> 00:39:53.500]  而是上帝你在地上
[00:39:53.500 --> 00:39:57.060]  是要我們一生都不走錯
[00:39:57.060 --> 00:39:59.100]  希望我們能夠明白祢的心意
[00:39:59.100 --> 00:40:01.940]  預備好我們去見主祢的面
[00:40:01.940 --> 00:40:03.300]  所以聽我們的禱告
[00:40:03.300 --> 00:40:05.300]  奉耶穌的聖名
[00:40:05.300 --> 00:40:07.300]  阿們
