
[00:00:00.000 --> 00:00:02.000]  今日分享的題目是
[00:33:48.000 --> 00:33:51.000]  今天明天我趕鬼治病
[00:33:51.000 --> 00:33:53.000]  第三天我的事成全
[00:33:53.000 --> 00:33:55.000]  耶穌說我會繼續留在這個地方
[00:33:55.000 --> 00:33:58.000]  因為這個地方有肉身有靈性的需要
[00:33:58.000 --> 00:34:01.000]  我會繼續在這裡完成
[00:34:01.000 --> 00:34:03.000]  我要在這裡完成的使命
[00:34:03.000 --> 00:34:04.000]  不過他也說
[00:34:04.000 --> 00:34:06.000]  不過你回去跟那個狐狸說
[00:34:06.000 --> 00:34:09.000]  我會留在這裡做我要做的事
[00:34:09.000 --> 00:34:10.000]  不過做完我就走了
[00:34:10.000 --> 00:34:11.000]  為什麼呢
[00:34:11.000 --> 00:34:14.000]  因為他會繼續去耶路撒冷
[00:34:14.000 --> 00:34:17.000]  這裡耶穌用了一個很諷刺的形式
[00:34:17.000 --> 00:34:19.000]  去跟希律說話
[00:34:19.000 --> 00:34:24.000]  他說耶路撒冷是常常殺害先知的地方
[00:34:24.000 --> 00:34:27.000]  我也會在那裡受害
[00:34:27.000 --> 00:34:29.000]  所以希律你不要貪心
[00:34:29.000 --> 00:34:33.000]  殺先知的特權在耶路撒冷那裡
[00:34:33.000 --> 00:34:37.000]  殺先知的地位也都屬於耶路撒冷的
[00:34:37.000 --> 00:34:40.000]  所以我做完我的事我就會走了
[00:34:40.000 --> 00:34:42.000]  但是如果我們繼續看的時候
[00:34:42.000 --> 00:34:47.000]  我們發現其實耶穌仍然很為耶路撒冷的心去悲哀
[00:34:47.000 --> 00:34:49.000]  他很想耶路撒冷悔改
[00:34:49.000 --> 00:34:52.000]  他說耶路撒冷啊耶路撒冷啊
[00:34:52.000 --> 00:34:54.000]  你常常殺害先知
[00:34:54.000 --> 00:34:57.000]  又用石頭去打死那些奉差遣來到你們的
[00:34:57.000 --> 00:34:59.000]  他說我多次願意去聚集
[00:34:59.000 --> 00:35:02.000]  就好像母雞很想保護小雞
[00:35:02.000 --> 00:35:05.000]  很想你們免去那些災禍
[00:35:05.000 --> 00:35:08.000]  耶穌說我也很想你們免去將來的審判
[00:35:08.000 --> 00:35:11.000]  但是我們知道無論耶穌怎麼去勸
[00:35:11.000 --> 00:35:13.000]  耶路撒冷都沒有改變
[00:35:13.000 --> 00:35:17.000]  所以耶路撒冷也都要面對他將來的結局
[00:35:17.000 --> 00:35:20.000]  就是聖殿的拆毀和避毀
[00:35:20.000 --> 00:35:23.000]  因為那個聖殿不能夠再稱為神的殿
[00:35:23.000 --> 00:35:26.000]  因為尼賽亞去到他們那裡他們拒絕了尼賽亞
[00:35:26.000 --> 00:35:28.000]  去到他們那裡他們拒絕了尼賽亞
[00:35:28.000 --> 00:35:31.000]  那裡不能夠再被稱為神的殿
[00:35:31.000 --> 00:35:37.000]  直至他們願意承認耶穌是奉差遣來的時候
[00:35:37.000 --> 00:35:40.000]  他們才能夠得救
[00:35:40.000 --> 00:35:42.000]  而當我們去看一段聖經的時候
[00:35:42.000 --> 00:35:45.000]  給我們有一個很重要的提醒
[00:35:45.000 --> 00:35:50.000]  就是今天當我們面對困難和挑戰的時候
[00:35:50.000 --> 00:35:54.000]  我們願不願意去繼續履行使命
[00:35:54.000 --> 00:35:55.000]  我們看到耶穌的生命
[00:35:55.000 --> 00:35:56.000]  面對威脅
[00:35:56.000 --> 00:35:58.000]  他是無懼威脅的
[00:35:58.000 --> 00:36:02.000]  是啊,有威脅但我會繼續留在這裡完成我的使命
[00:36:02.000 --> 00:36:03.000]  不過你放心
[00:36:03.000 --> 00:36:05.000]  我完成我這個使命之後
[00:36:05.000 --> 00:36:08.000]  我會去耶路撒冷完成我下一個的使命
[00:36:08.000 --> 00:36:10.000]  這個是耶穌的生命
[00:36:10.000 --> 00:36:12.000]  無論在這裡他的生命受威脅
[00:36:12.000 --> 00:36:15.000]  甚至在耶路撒冷他將要被殺害
[00:36:15.000 --> 00:36:17.000]  耶穌只有一個目的
[00:36:17.000 --> 00:36:20.000]  就是我的生命要履行神的使命
[00:36:20.000 --> 00:36:21.000]  今天我們都要問自己
[00:36:21.000 --> 00:36:24.000]  我們可能都在困難和挑戰裡面
[00:36:24.000 --> 00:36:26.000]  今天可能你有什麼困難和挑戰
[00:36:26.000 --> 00:36:28.000]  今天可能你的困難和挑戰在你家裡
[00:36:28.000 --> 00:36:31.000]  可能你覺得家裡真的很困難
[00:36:31.000 --> 00:36:32.000]  跟家人傳福音很困難
[00:36:32.000 --> 00:36:34.000]  家裡的事令我很困難
[00:36:34.000 --> 00:36:36.000]  今天可能你覺得你的困難在職場
[00:36:36.000 --> 00:36:38.000]  你可能覺得職場那些的關係
[00:36:38.000 --> 00:36:39.000]  職場的文化
[00:36:39.000 --> 00:36:42.000]  甚至職場那種壓力令你透不過氣
[00:36:42.000 --> 00:36:45.000]  今天你的困難可能在教會
[00:36:45.000 --> 00:36:47.000]  可能是你侍奉的崗位
[00:36:47.000 --> 00:36:48.000]  團隊的關係
[00:36:48.000 --> 00:36:50.000]  弟兄姊妹的回應
[00:36:50.000 --> 00:36:53.000]  甚至當我們宏觀香港
[00:36:53.000 --> 00:36:56.000]  可能你覺得現在香港都很困難
[00:36:56.000 --> 00:36:58.000]  但今天在困難和挑戰裡面
[00:36:58.000 --> 00:37:02.000]  我們願不願意堅持履行使命
[00:37:02.000 --> 00:37:06.000]  但怎樣叫我們能夠堅持履行使命呢
[00:37:06.000 --> 00:37:08.000]  我會去到今天的總結
[00:37:08.000 --> 00:37:10.000]  我們請幾排隊
[00:37:10.000 --> 00:37:13.000]  我們怎樣能夠在困難和挑戰裡面
[00:37:13.000 --> 00:37:16.000]  去堅持履行使命呢
[00:37:16.000 --> 00:37:18.000]  今天很重要
[00:37:18.000 --> 00:37:22.000]  我們要回到芥菜種和麵包
[00:37:22.000 --> 00:37:25.000]  今天芥菜種是一粒很小的種子
[00:37:25.000 --> 00:37:27.000]  第一粒這麼小的種子
[00:37:27.000 --> 00:37:29.000]  可以長出成為一棵樹
[00:37:29.000 --> 00:37:32.000]  這棵樹原來鳥可以來找到安息
[00:37:32.000 --> 00:37:34.000]  找到保護
[00:37:34.000 --> 00:37:37.000]  麵包是一些很小的物質
[00:37:37.000 --> 00:37:40.000]  但原來擺在一個很大的麵粉裡面
[00:37:40.000 --> 00:37:43.000]  會令這些麵粉長成為麵包
[00:37:43.000 --> 00:37:45.000]  能夠餵飽很多人
[00:37:45.000 --> 00:37:49.000]  今天很在乎你的眼光是看什麼
[00:37:49.000 --> 00:37:52.000]  如果今天你看自己覺得自己是一粒芥菜種
[00:37:52.000 --> 00:37:54.000]  我真的很渺小
[00:37:54.000 --> 00:37:55.000]  我沒有意思
[00:37:55.000 --> 00:37:56.000]  我沒有用
[00:37:56.000 --> 00:37:59.000]  但原來你的眼光轉一轉
[00:37:59.000 --> 00:38:01.000]  不是我們有多渺小
[00:38:01.000 --> 00:38:04.000]  是神國和福音的大能有多大的時候
[00:38:04.000 --> 00:38:07.000]  你願意將你的生命給神使用
[00:38:07.000 --> 00:38:10.000]  你就好像那棵芥菜種的樹一樣
[00:38:10.000 --> 00:38:12.000]  能夠被鳥兒棲息
[00:38:12.000 --> 00:38:13.000]  成為人的保護
[00:38:13.000 --> 00:38:16.000]  今天如果你只看一點點的麵包
[00:38:16.000 --> 00:38:17.000]  覺得自己沒什麼作用
[00:38:17.000 --> 00:38:20.000]  但原來當他去到這個麵粉裡面的時候
[00:38:20.000 --> 00:38:23.000]  能夠叫21公斤的麵粉發起來
[00:38:23.000 --> 00:38:24.000]  餵飽很多人
[00:38:24.000 --> 00:38:26.000]  今天我們看自己只有一點點的麵包
[00:38:26.000 --> 00:38:30.000]  但如果你看的是神國的福音的大能
[00:38:30.000 --> 00:38:32.000]  原來我們的生命可以被神使用
[00:38:32.000 --> 00:38:36.000]  叫很多人得著生命的平安和安慰
[00:38:36.000 --> 00:38:39.000]  今天你的回應又是什麼呢?
[00:38:39.000 --> 00:38:42.000]  不如我們就用今天的回應詩去回應
[00:38:42.000 --> 00:38:44.000]  答應大家再一次起立
[00:38:44.000 --> 00:38:46.000]  我們用這首詩歌去跟神說
[00:38:46.000 --> 00:38:48.000]  無論今天你叫我去哪裡
[00:38:48.000 --> 00:38:50.000]  我就願意去那裡
[00:38:50.000 --> 00:38:52.000]  今天你叫我們的生命怎樣成長
[00:38:52.000 --> 00:38:54.000]  我就願意這樣回應它成長
[00:38:54.000 --> 00:38:57.000]  讓我的生命縱然是微小的芥菜種
[00:38:57.000 --> 00:38:59.000]  縱然是微小的麵包
[00:38:59.000 --> 00:39:00.000]  但被神使用
[00:39:00.000 --> 00:39:03.000]  就在神國的擴展裡面有份
[00:39:03.000 --> 00:39:05.000]  唱之前我們跟旁邊的人說好不好
[00:39:05.000 --> 00:39:07.000]  我們一起加油啊!
