
[00:00:00.000 --> 00:00:03.000]  隨著新年又是一個新的開始
[00:30:15.000 --> 00:30:17.000]  就是一種最真實的敬拜
[00:30:17.000 --> 00:30:19.000]  在恩典裡面的敬拜
[00:30:19.000 --> 00:30:21.000]  就是將主耶穌
[00:30:21.000 --> 00:30:23.000]  身上加恩的恩典
[00:30:23.000 --> 00:30:25.000]  不是停留在這裡
[00:30:25.000 --> 00:30:27.000]  是停留在你靈裡面
[00:30:27.000 --> 00:30:29.000]  最深的那個位置
[00:30:29.000 --> 00:30:31.000]  怎樣進到最深的那個位置
[00:30:31.000 --> 00:30:33.000]  就是每一次
[00:30:33.000 --> 00:30:35.000]  有些人和事發生
[00:30:35.000 --> 00:30:37.000]  會引發你最受傷
[00:30:37.000 --> 00:30:39.000]  你最不想碰那個位置
[00:30:39.000 --> 00:30:41.000]  那個就是你的黃金的機會
[00:30:41.000 --> 00:30:43.000]  所以任何時候
[00:30:43.000 --> 00:30:45.000]  神藉著你身邊的人和事
[00:30:45.000 --> 00:30:47.000]  開始引發你那個位置出來的時候
[00:30:47.000 --> 00:30:49.000]  不是神要罰你
[00:30:49.000 --> 00:30:51.000]  也不是旁邊的人
[00:30:51.000 --> 00:30:53.000]  故意想騷擾你
[00:30:53.000 --> 00:30:55.000]  是因為神想給你一個黃金的機會
[00:30:55.000 --> 00:30:57.000]  是神邀請你
[00:30:57.000 --> 00:30:59.000]  可不可以讓我的真理
[00:30:59.000 --> 00:31:01.000]  開始進到你的那個位置
[00:31:01.000 --> 00:31:03.000]  然後在那裡
[00:31:03.000 --> 00:31:05.000]  我與你見面
[00:31:05.000 --> 00:31:07.000]  然後在那裡有一個很真實的敬拜
[00:31:07.000 --> 00:31:09.000]  所以新的一年
[00:31:09.000 --> 00:31:11.000]  希望我們的敬拜從這裡開始
[00:31:11.000 --> 00:31:13.000]  進深一點
[00:31:13.000 --> 00:31:15.000]  變成一個不一樣的敬拜
[00:31:15.000 --> 00:31:17.000]  你的投入
[00:31:17.000 --> 00:31:19.000]  變得不一樣
[00:31:19.000 --> 00:31:21.000]  我們一起來祈禱
[00:31:21.000 --> 00:31:23.000]  早一地來到你面前
[00:31:23.000 --> 00:31:25.000]  我們謝謝你
[00:31:25.000 --> 00:31:27.000]  你的豐盛帶來了恩上加恩的恩典
[00:31:27.000 --> 00:31:29.000]  是源源不絕的恩典
[00:31:29.000 --> 00:31:31.000]  在我們面對新的一年
[00:31:31.000 --> 00:31:33.000]  新的挑戰
[00:31:33.000 --> 00:31:35.000]  新的開始
[00:31:35.000 --> 00:31:37.000]  我們需要從這種豐盛的恩典
[00:31:37.000 --> 00:31:39.000]  裡面開始
[00:31:39.000 --> 00:31:41.000]  幫助我們面對新的一年
[00:31:41.000 --> 00:31:43.000]  我們有很多的焦慮
[00:31:43.000 --> 00:31:45.000]  新的挑戰我們有很多的焦慮
[00:31:45.000 --> 00:31:47.000]  我們有很多的恐懼
[00:31:47.000 --> 00:31:49.000]  幫助我們回到基督裡面
[00:31:49.000 --> 00:31:51.000]  去領受這一份豐盛
[00:31:51.000 --> 00:31:53.000]  這一份恩上加恩的恩典
[00:31:53.000 --> 00:31:55.000]  開始有能力去面對
[00:31:55.000 --> 00:31:57.000]  幫助我們
[00:31:57.000 --> 00:31:59.000]  我們的福事在恩典裡面
[00:31:59.000 --> 00:32:01.000]  我們的敬拜都回到恩典裡面
[00:32:01.000 --> 00:32:03.000]  去面對我們最脆弱
[00:32:03.000 --> 00:32:05.000]  最敏感的位置
[00:32:05.000 --> 00:32:07.000]  然後我們有一個最健康最活潑的靈
[00:32:07.000 --> 00:32:09.000]  去敬拜你
[00:32:09.000 --> 00:32:11.000]  求主你親自帶領我們
[00:32:11.000 --> 00:32:13.000]  今年我們的敬拜福事
[00:32:13.000 --> 00:32:15.000]  都上升到一個不同的等級
[00:32:15.000 --> 00:32:17.000]  我們今天的祈禱感恩
[00:32:17.000 --> 00:32:19.000]  奉主耶穌基督的名求
[00:32:19.000 --> 00:32:21.000]  Amen Amen
