
[00:00:00.000 --> 00:00:03.220]  我相信令我們教會應該開心快樂的就是
[00:31:27.280 --> 00:31:29.360]  每一樣東西你都要做足
[00:31:29.360 --> 00:31:31.440]  然後有個積讓你看看有哪樣東西
[00:31:31.440 --> 00:31:34.400]  不合乎規格的 改
[00:31:34.400 --> 00:31:35.680]  不改啊 行
[00:31:35.680 --> 00:31:37.760]  你不用拿建築資格
[00:31:37.760 --> 00:31:41.360]  不能裝修 不能用建築資格
[00:31:41.360 --> 00:31:43.200]  就是這麼簡單
[00:31:43.200 --> 00:31:46.240]  如果我們要建立一個土神器宇的教會
[00:31:46.240 --> 00:31:48.480]  能夠活出基督徒生命的教會
[00:31:48.480 --> 00:31:51.200]  同樣我們要跟足
[00:31:51.200 --> 00:31:53.120]  聖經給我們的教導
[00:31:53.120 --> 00:31:54.960]  因爲聖經就是神給我們的圖則
[00:31:54.960 --> 00:31:58.240]  按照聖經的教導
[00:31:58.240 --> 00:31:59.840]  去過我們的生活
[00:31:59.840 --> 00:32:03.120]  去建立我們的教會
