
[00:00:00.000 --> 00:00:02.400]  好,今天的題目是
[00:38:43.880 --> 00:38:45.480]  面對着這個大敵
[00:38:45.480 --> 00:38:48.600]  其實大家都不知道可以做些什麼好
[00:38:48.600 --> 00:38:50.840]  不過如果我們作爲神的子民
[00:38:50.840 --> 00:38:53.360]  我們都跟別人一樣那麼害怕
[00:38:53.360 --> 00:38:55.200]  我們都跟別人一樣
[00:38:55.200 --> 00:38:57.520]  一味去豎一味去避
[00:38:57.520 --> 00:39:01.520]  那我們又怎麼可以繼續爲主作炎作光呢?
[00:39:01.520 --> 00:39:04.800]  我們又怎麼可以繼續
[00:39:04.800 --> 00:39:06.920]  履行上帝的吩咐
[00:39:06.920 --> 00:39:09.240]  遵行上帝的教導
[00:39:09.240 --> 00:39:14.000]  行出大界命和大使命呢?
[00:39:14.000 --> 00:39:17.000]  我們真的未必有約書亞那麼厲害
[00:39:17.000 --> 00:39:22.320]  不過我常常都爲阿根堂去感謝上帝
[00:39:22.320 --> 00:39:26.240]  因爲回想在過往一年多的時間裏面
[00:39:26.240 --> 00:39:29.400]  教會作出不同的配合
[00:39:29.400 --> 00:39:32.120]  去面對這個大的挑戰
[00:39:32.120 --> 00:39:34.400]  去面對這個大的敵人
[00:39:34.400 --> 00:39:37.680]  當大家不能夠回來實體崇拜的時候
[00:39:37.680 --> 00:39:42.240]  我們真的很感謝Pastor Pam帶領着Tech Team
[00:39:42.240 --> 00:39:47.680]  去將各類型的聚會迅速地放上網
[00:39:47.680 --> 00:39:50.520]  多謝弟兄姐妹的配合
[00:39:50.520 --> 00:39:52.920]  無論是崇拜
[00:39:52.920 --> 00:39:54.560]  小組
[00:39:54.560 --> 00:39:56.280]  教會學校
[00:39:56.280 --> 00:39:57.800]  門女
[00:39:57.800 --> 00:39:59.480]  報道會
[00:39:59.480 --> 00:40:03.160]  各類型的講座和分享會
[00:40:03.160 --> 00:40:05.640]  甚至初順栽培
[00:40:05.640 --> 00:40:08.440]  我們都可以在線上進行
[00:40:08.440 --> 00:40:10.440]  真是百花齊放
[00:40:10.440 --> 00:40:16.840]  我們務求上帝的說話不會因爲疫情而停止宣講
[00:40:16.840 --> 00:40:20.080]  繼續去兼顧弟兄姐妹的生命
[00:40:20.080 --> 00:40:22.920]  爲主做到最好
[00:40:22.920 --> 00:40:29.160]  我們給Pastor Pam帶領着Tech Team的掌聲
[00:40:29.160 --> 00:40:34.400]  大家記不記得阿根堂的兩大使命
[00:40:34.400 --> 00:40:37.520]  建立門徒和扶貧
[00:40:37.520 --> 00:40:41.400]  我們都不會因爲這樣而退縮
[00:40:41.400 --> 00:40:45.120]  不會因爲疫情而嚇怕我們
[00:40:45.120 --> 00:40:49.280]  每一次有實體聚會就好像今天和昨天那樣
[00:40:49.280 --> 00:40:52.800]  堂堂都有新朋友出現
[00:40:52.800 --> 00:40:59.120]  原來在困難當中就更多人需要尋求上帝的幫助
[00:40:59.120 --> 00:41:01.640]  找到真正的出路
[00:41:01.640 --> 00:41:04.640]  在過去年多的時間我真的很感恩
[00:41:04.640 --> 00:41:07.360]  弟兄姐妹不單止去傳福音
[00:41:07.360 --> 00:41:09.360]  繼續帶人信耶穌
[00:41:09.360 --> 00:41:11.480]  並且學上一個新的功課
[00:41:11.480 --> 00:41:14.600]  就是和教睦同工一起去陪伴
[00:41:14.600 --> 00:41:18.200]  初熟的果子去做栽培
[00:41:18.200 --> 00:41:20.760]  已經開始有弟兄姐妹
[00:41:20.760 --> 00:41:26.320]  自己可以去帶領初信的人去做栽培的工作
[00:41:26.320 --> 00:41:29.120]  我也給掌聲你們自己
[00:41:29.120 --> 00:41:33.800]  陳牧師常常都說
[00:41:33.800 --> 00:41:36.240]  阿根堂有機會
[00:41:36.240 --> 00:41:39.040]  逆勢爲主去開鋪
[00:41:39.040 --> 00:41:41.040]  實在不容易
[00:41:41.040 --> 00:41:44.360]  在這個這麼不容易的時代
[00:41:44.360 --> 00:41:45.440]  去年
[00:41:45.440 --> 00:41:46.840]  是去年
[00:41:46.840 --> 00:41:50.280]  梁牧師和我們少年部的同工
[00:41:50.280 --> 00:41:55.600]  導師已經爲主開多了一堂少年崇拜
[00:41:55.600 --> 00:41:59.240]  在這個時刻要更多少年人回教會
[00:41:59.240 --> 00:42:02.320]  真的要上帝很大的恩典才做得到
[00:42:02.320 --> 00:42:05.760]  我們爲着梁牧師和整個團隊的忠心服侍
[00:42:05.760 --> 00:42:06.560]  去感謝神
[00:42:06.560 --> 00:42:08.560]  我們給掌聲他們好嗎
[00:42:08.560 --> 00:42:13.400]  在扶貧方面
[00:42:13.400 --> 00:42:15.080]  大家都不退縮的
[00:42:15.080 --> 00:42:17.960]  我見到你們真的很厲害
[00:42:17.960 --> 00:42:20.640]  你們對街坊的愛
[00:42:20.640 --> 00:42:22.440]  你們出去探訪
[00:42:22.440 --> 00:42:24.880]  他們需要抗疫物資的時候
[00:42:24.880 --> 00:42:26.680]  你們就去送抗疫物資
[00:42:26.680 --> 00:42:29.120]  他們需要其他的支援的時候
[00:42:29.120 --> 00:42:31.400]  你們就送上及時的支援
[00:42:31.400 --> 00:42:34.400]  解他們嚴微之急
[00:42:34.400 --> 00:42:39.200]  在這裏你們在探訪幾百個長沙灣和深水埗的家庭
[00:42:39.200 --> 00:42:42.120]  真的由少年人到長者
[00:42:42.120 --> 00:42:45.440]  我們都有探訪隊的
[00:42:45.440 --> 00:42:46.480]  不過
[00:42:46.480 --> 00:42:49.480]  過去半年我們的探訪已經去到
[00:42:49.480 --> 00:42:51.280]  香港最貧窮
[00:42:51.280 --> 00:42:53.360]  而這兩年最貧窮的地方
[00:42:53.360 --> 00:42:55.240]  觀塘
[00:42:55.240 --> 00:42:58.240]  現在阿法師又帶着幾十個弟兄姊妹
[00:42:58.240 --> 00:43:03.160]  去到觀塘探訪幾十個家庭
[00:43:03.160 --> 00:43:05.480]  上帝的恩典很大
[00:43:05.480 --> 00:43:07.960]  不過你們願意跟隨
[00:43:07.960 --> 00:43:09.280]  你願意聽話
[00:43:09.280 --> 00:43:12.600]  你願意繼續服侍上帝所愛的人
[00:43:12.600 --> 00:43:21.200]  這個我們就見到上帝的心意成就,給掌聲你們自己好嗎?
[00:43:21.200 --> 00:43:24.600]  當然愛論社崇拜是另一個
[00:43:24.600 --> 00:43:29.920]  見證神大能的很重要的聚會
[00:43:29.920 --> 00:43:31.160]  最初
[00:43:31.160 --> 00:43:36.360]  我和Pastor Irene和其他的同工都帶着戰戰兢兢的心
[00:43:36.360 --> 00:43:38.800]  雖然這個計劃很早已經定下來了
[00:43:38.800 --> 00:43:40.800]  上帝很早已經給我們感動了
[00:43:40.800 --> 00:43:43.520]  在疫情之前已經發生
[00:43:43.520 --> 00:43:45.160]  不過
[00:43:45.160 --> 00:43:47.880]  年紀過了
[00:43:47.880 --> 00:43:48.680]  喂
[00:43:48.680 --> 00:43:50.640]  他們還能不能回來?
[00:43:50.640 --> 00:43:53.400]  那些街坊還會不會回教會?
[00:43:53.400 --> 00:43:57.200]  那些街坊還說要轉做崇拜?
[00:43:57.200 --> 00:44:01.160]  我現在都見到某些愛論社的弟兄姊妹在這裏
[00:44:01.160 --> 00:44:04.160]  他們會不會適應到崇拜?
[00:44:04.160 --> 00:44:06.040]  不過上帝真的很奇妙
[00:44:06.040 --> 00:44:08.400]  因爲不是很多個可以做到
[00:44:08.400 --> 00:44:12.680]  我們這一頭的成人崇拜
[00:44:12.680 --> 00:44:16.560]  於是我們就正式開始崇拜五個星期
[00:44:16.560 --> 00:44:18.560]  在這五個星期裏面
[00:44:18.560 --> 00:44:24.360]  街坊的人數竟然已經增加了四分一
[00:44:24.360 --> 00:44:29.080]  我們給點掌聲耶穌吧
[00:44:29.080 --> 00:44:31.240]  其實我們真的跟着做
[00:44:31.240 --> 00:44:35.520]  我們就看到神表演了
[00:44:35.520 --> 00:44:41.680]  我真的很感謝各同工、義工的努力
[00:44:41.680 --> 00:44:49.600]  我們看到街坊比以前更加留心聽信息
[00:44:49.600 --> 00:44:52.640]  我們的小組義工說
[00:44:52.640 --> 00:44:56.600]  他們每一個人比以前更加願意分享
[00:44:56.600 --> 00:44:58.120]  不過我更加感動的是
[00:44:58.120 --> 00:45:01.080]  當我們全奉獻袋的時候
[00:45:01.080 --> 00:45:03.680]  噹噹噹噹噹噹
[00:45:03.680 --> 00:45:05.440]  我聽到的是他們
[00:45:05.440 --> 00:45:09.680]  甘心樂意擺上的兩個小前
[00:45:09.680 --> 00:45:14.920]  我覺得上帝有很多的恩典
[00:45:14.920 --> 00:45:19.320]  當初街坊進來大堂做崇拜的時候
[00:45:19.320 --> 00:45:20.880]  他跟我們說
[00:45:20.880 --> 00:45:23.280]  他跟我們一羣義工說
[00:45:23.280 --> 00:45:25.720]  可以進大堂做崇拜
[00:45:25.720 --> 00:45:27.960]  很感動,是真的
[00:45:27.960 --> 00:45:31.440]  很開心,很感動,是真的
[00:45:31.440 --> 00:45:34.840]  我們都很感動
[00:45:34.840 --> 00:45:36.640]  他們告訴我們
[00:45:36.640 --> 00:45:41.640]  原來唱詩歌有音樂是那麼好聽的
[00:45:41.640 --> 00:45:43.440]  我很感謝敬拜隊
[00:45:43.440 --> 00:45:45.360]  他們不僅是宗教領袖
[00:45:45.360 --> 00:45:46.880]  願意下來帶敬拜
[00:45:46.880 --> 00:45:49.080]  他們還帶了樂師下來
[00:45:49.080 --> 00:45:54.040]  跟他們一起有音樂地帶敬拜
[00:45:54.040 --> 00:45:59.760]  這羣街坊很努力地去全人學習
[00:45:59.760 --> 00:46:03.440]  什麼叫全人敬拜
[00:46:03.440 --> 00:46:07.280]  我剪輯了二十多秒的片段
[00:46:07.280 --> 00:46:08.840]  今天播放給大家看
[00:46:08.840 --> 00:46:10.080]  不過時間關係
[00:46:10.080 --> 00:46:11.800]  只可以有二十多秒
[00:46:11.800 --> 00:46:13.000]  我們一起看看
[00:46:13.000 --> 00:46:16.040]  街坊如何學習一起敬拜上帝
[00:46:33.440 --> 00:46:35.160]  是隻有這麼多而已
[00:46:35.160 --> 00:46:39.040]  但是我們給予掌聲給耶穌
[00:46:39.040 --> 00:46:40.800]  這樣崇拜上帝
[00:46:40.800 --> 00:46:43.440]  這樣敬拜上帝
[00:46:43.440 --> 00:46:44.480]  真的很感動
[00:46:44.480 --> 00:46:48.200]  真的很感謝敬拜隊
[00:46:48.200 --> 00:46:54.640]  他們知道原來敬拜上帝可以全人投入
[00:46:54.640 --> 00:46:55.920]  他們知道
[00:46:55.920 --> 00:46:58.640]  原來敬拜上帝可以全人投入
[00:46:58.640 --> 00:47:04.040]  他們知道敬拜上帝是很開心的事
[00:47:04.040 --> 00:47:06.080]  上帝的工作很奇妙
[00:47:06.080 --> 00:47:09.360]  當我們願意做的時候
[00:47:09.360 --> 00:47:14.000]  祂就讓我們見到祂的心意成就
[00:47:14.000 --> 00:47:15.920]  你們想再跟他們敬拜
[00:47:15.920 --> 00:47:17.600]  一起敬拜很容易
[00:47:17.600 --> 00:47:19.720]  你愛倫社崇拜就可以了
[00:47:19.720 --> 00:47:22.360]  你愛倫社服侍就可以了
[00:47:22.360 --> 00:47:24.440]  很多義工坐在那裏
[00:47:24.440 --> 00:47:28.800]  在這個信息萬變的世代
[00:47:28.800 --> 00:47:32.880]  人沒有犯法掌握明天會有什麼事發生
[00:47:32.880 --> 00:47:34.840]  我們就活好今天
[00:47:34.840 --> 00:47:36.320]  做好今天
[00:47:36.320 --> 00:47:38.720]  遵行上帝的心意
[00:47:38.720 --> 00:47:41.680]  我不知道在這麼艱難的日子
[00:47:41.680 --> 00:47:44.800]  可能對你來說也是一個艱難的世代
[00:47:44.800 --> 00:47:47.320]  你會不會相信聖經的話呢
[00:47:47.320 --> 00:47:50.120]  你會不會相信神的信實呢
[00:47:50.120 --> 00:47:55.840]  你會不會仍然相信上帝的應許呢
[00:47:55.840 --> 00:47:58.520]  上帝可能也在呼召着你
[00:47:58.520 --> 00:48:00.640]  你,你
[00:48:00.640 --> 00:48:04.560]  你又願不願意回應呢
[00:48:04.560 --> 00:48:07.840]  如果你願意回應上帝的呼召
[00:48:07.840 --> 00:48:15.040]  你又會願意爲上帝做什麼呢
[00:48:15.040 --> 00:48:20.400]  上帝做什麼呢
[00:48:20.400 --> 00:48:21.960]  去到總結
[00:48:21.960 --> 00:48:23.840]  約書亞紀十一章
[00:48:23.840 --> 00:48:26.280]  透過約書亞去提醒我們
[00:48:26.280 --> 00:48:29.160]  我們要抓緊上帝的應許
[00:48:29.160 --> 00:48:32.080]  單單依靠祂
[00:48:32.080 --> 00:48:34.800]  在哪裏失腳
[00:48:34.800 --> 00:48:38.240]  上帝會在哪裏建立我們的生命
[00:48:38.240 --> 00:48:41.320]  不過我們要有這個德性的祕訣
[00:48:41.320 --> 00:48:45.720]  就是馴服遵循上帝的吩咐
[00:48:45.720 --> 00:48:47.280]  我們在困難裏面
[00:48:47.280 --> 00:48:50.280]  可以有越強越強的生命
[00:48:50.280 --> 00:48:52.800]  不是因爲我們自己強
[00:48:52.800 --> 00:48:57.320]  是因爲我們可以依靠宇宙最強的上帝
[00:48:57.320 --> 00:48:59.960]  Amen
[00:48:59.960 --> 00:49:04.760]  上帝的心意是要我們有豐盛的生命的
[00:49:04.760 --> 00:49:06.560]  不過在舊約聖經
[00:49:06.560 --> 00:49:10.840]  原來豐盛的生命往往都不是個人的事
[00:49:10.840 --> 00:49:14.200]  而是整個信仰羣體的事
[00:49:14.200 --> 00:49:15.600]  去到新約聖經
[00:49:15.600 --> 00:49:17.040]  耶穌和我們說什麼
[00:49:17.040 --> 00:49:21.640]  耶穌吩咐我們去進行大使命和大界命
[00:49:21.640 --> 00:49:25.120]  這個都不只是我們自己的事
[00:49:25.120 --> 00:49:27.080]  也是整個信仰羣體
[00:49:27.080 --> 00:49:30.920]  也是要關顧別人的事
[00:49:30.920 --> 00:49:32.040]  弟兄姊妹
[00:49:32.040 --> 00:49:33.880]  在末後的日子
[00:49:33.880 --> 00:49:36.280]  你又願不願意馴服
[00:49:36.280 --> 00:49:39.080]  遵循上帝的吩咐
[00:49:39.080 --> 00:49:43.960]  成爲信仰羣體的一份子
[00:49:43.960 --> 00:49:46.880]  我們一起得着上帝的應許
[00:49:46.880 --> 00:49:51.520]  一起成爲一個滿有豐盛生命的羣體呢?
