
[00:00:00.000 --> 00:00:02.680]  今天我們繼續配合教會的主題
[00:35:30.240 --> 00:35:33.840]  他說我是憑著基督的暴血
[00:35:33.840 --> 00:35:39.880]  所以當彼得去面對這個生來渠退的人
[00:35:39.880 --> 00:35:42.520]  本來是一個沒有盼望的人
[00:35:42.520 --> 00:35:43.720]  他就說
[00:35:43.720 --> 00:35:45.840]  金銀我都沒有
[00:35:45.840 --> 00:35:48.600]  我只把我所有的給你
[00:35:48.600 --> 00:35:53.120]  我奉拿撒勒人耶穌基督的名
[00:35:53.120 --> 00:35:57.200]  叫你起來行走
[00:35:57.200 --> 00:35:59.400]  當我們今天再次去服侍
[00:35:59.400 --> 00:36:02.000]  再次去走出去的時候
[00:36:02.000 --> 00:36:03.320]  我希望我們說
[00:36:03.320 --> 00:36:05.080]  靠著耶穌基督的名
[00:36:05.080 --> 00:36:07.480]  我們背後是有一個很強大
[00:36:07.480 --> 00:36:09.040]  強而有力
[00:36:09.040 --> 00:36:10.520]  上帝的信神
[00:36:10.520 --> 00:36:13.800]  耶穌基督的和我們的經歷
[00:36:13.800 --> 00:36:15.920]  這個不是基督教的咒語
[00:36:15.920 --> 00:36:18.000]  不是壯膽的一個公式
[00:36:18.000 --> 00:36:20.240]  而是真真正正我們的生命經歷
[00:36:20.240 --> 00:36:21.760]  和耶穌基督的故事
[00:36:21.760 --> 00:36:23.240]  以致我們那份的信靠
[00:36:23.240 --> 00:36:24.800]  帶領我們出去
[00:36:24.800 --> 00:36:26.080]  去傳福音
[00:36:26.080 --> 00:36:29.040]  帶領著我們有這一份的盼望
[00:36:29.040 --> 00:36:31.640]  起、成、轉、合
[00:36:31.640 --> 00:36:34.800]  這個就是救恩完整的信息
[00:36:34.800 --> 00:36:38.720]  但願我們都能夠帶著這份的使命
[00:36:38.720 --> 00:36:40.480]  努力為主得人
[00:36:40.480 --> 00:36:43.880]  我們一起祈禱
[00:36:43.880 --> 00:36:45.760]  親愛的天父我們感謝你
[00:36:45.760 --> 00:36:50.000]  我們感謝你在初期教會裡面
[00:36:50.000 --> 00:36:53.720]  當使徒們領受你自己的聖靈囂貫的時候
[00:36:53.720 --> 00:36:56.440]  他們就立刻走出去
[00:36:56.440 --> 00:36:58.040]  去傳揚福音
[00:36:58.040 --> 00:36:59.560]  使得今天你的救恩
[00:36:59.560 --> 00:37:01.840]  臨到我們外邦人的身上
[00:37:01.840 --> 00:37:04.960]  神下求讓你都幫助我們眾人
[00:37:04.960 --> 00:37:06.640]  讓我們都責無旁貸
[00:37:06.640 --> 00:37:08.440]  知道我們傳福音是我們
[00:37:08.440 --> 00:37:11.040]  與生俱來屬神的責任
[00:37:11.040 --> 00:37:13.480]  求神你就讓我們忠誠在裡面
[00:37:13.480 --> 00:37:15.160]  也讓我們有所行動
[00:37:15.160 --> 00:37:16.760]  今天我們聽完道之後
[00:37:16.760 --> 00:37:18.000]  就讓我們立刻
[00:37:18.000 --> 00:37:20.920]  去想到我們未信主的家人朋友
[00:37:20.920 --> 00:37:23.520]  我們立刻去計劃怎樣去邀請他們
[00:37:23.520 --> 00:37:24.600]  為他們禱告
[00:37:24.600 --> 00:37:26.440]  努力去向他們傳福音
[00:37:26.440 --> 00:37:30.680]  以致他們同樣能夠進入這個永恆的盼望裡面
[00:37:30.680 --> 00:37:32.800]  能夠得著神這一份賜福
[00:37:32.800 --> 00:37:33.640]  我們感謝你
[00:37:33.640 --> 00:37:34.360]  以上的祈禱
[00:37:34.360 --> 00:37:36.280]  是奉靠主耶穌基督的名求
[00:37:36.280 --> 00:37:36.800]  阿們
