
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹,聖誕快樂!
[00:36:33.000 --> 00:36:35.000]  用布包裹
[00:36:35.000 --> 00:36:37.000]  一個軟弱的形態
[00:36:37.000 --> 00:36:39.000]  今天就在你和我的身上
[00:36:39.000 --> 00:36:41.000]  在Raymond
[00:36:41.000 --> 00:36:43.000]  和我們已經受了教會的
[00:36:43.000 --> 00:36:45.000]  眾弟兄姊妹
[00:36:45.000 --> 00:36:47.000]  或者你已經信了耶穌
[00:36:47.000 --> 00:36:49.000]  真誠信耶穌的人的身上
[00:36:49.000 --> 00:36:51.000]  我們一起祈禱
[00:36:51.000 --> 00:36:55.000]  愛我們的主
[00:36:55.000 --> 00:36:57.000]  愛我們的神
[00:36:57.000 --> 00:36:59.000]  很感謝你
[00:36:59.000 --> 00:37:01.000]  在我們未認識你的時候
[00:37:01.000 --> 00:37:03.000]  你已經藉著耶穌基督來到這個世間
[00:37:03.000 --> 00:37:05.000]  而且你
[00:37:05.000 --> 00:37:07.000]  很明白我們在世間
[00:37:07.000 --> 00:37:09.000]  生活中的人
[00:37:09.000 --> 00:37:11.000]  我們沒有了你
[00:37:11.000 --> 00:37:13.000]  所以真理不彰
[00:37:13.000 --> 00:37:15.000]  很多混亂
[00:37:15.000 --> 00:37:17.000]  很多罪惡
[00:37:17.000 --> 00:37:19.000]  我們自己又犯罪得罪人
[00:37:19.000 --> 00:37:21.000]  我們又被其他人的罪惡
[00:37:21.000 --> 00:37:23.000]  影響我們的生命
[00:37:23.000 --> 00:37:25.000]  我們不認識你
[00:37:25.000 --> 00:37:27.000]  但主啊
[00:37:27.000 --> 00:37:29.000]  你就是這樣來到這個世間
[00:37:29.000 --> 00:37:31.000]  讓我們清楚見到你是王
[00:37:31.000 --> 00:37:33.000]  所以你呼喚我們繼續跟隨你
[00:37:33.000 --> 00:37:35.000]  是以你的旨意為旨意
[00:37:35.000 --> 00:37:37.000]  主啊
[00:37:37.000 --> 00:37:39.000]  多謝你繼續讓我們活在世上
[00:37:39.000 --> 00:37:41.000]  而且你沒有馬上叫我們離開這個世界
[00:37:41.000 --> 00:37:43.000]  反而你將
[00:37:43.000 --> 00:37:45.000]  使命加在我們中間
[00:37:45.000 --> 00:37:47.000]  所以我們
[00:37:47.000 --> 00:37:49.000]  不會被物質
[00:37:49.000 --> 00:37:51.000]  無論是屋或其他物質
[00:37:51.000 --> 00:37:53.000]  所困住
[00:37:53.000 --> 00:37:55.000]  叫我們在基督裡面
[00:37:55.000 --> 00:37:57.000]  是一個自由的人
[00:37:57.000 --> 00:37:59.000]  宣講真理去行真理
[00:37:59.000 --> 00:38:01.000]  主啊
[00:38:01.000 --> 00:38:03.000]  我們的軟弱你也知道
[00:38:03.000 --> 00:38:05.000]  我們的限制你更加知道
[00:38:05.000 --> 00:38:07.000]  所以我們知道
[00:38:07.000 --> 00:38:09.000]  你一定會繼續加力加恩給我們
[00:38:09.000 --> 00:38:11.000]  特別是我們這群群體
[00:38:11.000 --> 00:38:13.000]  以致世上其他教會
[00:38:13.000 --> 00:38:15.000]  奉主命
[00:38:15.000 --> 00:38:17.000]  聚集的
[00:38:17.000 --> 00:38:19.000]  奉主命行事為人的
[00:38:19.000 --> 00:38:21.000]  你繼續愛護你繼續使用
[00:38:21.000 --> 00:38:23.000]  你繼續差遣
[00:38:23.000 --> 00:38:25.000]  多謝主
[00:38:25.000 --> 00:38:27.000]  耶穌基督作為第一粒的墨紙
[00:38:27.000 --> 00:38:29.000]  落在地裡死了
[00:38:29.000 --> 00:38:31.000]  就結出很多紙粒來
[00:38:31.000 --> 00:38:33.000]  今天主啊
[00:38:33.000 --> 00:38:35.000]  我們都繼續
[00:38:35.000 --> 00:38:37.000]  尋求你的面
[00:38:37.000 --> 00:38:39.000]  在你的腳中
[00:38:39.000 --> 00:38:41.000]  做墨紙
[00:38:41.000 --> 00:38:43.000]  求住月亮
[00:38:43.000 --> 00:38:45.000]  我們一起仰望禱告
[00:38:45.000 --> 00:38:47.000]  奉耶穌基督的命求
