
[00:00:00.000 --> 00:00:02.000]  今天我要講的題目是
[00:33:44.000 --> 00:33:47.000]  我就不看其他的參考書
[00:33:47.000 --> 00:33:49.000]  我就盼望神在這個時候
[00:33:49.000 --> 00:33:53.000]  親自的藉著神的話語來跟我講這樣
[00:33:53.000 --> 00:33:55.000]  所以每天早上
[00:33:55.000 --> 00:33:57.000]  我是用早上這樣
[00:33:57.000 --> 00:33:59.000]  所以我就拿一支鉛筆這樣
[00:33:59.000 --> 00:34:01.000]  那就看一張新約一張
[00:34:01.000 --> 00:34:04.000]  不多也不要太多
[00:34:04.000 --> 00:34:08.000]  看的時候看看神跟我講什麼話
[00:34:08.000 --> 00:34:10.000]  特別有感動的就畫起來
[00:34:10.000 --> 00:34:15.000]  我是覺得神的話就好像每天的供應
[00:34:15.000 --> 00:34:17.000]  所以弟兄姊妹們
[00:34:17.000 --> 00:34:19.000]  你們如果沒有讀經的習慣的話
[00:34:19.000 --> 00:34:24.000]  盼望在今年你們在神的話語要扎根
[00:34:24.000 --> 00:34:28.000]  那平常是在一年的時候開頭
[00:34:28.000 --> 00:34:30.000]  就是這個gym你知道嗎
[00:34:30.000 --> 00:34:32.000]  這個24 hour fitness
[00:34:32.000 --> 00:34:34.000]  還有這些運動的地方
[00:34:34.000 --> 00:34:36.000]  報名最多的這樣
[00:34:36.000 --> 00:34:41.000]  一月一號新年的這個決心
[00:34:41.000 --> 00:34:42.000]  resolution
[00:34:42.000 --> 00:34:43.000]  今年要減肥
[00:34:43.000 --> 00:34:44.000]  今年要好好的運動
[00:34:44.000 --> 00:34:45.000]  降低血壓
[00:34:45.000 --> 00:34:48.000]  所以那個時候一月的時候報名特別多
[00:34:48.000 --> 00:34:51.000]  到二月的時候報名的人越來越少這樣
[00:34:51.000 --> 00:34:53.000]  一三月四月都放棄了這樣
[00:34:53.000 --> 00:34:54.000]  都不來了這樣
[00:34:54.000 --> 00:34:57.000]  所以不要立太大的這個志向
[00:34:57.000 --> 00:34:58.000]  很失望這樣
[00:34:58.000 --> 00:35:01.000]  但是呢
[00:35:01.000 --> 00:35:03.000]  我告訴你們
[00:35:03.000 --> 00:35:06.000]  在今年不要有讀經
[00:35:06.000 --> 00:35:08.000]  不用立太大的志向
[00:35:08.000 --> 00:35:10.000]  還要把成本聖經讀完
[00:35:10.000 --> 00:35:13.000]  有時候常常就整個月沒有讀完這樣
[00:35:13.000 --> 00:35:15.000]  以後就不讀了這樣
[00:35:15.000 --> 00:35:19.000]  新約聖經總共有兩百六十章這樣
[00:35:19.000 --> 00:35:21.000]  不多兩百六十章
[00:35:21.000 --> 00:35:23.000]  所以我建議你們
[00:35:23.000 --> 00:35:27.000]  今年一月到六月
[00:35:27.000 --> 00:35:29.000]  把新約的四福音書
[00:35:29.000 --> 00:35:31.000]  馬太福音到十字行傳
[00:35:31.000 --> 00:35:41.000]  總共有大概有一百一十七章
[00:35:41.000 --> 00:35:42.000]  一百一十七章
[00:35:42.000 --> 00:35:46.000]  你用一百八十天把新約把它讀完
[00:35:46.000 --> 00:35:49.000]  然後在羅馬出道啟示錄
[00:35:49.000 --> 00:35:50.000]  一百四十三章
[00:35:50.000 --> 00:35:52.000]  你用一百八十天把它讀完
[00:35:52.000 --> 00:35:54.000]  我想你每天讀經
[00:35:54.000 --> 00:35:57.000]  神就會親自的跟你講話
[00:35:57.000 --> 00:35:59.000]  你從神的領受
[00:35:59.000 --> 00:36:03.000]  那你的生命就會得到改變這樣
[00:36:03.000 --> 00:36:06.000]  有一個人做了一個統計
[00:36:06.000 --> 00:36:09.000]  他說在美國離婚率是
[00:36:09.000 --> 00:36:12.000]  三對夫妻有一對離婚
[00:36:12.000 --> 00:36:13.000]  就是三分之一
[00:36:13.000 --> 00:36:15.000]  百分之三十三這樣
[00:36:15.000 --> 00:36:19.000]  就是說全美國結婚的人數有多少
[00:36:19.000 --> 00:36:22.000]  然後三分之一的人是離婚的這樣
[00:36:22.000 --> 00:36:25.000]  然後他再統計一下基督徒的離婚率
[00:36:25.000 --> 00:36:26.000]  我念給你們聽一下
[00:36:26.000 --> 00:36:28.000]  這是George Barnard所做的
[00:36:28.000 --> 00:36:32.000]  他說Evangelical就是福音派的
[00:36:32.000 --> 00:36:36.000]  Baptist也算是福音派的
[00:36:36.000 --> 00:36:39.000]  離婚率是百分之二十六這樣
[00:36:39.000 --> 00:36:46.000]  那不是福音派一般的教會離婚率是百分之三十三這樣
[00:36:46.000 --> 00:36:49.000]  Protestant就是主流的宗派
[00:36:49.000 --> 00:36:54.000]  就是長老會、路德會這些主流的宗派
[00:36:54.000 --> 00:36:57.000]  百分之三十四
[00:36:57.000 --> 00:36:59.000]  你說基督徒的離婚率
[00:36:59.000 --> 00:37:00.000]  他有一個結論
[00:37:00.000 --> 00:37:06.000]  基督徒的離婚率跟非基督徒的離婚率是一樣的
[00:37:06.000 --> 00:37:07.000]  弟兄姊妹
[00:37:07.000 --> 00:37:10.000]  但是我有另外一個統計的資料
[00:37:10.000 --> 00:37:12.000]  這是一個進信會的一個
[00:37:12.000 --> 00:37:16.000]  這是一個主席他所統計的資料
[00:37:16.000 --> 00:37:20.000]  他說這些已經信主的基督徒
[00:37:20.000 --> 00:37:22.000]  Couple他們這個夫妻
[00:37:22.000 --> 00:37:26.000]  他們若有在一起禱告
[00:37:26.000 --> 00:37:30.000]  然後他們婚前有受一些婚姻的輔導
[00:37:30.000 --> 00:37:35.000]  接下來他們有每天的如今的禱告
[00:37:35.000 --> 00:37:37.000]  在一起的禱告
[00:37:37.000 --> 00:37:39.000]  你知道離婚率多少嗎
[00:37:39.000 --> 00:37:41.000]  一般來參加聚會
[00:37:41.000 --> 00:37:43.000]  又一起禱告
[00:37:43.000 --> 00:37:46.000]  然後有婚姻的輔導
[00:37:46.000 --> 00:37:48.000]  他說離婚率是
[00:37:48.000 --> 00:37:53.000]  在三萬九千對夫妻當中有一對離婚
[00:37:53.000 --> 00:37:57.000]  百分之零點零零二五六
[00:37:57.000 --> 00:38:02.000]  可見play together stick together這樣
[00:38:02.000 --> 00:38:04.000]  夫妻一起禱告
[00:38:04.000 --> 00:38:05.000]  一起獨進
[00:38:05.000 --> 00:38:08.000]  你們婚姻得到更美滿
[00:38:08.000 --> 00:38:10.000]  弟兄姊妹你們在這裡
[00:38:10.000 --> 00:38:12.000]  這個聚會的靈裡面
[00:38:12.000 --> 00:38:14.000]  有得著唱詩讚美
[00:38:14.000 --> 00:38:17.000]  我想更新我們這樣
[00:38:17.000 --> 00:38:20.000]  離婚的原因很多
[00:38:20.000 --> 00:38:23.000]  但是我相信這是屬靈的原則這樣
[00:38:23.000 --> 00:38:27.000]  希望弟兄姊妹在我們新的一年
[00:38:27.000 --> 00:38:30.000]  我們在我們的生命當中
[00:38:30.000 --> 00:38:32.000]  我們好好謹慎
[00:38:32.000 --> 00:38:35.000]  讓我們能夠結出美好的果子
[00:38:35.000 --> 00:38:36.000]  榮耀神
[00:38:36.000 --> 00:38:43.000]  那我們知道有知名的輔導會要來了
[00:38:43.000 --> 00:38:46.000]  所以今年剛好我們教會有mission conference
[00:38:46.000 --> 00:38:48.000]  所以我們教會不能參與
[00:38:48.000 --> 00:38:50.000]  但是我們會支持這樣
[00:38:50.000 --> 00:38:51.000]  有同學願意來的
[00:38:51.000 --> 00:38:53.000]  我們就邀請他們來
[00:38:53.000 --> 00:38:54.000]  送他們來這樣
[00:38:54.000 --> 00:38:56.000]  然後這個主辦的這個單位
[00:38:56.000 --> 00:38:58.000]  也到我們教會去
[00:38:58.000 --> 00:39:00.000]  因為知道UC Davis很多學生這樣
[00:39:00.000 --> 00:39:02.000]  他說你們若有需要
[00:39:02.000 --> 00:39:03.000]  有很多人要來
[00:39:03.000 --> 00:39:05.000]  我們願意租一輛bus
[00:39:05.000 --> 00:39:10.000]  租一輛van來接這些學生
[00:39:10.000 --> 00:39:12.000]  但是弟兄姊妹
[00:39:12.000 --> 00:39:16.000]  我們平常若不跟那個田地
[00:39:16.000 --> 00:39:18.000]  平常不帶他去買菜
[00:39:18.000 --> 00:39:19.000]  等到步道會的時候
[00:39:19.000 --> 00:39:22.000]  才要帶他去步道會的話
[00:39:22.000 --> 00:39:25.000]  你想他的心田預備好了沒有
[00:39:25.000 --> 00:39:28.000]  你平常有沒有跟他做朋友
[00:39:28.000 --> 00:39:30.000]  平常有沒有要跑步的時候約他一下
[00:39:30.000 --> 00:39:32.000]  要打球的時候約他一下
[00:39:32.000 --> 00:39:34.000]  要去shopping的時候約他一下
[00:39:34.000 --> 00:39:36.000]  等到有步道會來的時候
[00:39:36.000 --> 00:39:38.000]  我們才趕快看看哪一個人
[00:39:38.000 --> 00:39:41.000]  還能夠一起跟我們去了這樣
[00:39:41.000 --> 00:39:43.000]  你這個土都還沒耕
[00:39:43.000 --> 00:39:45.000]  你這個種子要撒下去
[00:39:45.000 --> 00:39:49.000]  種子撒下去要經過了很長的時間
[00:39:49.000 --> 00:39:51.000]  土要下功夫這樣
[00:39:51.000 --> 00:39:52.000]  你下功夫的時候
[00:39:52.000 --> 00:39:55.000]  這個種子一定會有結果
[00:39:55.000 --> 00:39:57.000]  所以弟兄姊妹
[00:39:57.000 --> 00:40:00.000]  花一點時間在這個土上下功夫
[00:40:00.000 --> 00:40:03.000]  我相信神必報答你們這樣
[00:40:03.000 --> 00:40:06.000]  那在新的一年
[00:40:06.000 --> 00:40:09.000]  我們要在神的話語裡面扎根
[00:40:09.000 --> 00:40:12.000]  然後才能自然的就會結出果子來這樣
[00:40:12.000 --> 00:40:14.000]  有一個人告訴我說
[00:40:14.000 --> 00:40:16.000]  怎麼樣我說怎麼撿樹啊
[00:40:16.000 --> 00:40:17.000]  這個撿樹撿了以後
[00:40:17.000 --> 00:40:19.000]  這個不要果子都結不出來了
[00:40:19.000 --> 00:40:20.000]  他就說怎麼樣
[00:40:20.000 --> 00:40:22.000]  他說you take care of the tree
[00:40:22.000 --> 00:40:23.000]  你照顧這個樹
[00:40:23.000 --> 00:40:26.000]  讓這個樹take care of the fruit
[00:40:26.000 --> 00:40:28.000]  這專家告訴我的這樣
[00:40:28.000 --> 00:40:29.000]  你照顧這個樹
[00:40:29.000 --> 00:40:31.000]  這個樹就會自然的
[00:40:31.000 --> 00:40:32.000]  把這個果子長出來這樣
[00:40:32.000 --> 00:40:35.000]  你今天這個樹有沒有好好照顧
[00:40:35.000 --> 00:40:37.000]  在神的話語裡面
[00:40:37.000 --> 00:40:39.000]  有沒有扎根得到他的營養
[00:40:39.000 --> 00:40:43.000]  有沒有常常跟他一起在聽神的話語這樣
[00:40:43.000 --> 00:40:46.000]  來聚會弟兄姊妹們彼此鼓勵
[00:40:46.000 --> 00:40:50.000]  然後這個fruit自然會成長這樣
[00:40:50.000 --> 00:40:53.000]  所以禱告讀經靈修
[00:40:53.000 --> 00:40:57.000]  那最後我要帶你獻一首詩歌給弟兄姊妹聽
[00:40:57.000 --> 00:40:59.000]  就是要讚美
[00:40:59.000 --> 00:41:00.000]  當我們在讚美的時候
[00:41:00.000 --> 00:41:02.000]  我們就不看環境了
[00:41:02.000 --> 00:41:03.000]  我們在讚美的時候
[00:41:03.000 --> 00:41:05.000]  我們的心就超越這個環境
[00:41:05.000 --> 00:41:06.000]  我們在讚美的時候
[00:41:06.000 --> 00:41:09.000]  我們的心就達到神的寶座去
[00:41:09.000 --> 00:41:14.000]  神說我在你們的讚美當中設立我的寶座這樣
[00:41:14.000 --> 00:41:15.000]  你想一想
[00:41:15.000 --> 00:41:17.000]  我們說Hallelujah的時候感謝神
[00:41:17.000 --> 00:41:20.000]  哎呀雖然有這些好像很多的難處
[00:41:20.000 --> 00:41:21.000]  但是我看到好的地方
[00:41:21.000 --> 00:41:23.000]  哎呀我就常常讚美
[00:41:23.000 --> 00:41:24.000]  哎呀神就
[00:41:24.000 --> 00:41:28.000]  我們的心就不一樣了這樣
[00:41:28.000 --> 00:41:31.000]  你說常常看到你先生的壞處
[00:41:31.000 --> 00:41:32.000]  常常批評他
[00:41:32.000 --> 00:41:35.000]  他越來越沒有自信了對不對
[00:41:35.000 --> 00:41:36.000]  要看到他的好處
[00:41:36.000 --> 00:41:37.000]  常常鼓勵他
[00:41:37.000 --> 00:41:39.000]  哦Hallelujah感謝神
[00:41:39.000 --> 00:41:40.000]  哇你有這個優點那個優點
[00:41:40.000 --> 00:41:44.000]  哇他就越來越
[00:41:44.000 --> 00:41:45.000]  啪啪啪啪這樣
[00:41:45.000 --> 00:41:47.000]  你常常批評他
[00:41:47.000 --> 00:41:49.000]  人家說你越批評他
[00:41:49.000 --> 00:41:51.000]  他就變成狗熊了這樣
[00:41:51.000 --> 00:41:53.000]  你鼓勵他他就變成這個什麼
[00:41:53.000 --> 00:41:54.000]  英雄
[00:41:54.000 --> 00:41:55.000]  英雄
[00:41:55.000 --> 00:41:59.000]  我朋友你們跟我一起唱這首詩歌
[00:41:59.000 --> 00:42:12.000]  我們要讚美耶和華
[00:42:12.000 --> 00:42:15.000]  這個告訴我們說你們要讚美耶和華
[00:42:15.000 --> 00:42:17.000]  要提醒提醒
[00:42:17.000 --> 00:42:39.000]  那第二段是我們就是我們自己
[00:42:39.000 --> 00:42:42.000]  你們要讚美耶和華
[00:42:42.000 --> 00:42:46.000]  在他的身上讚美他
[00:42:46.000 --> 00:42:49.000]  你們要讚美耶和華
[00:42:49.000 --> 00:42:53.000]  在他的胸膛讚美他
[00:42:53.000 --> 00:42:57.000]  要迎著他的大門讚美他
[00:42:57.000 --> 00:43:01.000]  要迎著他的榮耀讚美他
[00:43:01.000 --> 00:43:04.000]  要迎著他的慈愛讚美他
[00:43:04.000 --> 00:43:10.000]  半個學期都要來讚美他
[00:43:10.000 --> 00:43:14.000]  一起來我們要讚美耶和華
[00:43:14.000 --> 00:43:18.000]  在他的胸膛讚美他
[00:43:18.000 --> 00:43:22.000]  我們要讚美耶和華
[00:43:22.000 --> 00:43:25.000]  在高山高谷讚美他
[00:43:25.000 --> 00:43:29.000]  我們要吐舌彈琴讚美他
[00:43:29.000 --> 00:43:33.000]  我們要擊鼓跳舞讚美他
[00:43:33.000 --> 00:43:37.000]  我們要詩曲樂器讚美他
[00:43:37.000 --> 00:43:40.000]  半個學期都要來讚美他
[00:43:40.000 --> 00:43:44.000]  第一節再唱一次
[00:43:44.000 --> 00:43:46.000]  你們要讚美耶和華
[00:43:46.000 --> 00:43:47.000]  拍手
[00:43:47.000 --> 00:43:51.000]  在他的身上讚美他
[00:43:51.000 --> 00:43:54.000]  你們要讚美耶和華
[00:43:54.000 --> 00:43:58.000]  在他的胸膛讚美他
[00:43:58.000 --> 00:44:02.000]  要迎著他的大門讚美他
[00:44:02.000 --> 00:44:06.000]  要迎著他的榮耀讚美他
[00:44:06.000 --> 00:44:09.000]  要迎著他的慈愛讚美他
[00:44:09.000 --> 00:44:14.000]  半個學期都要來讚美他
[00:44:14.000 --> 00:44:17.000]  Hallelujah
[00:44:17.000 --> 00:44:18.000]  我們一起禱告
[00:44:18.000 --> 00:44:21.000]  親愛的天父我們感謝讚美你
[00:44:21.000 --> 00:44:25.000]  祝今天把你聖經的神國的奧秘
[00:44:25.000 --> 00:44:26.000]  向我們開啟
[00:44:26.000 --> 00:44:29.000]  讓我們能夠結出美好的果子
[00:44:29.000 --> 00:44:31.000]  來榮耀你的名
[00:44:31.000 --> 00:44:35.000]  祝求你幫助我們勝過金錢的誘惑
[00:44:35.000 --> 00:44:37.000]  勝過金身的憂慮
[00:44:37.000 --> 00:44:40.000]  勝過我們的罪性的私慾
[00:44:40.000 --> 00:44:43.000]  因而我們能夠心田成為好土
[00:44:43.000 --> 00:44:45.000]  結出美好的果子
[00:44:45.000 --> 00:44:47.000]  在今年幫助我們
[00:44:47.000 --> 00:44:51.000]  常常每天在你的話語上跟你相交
[00:44:51.000 --> 00:44:53.000]  更加明白你的心意
[00:44:53.000 --> 00:44:56.000]  更加從你的話語當中得到能力
[00:44:56.000 --> 00:44:59.000]  能夠行出我們所不能行的
[00:44:59.000 --> 00:45:00.000]  祝你祝福我們
[00:45:00.000 --> 00:45:03.000]  祝福我們教會每一個弟兄姊妹們
[00:45:03.000 --> 00:45:07.000]  讓我們自己能夠結出美好的果子
[00:45:07.000 --> 00:45:10.000]  也能夠帶領許多人
[00:45:10.000 --> 00:45:14.000]  進到你的天國的救恩的裡面
[00:45:14.000 --> 00:45:16.000]  我們這樣禱告祈求
[00:45:16.000 --> 00:45:17.000]  奉靠主耶穌基督的名
[00:45:17.000 --> 00:45:18.000]  Amen
