
[00:00:00.000 --> 00:00:02.940]  各位朋友 姐妹 早安
[00:34:30.640 --> 00:34:32.640]  又知道自己的有限
[00:34:32.640 --> 00:34:34.640]  懂得認帝位 懂得認錯
[00:34:34.640 --> 00:34:36.640]  懂得倚靠神
[00:34:36.640 --> 00:34:38.640]  又懂得去倚靠家庭
[00:34:38.640 --> 00:34:40.640]  又懂得成為家庭的倚靠
[00:34:40.640 --> 00:34:44.640]  雖然我們不想和家人分開
[00:34:44.640 --> 00:34:46.640]  但我們知道
[00:34:46.640 --> 00:34:48.640]  我們人有盡頭
[00:34:48.640 --> 00:34:50.640]  但神你是無限
[00:34:50.640 --> 00:34:52.640]  我們願意祢的祝福
[00:34:52.640 --> 00:34:54.640]  臨到我們每一個
[00:34:54.640 --> 00:34:56.640]  求祢指教我們
[00:34:56.640 --> 00:34:58.640]  繼續更加認識祢
[00:34:58.640 --> 00:35:00.640]  更加懂得愛我們的家人
[00:35:00.640 --> 00:35:02.640]  多謝您聽我們祈禱
