
[00:00:00.000 --> 00:00:02.500]  依修女妹 中午好
[00:38:09.100 --> 00:38:13.100]  兩年前他的員工告Pitalati
[00:38:13.100 --> 00:38:15.100]  說你給我們這些
[00:38:15.100 --> 00:38:18.100]  401k的這個fund基金
[00:38:18.100 --> 00:38:20.100]  operation cost太高
[00:38:20.100 --> 00:38:23.100]  還有你們很多++++++++的
[00:38:23.100 --> 00:38:25.100]  這個cost太高
[00:38:25.100 --> 00:38:27.100]  告Pitalati
[00:38:27.100 --> 00:38:29.100]  他們是替Pitalati管理
[00:38:29.100 --> 00:38:31.100]  401k的這些人
[00:38:31.100 --> 00:38:33.100]  管理你們的401k的這些人
[00:38:33.100 --> 00:38:35.100]  告Pitalati
[00:38:35.100 --> 00:38:37.100]  說他們的cost太高
[00:38:37.100 --> 00:38:39.100]  他們在裡面的人
[00:38:39.100 --> 00:38:41.100]  知道這是什麼事情
[00:38:41.100 --> 00:38:44.100]  你知道Pitalati為了安撫這兩個人
[00:38:44.100 --> 00:38:47.100]  賠了12 billion
[00:38:47.100 --> 00:38:49.100]  12 million不是billion
[00:38:49.100 --> 00:38:51.100]  12 million 1200塊錢
[00:38:51.100 --> 00:38:53.100]  安撫這兩個人
[00:38:53.100 --> 00:38:57.100]  今天在financial company
[00:38:57.100 --> 00:39:00.100]  他們常常有兩個主人
[00:39:00.100 --> 00:39:03.100]  但是他們沒有辦法
[00:39:03.100 --> 00:39:05.100]  侍奉兩個主人
[00:39:05.100 --> 00:39:08.100]  今天在我們的生命當中
[00:39:08.100 --> 00:39:10.100]  我們也沒有辦法
[00:39:10.100 --> 00:39:12.100]  侍奉兩個主人
[00:39:12.100 --> 00:39:14.100]  我們的神是我們的主人
[00:39:14.100 --> 00:39:16.100]  還有一個是我們自己
[00:39:16.100 --> 00:39:18.100]  或者是錢財
[00:39:18.100 --> 00:39:20.100]  或者是我們想的
[00:39:20.100 --> 00:39:22.100]  以為這些是我們的
[00:39:22.100 --> 00:39:24.100]  我們是主人
[00:39:24.100 --> 00:39:26.100]  那我們就會恨這個人
[00:39:26.100 --> 00:39:28.100]  愛這個人
[00:39:28.100 --> 00:39:30.100]  這些屬靈的原子
[00:39:30.100 --> 00:39:32.100]  可以運用在這個世上
[00:39:32.100 --> 00:39:34.100]  這個John Bolton
[00:39:34.100 --> 00:39:37.100]  因為他一直很忠心的
[00:39:37.100 --> 00:39:39.100]  侍奉一個主人
[00:39:39.100 --> 00:39:42.100]  今天社會上這麼多人
[00:39:42.100 --> 00:39:44.100]  把他們的錢財
[00:39:44.100 --> 00:39:46.100]  他們的退休金
[00:39:46.100 --> 00:39:48.100]  交給他管理
[00:39:48.100 --> 00:39:50.100]  他的管理的錢是
[00:39:50.100 --> 00:39:52.100]  2.5 trillion
[00:39:52.100 --> 00:39:55.100]  是Wall Street的五分之一
[00:39:55.100 --> 00:39:59.100]  比整個Wall Street大概有10 trillion
[00:39:59.100 --> 00:40:01.100]  他管理Wall Street的五分之一
[00:40:01.100 --> 00:40:03.100]  你看這個人真是
[00:40:03.100 --> 00:40:05.100]  他領的薪水
[00:40:05.100 --> 00:40:09.100]  比UC的Chancellor還少
[00:40:09.100 --> 00:40:11.100]  你想一想
[00:40:11.100 --> 00:40:13.100]  他管理2.5 trillion這個人
[00:40:13.100 --> 00:40:16.100]  照理講CEO都是billion的
[00:40:16.100 --> 00:40:18.100]  都是million的對不對
[00:40:18.100 --> 00:40:20.100]  Wall Street的director
[00:40:20.100 --> 00:40:22.100]  退休的時候下台的時候
[00:40:22.100 --> 00:40:27.100]  大概拿了30 million還是多少錢
[00:40:27.100 --> 00:40:31.100]  這個管理2.5 trillion這個人
[00:40:31.100 --> 00:40:36.100]  他一心只侍奉一個主人
[00:40:36.100 --> 00:40:38.100]  你們是做投資的
[00:40:38.100 --> 00:40:40.100]  你們在網上查查看
[00:40:40.100 --> 00:40:42.100]  John Bolton這個人
[00:40:42.100 --> 00:40:44.100]  聽聽他的怎麼講
[00:40:44.100 --> 00:40:46.100]  會有很多學習
[00:40:46.100 --> 00:40:47.100]  但是今天最重要的
[00:40:47.100 --> 00:40:48.100]  弟兄姊妹們
[00:40:48.100 --> 00:40:50.100]  我們的主人是神
[00:40:50.100 --> 00:40:52.100]  他交托給我們管理
[00:40:52.100 --> 00:40:54.100]  他是給我們管理
[00:40:54.100 --> 00:40:55.100]  一點點
[00:40:55.100 --> 00:40:56.100]  我們重心管理
[00:40:56.100 --> 00:40:59.100]  他把更多的家庭給我們
[00:40:59.100 --> 00:41:00.100]  他讓我們成為一個
[00:41:00.100 --> 00:41:02.100]  省的豪宅家
[00:41:02.100 --> 00:41:04.100]  有一天他回來的時候
[00:41:04.100 --> 00:41:06.100]  他說我在非常小的事情上
[00:41:06.100 --> 00:41:07.100]  交托給你
[00:41:07.100 --> 00:41:08.100]  你重心
[00:41:08.100 --> 00:41:11.100]  我把池做成交托給你
[00:41:11.100 --> 00:41:13.100]  我們其實一同滿意
[00:41:13.100 --> 00:41:15.100]  現在天父很感謝
[00:41:15.100 --> 00:41:19.100]  這是一個我們都常常聽到的
[00:41:19.100 --> 00:41:21.100]  比喻
[00:41:21.100 --> 00:41:23.100]  你藉著今天的訊息
[00:41:23.100 --> 00:41:25.100]  再次跟我們說話
[00:41:25.100 --> 00:41:28.100]  讓我們成為一個中心的管轄
[00:41:28.100 --> 00:41:31.100]  讓我們好好的經營
[00:41:31.100 --> 00:41:33.100]  你給我們管理
[00:41:33.100 --> 00:41:35.100]  你要把更多的家庭給我們
[00:41:35.100 --> 00:41:37.100]  你要稱讚我們
[00:41:37.100 --> 00:41:38.100]  你要祝福我們
[00:41:38.100 --> 00:41:41.100]  讓我們有一個永恆投資的觀念
[00:41:41.100 --> 00:41:44.100]  因為你的國度就能夠得到拓展
[00:41:44.100 --> 00:41:47.100]  祝福弟兄姊妹們
[00:41:47.100 --> 00:41:49.100]  讓他們也能夠好好的管理
[00:41:49.100 --> 00:41:52.100]  你給他們一點點的錢財
[00:41:52.100 --> 00:41:55.100]  讓他們在投資的時候有智慧
[00:41:55.100 --> 00:41:59.100]  你也請教會的團企
[00:41:59.100 --> 00:42:02.100]  或者弟兄姊妹幫助他們
[00:42:02.100 --> 00:42:05.100]  不要在這管理錢財上
[00:42:05.100 --> 00:42:08.100]  被這些金融公司
[00:42:08.100 --> 00:42:12.100]  金融專家這些人欺騙
[00:42:12.100 --> 00:42:14.100]  弟兄姊妹彼此幫忙
[00:42:14.100 --> 00:42:15.100]  彼此造就
[00:42:15.100 --> 00:42:18.100]  讓我們在錢財上是一個好的管轄
[00:42:18.100 --> 00:42:22.100]  在各樣的恩賜上也成為一個好的管轄
[00:42:22.100 --> 00:42:23.100]  禱告
[00:42:23.100 --> 00:42:24.100]  奉考主耶穌基督的名
[00:42:24.100 --> 00:42:26.100]  阿們
