
[00:00:00.000 --> 00:00:03.640]  今天想和大家講的題目不是很傳統的題目
[00:32:57.420 --> 00:33:01.220]  因為神已經為我們成為「二」
[00:33:01.220 --> 00:33:03.140]  我們不需要用一些方法
[00:33:03.140 --> 00:33:07.740]  其他方法去令自己成為「二」
[00:33:07.740 --> 00:33:10.940]  曼德拉在他這種的成功裏面
[00:33:10.940 --> 00:33:13.860]  背後付上了代價大家都知道
[00:33:13.860 --> 00:33:16.380]  在1994年5月的時候
[00:33:16.380 --> 00:33:21.100]  他就職成為南非第一個黑人總統
[00:33:21.100 --> 00:33:25.340]  但之前他受了27年的奴役之苦
[00:33:25.340 --> 00:33:30.540]  其中一個比較長時間的地方
[00:33:30.540 --> 00:33:33.740]  裏面有幾個玉卒是虐待他
[00:33:33.740 --> 00:33:36.660]  其中一個人叫格里高
[00:33:36.660 --> 00:33:40.660]  當曼德拉在1994年5月就職的時候
[00:33:40.660 --> 00:33:42.900]  他邀請了三個這些玉卒
[00:33:42.900 --> 00:33:44.860]  其中一個就是這個人叫格里高
[00:33:44.860 --> 00:33:49.140]  去觀賞參與這個就職典禮
[00:33:49.140 --> 00:33:51.660]  而這個格里高和他兩個的同事
[00:33:51.660 --> 00:33:54.460]  其實就很煩悶
[00:33:54.460 --> 00:33:57.620]  過往這麼多年我們這樣對曼德拉
[00:33:57.620 --> 00:34:00.380]  白天他要去採石頭
[00:34:00.380 --> 00:34:03.300]  又要去海裏面拿一些海帶
[00:34:03.300 --> 00:34:07.340]  有時候我們這三個人經常侮辱他
[00:34:07.340 --> 00:34:11.500]  動一下手就拿一些東西去攻擊他 去打他
[00:34:11.500 --> 00:34:13.500]  甚至在他飯裏面加一些汗水
[00:34:13.500 --> 00:34:15.900]  逼他吃東西去虐待他
[00:34:15.900 --> 00:34:18.300]  虐待了很長的時間
[00:34:18.300 --> 00:34:19.940]  當這三位被邀請的時候
[00:34:19.940 --> 00:34:23.820]  他們都不知道怎麼做 最終他們去了
[00:34:23.820 --> 00:34:25.900]  曼德拉在就職典禮那裏他這樣說
[00:34:25.900 --> 00:34:28.380]  他說能夠接待這麼多的尊貴客人
[00:34:28.380 --> 00:34:29.580]  我心感榮幸
[00:34:29.580 --> 00:34:32.020]  但更加讓我感到高興的就是
[00:34:32.020 --> 00:34:35.060]  當年陪伴我在羅本島度過了艱難歲月的
[00:34:35.060 --> 00:34:37.740]  三位玉警都一齊來到現場
[00:34:37.740 --> 00:34:41.420]  於是曼德拉介紹這三個玉警出來
[00:34:41.420 --> 00:34:43.220]  逐一和他擁抱
[00:34:43.220 --> 00:34:45.580]  並且曼德拉這樣說
[00:34:45.580 --> 00:34:49.300]  他說我年輕的時候個性很急躁
[00:34:49.300 --> 00:34:51.220]  脾氣也很壞
[00:34:51.220 --> 00:34:54.500]  在監獄裏面只有這三個幫助的裏面
[00:34:54.500 --> 00:34:59.940]  我才學會了控制情緒
[00:34:59.940 --> 00:35:07.300]  其實曼德拉當時大概50對70歲左右
[00:35:07.300 --> 00:35:12.980]  他的眼光是看神多過看人
[00:35:12.980 --> 00:35:16.300]  他明白這些環境的處境對他不好
[00:35:16.300 --> 00:35:18.700]  但他的眼光不是這樣看
[00:35:18.700 --> 00:35:20.980]  他明白神的心意
[00:35:20.980 --> 00:35:23.740]  當儀式結束之後他去到格里高的身邊
[00:35:23.740 --> 00:35:25.140]  很平靜地說
[00:35:25.140 --> 00:35:26.580]  在走出監牢的時候
[00:35:26.580 --> 00:35:28.660]  經過那個自由的監獄大門的時候
[00:35:28.660 --> 00:35:30.140]  我已經很清楚
[00:35:30.140 --> 00:35:34.060]  如果我不能夠將悲傷和怨恨留在後面
[00:35:34.060 --> 00:35:38.660]  其實我仍然活在監獄的當中
[00:35:38.660 --> 00:35:45.340]  曼德拉是一個基督徒
[00:35:45.340 --> 00:35:47.020]  他相信神
[00:35:47.020 --> 00:35:49.580]  他的成就在於他有崇高
[00:35:49.580 --> 00:35:53.940]  對生命很不同的看法和視野
[00:35:53.940 --> 00:35:55.060]  如果他不是這樣
[00:35:55.060 --> 00:35:58.620]  南非不能夠走入這個盡情裏面
[00:35:58.620 --> 00:36:05.500]  人與人之間很大的和平愛的關係
[00:36:05.500 --> 00:36:09.860]  兄弟姐妹 今天我們願不願意去學習
[00:36:09.860 --> 00:36:11.380]  這些神的僕人
[00:36:11.380 --> 00:36:13.780]  願不願意來到主耶穌的面前
[00:36:13.780 --> 00:36:18.380]  去接受這些人看來不太合理的基督教的信仰內容
[00:36:18.380 --> 00:36:26.820]  但卻能夠影響我們生命很深遠的聲音
[00:36:26.820 --> 00:36:32.420]  神愛我們 為我們道成肉身
[00:36:32.420 --> 00:36:36.180]  神是無罪的成為有罪
[00:36:36.180 --> 00:36:38.700]  我們的生命是白白的 清二
[00:36:38.700 --> 00:36:42.380]  被神所拯救 所愛
[00:36:42.380 --> 00:36:48.180]  頂一低頭 有些安靜 默想
